date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-05-11 00:00:00,1,0,0,,,
2021-05-10 00:00:00,127,2,0.015748031496063,2.0,2.0,1
2021-05-09 00:00:00,35,1,0.0285714285714286,,,
2021-05-08 00:00:00,45,1,0.0222222222222222,2.0,1.0,0.5
2021-05-07 00:00:00,133,1,0.0075187969924812,2.0,0.0,0
2021-05-06 00:00:00,155,7,0.0451612903225806,5.0,3.0,0.6
2021-05-05 00:00:00,166,2,0.0120481927710843,4.0,2.0,0.5
2021-05-04 00:00:00,195,6,0.0307692307692308,11.0,7.0,0.6363636363636364
2021-05-03 00:00:00,187,6,0.0320855614973262,11.0,5.0,0.4545454545454546
2021-05-02 00:00:00,36,3,0.0833333333333333,1.0,1.0,1
2021-05-01 00:00:00,43,2,0.0465116279069767,1.0,0.0,0
2021-04-30 00:00:00,139,7,0.0503597122302158,10.0,6.0,0.6
2021-04-29 00:00:00,103,3,0.029126213592233,5.0,4.0,0.8
2021-04-28 00:00:00,136,6,0.0441176470588235,4.0,1.0,0.25
2021-04-27 00:00:00,220,6,0.0272727272727273,5.0,2.0,0.4
2021-04-26 00:00:00,160,4,0.025,7.0,0.0,0
2021-04-25 00:00:00,36,2,0.0555555555555556,,,
2021-04-24 00:00:00,44,2,0.0454545454545455,,,
2021-04-23 00:00:00,163,8,0.049079754601227,7.0,4.0,0.5714285714285714
2021-04-22 00:00:00,139,3,0.0215827338129496,8.0,5.0,0.625
2021-04-21 00:00:00,154,2,0.012987012987013,10.0,5.0,0.5
2021-04-20 00:00:00,218,3,0.0137614678899083,8.0,4.0,0.5
2021-04-19 00:00:00,239,5,0.0209205020920502,5.0,4.0,0.8
2021-04-18 00:00:00,38,1,0.0263157894736842,,,
2021-04-17 00:00:00,52,8,0.1538461538461539,32.0,28.0,0.875
2021-04-16 00:00:00,175,5,0.0285714285714286,8.0,5.0,0.625
2021-04-15 00:00:00,151,11,0.0728476821192053,21.0,15.0,0.7142857142857144
