date,Coconino_cume,Coconino
2020-12-02 00:00:00,1,
2020-12-04 00:00:00,2,1
2020-12-10 00:00:00,3,1
2020-12-12 00:00:00,4,1
2020-12-15 00:00:00,7,3
2020-12-16 00:00:00,149,142
2020-12-17 00:00:00,278,129
2020-12-18 00:00:00,489,211
2020-12-19 00:00:00,537,48
2020-12-20 00:00:00,538,1
2020-12-21 00:00:00,540,2
2020-12-22 00:00:00,577,37
2020-12-23 00:00:00,910,333
2020-12-24 00:00:00,1298,388
2020-12-25 00:00:00,1420,122
2020-12-26 00:00:00,1518,98
2020-12-27 00:00:00,1609,91
2020-12-28 00:00:00,1831,222
2020-12-29 00:00:00,2182,351
2020-12-30 00:00:00,2585,403
2020-12-31 00:00:00,2793,208
2021-01-01 00:00:00,2892,99
2021-01-02 00:00:00,2956,64
2021-01-03 00:00:00,2961,5
2021-01-04 00:00:00,3308,347
2021-01-05 00:00:00,3663,355
2021-01-06 00:00:00,4160,497
2021-01-07 00:00:00,4733,573
2021-01-08 00:00:00,5367,634
2021-01-09 00:00:00,5447,80
2021-01-10 00:00:00,5452,5
2021-01-11 00:00:00,5779,327
2021-01-12 00:00:00,6341,562
2021-01-13 00:00:00,6829,488
2021-01-14 00:00:00,7457,628
2021-01-15 00:00:00,8629,1172
2021-01-16 00:00:00,8732,103
2021-01-17 00:00:00,8733,1
2021-01-18 00:00:00,8909,176
2021-01-19 00:00:00,9315,406
2021-01-20 00:00:00,10833,1518
2021-01-21 00:00:00,11683,850
2021-01-22 00:00:00,12583,900
2021-01-23 00:00:00,12979,396
2021-01-24 00:00:00,12993,14
2021-01-25 00:00:00,13548,555
2021-01-26 00:00:00,14051,503
2021-01-27 00:00:00,15353,1302
2021-01-28 00:00:00,16567,1214
2021-01-29 00:00:00,17471,904
2021-01-30 00:00:00,17805,334
2021-01-31 00:00:00,17833,28
2021-02-01 00:00:00,18675,842
2021-02-02 00:00:00,19518,843
2021-02-03 00:00:00,21147,1629
2021-02-04 00:00:00,23165,2018
2021-02-05 00:00:00,25393,2228
2021-02-06 00:00:00,26861,1468
2021-02-07 00:00:00,26899,38
2021-02-08 00:00:00,27788,889
2021-02-09 00:00:00,28699,911
2021-02-10 00:00:00,31179,2480
2021-02-11 00:00:00,32732,1553
2021-02-12 00:00:00,35470,2738
2021-02-13 00:00:00,36978,1508
2021-02-14 00:00:00,37006,28
2021-02-15 00:00:00,38208,1202
2021-02-16 00:00:00,39831,1623
2021-02-17 00:00:00,42634,2803
2021-02-18 00:00:00,43744,1110
2021-02-19 00:00:00,45091,1347
2021-02-20 00:00:00,46132,1041
2021-02-21 00:00:00,46142,10
2021-02-22 00:00:00,46533,391
2021-02-23 00:00:00,47061,528
2021-02-24 00:00:00,49027,1966
2021-02-25 00:00:00,50686,1659
2021-02-26 00:00:00,52387,1701
2021-02-27 00:00:00,54045,1658
2021-02-28 00:00:00,54133,88
2021-03-01 00:00:00,55713,1580
2021-03-02 00:00:00,57497,1784
2021-03-03 00:00:00,59228,1731
2021-03-04 00:00:00,61383,2155
2021-03-05 00:00:00,63141,1758
2021-03-06 00:00:00,63890,749
2021-03-07 00:00:00,63982,92
2021-03-08 00:00:00,64946,964
2021-03-09 00:00:00,65837,891
2021-03-10 00:00:00,68586,2749
2021-03-11 00:00:00,70455,1869
2021-03-12 00:00:00,73028,2573
2021-03-13 00:00:00,74167,1139
2021-03-14 00:00:00,74225,58
2021-03-15 00:00:00,75548,1323
2021-03-16 00:00:00,77460,1912
2021-03-17 00:00:00,79234,1774
2021-03-18 00:00:00,80711,1477
2021-03-19 00:00:00,82332,1621
2021-03-20 00:00:00,83331,999
2021-03-21 00:00:00,83406,75
2021-03-22 00:00:00,84149,743
2021-03-23 00:00:00,86013,1864
2021-03-24 00:00:00,87746,1733
2021-03-25 00:00:00,89695,1949
2021-03-26 00:00:00,91888,2193
2021-03-27 00:00:00,92440,552
2021-03-28 00:00:00,92589,149
2021-03-29 00:00:00,94350,1761
2021-03-30 00:00:00,96157,1807
2021-03-31 00:00:00,97987,1830
2021-04-01 00:00:00,99384,1397
2021-04-02 00:00:00,100905,1521
2021-04-03 00:00:00,101464,559
2021-04-04 00:00:00,101561,97
2021-04-05 00:00:00,102421,860
2021-04-06 00:00:00,103735,1314
2021-04-07 00:00:00,104792,1057
2021-04-08 00:00:00,106027,1235
2021-04-09 00:00:00,107302,1275
2021-04-10 00:00:00,107884,582
2021-04-11 00:00:00,107986,102
2021-04-12 00:00:00,108515,529
2021-04-13 00:00:00,109537,1022
2021-04-14 00:00:00,110428,891
2021-04-15 00:00:00,111319,891
2021-04-16 00:00:00,112462,1143
2021-04-17 00:00:00,112811,349
2021-04-18 00:00:00,112900,89
2021-04-19 00:00:00,113906,1006
2021-04-20 00:00:00,114881,975
2021-04-21 00:00:00,115654,773
2021-04-22 00:00:00,116672,1018
2021-04-23 00:00:00,117790,1118
2021-04-24 00:00:00,118091,301
2021-04-25 00:00:00,118236,145
2021-04-26 00:00:00,118749,513
2021-04-27 00:00:00,119689,940
2021-04-28 00:00:00,120432,743
2021-04-29 00:00:00,121175,743
2021-04-30 00:00:00,121902,727
2021-05-01 00:00:00,122270,368
2021-05-02 00:00:00,122328,58
2021-05-03 00:00:00,122788,460
2021-05-04 00:00:00,123286,498
2021-05-05 00:00:00,123777,491
2021-05-06 00:00:00,124158,381
2021-05-07 00:00:00,124673,515
2021-05-08 00:00:00,124870,197
2021-05-09 00:00:00,124912,42
2021-05-10 00:00:00,125206,294
2021-05-11 00:00:00,125361,155
