date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21023,22766,20767,18099,12351,200
1/10/2021,34685,34903,32885,29780,29211,459
1/11/2021,36617,36707,34835,31465,32976,517
1/12/2021,39411,39397,37612,33993,40534,622
1/13/2021,42181,42311,40718,36688,49309,710
1/14/2021,44935,45349,43949,39689,58678,780
1/15/2021,48416,48587,47314,42813,67835,893
1/16/2021,50210,50162,48995,44420,73214,939
1/17/2021,51321,51181,50062,45508,76682,977
1/18/2021,52974,52712,51803,47230,84468,1017
1/19/2021,55011,54579,53840,49403,94549,1112
1/2/2021,22924,24467,22307,19512,13404,231
1/20/2021,57428,57079,56770,52347,106816,1234
1/21/2021,60130,59942,60121,55823,122520,1378
1/22/2021,64629,64074,64733,60673,138206,1536
1/23/2021,67918,66832,67831,63849,148735,1683
1/24/2021,69445,68219,69351,65535,156377,1736
1/25/2021,71829,70359,71948,68481,169986,1820
1/26/2021,74750,72872,74848,71722,187250,1929
1/27/2021,77863,75485,77784,75087,206153,2026
1/28/2021,80905,78055,80740,78733,227403,2165
1/29/2021,84758,81191,84098,82464,247358,2363
1/3/2021,23824,25206,22957,20060,13754,251
1/30/2021,87581,83322,86437,84915,258780,2536
1/31/2021,88486,84062,87302,85936,264761,2580
1/4/2021,25547,26841,24556,21549,15643,274
1/5/2021,27339,28479,26145,23115,17757,306
1/6/2021,29541,30420,28183,25145,20829,369
1/7/2021,31345,32044,29960,26927,24160,406
1/8/2021,33062,33617,31617,28585,26576,429
1/9/2021,34151,34456,32461,29382,28742,454
12/1/2020,48,33,43,24,39,1
12/10/2020,66,48,63,48,69,3
12/11/2020,67,51,66,54,71,3
12/12/2020,69,51,68,58,74,3
12/13/2020,70,52,70,60,76,3
12/14/2020,72,58,73,63,85,3
12/15/2020,88,72,88,81,95,3
12/16/2020,198,225,253,210,153,3
12/17/2020,822,1057,1055,862,419,8
12/18/2020,1671,2067,1898,1521,719,9
12/19/2020,2285,2788,2475,1953,924,14
12/2/2020,51,36,45,29,44,2
12/20/2020,2497,3053,2733,2169,1023,16
12/21/2020,3856,4476,4000,3144,1506,23
12/22/2020,5691,6519,5802,4592,2153,32
12/23/2020,7933,9094,8043,6412,3061,49
12/24/2020,8887,10074,8856,7148,3422,52
12/25/2020,8924,10109,8884,7174,3440,52
12/26/2020,10427,11842,10320,8445,3997,65
12/27/2020,11051,12491,10929,8953,4250,75
12/28/2020,13173,14670,12931,10802,5488,98
12/29/2020,16019,17597,15663,13320,7650,142
12/3/2020,55,37,51,33,48,2
12/30/2020,19157,20922,18884,16301,9971,174
12/31/2020,20842,22581,20538,17841,11369,193
12/4/2020,55,37,53,36,50,2
12/5/2020,56,37,53,36,51,2
12/6/2020,57,37,53,37,51,2
12/7/2020,60,38,58,39,55,3
12/8/2020,62,39,59,43,58,3
12/9/2020,64,42,61,44,65,3
2/1/2021,90342,85768,89115,88269,280661,2694
2/10/2021,109862,101711,107244,111862,444515,4540
2/11/2021,112579,103940,109551,115044,467190,4904
2/12/2021,115856,106625,112390,118750,494410,5219
2/13/2021,119513,109469,115392,122113,513796,5620
2/14/2021,120438,110175,116305,123266,521176,5670
2/15/2021,121582,111174,117371,124716,535473,5736
2/16/2021,123473,112509,118876,126746,552206,5892
