date,Yuma_cume,Yuma
1/1/2021,6,
1/10/2021,7,1
1/11/2021,8,1
1/12/2021,9,1
1/13/2021,10,1
1/14/2021,12,2
1/15/2021,19,7
1/16/2021,49,30
1/17/2021,52,3
1/18/2021,54,2
1/19/2021,230,176
1/2/2021,929,699
1/20/2021,1686,757
1/21/2021,1924,238
1/22/2021,2028,104
1/23/2021,2029,1
1/24/2021,2459,430
1/25/2021,2819,360
1/26/2021,3254,435
1/27/2021,3347,93
1/28/2021,3387,40
1/29/2021,3390,3
1/3/2021,3391,1
1/30/2021,3611,220
1/31/2021,3942,331
1/4/2021,4428,486
1/5/2021,4657,229
1/6/2021,4983,326
1/7/2021,4997,14
1/8/2021,5012,15
1/9/2021,5691,679
12/1/2020,6373,682
12/10/2020,7125,752
12/12/2020,7310,185
12/16/2020,7502,192
12/17/2020,7503,1
12/19/2020,7504,1
12/20/2020,7541,37
12/21/2020,7932,391
12/22/2020,8508,576
12/23/2020,10298,1790
12/24/2020,11881,1583
12/26/2020,12025,144
12/27/2020,12039,14
12/28/2020,12474,435
12/29/2020,13328,854
12/3/2020,14733,1405
12/30/2020,16807,2074
12/31/2020,18880,2073
12/4/2020,20083,1203
12/8/2020,20096,13
2/1/2021,20984,888
2/10/2021,22067,1083
2/11/2021,23575,1508
2/12/2021,24589,1014
2/13/2021,25296,707
2/14/2021,25338,42
2/15/2021,25360,22
2/16/2021,25643,283
2/17/2021,26491,848
2/18/2021,28852,2361
2/19/2021,31328,2476
2/2/2021,33215,1887
2/20/2021,34085,870
2/21/2021,34088,3
2/22/2021,34204,116
2/23/2021,34464,260
2/24/2021,34797,333
2/25/2021,35423,626
2/26/2021,36282,859
2/27/2021,36662,380
2/28/2021,36671,9
2/3/2021,36714,43
2/4/2021,37915,1201
2/5/2021,40550,2635
2/6/2021,43716,3166
2/7/2021,46470,2754
2/8/2021,47315,845
2/9/2021,47667,352
3/1/2021,49583,1916
3/10/2021,50956,1373
3/11/2021,52235,1279
3/12/2021,55119,2884
3/13/2021,58760,3641
3/14/2021,58991,231
3/15/2021,59169,178
3/16/2021,60196,1027
3/17/2021,62376,2180
3/18/2021,64349,1973
3/19/2021,67776,3427
3/2/2021,70970,3194
3/20/2021,72607,1637
3/21/2021,72811,204
3/22/2021,73669,858
3/23/2021,75289,1620
3/24/2021,77404,2115
3/25/2021,81362,3958
3/26/2021,84531,3169
3/27/2021,85874,1343
3/28/2021,86224,350
3/29/2021,86778,554
3/3/2021,88292,1514
3/30/2021,90652,2360
3/31/2021,92989,2337
3/4/2021,95247,2258
3/5/2021,95855,608
3/6/2021,96108,253
3/7/2021,96725,617
3/8/2021,99566,2841
3/9/2021,102594,3028
4/1/2021,105539,2945
4/10/2021,107458,1919
4/11/2021,108220,762
4/12/2021,108916,696
4/13/2021,110348,1432
4/14/2021,112571,2223
4/15/2021,115028,2457
4/16/2021,117914,2886
4/17/2021,119961,2047
4/18/2021,120509,548
4/19/2021,120725,216
4/2/2021,121378,653
4/20/2021,122426,1048
4/21/2021,125107,2681
4/22/2021,128145,3038
4/23/2021,131267,3122
4/24/2021,132024,757
4/25/2021,132597,573
4/26/2021,134201,1604
4/27/2021,136191,1990
4/28/2021,137801,1610
4/29/2021,139205,1404
4/3/2021,141161,1956
4/30/2021,141489,328
4/4/2021,141680,191
4/5/2021,142229,549
4/6/2021,145368,3139
4/7/2021,147308,1940
4/8/2021,149119,1811
4/9/2021,150651,1532
5/1/2021,150900,249
5/10/2021,151082,182
5/11/2021,151961,879
5/12/2021,153560,1599
5/13/2021,154774,1214
5/14/2021,156298,1524
5/15/2021,157480,1182
5/16/2021,157747,267
5/17/2021,157873,126
