date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11801,12940,12067,9727,5625,114
1/10/2021,20082,19936,18879,15843,11182,234
1/11/2021,21325,21041,20095,16817,12949,268
1/12/2021,23322,23023,22106,18490,17706,354
1/13/2021,25355,25147,24319,20150,23216,422
1/14/2021,27310,27273,26594,22044,29179,466
1/15/2021,29523,29296,28694,23827,34004,530
1/16/2021,30894,30493,29967,24988,37168,565
1/17/2021,31867,31392,30923,25953,40288,598
1/18/2021,32917,32332,32076,27064,45264,626
1/19/2021,34193,33551,33385,28359,51499,691
1/2/2021,13344,14309,13297,10804,6339,138
1/20/2021,35481,34825,35010,29876,58441,737
1/21/2021,36977,36327,36862,31741,66525,791
1/22/2021,39886,38961,39840,34740,74373,889
1/23/2021,42512,41033,42340,37204,79163,969
1/24/2021,43794,42211,43621,38619,84255,1014
1/25/2021,45099,43367,45048,40210,91675,1070
1/26/2021,46779,44816,46783,42105,102484,1130
1/27/2021,48277,46128,48297,43749,112844,1166
1/28/2021,49500,47209,49521,45183,123655,1203
1/29/2021,51550,48888,51245,47008,134306,1273
1/3/2021,14091,14887,13804,11244,6568,155
1/30/2021,53301,50294,52836,48574,139283,1336
1/31/2021,53920,50845,53475,49261,142912,1366
1/4/2021,15120,15821,14750,12028,7404,163
1/5/2021,16081,16651,15613,12832,8156,181
1/6/2021,17255,17615,16566,13750,8868,192
1/7/2021,18174,18414,17379,14530,9601,205
1/8/2021,19000,19087,18035,15094,10073,212
1/9/2021,19697,19629,18574,15549,10873,230
12/1/2020,34,25,26,14,18,1
12/10/2020,42,30,35,24,34,1
12/11/2020,43,32,35,27,34,1
12/12/2020,44,32,35,29,34,1
12/13/2020,44,33,37,30,35,1
12/14/2020,46,36,37,32,41,1
12/15/2020,50,40,43,40,44,1
12/16/2020,62,51,56,46,48,1
12/17/2020,288,396,365,277,174,4
12/18/2020,674,878,765,539,295,4
12/19/2020,1034,1346,1162,831,419,9
12/2/2020,36,25,26,18,23,1
12/20/2020,1229,1593,1405,1028,505,10
12/21/2020,1934,2429,2169,1582,772,13
12/22/2020,2891,3527,3155,2291,1073,18
12/23/2020,3951,4812,4299,3099,1430,25
12/24/2020,4327,5191,4653,3393,1569,25
12/25/2020,4327,5191,4654,3393,1573,25
12/26/2020,5457,6489,5769,4334,1986,35
12/27/2020,5967,7024,6293,4771,2194,43
12/28/2020,7123,8204,7427,5790,2796,54
12/29/2020,8898,9957,9111,7219,3817,84
12/3/2020,38,25,29,18,25,1
12/30/2020,10770,11930,11070,8870,4793,104
12/31/2020,11719,12854,11975,9616,5148,113
12/4/2020,38,25,29,19,27,1
12/5/2020,38,25,29,19,28,1
12/6/2020,38,25,29,19,28,1
12/7/2020,38,25,33,20,29,1
12/8/2020,40,26,33,21,29,1
12/9/2020,40,26,34,22,32,1
2/1/2021,54746,51603,54266,50227,151288,1408
2/10/2021,63662,59691,62936,60786,241972,1961
2/11/2021,64738,60608,63961,62230,252932,2026
2/12/2021,66540,62076,65497,64217,268112,2129
2/13/2021,68398,63668,67313,66265,278146,2236
2/14/2021,69049,64149,67899,67019,283295,2263
2/15/2021,69718,64775,68567,67922,292820,2309
2/16/2021,70845,65570,69463,69107,303177,2363
2/17/2021,71822,66475,70395,70301,314284,2444
2/18/2021,72673,67201,71181,71377,325215,2479
2/19/2021,73795,68116,72085,72587,334370,2564
2/2/2021,55711,52485,55122,51389,161262,1452
2/20/2021,75495,69506,73466,74171,342395,2671
2/21/2021,76104,70082,74057,74900,347470,2709
2/22/2021,76716,70643,74586,75571,353316,2757
2/23/2021,77841,71514,75609,76838,361543,2829
2/24/2021,79014,72553,76728,78296,371200,2920
2/25/2021,80122,73498,77734,79606,381082,3010
2/26/2021,81658,74784,79034,81375,390314,3110
2/27/2021,82914,75875,80120,82722,396764,3196
2/28/2021,83478,76304,80625,83703,400590,3241
2/3/2021,56540,53284,55948,52374,171660,1507
2/4/2021,57480,54144,56977,53543,182438,1560
2/5/2021,58724,55244,58093,54878,191374,1634
2/6/2021,59982,56307,59226,56120,201992,1719
2/7/2021,60506,56816,59731,56705,207656,1752
2/8/2021,61466,57727,60749,57984,218301,1832
2/9/2021,62560,58728,61806,59359,230170,1904
3/1/2021,84205,76958,81420,84931,405858,3314
3/10/2021,94579,85166,90403,142115,450356,4152
3/11/2021,96693,86851,92201,152232,456476,4295
3/12/2021,99047,88620,94176,161387,461794,4449
3/13/2021,100759,90024,95807,169708,465789,4554
3/14/2021,102027,91118,96971,176037,468231,4634
3/15/2021,103523,92425,98532,184155,472016,4742
3/16/2021,105556,94036,100407,191899,475949,4899
3/17/2021,108187,96358,103024,200770,481132,5097
3/18/2021,110902,98638,105629,208653,485958,5288
3/19/2021,114338,101205,108425,215821,490501,5597
3/2/2021,85036,77702,82233,86874,411857,3369
3/20/2021,117241,103628,111268,221227,494295,5832
3/21/2021,119487,105534,113425,225338,496558,6041
3/22/2021,122761,108382,116582,229840,499682,6378
3/23/2021,126660,111676,120093,234802,502697,6837
3/24/2021,133088,117021,125748,239381,505860,8142
3/25/2021,140313,122728,131866,243530,508999,9479
3/26/2021,146755,127843,137305,247300,511224,10811
3/27/2021,152750,132659,142354,249920,512659,12507
3/28/2021,157884,136514,146505,251601,513568,14033
3/29/2021,165547,142292,152957,253453,514785,15801
3/3/2021,85939,78425,83116,89981,417560,3453
3/30/2021,173230,148025,159289,255609,516100,17641
3/31/2021,181518,154242,166407,258306,517837,19838
3/4/2021,87041,79349,84095,97033,423309,3539
3/5/2021,88632,80453,85283,105145,428263,3694
3/6/2021,89718,81243,86124,111492,431957,3770
3/7/2021,90551,81921,86823,116854,434462,3831
3/8/2021,91658,82814,87800,125137,439511,3913
3/9/2021,93036,83894,88994,132942,444510,4005
4/1/2021,189696,160347,173872,261103,519834,21807
4/10/2021,240656,195309,213448,282875,535092,33572
4/11/2021,243826,197340,215689,284074,535881,34751
4/12/2021,248604,200477,219383,286441,537795,35902
4/13/2021,252889,203138,222381,288338,539212,36980
4/14/2021,257329,205764,225278,290077,540491,38070
4/15/2021,262543,209148,228608,292215,542070,39106
4/16/2021,266957,212051,231718,294153,543431,40054
4/17/2021,270309,214390,234477,295748,544516,41170
4/18/2021,272229,215556,235835,296494,545029,41855
4/19/2021,275639,217897,238308,298066,546375,42694
4/2/2021,196200,165195,179490,263574,521393,23455
4/20/2021,278841,219993,240738,299600,547649,43575
4/21/2021,283027,222740,243493,301404,549119,44606
4/22/2021,286942,225276,246087,303097,550450,45461
4/23/2021,290746,227916,248771,304763,551619,46429
4/24/2021,293121,229472,250388,305883,552394,47221
4/25/2021,294700,230481,251424,306467,552784,47921
4/26/2021,297432,232331,253408,307842,553850,48676
