date,Greenlee_cume,Greenlee
1/12/2021,20,
1/13/2021,50,30
1/14/2021,60,10
1/18/2021,70,10
1/19/2021,80,10
1/20/2021,100,20
1/21/2021,133,33
1/22/2021,157,24
1/23/2021,177,20
1/24/2021,217,40
1/25/2021,238,21
1/27/2021,239,1
1/28/2021,281,42
1/29/2021,335,54
1/5/2021,417,82
1/6/2021,448,31
1/7/2021,490,42
1/8/2021,523,33
1/9/2021,818,295
12/21/2020,1034,216
12/22/2020,1460,426
12/23/2020,1471,11
12/24/2020,1526,55
12/29/2020,1637,111
12/30/2020,2005,368
12/31/2020,2161,156
2/1/2021,2188,27
2/10/2021,2267,79
2/11/2021,2301,34
2/12/2021,2386,85
2/15/2021,2580,194
2/16/2021,2602,22
2/17/2021,2656,54
2/18/2021,2815,159
2/2/2021,3072,257
2/22/2021,3423,351
2/23/2021,3476,53
2/24/2021,3582,106
2/25/2021,3755,173
2/26/2021,4082,327
2/28/2021,4153,71
2/3/2021,4504,351
2/4/2021,4728,224
2/5/2021,4915,187
2/8/2021,5110,195
2/9/2021,5126,16
3/1/2021,5150,24
3/10/2021,5328,178
3/11/2021,5437,109
3/12/2021,5504,67
3/15/2021,5694,190
3/16/2021,5695,1
3/17/2021,5750,55
3/18/2021,5855,105
3/19/2021,5995,140
3/2/2021,6137,142
3/22/2021,6370,233
3/23/2021,6531,161
3/24/2021,6564,33
3/25/2021,6638,74
3/26/2021,6675,37
3/28/2021,6737,62
3/29/2021,6747,10
3/3/2021,6766,19
3/30/2021,6807,41
3/31/2021,6861,54
3/4/2021,6923,62
3/5/2021,6934,11
3/7/2021,7176,242
3/8/2021,7251,75
3/9/2021,7256,5
4/1/2021,7345,89
4/12/2021,7395,50
4/13/2021,7497,102
4/14/2021,7532,35
4/15/2021,7546,14
4/16/2021,7609,63
4/2/2021,7656,47
4/20/2021,7723,67
4/22/2021,7734,11
4/27/2021,7757,23
4/30/2021,7790,33
4/5/2021,7827,37
4/6/2021,7848,21
4/7/2021,7887,39
4/8/2021,7926,39
4/9/2021,7950,24
5/10/2021,7971,21
5/12/2021,7981,10
5/13/2021,7997,16
5/18/2021,8016,19
5/20/2021,8026,10
5/21/2021,8044,18
5/24/2021,8055,11
5/25/2021,8075,20
5/27/2021,8102,27
5/4/2021,8105,3
5/5/2021,8131,26
5/6/2021,8138,7
6/1/2021,8157,19
6/10/2021,8163,6
6/15/2021,8174,11
6/16/2021,8182,8
6/17/2021,8204,22
6/2/2021,8211,7
6/22/2021,8225,14
6/23/2021,8226,1
6/24/2021,8246,20
6/29/2021,8259,13
6/3/2021,8266,7
6/8/2021,8273,7
6/9/2021,8283,10
7/1/2021,8289,6
7/12/2021,8290,1
7/13/2021,8294,4
7/15/2021,8298,4
7/16/2021,8310,12
7/19/2021,8313,3
7/2/2021,8317,4
7/20/2021,8323,6
7/21/2021,8325,2
7/22/2021,8326,1
7/23/2021,8338,12
7/26/2021,8346,8
7/27/2021,8357,11
7/28/2021,8366,9
7/29/2021,8371,5
7/30/2021,8380,9
7/6/2021,8385,5
7/7/2021,8402,17
7/8/2021,8406,4
8/10/2021,8411,5
8/11/2021,8420,9
8/12/2021,8434,14
8/13/2021,8451,17
8/14/2021,8461,10
8/16/2021,8469,8
8/17/2021,8476,7
8/18/2021,8485,9
8/19/2021,8554,69
8/2/2021,8572,18
8/20/2021,8574,2
8/21/2021,8592,18
8/22/2021,8673,81
8/23/2021,8692,19
8/24/2021,8738,46
8/25/2021,8784,46
8/26/2021,8902,118
8/27/2021,8913,11
8/3/2021,8937,24
8/30/2021,8960,23
8/31/2021,8975,15
8/4/2021,9030,55
8/5/2021,9057,27
8/6/2021,9088,31
8/9/2021,9112,24
9/1/2021,9119,7
9/10/2021,9123,4
9/11/2021,9142,19
9/13/2021,9163,21
9/14/2021,9184,21
9/15/2021,9250,66
9/16/2021,9284,34
9/17/2021,9348,64
9/2/2021,9354,6
9/20/2021,9378,24
9/21/2021,9392,14
9/22/2021,9407,15
9/23/2021,9433,26
9/24/2021,9486,53
9/25/2021,9531,45
9/27/2021,9540,9
9/28/2021,9564,24
9/29/2021,9582,18
9/3/2021,9613,31
9/7/2021,9625,12
9/8/2021,9637,12
9/9/2021,9656,19
