date,Pinal_cume,Pinal
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,6,2
1/14/2021,13,7
1/15/2021,18,5
1/16/2021,19,1
1/17/2021,22,3
1/18/2021,51,29
1/19/2021,148,97
1/2/2021,383,235
1/20/2021,420,37
1/21/2021,581,161
1/22/2021,582,1
1/23/2021,929,347
1/24/2021,1469,540
1/25/2021,2209,740
1/26/2021,2883,674
1/27/2021,2905,22
1/28/2021,3204,299
1/29/2021,3235,31
1/3/2021,3806,571
1/30/2021,4504,698
1/31/2021,5199,695
1/4/2021,6085,886
1/5/2021,7041,956
1/6/2021,8016,975
1/7/2021,8038,22
1/8/2021,8490,452
1/9/2021,9109,619
12/1/2020,9912,803
12/15/2020,10897,985
12/16/2020,11800,903
12/17/2020,12873,1073
12/18/2020,12933,60
12/19/2020,13538,605
12/20/2020,14349,811
12/21/2020,15648,1299
12/22/2020,16947,1299
12/23/2020,18365,1418
12/24/2020,20323,1958
12/26/2020,20356,33
12/27/2020,21208,852
12/28/2020,22206,998
12/29/2020,23619,1413
12/3/2020,25206,1587
12/30/2020,26833,1627
12/31/2020,29363,2530
12/7/2020,29493,130
2/1/2021,30963,1470
2/10/2021,32613,1650
2/11/2021,34276,1663
2/12/2021,36000,1724
2/13/2021,37917,1917
2/14/2021,40244,2327
2/15/2021,40320,76
2/16/2021,41964,1644
2/17/2021,43493,1529
2/18/2021,45992,2499
2/19/2021,48723,2731
2/2/2021,51865,3142
2/20/2021,55243,3378
2/21/2021,55362,119
2/22/2021,56415,1053
2/23/2021,57976,1561
2/24/2021,59726,1750
2/25/2021,61568,1842
2/26/2021,63056,1488
2/27/2021,64727,1671
2/28/2021,64783,56
2/3/2021,65697,914
2/4/2021,66925,1228
2/5/2021,68770,1845
2/6/2021,71972,3202
2/7/2021,75171,3199
2/8/2021,78261,3090
2/9/2021,78618,357
3/1/2021,81219,2601
3/10/2021,84081,2862
3/11/2021,87655,3574
3/12/2021,91130,3475
3/13/2021,93806,2676
3/14/2021,96919,3113
3/15/2021,97277,358
3/16/2021,99706,2429
3/17/2021,102132,2426
3/18/2021,104964,2832
3/19/2021,109015,4051
3/2/2021,112382,3367
3/20/2021,115044,2662
3/21/2021,115418,374
3/22/2021,117632,2214
3/23/2021,120298,2666
3/24/2021,123220,2922
3/25/2021,126438,3218
3/26/2021,128979,2541
3/27/2021,129685,706
3/28/2021,130280,595
3/29/2021,132405,2125
3/3/2021,134927,2522
3/30/2021,138317,3390
3/31/2021,141613,3296
3/4/2021,145740,4127
3/5/2021,146983,1243
3/6/2021,148184,1201
3/7/2021,151232,3048
3/8/2021,154332,3100
3/9/2021,157967,3635
4/1/2021,161370,3403
4/10/2021,163272,1902
4/11/2021,165613,2341
4/12/2021,166107,494
4/13/2021,168523,2416
4/14/2021,171434,2911
4/15/2021,174902,3468
4/16/2021,177618,2716
4/17/2021,179789,2171
4/18/2021,181047,1258
4/19/2021,181515,468
4/2/2021,183900,2385
4/20/2021,185952,2052
4/21/2021,188723,2771
4/22/2021,191515,2792
4/23/2021,194606,3091
4/24/2021,195630,1024
4/25/2021,196334,704
4/26/2021,198564,2230
4/27/2021,201513,2949
4/28/2021,205124,3611
4/29/2021,207507,2383
4/3/2021,209230,1723
4/30/2021,210775,1545
4/4/2021,211888,1113
4/5/2021,213941,2053
4/6/2021,216239,2298
4/7/2021,218643,2404
4/8/2021,220180,1537
4/9/2021,221687,1507
5/1/2021,222387,700
5/10/2021,222872,485
5/11/2021,224267,1395
5/12/2021,226078,1811
5/13/2021,228227,2149
5/14/2021,230042,1815
5/15/2021,231502,1460
5/16/2021,232724,1222
5/17/2021,233202,478
5/18/2021,234465,1263
5/19/2021,235861,1396
5/2/2021,238555,2694
5/20/2021,240281,1726
5/21/2021,242372,2091
5/22/2021,243396,1024
5/23/2021,244011,615
5/24/2021,245645,1634
5/25/2021,247223,1578
5/26/2021,248946,1723
5/27/2021,250732,1786
5/28/2021,251940,1208
5/29/2021,252805,865
5/3/2021,253208,403
5/30/2021,254153,945
5/31/2021,255298,1145
5/4/2021,256585,1287
5/5/2021,257636,1051
5/6/2021,258852,1216
5/7/2021,259386,534
