date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,11,9
2020-12-18,18,7
2020-12-19,22,4
2020-12-20,24,2
2020-12-21,27,3
2020-12-22,74,47
2020-12-23,100,26
2020-12-24,125,25
2020-12-26,131,6
2020-12-28,174,43
2020-12-29,236,62
2020-12-30,311,75
2020-12-31,376,65
2021-01-01,409,33
2021-01-02,412,3
2021-01-03,418,6
2021-01-04,486,68
2021-01-05,563,77
2021-01-06,683,120
2021-01-07,854,171
2021-01-08,1021,167
2021-01-09,1030,9
2021-01-10,1035,5
2021-01-11,1136,101
2021-01-12,1277,141
2021-01-13,1492,215
2021-01-14,1714,222
2021-01-15,1934,220
2021-01-16,1949,15
2021-01-17,1958,9
2021-01-18,1986,28
2021-01-19,2097,111
2021-01-20,2535,438
2021-01-21,2945,410
2021-01-22,3502,557
2021-01-23,3531,29
2021-01-24,3539,8
2021-01-25,3665,126
2021-01-26,4107,442
2021-01-27,4318,211
2021-01-28,4833,515
2021-01-29,5309,476
2021-01-30,5395,86
2021-01-31,5443,48
2021-02-01,5643,200
2021-02-02,6272,629
2021-02-03,6509,237
2021-02-04,7105,596
2021-02-05,7820,715
2021-02-06,7859,39
2021-02-07,7873,14
2021-02-08,8056,183
2021-02-09,8623,567
2021-02-10,9295,672
2021-02-11,9935,640
2021-02-12,10580,645
2021-02-13,11064,484
2021-02-14,11498,434
2021-02-15,11613,115
2021-02-16,11725,112
2021-02-17,11780,55
2021-02-18,11837,57
2021-02-19,11956,119
2021-02-20,12000,44
2021-02-21,12018,18
2021-02-22,12092,74
2021-02-23,12733,641
2021-02-24,13580,847
2021-02-25,14360,780
2021-02-26,15224,864
2021-02-27,15373,149
2021-02-28,15461,88
2021-03-01,15768,307
2021-03-02,16746,978
2021-03-03,17568,822
2021-03-04,18442,874
2021-03-05,19290,848
2021-03-06,19427,137
2021-03-07,19496,69
2021-03-08,19744,248
2021-03-09,20466,722
2021-03-10,21305,839
2021-03-11,22109,804
2021-03-12,22868,759
2021-03-13,23417,549
2021-03-14,23851,434
2021-03-15,24114,263
2021-03-16,24912,798
2021-03-17,25732,820
2021-03-18,26501,769
2021-03-19,27452,951
2021-03-20,27583,131
2021-03-21,27709,126
2021-03-22,27990,281
2021-03-23,28816,826
2021-03-24,29647,831
2021-03-25,30432,785
2021-03-26,31315,883
2021-03-27,31478,163
2021-03-28,31561,83
2021-03-29,31869,308
2021-03-30,32868,999
2021-03-31,33829,961
2021-04-01,34875,1046
2021-04-02,35697,822
2021-04-03,35828,131
2021-04-04,35900,72
2021-04-05,36604,704
2021-04-06,37455,851
2021-04-07,38381,926
2021-04-08,39297,916
2021-04-09,40170,873
2021-04-10,40816,646
2021-04-11,40897,81
2021-04-12,41358,461
2021-04-13,42275,917
2021-04-14,43255,980
2021-04-15,44214,959
2021-04-16,45286,1072
2021-04-17,45456,170
2021-04-18,45562,106
2021-04-19,45882,320
2021-04-20,46759,877
2021-04-21,47611,852
2021-04-22,48477,866
2021-04-23,49358,881
2021-04-24,49806,448
2021-04-25,49877,71
2021-04-26,50529,652
2021-04-27,51385,856
2021-04-28,52114,729
2021-04-29,52855,741
2021-04-30,53509,654
2021-05-01,53641,132
2021-05-02,53703,62
2021-05-03,54235,532
2021-05-04,54865,630
2021-05-05,55636,771
2021-05-06,56276,640
2021-05-07,56979,703
2021-05-08,57072,93
2021-05-09,57114,42
2021-05-10,57562,448
