date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,386,366
2020-12-23,827,441
2020-12-24,878,51
2020-12-25,894,16
2020-12-26,932,38
2020-12-27,946,14
2020-12-28,1023,77
2020-12-29,1329,306
2020-12-30,2080,751
2020-12-31,2226,146
2021-01-01,2259,33
2021-01-02,2379,120
2021-01-03,2385,6
2021-01-04,2428,43
2021-01-05,2504,76
2021-01-06,2597,93
2021-01-07,3264,667
2021-01-08,4007,743
2021-01-09,4192,185
2021-01-10,4201,9
2021-01-11,4281,80
2021-01-12,4505,224
2021-01-13,4984,479
2021-01-14,5312,328
2021-01-15,5427,115
2021-01-16,5726,299
2021-01-17,5759,33
2021-01-18,5981,222
2021-01-19,6731,750
2021-01-20,7684,953
2021-01-21,9129,1445
2021-01-22,10813,1684
2021-01-23,12243,1430
2021-01-24,13586,1343
2021-01-25,14443,857
2021-01-26,14945,502
2021-01-27,16717,1772
2021-01-28,18697,1980
2021-01-29,20495,1798
2021-01-30,21449,954
2021-01-31,22377,928
2021-02-01,24360,1983
2021-02-02,26597,2237
2021-02-03,29094,2497
2021-02-04,31036,1942
2021-02-05,32917,1881
2021-02-06,34177,1260
2021-02-07,35190,1013
2021-02-08,36745,1555
2021-02-09,38330,1585
2021-02-10,40463,2133
2021-02-11,42123,1660
2021-02-12,43692,1569
2021-02-13,44995,1303
2021-02-14,46002,1007
2021-02-15,46792,790
2021-02-16,48287,1495
2021-02-17,49259,972
2021-02-18,49859,600
2021-02-19,50441,582
2021-02-20,50735,294
2021-02-21,50957,222
2021-02-22,51259,302
2021-02-23,52702,1443
2021-02-24,55728,3026
2021-02-25,58557,2829
2021-02-26,61723,3166
2021-02-27,62905,1182
2021-02-28,64066,1161
2021-03-01,66677,2611
2021-03-02,68983,2306
2021-03-03,71684,2701
2021-03-04,73392,1708
2021-03-05,75402,2010
2021-03-06,77049,1647
2021-03-07,78637,1588
2021-03-08,81189,2552
2021-03-09,84064,2875
2021-03-10,86974,2910
2021-03-11,89004,2030
2021-03-12,90855,1851
2021-03-13,92619,1764
2021-03-14,94314,1695
2021-03-15,96377,2063
2021-03-16,98571,2194
2021-03-17,100408,1837
2021-03-18,101704,1296
2021-03-19,102975,1271
2021-03-20,103959,984
2021-03-21,104248,289
2021-03-22,105387,1139
2021-03-23,106511,1124
2021-03-24,108001,1490
2021-03-25,109473,1472
2021-03-26,110966,1493
2021-03-27,111850,884
2021-03-28,112065,215
2021-03-29,113098,1033
2021-03-30,114200,1102
2021-03-31,115372,1172
2021-04-01,116767,1395
2021-04-02,118113,1346
2021-04-03,118926,813
2021-04-04,119138,212
2021-04-05,120527,1389
2021-04-06,122154,1627
2021-04-07,123695,1541
2021-04-08,125527,1832
2021-04-09,127443,1916
2021-04-10,128257,814
2021-04-11,128929,672
2021-04-12,130197,1268
2021-04-13,131010,813
2021-04-14,132562,1552
2021-04-15,134269,1707
2021-04-16,135777,1508
2021-04-17,137448,1671
2021-04-18,138210,762
2021-04-19,139792,1582
2021-04-20,140665,873
2021-04-21,141967,1302
2021-04-22,143478,1511
2021-04-23,144949,1471
2021-04-24,146180,1231
2021-04-25,146682,502
2021-04-26,147863,1181
2021-04-27,148714,851
2021-04-28,149807,1093
2021-04-29,150658,851
2021-04-30,151644,986
2021-05-01,152254,610
2021-05-02,152471,217
2021-05-03,153203,732
2021-05-04,154088,885
2021-05-05,154731,643
2021-05-06,155338,607
2021-05-07,155942,604
2021-05-08,156407,465
2021-05-09,156566,159
2021-05-10,157168,602
2021-05-11,157692,524
2021-05-12,158397,705
2021-05-13,158948,551
2021-05-14,159681,733
2021-05-15,160149,468
2021-05-16,160331,182
2021-05-17,160764,433
2021-05-18,161269,505
2021-05-19,161851,582
2021-05-20,162527,676
2021-05-21,163041,514
2021-05-22,163316,275
2021-05-23,163502,186
2021-05-24,163896,394
2021-05-25,164280,384
2021-05-26,164694,414
2021-05-27,165061,367
2021-05-28,165495,434
2021-05-29,165691,196
2021-05-30,165836,145
2021-05-31,165935,99
2021-06-01,166343,408
2021-06-02,166742,399
2021-06-03,167161,419
2021-06-04,167603,442
2021-06-05,167809,206
2021-06-06,167950,141
2021-06-07,168240,290
2021-06-08,168577,337
2021-06-09,168900,323
2021-06-10,169207,307
2021-06-11,169561,354
2021-06-12,169774,213
2021-06-13,169892,118
2021-06-14,170142,250
2021-06-15,170439,297
2021-06-16,170738,299
2021-06-17,170987,249
2021-06-18,171319,332
2021-06-19,171454,135
2021-06-20,171531,77
2021-06-21,171711,180
2021-06-22,171957,246
2021-06-23,172230,273
2021-06-24,172440,210
2021-06-25,172712,272
2021-06-26,172832,120
2021-06-27,172914,82
2021-06-28,173109,195
2021-06-29,173298,189
2021-06-30,173561,263
2021-07-01,173795,234
2021-07-02,174055,260
2021-07-03,174181,126
2021-07-04,174196,15
2021-07-05,174345,149
2021-07-06,174543,198
2021-07-07,174790,247
2021-07-08,174977,187
2021-07-09,175205,228
2021-07-10,175335,130
2021-07-11,175394,59
2021-07-12,175547,153
2021-07-13,175712,165
2021-07-14,175882,170
2021-07-15,176061,179
2021-07-16,176366,305
2021-07-17,176535,169
2021-07-18,176635,100
2021-07-19,176868,233
2021-07-20,177117,249
2021-07-21,177438,321
2021-07-22,177721,283
2021-07-23,178026,305
2021-07-24,178271,245
2021-07-25,178417,146
2021-07-26,178684,267
2021-07-27,178985,301
2021-07-28,179275,290
2021-07-29,179525,250
2021-07-30,180005,480
2021-07-31,180229,224
2021-08-01,180371,142
2021-08-02,180633,262
2021-08-03,180919,286
2021-08-04,181225,306
2021-08-05,181532,307
2021-08-06,181939,407
2021-08-07,182211,272
2021-08-08,182366,155
2021-08-09,182674,308
2021-08-10,182923,249
2021-08-11,183192,269
2021-08-12,183567,375
2021-08-13,184074,507
2021-08-14,184396,322
2021-08-15,184575,179
2021-08-16,184947,372
2021-08-17,185343,396
2021-08-18,185734,391
2021-08-19,186119,385
2021-08-20,186633,514
2021-08-21,186897,264
2021-08-22,187057,160
2021-08-23,187377,320
2021-08-24,187713,336
2021-08-25,188137,424
2021-08-26,188497,360
2021-08-27,189006,509
2021-08-28,189263,257
2021-08-29,189443,180
2021-08-30,189773,330
2021-08-31,190083,310
2021-09-01,190446,363
2021-09-02,190713,267
2021-09-03,191157,444
2021-09-04,191396,239
2021-09-05,191546,150
2021-09-06,191606,60
2021-09-07,191905,299
2021-09-08,192219,314
2021-09-09,192495,276
2021-09-10,192998,503
2021-09-11,193195,197
2021-09-12,193348,153
2021-09-13,193606,258
2021-09-14,193856,250
2021-09-15,194097,241
2021-09-16,194355,258
2021-09-17,194723,368
2021-09-18,194898,175
2021-09-19,195000,102
2021-09-20,195208,208
2021-09-21,195424,216
2021-09-22,195686,262
2021-09-23,195934,248
2021-09-24,196324,390
2021-09-25,196540,216
2021-09-26,196624,84
2021-09-27,196886,262
2021-09-28,197104,218
2021-09-29,197376,272
2021-09-30,197647,271
2021-10-01,197966,319
2021-10-02,198113,147
2021-10-03,198173,60
2021-10-04,198391,218
2021-10-05,198617,226
2021-10-06,198851,234
2021-10-07,199038,187
2021-10-08,199314,276
2021-10-09,199434,120
2021-10-10,199510,76
2021-10-11,199714,204
2021-10-12,199883,169
2021-10-13,200090,207
2021-10-14,200315,225
2021-10-15,200569,254
2021-10-16,200679,110
2021-10-17,200767,88
2021-10-18,200958,191
2021-10-19,201149,191
2021-10-20,201365,216
2021-10-21,201567,202
2021-10-22,202376,809
2021-10-23,202841,465
2021-10-24,203149,308
2021-10-25,204182,1033
2021-10-26,205199,1017
2021-10-27,206327,1128
