date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,14,10
2020-12-16,146,132
2020-12-17,276,130
2020-12-18,480,204
2020-12-19,525,45
2020-12-20,531,6
2020-12-21,539,8
2020-12-22,597,58
2020-12-23,904,307
2020-12-24,1229,325
2020-12-25,1328,99
2020-12-26,1397,69
2020-12-27,1477,80
2020-12-28,1680,203
2020-12-29,2010,330
2020-12-30,2437,427
2020-12-31,2668,231
2021-01-01,2787,119
2021-01-02,2862,75
2021-01-03,2867,5
2021-01-04,3216,349
2021-01-05,3585,369
2021-01-06,4033,448
2021-01-07,4630,597
2021-01-08,5238,608
2021-01-09,5336,98
2021-01-10,5345,9
2021-01-11,5709,364
2021-01-12,6273,564
2021-01-13,6840,567
2021-01-14,7505,665
2021-01-15,8652,1147
2021-01-16,8824,172
2021-01-17,8861,37
2021-01-18,9193,332
2021-01-19,9791,598
2021-01-20,11347,1556
2021-01-21,12285,938
2021-01-22,13274,989
2021-01-23,13769,495
2021-01-24,13801,32
2021-01-25,14521,720
2021-01-26,15226,705
2021-01-27,16678,1452
2021-01-28,18122,1444
2021-01-29,19195,1073
2021-01-30,19564,369
2021-01-31,19609,45
2021-02-01,20759,1150
2021-02-02,21736,977
2021-02-03,23527,1791
2021-02-04,25690,2163
2021-02-05,27956,2266
2021-02-06,29669,1713
2021-02-07,29760,91
2021-02-08,30872,1112
2021-02-09,31978,1106
2021-02-10,34805,2827
2021-02-11,36525,1720
2021-02-12,39215,2690
2021-02-13,40828,1613
2021-02-14,40900,72
2021-02-15,42209,1309
2021-02-16,44037,1828
2021-02-17,46749,2712
2021-02-18,47918,1169
2021-02-19,49288,1370
2021-02-20,50298,1010
2021-02-21,50333,35
2021-02-22,50871,538
2021-02-23,51624,753
2021-02-24,53796,2172
2021-02-25,55688,1892
2021-02-26,57545,1857
2021-02-27,59273,1728
2021-02-28,59411,138
2021-03-01,61305,1894
2021-03-02,63127,1822
2021-03-03,64968,1841
2021-03-04,67163,2195
2021-03-05,68970,1807
2021-03-06,69930,960
2021-03-07,70045,115
2021-03-08,71204,1159
2021-03-09,72292,1088
2021-03-10,75208,2916
2021-03-11,77201,1993
2021-03-12,79762,2561
2021-03-13,81009,1247
2021-03-14,81113,104
2021-03-15,82448,1335
2021-03-16,84343,1895
2021-03-17,86057,1714
2021-03-18,87404,1347
2021-03-19,88831,1427
2021-03-20,89750,919
2021-03-21,89843,93
2021-03-22,90627,784
2021-03-23,92075,1448
2021-03-24,93651,1576
2021-03-25,95370,1719
2021-03-26,97343,1973
2021-03-27,97893,550
2021-03-28,98050,157
2021-03-29,99671,1621
2021-03-30,101268,1597
2021-03-31,102857,1589
2021-04-01,104166,1309
2021-04-02,105567,1401
2021-04-03,106091,524
2021-04-04,106189,98
2021-04-05,107042,853
2021-04-06,108240,1198
2021-04-07,109263,1023
2021-04-08,110508,1245
2021-04-09,111712,1204
2021-04-10,112280,568
2021-04-11,112394,114
2021-04-12,112923,529
2021-04-13,113800,877
2021-04-14,114735,935
2021-04-15,115640,905
2021-04-16,116720,1080
2021-04-17,117062,342
2021-04-18,117145,83
2021-04-19,118120,975
2021-04-20,119053,933
2021-04-21,119988,935
2021-04-22,120961,973
2021-04-23,122082,1121
2021-04-24,122444,362
2021-04-25,122619,175
2021-04-26,123213,594
2021-04-27,124041,828
2021-04-28,124870,829
2021-04-29,125659,789
2021-04-30,126434,775
2021-05-01,126846,412
2021-05-02,126943,97
2021-05-03,127395,452
2021-05-04,127972,577
2021-05-05,128583,611
2021-05-06,129018,435
2021-05-07,129644,626
2021-05-08,129858,214
2021-05-09,129945,87
2021-05-10,130421,476
2021-05-11,130732,311
2021-05-12,131209,477
2021-05-13,132007,798
2021-05-14,133102,1095
2021-05-15,133567,465
2021-05-16,133647,80
2021-05-17,134157,510
2021-05-18,134510,353
2021-05-19,135190,680
2021-05-20,135636,446
2021-05-21,136224,588
2021-05-22,136612,388
2021-05-23,136681,69
2021-05-24,136912,231
2021-05-25,137143,231
2021-05-26,137706,563
2021-05-27,137998,292
2021-05-28,138458,460
2021-05-29,138589,131
2021-05-30,138637,48
2021-05-31,138672,35
2021-06-01,138891,219
2021-06-02,139375,484
2021-06-03,139775,400
2021-06-04,140429,654
2021-06-05,140767,338
2021-06-06,140830,63
2021-06-07,141137,307
2021-06-08,141325,188
2021-06-09,142001,676
2021-06-10,142354,353
2021-06-11,142853,499
2021-06-12,143045,192
2021-06-13,143087,42
2021-06-14,143448,361
2021-06-15,143609,161
2021-06-16,143983,374
2021-06-17,144220,237
2021-06-18,144541,321
2021-06-19,144700,159
2021-06-20,144746,46
2021-06-21,144890,144
2021-06-22,145025,135
2021-06-23,145328,303
2021-06-24,145513,185
2021-06-25,145804,291
2021-06-26,145909,105
2021-06-27,145962,53
2021-06-28,146157,195
2021-06-29,146302,145
2021-06-30,146558,256
2021-07-01,146719,161
2021-07-02,146993,274
2021-07-03,147080,87
2021-07-04,147090,10
2021-07-05,147178,88
2021-07-06,147336,158
2021-07-07,147588,252
2021-07-08,147734,146
2021-07-09,147957,223
2021-07-10,148156,199
2021-07-11,148188,32
2021-07-12,148360,172
2021-07-13,148483,123
2021-07-14,148663,180
2021-07-15,148876,213
2021-07-16,149137,261
2021-07-17,149234,97
2021-07-18,149275,41
2021-07-19,149457,182
2021-07-20,149644,187
2021-07-21,149866,222
2021-07-22,150039,173
2021-07-23,150261,222
2021-07-24,150381,120
2021-07-25,150432,51
2021-07-26,150658,226
2021-07-27,150830,172
2021-07-28,151106,276
2021-07-29,151319,213
2021-07-30,151596,277
2021-07-31,151722,126
2021-08-01,151784,62
2021-08-02,152047,263
2021-08-03,152248,201
2021-08-04,152573,325
2021-08-05,152771,198
2021-08-06,153089,318
2021-08-07,153426,337
2021-08-08,153493,67
2021-08-09,153704,211
2021-08-10,153856,152
2021-08-11,154154,298
2021-08-12,154419,265
2021-08-13,154706,287
2021-08-14,154859,153
2021-08-15,154954,95
2021-08-16,155167,213
2021-08-17,155348,181
2021-08-18,155674,326
2021-08-19,155935,261
2021-08-20,156229,294
2021-08-21,156398,169
2021-08-22,156454,56
2021-08-23,156694,240
2021-08-24,156913,219
2021-08-25,157206,293
2021-08-26,157463,257
2021-08-27,157811,348
2021-08-28,157982,171
2021-08-29,158077,95
2021-08-30,158271,194
2021-08-31,158444,173
2021-09-01,158708,264
2021-09-02,158875,167
2021-09-03,159142,267
2021-09-04,159248,106
2021-09-05,159304,56
2021-09-06,159322,18
2021-09-07,159535,213
2021-09-08,159763,228
2021-09-09,159937,174
2021-09-10,160118,181
2021-09-11,160381,263
2021-09-12,160482,101
2021-09-13,160645,163
2021-09-14,160802,157
2021-09-15,161011,209
2021-09-16,161157,146
2021-09-17,161372,215
2021-09-18,161521,149
2021-09-19,161619,98
2021-09-20,161735,116
2021-09-21,161867,132
2021-09-22,162056,189
2021-09-23,162190,134
2021-09-24,162387,197
2021-09-25,162578,191
2021-09-26,162665,87
2021-09-27,162823,158
2021-09-28,163018,195
2021-09-29,163366,348
2021-09-30,163682,316
2021-10-01,164087,405
2021-10-02,164339,252
2021-10-03,164444,105
2021-10-04,164695,251
2021-10-05,164959,264
2021-10-06,165244,285
2021-10-07,165573,329
2021-10-08,165875,302
2021-10-09,165982,107
2021-10-10,166044,62
2021-10-11,166141,97
2021-10-12,166291,150
2021-10-13,166526,235
2021-10-14,166702,176
2021-10-15,166942,240
2021-10-16,167012,70
2021-10-17,167078,66
2021-10-18,167258,180
2021-10-19,167432,174
2021-10-20,167661,229
2021-10-21,167817,156
2021-10-22,168400,583
2021-10-23,168743,343
2021-10-24,168940,197
2021-10-25,169563,623
2021-10-26,170170,607
2021-10-27,171124,954
2021-10-28,171777,653
2021-10-29,172867,1090
2021-10-30,173368,501
2021-10-31,173568,200
2021-11-01,174102,534
2021-11-02,174595,493
2021-11-03,175391,796
2021-11-04,176000,609
2021-11-05,177023,1023
2021-11-06,177963,940
2021-11-07,178269,306
2021-11-08,178943,674
2021-11-09,179678,735
2021-11-10,180600,922
2021-11-11,181120,520
2021-11-12,182449,1329
2021-11-13,182977,528
2021-11-14,183270,293
2021-11-15,183955,685
2021-11-16,184717,762
2021-11-17,185560,843
2021-11-18,186243,683
2021-11-19,187504,1261
2021-11-20,188105,601
2021-11-21,188451,346
2021-11-22,189161,710
2021-11-23,189877,716
2021-11-24,190449,572
2021-11-26,190924,475
2021-11-27,191203,279
2021-11-28,191381,178
2021-11-29,192090,709
2021-11-30,192896,806
2021-12-01,193835,939
2021-12-02,194430,595
2021-12-03,195616,1186
2021-12-04,196439,823
2021-12-05,196852,413
2021-12-06,197418,566
2021-12-07,197933,515
2021-12-08,198831,898
2021-12-09,199883,1052
2021-12-10,201193,1310
2021-12-11,201804,611
2021-12-12,202142,338
2021-12-13,202734,592
2021-12-14,203265,531
2021-12-15,203781,516
2021-12-16,204431,650
2021-12-17,205580,1149
2021-12-18,206126,546
2021-12-19,206461,335
2021-12-20,207055,594
2021-12-21,207592,537
2021-12-22,208310,718
2021-12-23,208760,450
2021-12-24,208840,80
2021-12-26,208971,131
2021-12-27,209533,562
2021-12-28,210110,577
2021-12-29,210628,518
2021-12-30,211138,510
2021-12-31,211277,139
2022-01-01,211314,37
2022-01-02,211409,95
2022-01-03,211895,486
2022-01-04,212242,347
2022-01-05,212809,567
2022-01-06,213430,621
2022-01-07,214244,814
2022-01-08,214754,510
2022-01-09,214997,243
2022-01-10,215288,291
2022-01-11,215629,341
2022-01-12,216107,478
2022-01-13,216371,264
2022-01-14,217170,799
2022-01-15,217463,293
2022-01-16,217623,160
2022-01-17,217767,144
2022-01-18,218023,256
2022-01-19,218375,352
2022-01-20,218643,268
