date,Greenlee_cume,Greenlee
2021-09-15,7289,12
2021-09-16,7308,19
2021-09-17,7348,40
2021-09-18,7351,3
2021-09-20,7407,56
2021-09-21,7439,32
2021-09-22,7445,6
2021-09-23,7468,23
2021-09-24,7489,21
2021-09-25,7516,27
2021-09-26,7517,1
2021-09-27,7532,15
2021-09-28,7545,13
2021-09-29,7556,11
2021-09-30,7589,33
2021-10-01,7609,20
2021-10-02,7611,2
2021-10-04,7637,26
2021-10-05,7647,10
2021-10-06,7653,6
2021-10-07,7671,18
2021-10-08,7686,15
2021-10-09,7688,2
2021-10-11,7699,11
2021-10-12,7709,10
2021-10-13,7717,8
2021-10-14,7729,12
2021-10-15,7744,15
2021-10-16,7748,4
2021-10-18,7768,20
2021-10-19,7772,4
2021-10-20,7779,7
2021-10-21,7796,17
2021-10-22,7812,16
2021-10-25,7835,23
2021-10-26,7865,30
2021-10-27,7890,25
2021-10-28,7910,20
2021-10-29,7933,23
2021-10-31,7934,1
2021-11-01,7958,24
2021-11-02,7982,24
2021-11-03,8006,24
2021-11-04,8211,205
2021-11-05,8254,43
2021-11-06,8257,3
2021-11-07,8258,1
2021-11-08,8323,65
2021-11-09,8342,19
2021-11-10,8351,9
2021-11-11,8369,18
2021-11-12,8466,97
2021-11-13,8473,7
2021-11-15,8498,25
2021-11-16,8627,129
2021-11-17,8660,33
2021-11-18,8671,11
2021-11-19,8708,37
2021-11-20,8709,1
2021-11-21,8710,1
2021-11-22,8788,78
2021-11-23,8804,16
2021-11-24,8821,17
2021-11-26,8823,2
2021-11-27,8915,92
2021-11-28,8918,3
2021-11-29,8928,10
2021-11-30,8961,33
2021-12-01,9002,41
2021-12-02,9076,74
2021-12-03,9175,99
2021-12-04,9177,2
2021-12-05,9184,7
2021-12-06,9207,23
2021-12-07,9228,21
2021-12-08,9250,22
2021-12-09,9302,52
2021-12-10,9338,36
2021-12-13,9360,22
2021-12-14,9375,15
2021-12-15,9388,13
2021-12-16,9472,84
2021-12-17,9498,26
2021-12-18,9499,1
2021-12-19,9501,2
2021-12-20,9529,28
2021-12-21,9544,15
2021-12-22,9557,13
2021-12-23,9571,14
2021-12-26,9572,1
2021-12-27,9592,20
2021-12-28,9622,30
2021-12-29,9641,19
2021-12-30,9668,27
2021-12-31,9671,3
2022-01-01,9676,5
2022-01-02,9677,1
2022-01-03,9698,21
2022-01-04,9717,19
2022-01-05,9777,60
2022-01-06,9798,21
2022-01-07,9823,25
2022-01-08,9824,1
2022-01-09,9828,4
2022-01-10,9863,35
2022-01-11,9882,19
2022-01-12,9900,18
2022-01-13,9927,27
2022-01-14,9959,32
2022-01-15,9961,2
2022-01-17,9965,4
2022-01-18,9976,11
2022-01-19,9985,9
2022-01-20,9990,5
