date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,340,326,284,289,229,3
1/1/2022,14575,10042,9470,12359,25102,12132
1/10/2021,458,465,396,402,666,5
1/10/2022,14767,10171,9603,12474,25209,12500
1/11/2021,470,480,420,421,864,5
1/11/2022,14794,10185,9612,12485,25215,12526
1/12/2021,477,488,428,431,1082,6
1/12/2022,14823,10198,9625,12505,25227,12581
1/13/2021,497,523,452,458,1398,6
1/13/2022,14860,10230,9652,12531,25251,12765
1/14/2021,502,531,466,469,1651,6
1/14/2022,14892,10264,9674,12561,25268,12863
1/15/2021,507,538,476,480,2077,6
1/15/2022,14904,10271,9679,12562,25273,12899
1/16/2021,523,543,485,492,2437,6
1/16/2022,14909,10275,9686,12569,25277,12910
1/17/2021,526,544,488,493,2452,6
1/17/2022,14920,10286,9695,12585,25288,12942
1/18/2021,529,549,495,502,2629,6
1/18/2022,14935,10299,9707,12595,25297,12969
1/19/2021,548,561,512,519,2850,6
1/19/2022,14957,10308,9715,12600,25308,13001
1/2/2021,341,329,288,292,231,3
1/2/2022,14582,10049,9473,12366,25103,12150
1/20/2021,560,576,528,542,3231,7
1/20/2022,14973,10325,9722,12614,25319,13058
1/21/2021,566,591,540,565,3611,7
1/21/2022,15008,10346,9741,12626,25335,13144
1/22/2021,581,599,548,574,3778,7
1/22/2022,15020,10352,9745,12628,25338,13159
1/23/2021,607,634,584,609,4137,7
1/23/2022,15032,10353,9747,12628,25342,13167
1/24/2021,617,639,590,630,4211,7
1/24/2022,15039,10356,9751,12634,25343,13185
1/25/2021,643,662,632,680,4403,7
1/26/2021,667,706,681,739,4623,8
1/27/2021,695,744,725,787,5012,8
1/28/2021,748,785,778,868,5646,8
1/29/2021,791,832,845,944,6033,8
1/3/2021,352,343,300,307,256,3
1/3/2022,14608,10063,9488,12384,25118,12174
1/30/2021,793,837,847,949,6050,8
1/31/2021,798,840,850,957,6079,8
1/4/2021,358,352,305,309,277,3
1/4/2022,14627,10082,9503,12396,25136,12210
1/5/2021,378,379,319,324,289,3
1/5/2022,14652,10089,9515,12408,25149,12254
1/6/2021,400,396,339,349,307,3
1/6/2022,14679,10107,9525,12424,25165,12318
1/7/2021,407,403,348,359,338,3
1/7/2022,14732,10140,9570,12455,25193,12418
1/8/2021,437,436,376,383,368,4
1/8/2022,14743,10154,9579,12459,25199,12451
1/9/2021,452,460,396,400,663,5
1/9/2022,14751,10160,9586,12464,25202,12459
10/1/2021,12700,8639,8216,11102,23432,5963
10/10/2021,12853,8724,8312,11157,23489,6041
10/11/2021,12869,8733,8322,11162,23498,6051
10/12/2021,12891,8739,8328,11168,23502,6063
10/13/2021,12912,8761,8334,11172,23506,6075
10/14/2021,12943,8781,8351,11189,23518,6086
10/15/2021,12963,8796,8363,11204,23527,6093
10/16/2021,12997,8827,8380,11213,23531,6694
10/17/2021,13005,8830,8386,11214,23534,6699
10/18/2021,13025,8853,8400,11223,23543,6711
10/19/2021,13041,8861,8411,11235,23550,6717
10/2/2021,12708,8639,8220,11105,23433,5969
10/20/2021,13049,8874,8417,11242,23557,6721
10/21/2021,13059,8887,8425,11256,23565,6728
10/22/2021,13091,8917,8443,11269,23589,6745
10/23/2021,13102,8918,8443,11273,23598,6750
10/24/2021,13107,8920,8446,11278,23609,6751
10/25/2021,13125,8930,8457,11285,23635,6755
10/26/2021,13139,8950,8470,11295,23658,6761
10/27/2021,13155,8968,8483,11306,23680,6763
10/28/2021,13178,8984,8498,11315,23718,6771
10/29/2021,13200,8999,8516,11330,23762,6801
10/3/2021,12713,8641,8222,11106,23434,5970
10/30/2021,13207,9004,8521,11336,23773,6806
10/31/2021,13213,9006,8522,11338,23778,6806
10/4/2021,12734,8645,8238,11110,23441,5978
10/5/2021,12767,8659,8249,11118,23445,5988
10/6/2021,12788,8677,8269,11127,23458,5994
10/7/2021,12814,8694,8284,11140,23467,6011
10/8/2021,12833,8713,8303,11153,23485,6033
10/9/2021,12849,8720,8308,11156,23487,6041
11/1/2021,13236,9019,8530,11351,23809,6815
11/10/2021,13439,9156,8662,11467,24019,7243
11/11/2021,13462,9180,8683,11481,24054,7346
11/12/2021,13506,9221,8717,11513,24104,7606
11/13/2021,13545,9262,8746,11529,24121,8252
11/14/2021,13561,9268,8758,11539,24124,8320
11/15/2021,13579,9292,8769,11553,24144,8421
11/16/2021,13603,9311,8780,11571,24168,8567
11/17/2021,13628,9327,8800,11587,24192,8874
11/18/2021,13652,9341,8816,11609,24228,8955
11/19/2021,13683,9370,8851,11634,24264,9077
11/2/2021,13262,9034,8542,11361,23832,6826
11/20/2021,13691,9392,8866,11642,24274,9432
11/21/2021,13697,9405,8881,11645,24280,9453
11/22/2021,13720,9420,8893,11667,24293,9509
11/23/2021,13743,9440,8909,11682,24325,9570
11/24/2021,13776,9461,8922,11700,24354,9647
11/25/2021,13776,9461,8922,11700,24354,9647
11/26/2021,13791,9466,8934,11719,24363,9701
11/27/2021,13807,9490,8943,11730,24374,9784
11/28/2021,13820,9500,8947,11741,24383,9805
11/29/2021,13851,9525,8964,11763,24412,9924
11/3/2021,13276,9053,8553,11372,23853,6834
11/30/2021,13883,9553,8974,11791,24439,10004
11/4/2021,13308,9070,8570,11390,23902,6879
11/5/2021,13357,9091,8601,11414,23935,7042
11/6/2021,13366,9096,8609,11423,23940,7077
11/7/2021,13377,9098,8611,11425,23947,7089
11/8/2021,13397,9117,8623,11442,23969,7115
11/9/2021,13414,9136,8644,11457,23996,7174
12/1/2020,,1,,1,2,
12/1/2021,13926,9582,9008,11829,24470,10092
12/10/2020,,1,,1,2,
12/10/2021,14164,9750,9199,12011,24740,11001
12/11/2020,,1,,1,2,
12/11/2021,14178,9768,9207,12021,24758,11106
12/12/2020,,1,,1,2,
12/12/2021,14189,9782,9216,12027,24765,11117
12/13/2020,,1,,1,2,
12/13/2021,14214,9800,9235,12047,24788,11177
12/14/2020,,1,,1,2,
12/14/2021,14247,9815,9249,12066,24801,11223
12/15/2020,,1,,2,2,
12/15/2021,14278,9832,9265,12096,24828,11275
12/16/2020,,1,1,2,2,
12/16/2021,14315,9856,9281,12138,24860,11346
12/17/2020,,1,5,6,5,
12/17/2021,14362,9895,9313,12170,24910,11488
12/18/2020,1,3,6,10,5,
12/18/2021,14373,9900,9316,12180,24919,11523
12/19/2020,1,5,8,11,6,
12/19/2021,14387,9907,9324,12190,24925,11531
12/2/2020,,1,,1,2,
12/2/2021,13958,9613,9036,11858,24515,10225
12/20/2020,1,5,9,11,6,
12/20/2021,14407,9925,9347,12209,24953,11691
12/21/2020,3,7,10,15,8,
12/21/2021,14433,9937,9356,12223,24976,11717
12/22/2020,69,86,60,64,22,
12/22/2021,14455,9954,9372,12244,24997,11887
12/23/2020,176,185,152,156,47,1
12/23/2021,14476,9975,9384,12268,25025,11933
12/24/2020,206,212,179,171,57,1
12/24/2021,14483,9980,9394,12275,25036,11945
12/25/2020,206,212,179,171,57,1
12/25/2021,14483,9980,9394,12275,25036,11945
12/26/2020,208,217,181,182,58,1
12/26/2021,14493,9982,9397,12281,25038,11954
12/27/2020,208,217,181,182,58,1
12/27/2021,14510,9993,9404,12290,25049,11981
12/28/2020,224,232,202,201,71,1
12/28/2021,14522,10002,9417,12317,25056,12014
12/29/2020,240,251,216,220,78,1
12/29/2021,14540,10017,9430,12333,25077,12053
12/3/2020,,1,,1,2,
12/3/2021,14010,9641,9075,11891,24568,10379
12/30/2020,284,288,253,254,136,1
12/30/2021,14563,10033,9458,12353,25100,12112
12/31/2020,338,322,281,287,209,3
12/31/2021,14570,10040,9467,12357,25102,12132
12/4/2020,,1,,1,2,
12/4/2021,14025,9657,9087,11900,24573,10485
12/5/2020,,1,,1,2,
12/5/2021,14035,9665,9091,11905,24580,10497
12/6/2020,,1,,1,2,
12/6/2021,14052,9678,9105,11919,24594,10536
12/7/2020,,1,,1,2,
12/7/2021,14075,9691,9124,11939,24615,10579
12/8/2020,,1,,1,2,
12/8/2021,14090,9705,9144,11951,24636,10731
12/9/2020,,1,,1,2,
12/9/2021,14115,9728,9165,11976,24682,10836
2/1/2021,810,859,864,978,6251,8
2/10/2021,1073,1097,1113,1282,8204,14
2/11/2021,1185,1212,1248,1441,9247,17
2/12/2021,1256,1271,1314,1519,9929,21
2/13/2021,1280,1287,1337,1551,10117,22
2/14/2021,1280,1288,1337,1552,10129,22
2/15/2021,1283,1299,1351,1566,10288,22
2/16/2021,1293,1307,1360,1592,10531,24
2/17/2021,1300,1314,1375,1617,10711,24
2/18/2021,1305,1327,1392,1641,10905,24
2/19/2021,1310,1332,1404,1656,11088,24
2/2/2021,819,871,876,996,6397,9
2/20/2021,1315,1338,1413,1663,11101,24
2/21/2021,1317,1338,1415,1668,11110,24
2/22/2021,1318,1345,1421,1677,11149,24
2/23/2021,1321,1346,1422,1680,11196,24
2/24/2021,1354,1369,1451,1705,11429,24
2/25/2021,1394,1391,1501,1799,12192,25
2/26/2021,1435,1423,1537,1884,12663,27
2/27/2021,1492,1478,1599,1970,12981,29
2/28/2021,1495,1480,1601,1973,13011,29
2/3/2021,845,900,902,1027,6674,10
