date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,622,985,962,763,551,6
1/1/2022,41876,33403,34678,39849,81827,25950
1/10/2021,1161,1712,1778,1508,2339,16
1/10/2022,42404,33706,34942,40192,82313,27051
1/11/2021,1208,1793,1864,1575,2520,21
1/11/2022,42466,33725,34979,40226,82372,27194
1/12/2021,1295,1910,1990,1672,2807,21
1/12/2022,42532,33757,35006,40255,82409,27343
1/13/2021,1403,2051,2141,1850,3214,23
1/13/2022,42612,33789,35046,40305,82462,27460
1/14/2021,1502,2233,2302,2002,3739,24
1/14/2022,42703,33834,35082,40341,82505,27615
1/15/2021,1623,2392,2482,2136,4122,25
1/15/2022,42764,33859,35100,40365,82520,27773
1/16/2021,1682,2481,2584,2227,4748,27
1/16/2022,42783,33872,35108,40375,82528,27813
1/17/2021,1702,2510,2628,2263,4804,28
1/17/2022,42828,33896,35120,40392,82571,27929
1/18/2021,1772,2623,2710,2363,5034,30
1/18/2022,42896,33924,35143,40408,82601,28038
1/19/2021,1845,2700,2798,2452,5553,32
1/19/2022,42947,33951,35173,40437,82630,28122
1/2/2021,703,1102,1093,868,632,7
1/2/2022,41900,33419,34690,39870,81864,25977
1/20/2021,1923,2827,2906,2574,6330,37
1/20/2022,42999,33986,35200,40473,82667,28227
1/21/2021,2014,2961,3078,2744,7088,41
1/21/2022,43032,34011,35224,40500,82688,28333
1/22/2021,2161,3130,3267,2936,7851,44
1/22/2022,43063,34029,35240,40514,82698,28426
1/23/2021,2244,3298,3428,3096,8449,46
1/23/2022,43081,34039,35246,40527,82707,28460
1/24/2021,2282,3332,3490,3126,8610,48
1/24/2022,43093,34051,35250,40537,82710,28487
1/25/2021,2360,3405,3580,3253,9222,50
1/26/2021,2433,3488,3681,3370,9801,51
1/27/2021,2545,3614,3842,3564,10533,52
1/28/2021,2624,3727,3963,3715,11556,52
1/29/2021,2737,3849,4102,3900,12572,60
1/3/2021,731,1146,1140,894,655,8
1/3/2022,41958,33452,34724,39927,81941,26076
1/30/2021,2806,3937,4239,4057,13368,63
1/31/2021,2842,3959,4271,4085,13523,65
1/4/2021,794,1246,1232,984,888,9
1/4/2022,42025,33488,34757,39980,82027,26222
1/5/2021,888,1356,1323,1083,1124,10
1/5/2022,42093,33524,34784,40023,82091,26410
1/6/2021,1001,1483,1464,1213,1397,12
1/6/2022,42165,33556,34832,40061,82163,26553
1/7/2021,1064,1569,1577,1322,1735,15
1/7/2022,42259,33609,34868,40109,82226,26752
1/8/2021,1119,1651,1718,1459,2181,16
1/8/2022,42302,33637,34883,40133,82241,26899
1/9/2021,1151,1697,1763,1496,2318,16
1/9/2022,42327,33648,34891,40145,82253,26937
10/1/2021,36196,29931,31758,36981,76801,17941
10/10/2021,36897,30363,32061,37193,77060,18284
10/11/2021,36995,30429,32110,37223,77102,18346
10/12/2021,37074,30472,32143,37243,77126,18375
10/13/2021,37163,30517,32178,37260,77148,18408
10/14/2021,37241,30562,32209,37293,77169,18432
10/15/2021,37342,30620,32254,37333,77206,18479
10/16/2021,37410,30653,32283,37351,77222,18504
10/17/2021,37448,30683,32304,37364,77232,18519
10/18/2021,37523,30736,32348,37392,77271,18542
10/19/2021,37587,30770,32377,37422,77293,18583
10/2/2021,36246,29971,31792,37011,76816,17983
10/20/2021,37644,30812,32418,37456,77328,18604
10/21/2021,37734,30854,32452,37483,77358,18636
10/22/2021,37832,30917,32498,37518,77411,18668
10/23/2021,37904,30974,32530,37534,77444,18695
10/24/2021,37931,30990,32547,37542,77473,18711
10/25/2021,38002,31040,32594,37569,77553,18730
10/26/2021,38089,31095,32647,37593,77615,18772
10/27/2021,38180,31152,32695,37632,77685,18806
10/28/2021,38303,31213,32738,37676,77769,18831
10/29/2021,38399,31264,32791,37720,77823,18861
10/3/2021,36300,30002,31808,37024,76825,18001
10/30/2021,38462,31303,32823,37735,77847,18875
10/31/2021,38489,31321,32840,37746,77858,18889
10/4/2021,36385,30062,31853,37047,76881,18056
10/5/2021,36480,30110,31877,37079,76919,18101
10/6/2021,36592,30175,31926,37110,76962,18166
10/7/2021,36684,30228,31959,37136,77008,18197
10/8/2021,36789,30295,32005,37170,77033,18235
10/9/2021,36861,30338,32042,37185,77045,18268
11/1/2021,38546,31368,32872,37783,77934,18920
11/10/2021,39216,31748,33206,38043,78435,19860
11/11/2021,39286,31795,33245,38072,78492,20066
11/12/2021,39379,31855,33280,38097,78563,20288
11/13/2021,39427,31879,33302,38112,78585,20534
11/14/2021,39455,31900,33313,38120,78605,20608
11/15/2021,39516,31949,33354,38155,78674,20756
11/16/2021,39584,31996,33382,38187,78729,20930
11/17/2021,39657,32044,33417,38222,78784,21123
11/18/2021,39729,32088,33449,38249,78859,21263
11/19/2021,39793,32137,33491,38289,78922,21442
11/2/2021,38618,31408,32907,37811,78006,18943
11/20/2021,39848,32172,33519,38305,78941,21854
11/21/2021,39881,32182,33535,38330,78963,21907
11/22/2021,39958,32222,33576,38367,79030,22009
11/23/2021,40062,32283,33611,38411,79095,22168
11/24/2021,40136,32330,33639,38452,79144,22370
11/25/2021,40137,32330,33639,38452,79144,22370
11/26/2021,40172,32354,33678,38492,79178,22482
11/27/2021,40192,32369,33691,38507,79193,22542
11/28/2021,40211,32379,33702,38520,79211,22575
11/29/2021,40262,32416,33727,38567,79279,22657
11/3/2021,38691,31457,32947,37843,78064,18970
11/30/2021,40324,32454,33759,38612,79358,22766
11/4/2021,38746,31494,32980,37877,78132,19009
11/5/2021,38839,31550,33043,37918,78221,19112
11/6/2021,38925,31594,33069,37944,78246,19267
11/7/2021,38980,31610,33085,37956,78263,19332
11/8/2021,39075,31653,33131,37986,78329,19477
11/9/2021,39152,31702,33169,38015,78379,19661
12/1/2020,1,1,2,,1,
12/1/2021,40409,32494,33802,38656,79424,22905
12/10/2020,2,1,2,,2,
12/10/2021,40956,32830,34122,39050,80220,23955
12/11/2020,2,1,2,,2,
12/11/2021,40984,32856,34144,39073,80250,24089
12/12/2020,2,1,2,,2,
