date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,385,365
2020-12-23,825,440
2020-12-24,876,51
2020-12-25,892,16
2020-12-26,930,38
2020-12-27,944,14
2020-12-28,1021,77
2020-12-29,1330,309
2020-12-30,2082,752
2020-12-31,2229,147
2021-01-01,2262,33
2021-01-02,2382,120
2021-01-03,2388,6
2021-01-04,2431,43
2021-01-05,2508,77
2021-01-06,2601,93
2021-01-07,3269,668
2021-01-08,4012,743
2021-01-09,4197,185
2021-01-10,4206,9
2021-01-11,4286,80
2021-01-12,4511,225
2021-01-13,4990,479
2021-01-14,5318,328
2021-01-15,5433,115
2021-01-16,5733,300
2021-01-17,5767,34
2021-01-18,5997,230
2021-01-19,6746,749
2021-01-20,7699,953
2021-01-21,9148,1449
2021-01-22,10833,1685
2021-01-23,12262,1429
2021-01-24,13607,1345
2021-01-25,14464,857
2021-01-26,14967,503
2021-01-27,16744,1777
2021-01-28,18725,1981
2021-01-29,20534,1809
2021-01-30,21488,954
2021-01-31,22417,929
2021-02-01,24401,1984
2021-02-02,26642,2241
2021-02-03,29143,2501
2021-02-04,31087,1944
2021-02-05,32970,1883
2021-02-06,34233,1263
2021-02-07,35246,1013
2021-02-08,36803,1557
2021-02-09,38392,1589
2021-02-10,40530,2138
2021-02-11,42193,1663
2021-02-12,43765,1572
2021-02-13,45070,1305
2021-02-14,46079,1009
2021-02-15,46869,790
2021-02-16,48376,1507
2021-02-17,49349,973
2021-02-18,49956,607
2021-02-19,50538,582
2021-02-20,50832,294
2021-02-21,51055,223
2021-02-22,51357,302
2021-02-23,52802,1445
2021-02-24,55830,3028
2021-02-25,58662,2832
2021-02-26,61832,3170
2021-02-27,63016,1184
2021-02-28,64182,1166
2021-03-01,66795,2613
2021-03-02,69102,2307
2021-03-03,71809,2707
2021-03-04,73515,1706
2021-03-05,75524,2009
2021-03-06,77174,1650
2021-03-07,78763,1589
2021-03-08,81318,2555
2021-03-09,84196,2878
2021-03-10,87107,2911
2021-03-11,89141,2034
2021-03-12,90992,1851
2021-03-13,92759,1767
2021-03-14,94456,1697
2021-03-15,96519,2063
2021-03-16,98712,2193
2021-03-17,100552,1840
2021-03-18,101847,1295
2021-03-19,103119,1272
2021-03-20,104105,986
2021-03-21,104394,289
2021-03-22,105534,1140
2021-03-23,106659,1125
2021-03-24,108149,1490
2021-03-25,109620,1471
2021-03-26,111115,1495
2021-03-27,112000,885
2021-03-28,112215,215
2021-03-29,113251,1036
2021-03-30,114355,1104
2021-03-31,115529,1174
2021-04-01,116926,1397
2021-04-02,118272,1346
2021-04-03,119085,813
2021-04-04,119298,213
2021-04-05,120689,1391
2021-04-06,122316,1627
2021-04-07,123858,1542
2021-04-08,125691,1833
2021-04-09,127608,1917
2021-04-10,128422,814
2021-04-11,129094,672
2021-04-12,130364,1270
2021-04-13,131177,813
2021-04-14,132732,1555
2021-04-15,134443,1711
2021-04-16,135952,1509
2021-04-17,137625,1673
2021-04-18,138387,762
2021-04-19,139973,1586
2021-04-20,140847,874
2021-04-21,142151,1304
2021-04-22,143664,1513
2021-04-23,145135,1471
2021-04-24,146366,1231
2021-04-25,146867,501
2021-04-26,148050,1183
2021-04-27,148903,853
2021-04-28,149997,1094
2021-04-29,150848,851
2021-04-30,151834,986
2021-05-01,152443,609
2021-05-02,152660,217
2021-05-03,153392,732
2021-05-04,154277,885
2021-05-05,154921,644
2021-05-06,155528,607
2021-05-07,156132,604
2021-05-08,156597,465
2021-05-09,156756,159
2021-05-10,157358,602
2021-05-11,157882,524
2021-05-12,158587,705
2021-05-13,159139,552
2021-05-14,159872,733
2021-05-15,160342,470
2021-05-16,160524,182
2021-05-17,160957,433
2021-05-18,161463,506
2021-05-19,162045,582
2021-05-20,162722,677
2021-05-21,163236,514
2021-05-22,163511,275
2021-05-23,163697,186
2021-05-24,164091,394
2021-05-25,164475,384
2021-05-26,164890,415
2021-05-27,165258,368
2021-05-28,165692,434
2021-05-29,165888,196
2021-05-30,166033,145
2021-05-31,166132,99
2021-06-01,166540,408
2021-06-02,166939,399
2021-06-03,167358,419
2021-06-04,167800,442
2021-06-05,168007,207
2021-06-06,168148,141
2021-06-07,168438,290
2021-06-08,168775,337
2021-06-09,169098,323
2021-06-10,169405,307
2021-06-11,169759,354
2021-06-12,169972,213
2021-06-13,170090,118
2021-06-14,170340,250
2021-06-15,170637,297
2021-06-16,170936,299
2021-06-17,171185,249
2021-06-18,171517,332
2021-06-19,171652,135
2021-06-20,171729,77
2021-06-21,171909,180
2021-06-22,172155,246
2021-06-23,172428,273
2021-06-24,172638,210
2021-06-25,172910,272
2021-06-26,173030,120
2021-06-27,173112,82
2021-06-28,173307,195
2021-06-29,173496,189
2021-06-30,173759,263
2021-07-01,173993,234
2021-07-02,174253,260
2021-07-03,174379,126
2021-07-04,174394,15
2021-07-05,174543,149
2021-07-06,174741,198
2021-07-07,174988,247
2021-07-08,175175,187
2021-07-09,175403,228
2021-07-10,175533,130
2021-07-11,175592,59
2021-07-12,175746,154
2021-07-13,175911,165
2021-07-14,176081,170
2021-07-15,176260,179
2021-07-16,176565,305
2021-07-17,176734,169
2021-07-18,176834,100
2021-07-19,177067,233
2021-07-20,177316,249
2021-07-21,177637,321
2021-07-22,177920,283
2021-07-23,178225,305
2021-07-24,178470,245
2021-07-25,178616,146
2021-07-26,178883,267
2021-07-27,179184,301
2021-07-28,179474,290
2021-07-29,179724,250
2021-07-30,180205,481
2021-07-31,180429,224
2021-08-01,180571,142
2021-08-02,180833,262
2021-08-03,181117,284
2021-08-04,181423,306
2021-08-05,181730,307
2021-08-06,182137,407
2021-08-07,182409,272
2021-08-08,182564,155
2021-08-09,182872,308
2021-08-10,183121,249
2021-08-11,183390,269
2021-08-12,183765,375
2021-08-13,184273,508
2021-08-14,184595,322
2021-08-15,184774,179
2021-08-16,185146,372
2021-08-17,185542,396
2021-08-18,185934,392
2021-08-19,186320,386
2021-08-20,186835,515
2021-08-21,187103,268
2021-08-22,187263,160
2021-08-23,187583,320
2021-08-24,187919,336
2021-08-25,188344,425
2021-08-26,188706,362
2021-08-27,189217,511
2021-08-28,189474,257
2021-08-29,189654,180
2021-08-30,189985,331
2021-08-31,190297,312
2021-09-01,190659,362
2021-09-02,190928,269
2021-09-03,191373,445
2021-09-04,191612,239
2021-09-05,191762,150
2021-09-06,191822,60
2021-09-07,192121,299
2021-09-08,192436,315
2021-09-09,192722,286
2021-09-10,193226,504
2021-09-11,193425,199
2021-09-12,193578,153
2021-09-13,193836,258
2021-09-14,194086,250
2021-09-15,194327,241
2021-09-16,194591,264
2021-09-17,194959,368
2021-09-18,195135,176
2021-09-19,195238,103
2021-09-20,195451,213
2021-09-21,195667,216
2021-09-22,195929,262
2021-09-23,196178,249
2021-09-24,196568,390
2021-09-25,196784,216
2021-09-26,196868,84
2021-09-27,197130,262
2021-09-28,197349,219
2021-09-29,197626,277
2021-09-30,197898,272
2021-10-01,198218,320
2021-10-02,198366,148
2021-10-03,198426,60
2021-10-04,198644,218
2021-10-05,198870,226
2021-10-06,199107,237
2021-10-07,199296,189
2021-10-08,199573,277
2021-10-09,199694,121
2021-10-10,199770,76
2021-10-11,199975,205
2021-10-12,200144,169
2021-10-13,200352,208
2021-10-14,200578,226
2021-10-15,200832,254
2021-10-16,200943,111
2021-10-17,201031,88
2021-10-18,201225,194
2021-10-19,201418,193
2021-10-20,201635,217
2021-10-21,201837,202
2021-10-22,202653,816
2021-10-23,203124,471
2021-10-24,203439,315
2021-10-25,204488,1049
2021-10-26,205515,1027
2021-10-27,206658,1143
