date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-03,6,1
2020-12-09,7,1
2020-12-16,13,6
2020-12-17,50,37
2020-12-18,84,34
2020-12-19,111,27
2020-12-20,122,11
2020-12-21,273,151
2020-12-22,523,250
2020-12-23,898,375
2020-12-24,967,69
2020-12-26,1281,314
2020-12-27,1357,76
2020-12-28,1796,439
2020-12-29,2427,631
2020-12-30,3284,857
2020-12-31,3832,548
2021-01-01,3916,84
2021-01-02,4434,518
2021-01-03,4605,171
2021-01-04,5192,587
2021-01-05,5825,633
2021-01-06,6621,796
2021-01-07,7371,750
2021-01-08,8264,893
2021-01-09,8586,322
2021-01-10,8667,81
2021-01-11,9265,598
2021-01-12,10116,851
2021-01-13,11293,1177
2021-01-14,12519,1226
2021-01-15,13627,1108
2021-01-16,14661,1034
2021-01-17,14871,210
2021-01-18,15561,690
2021-01-19,16708,1147
2021-01-20,18251,1543
2021-01-21,19870,1619
2021-01-22,21552,1682
2021-01-23,22950,1398
2021-01-24,23378,428
2021-01-25,24600,1222
2021-01-26,25970,1370
2021-01-27,27786,1816
2021-01-28,29680,1894
2021-01-29,31645,1965
2021-01-30,33035,1390
2021-01-31,33384,349
2021-02-01,35136,1752
2021-02-02,37220,2084
2021-02-03,39519,2299
2021-02-04,41849,2330
2021-02-05,44640,2791
2021-02-06,46792,2152
2021-02-07,47321,529
2021-02-08,49395,2074
2021-02-09,51845,2450
2021-02-10,54929,3084
2021-02-11,58140,3211
2021-02-12,61893,3753
2021-02-13,65455,3562
2021-02-14,66156,701
2021-02-15,67653,1497
2021-02-16,69783,2130
2021-02-17,72133,2350
2021-02-18,74615,2482
2021-02-19,76607,1992
2021-02-20,78405,1798
2021-02-21,78923,518
2021-02-22,80401,1478
2021-02-23,82366,1965
2021-02-24,85208,2842
2021-02-25,88940,3732
2021-02-26,92925,3985
2021-02-27,95313,2388
2021-02-28,96241,928
2021-03-01,99409,3168
2021-03-02,102969,3560
2021-03-03,107235,4266
2021-03-04,111446,4211
2021-03-05,115117,3671
2021-03-06,118232,3115
2021-03-07,119399,1167
2021-03-08,122527,3128
2021-03-09,125928,3401
2021-03-10,129574,3646
2021-03-11,134392,4818
2021-03-12,138725,4333
2021-03-13,141426,2701
2021-03-14,142663,1237
2021-03-15,145476,2813
2021-03-16,148980,3504
2021-03-17,152796,3816
2021-03-18,156808,4012
2021-03-19,160360,3552
2021-03-20,162819,2459
2021-03-21,164327,1508
2021-03-22,167142,2815
2021-03-23,170348,3206
2021-03-24,174431,4083
2021-03-25,178570,4139
2021-03-26,183102,4532
2021-03-27,185387,2285
2021-03-28,187306,1919
2021-03-29,190864,3558
2021-03-30,194682,3818
2021-03-31,198971,4289
2021-04-01,203487,4516
2021-04-02,206598,3111
2021-04-03,209049,2451
2021-04-04,209881,832
2021-04-05,212884,3003
2021-04-06,216496,3612
2021-04-07,220326,3830
2021-04-08,223991,3665
2021-04-09,227267,3276
2021-04-10,229579,2312
2021-04-11,230821,1242
2021-04-12,233805,2984
2021-04-13,236464,2659
2021-04-14,239459,2995
2021-04-15,242531,3072
2021-04-16,245997,3466
2021-04-17,247710,1713
2021-04-18,249024,1314
2021-04-19,251950,2926
2021-04-20,255279,3329
2021-04-21,259162,3883
2021-04-22,262098,2936
2021-04-23,264492,2394
2021-04-24,266604,2112
2021-04-25,268124,1520
2021-04-26,270560,2436
2021-04-27,273295,2735
2021-04-28,275789,2494
2021-04-29,277827,2038
2021-04-30,280001,2174
2021-05-01,281389,1388
2021-05-02,282296,907
2021-05-03,283999,1703
2021-05-04,286102,2103
2021-05-05,288183,2081
2021-05-06,289830,1647
2021-05-07,291543,1713
2021-05-08,292979,1436
2021-05-09,293617,638
2021-05-10,295037,1420
2021-05-11,296629,1592
2021-05-12,298676,2047
2021-05-13,300734,2058
2021-05-14,302838,2104
2021-05-15,304406,1568
2021-05-16,305386,980
2021-05-17,307027,1641
2021-05-18,308575,1548
2021-05-19,310549,1974
2021-05-20,312282,1733
2021-05-21,313913,1631
2021-05-22,315434,1521
2021-05-23,315965,531
2021-05-24,317117,1152
2021-05-25,318368,1251
2021-05-26,319744,1376
2021-05-27,321008,1264
2021-05-28,322514,1506
2021-05-29,323241,727
2021-05-30,323647,406
2021-05-31,323901,254
2021-06-01,325077,1176
2021-06-02,326229,1152
2021-06-03,327355,1126
2021-06-04,328706,1351
2021-06-05,329770,1064
2021-06-06,330244,474
2021-06-07,331244,1000
2021-06-08,332186,942
2021-06-09,333396,1210
2021-06-10,334492,1096
2021-06-11,335766,1274
2021-06-12,336683,917
2021-06-13,337155,472
2021-06-14,338076,921
2021-06-15,339007,931
2021-06-16,339871,864
2021-06-17,340881,1010
2021-06-18,342087,1206
2021-06-19,342771,684
2021-06-20,343164,393
2021-06-21,343889,725
2021-06-22,344667,778
2021-06-23,345612,945
2021-06-24,346369,757
2021-06-25,347335,966
2021-06-26,347871,536
2021-06-27,348306,435
2021-06-28,348948,642
2021-06-29,349684,736
2021-06-30,350438,754
2021-07-01,351156,718
2021-07-02,352000,844
2021-07-03,352564,564
2021-07-04,352681,117
2021-07-05,353290,609
2021-07-06,353956,666
2021-07-07,354642,686
2021-07-08,355302,660
2021-07-09,356080,778
2021-07-10,356541,461
2021-07-11,356781,240
2021-07-12,357459,678
2021-07-13,358151,692
2021-07-14,358750,599
2021-07-15,359333,583
2021-07-16,360131,798
2021-07-17,360716,585
2021-07-18,361110,394
2021-07-19,361855,745
2021-07-20,362626,771
2021-07-21,363551,925
2021-07-22,364355,804
2021-07-23,365382,1027
2021-07-24,366128,746
2021-07-25,366649,521
2021-07-26,367484,835
2021-07-27,368301,817
2021-07-28,369247,946
2021-07-29,370111,864
2021-07-30,371293,1182
2021-07-31,372107,814
2021-08-01,372617,510
2021-08-02,373443,826
2021-08-03,374263,820
2021-08-04,375172,909
2021-08-05,376070,898
2021-08-06,377341,1271
2021-08-07,378159,818
2021-08-08,378634,475
2021-08-09,379576,942
2021-08-10,380458,882
2021-08-11,381351,893
2021-08-12,382304,953
2021-08-13,383566,1262
2021-08-14,384525,959
2021-08-15,385092,567
2021-08-16,386259,1167
2021-08-17,387324,1065
2021-08-18,388528,1204
2021-08-19,389479,951
2021-08-20,390769,1290
2021-08-21,391642,873
2021-08-22,392241,599
2021-08-23,393440,1199
2021-08-24,394428,988
2021-08-25,395477,1049
2021-08-26,396334,857
2021-08-27,397568,1234
2021-08-28,398456,888
2021-08-29,398990,534
2021-08-30,400007,1017
2021-08-31,400905,898
2021-09-01,401874,969
2021-09-02,402644,770
2021-09-03,403937,1293
2021-09-04,404630,693
2021-09-05,405051,421
2021-09-06,405253,202
2021-09-07,406153,900
2021-09-08,406976,823
2021-09-09,407712,736
2021-09-10,408909,1197
2021-09-11,409744,835
2021-09-12,410187,443
2021-09-13,411153,966
2021-09-14,412001,848
2021-09-15,412705,704
2021-09-16,413436,731
2021-09-17,414522,1086
2021-09-18,415257,735
2021-09-19,415621,364
2021-09-20,416218,597
2021-09-21,416878,660
2021-09-22,417591,713
2021-09-23,418282,691
2021-09-24,419365,1083
2021-09-25,420160,795
2021-09-26,420591,431
2021-09-27,421553,962
2021-09-28,422511,958
2021-09-29,423522,1011
2021-09-30,424477,955
2021-10-01,425561,1084
2021-10-02,426217,656
2021-10-03,426602,385
2021-10-04,427541,939
2021-10-05,428467,926
2021-10-06,429397,930
2021-10-07,430332,935
2021-10-08,431274,942
2021-10-09,431941,667
2021-10-10,432300,359
2021-10-11,433238,938
2021-10-12,433816,578
2021-10-13,434465,649
2021-10-14,435236,771
2021-10-15,436150,914
2021-10-16,436672,522
2021-10-17,437006,334
2021-10-18,437732,726
2021-10-19,438388,656
2021-10-20,439061,673
2021-10-21,439789,728
2021-10-22,441384,1595
2021-10-23,442426,1042
2021-10-24,443029,603
2021-10-25,444660,1631
2021-10-26,446182,1522
2021-10-27,447757,1575
2021-10-28,449453,1696
2021-10-29,451192,1739
2021-10-30,451946,754
2021-10-31,452414,468
2021-11-01,453965,1551
2021-11-02,455479,1514
2021-11-03,456959,1480
2021-11-04,458480,1521
2021-11-05,460413,1933
2021-11-06,461968,1555
2021-11-07,462490,522
2021-11-08,464142,1652
2021-11-09,465717,1575
2021-11-10,467380,1663
2021-11-11,468854,1474
2021-11-12,470654,1800
2021-11-13,471606,952
2021-11-14,472113,507
2021-11-15,473626,1513
2021-11-16,475047,1421
2021-11-17,476739,1692
2021-11-18,478416,1677
2021-11-19,480237,1821
2021-11-20,481520,1283
2021-11-21,482031,511
2021-11-22,483698,1667
2021-11-23,485548,1850
2021-11-24,487026,1478
2021-11-25,487035,9
2021-11-26,488134,1099
2021-11-27,488775,641
2021-11-28,489246,471
2021-11-29,490795,1549
2021-11-30,492542,1747
2021-12-01,494431,1889
2021-12-02,496351,1920
2021-12-03,498332,1981
2021-12-04,499257,925
2021-12-05,499798,541
2021-12-06,501565,1767
2021-12-07,503736,2171
2021-12-08,505715,1979
2021-12-09,507766,2051
2021-12-10,509840,2074
2021-12-11,510989,1149
2021-12-12,511485,496
2021-12-13,512904,1419
2021-12-14,514160,1256
2021-12-15,515738,1578
2021-12-16,517548,1810
2021-12-17,519054,1506
2021-12-18,519921,867
2021-12-19,520455,534
2021-12-20,522255,1800
2021-12-21,523828,1573
2021-12-22,525535,1707
2021-12-23,526919,1384
2021-12-24,527344,425
2021-12-25,527351,7
2021-12-26,527776,425
2021-12-27,529055,1279
2021-12-28,530544,1489
2021-12-29,531970,1426
2021-12-30,533428,1458
2021-12-31,534059,631
2022-01-01,534176,117
2022-01-02,534657,481
2022-01-03,535859,1202
2022-01-04,537177,1318
2022-01-05,538570,1393
2022-01-06,540076,1506
2022-01-07,541886,1810
2022-01-08,542801,915
2022-01-09,543234,433
2022-01-10,544624,1390
2022-01-11,545960,1336
2022-01-12,547457,1497
2022-01-13,549343,1886
2022-01-14,550777,1434
2022-01-15,551569,792
2022-01-16,551913,344
2022-01-17,552819,906
2022-01-18,553767,948
2022-01-19,554746,979
2022-01-20,555778,1032
