date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4299,4544,3863,3609,2573,24
1/1/2022,147036,92941,90597,108019,215656,93152
1/10/2021,6564,6565,5770,5599,5320,54
1/10/2022,149018,94020,91557,108850,216369,96942
1/11/2021,6875,6846,6038,5885,5726,63
1/11/2022,149260,94129,91650,108945,216438,97381
1/12/2021,7205,7112,6308,6155,6278,74
1/12/2022,149508,94260,91753,109030,216522,97847
1/13/2021,7420,7348,6558,6406,6756,81
1/13/2022,149759,94373,91831,109128,216594,98283
1/14/2021,7722,7657,6880,6708,7207,85
1/14/2022,150005,94489,91942,109213,216651,98890
1/15/2021,8337,8247,7466,7278,8566,93
1/15/2022,150159,94592,92021,109279,216667,99325
1/16/2021,8575,8445,7648,7447,8859,95
1/16/2022,150276,94656,92085,109322,216696,99583
1/17/2021,8658,8502,7698,7506,9000,99
1/17/2022,150429,94712,92147,109394,216738,99851
1/18/2021,8999,8807,8018,7798,10580,104
1/18/2022,150597,94796,92211,109450,216795,100169
1/19/2021,9372,9098,8348,8130,12281,114
1/19/2022,150769,94874,92299,109528,216843,100491
1/2/2021,4469,4668,3972,3726,2714,25
1/2/2022,147127,93004,90654,108066,215700,93337
1/20/2021,9869,9641,8872,8615,14469,125
1/20/2022,150933,94965,92371,109578,216902,100846
1/21/2021,10271,10091,9367,9100,17620,133
1/21/2022,151129,95064,92460,109650,216931,101247
1/22/2021,10960,10785,10109,9854,20719,140
1/22/2022,151252,95152,92547,109685,216959,101583
1/23/2021,11235,11024,10301,10056,22516,145
1/23/2022,151322,95228,92594,109720,216979,101766
1/24/2021,11373,11157,10409,10167,22852,148
1/24/2022,151365,95258,92618,109743,216996,101896
1/25/2021,12095,11801,11161,10934,26168,163
1/26/2021,12803,12382,11818,11592,29269,171
1/27/2021,13526,12978,12473,12326,32510,180
1/28/2021,14365,13618,13162,13062,35907,191
1/29/2021,15278,14354,13897,13829,39050,205
1/3/2021,4558,4761,4047,3784,2774,26
1/3/2022,147368,93113,90775,108165,215813,93736
1/30/2021,15921,14790,14253,14227,41791,211
1/31/2021,16093,14902,14370,14363,42559,214
1/4/2021,4895,5084,4322,4067,3067,33
1/4/2022,147628,93261,90871,108268,215912,94259
