date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,229,290,324,343,351,2
1/1/2022,5148,3443,3619,4649,6712,8648
1/10/2021,298,380,453,536,1018,9
1/10/2022,5190,3476,3650,4662,6727,8925
1/11/2021,312,398,472,566,1543,10
1/11/2022,5199,3482,3653,4664,6735,8947
1/12/2021,323,415,496,612,1830,10
1/12/2022,5207,3485,3659,4673,6739,8998
1/13/2021,335,439,540,668,2047,12
1/13/2022,5214,3486,3661,4678,6747,9020
1/14/2021,377,481,581,750,2421,15
1/14/2022,5226,3490,3664,4684,6749,9066
1/15/2021,400,506,617,796,2637,19
1/15/2022,5228,3490,3665,4684,6749,9076
1/16/2021,400,506,618,799,2651,19
1/16/2022,5229,3492,3667,4685,6750,9093
1/17/2021,400,506,619,799,2651,19
1/17/2022,5231,3493,3667,4685,6751,9098
1/18/2021,407,512,631,809,2677,19
1/18/2022,5240,3499,3669,4689,6754,9123
1/19/2021,430,534,659,853,2780,20
1/19/2022,5247,3505,3672,4694,6755,9179
1/2/2021,232,292,325,344,352,2
1/2/2022,5150,3444,3619,4649,6712,8656
1/20/2021,561,608,786,1102,2938,59
1/20/2022,5252,3513,3675,4696,6760,9208
1/21/2021,692,715,923,1306,3137,110
1/21/2022,5256,3513,3681,4697,6762,9228
1/22/2021,752,779,1001,1422,3275,122
1/22/2022,5259,3514,3681,4699,6762,9240
1/23/2021,754,780,1002,1425,3294,124
1/23/2022,5265,3515,3682,4699,6762,9249
1/24/2021,754,780,1002,1426,3296,124
1/24/2022,5268,3519,3684,4701,6765,9271
1/25/2021,764,798,1011,1446,3371,124
1/25/2022,5273,3523,3686,4704,6767,9289
1/26/2021,777,813,1030,1477,3475,130
1/26/2022,5279,3526,3687,4707,6768,9303
1/27/2021,823,856,1085,1560,3592,144
1/27/2022,5285,3529,3691,4709,6768,9326
1/28/2021,939,954,1250,1767,3758,150
1/28/2022,5290,3531,3694,4710,6769,9348
1/29/2021,987,1006,1304,1841,3822,157
1/29/2022,5292,3533,3695,4711,6770,9360
1/3/2021,232,292,325,344,352,2
1/3/2022,5157,3450,3622,4650,6713,8690
1/30/2021,990,1006,1304,1843,3823,164
1/30/2022,5295,3533,3695,4713,6770,9366
1/31/2021,993,1008,1304,1885,3843,168
1/31/2022,5303,3536,3698,4716,6773,9379
1/4/2021,242,298,339,364,430,2
1/4/2022,5160,3456,3628,4651,6713,8723
1/5/2021,251,313,363,391,528,5
1/5/2022,5170,3459,3632,4652,6716,8764
1/6/2021,263,336,387,428,734,9
1/6/2022,5171,3461,3633,4656,6718,8797
1/7/2021,273,361,421,497,925,9
1/7/2022,5175,3465,3638,4660,6724,8870
1/8/2021,298,379,453,535,1005,9
1/8/2022,5181,3468,3639,4661,6725,8883
1/9/2021,298,380,453,536,1018,9
1/9/2022,5187,3469,3643,4662,6726,8894
10/1/2021,4645,3086,3329,4253,6288,5467
10/10/2021,4687,3116,3361,4298,6334,5500
10/11/2021,4688,3121,3362,4299,6343,5501
10/12/2021,4696,3128,3365,4301,6345,5504
10/13/2021,4698,3130,3367,4304,6352,5508
10/14/2021,4702,3134,3367,4305,6358,5512
10/15/2021,4704,3135,3368,4311,6360,5515
10/16/2021,4707,3136,3368,4313,6361,5515
10/17/2021,4708,3137,3368,4313,6361,5516
10/18/2021,4711,3141,3375,4318,6366,5523
10/19/2021,4718,3144,3378,4321,6373,5525
10/2/2021,4646,3088,3331,4256,6292,5468
10/20/2021,4726,3149,3380,4329,6384,5527
10/21/2021,4729,3155,3386,4333,6386,5530
10/22/2021,4733,3160,3388,4336,6392,5537
10/23/2021,4735,3161,3394,4344,6405,5538
10/24/2021,4736,3163,3394,4344,6409,5540
10/25/2021,4742,3164,3398,4350,6417,5543
10/26/2021,4752,3165,3403,4355,6426,5549
10/27/2021,4761,3172,3405,4364,6429,5559
10/28/2021,4768,3175,3409,4371,6436,5562
10/29/2021,4773,3178,3411,4378,6439,5564
10/3/2021,4648,3088,3334,4257,6293,5468
10/30/2021,4773,3179,3412,4380,6442,5565
10/31/2021,4778,3179,3413,4381,6444,5565
10/4/2021,4655,3092,3335,4262,6299,5479
10/5/2021,4661,3096,3339,4268,6302,5481
10/6/2021,4664,3100,3347,4276,6307,5487
10/7/2021,4673,3107,3353,4285,6323,5489
10/8/2021,4679,3111,3358,4290,6327,5500
10/9/2021,4684,3115,3361,4298,6333,5500
11/1/2021,4784,3184,3417,4387,6459,5569
11/10/2021,4831,3214,3446,4435,6508,6118
11/11/2021,4834,3218,3449,4437,6510,6207
11/12/2021,4839,3222,3453,4438,6513,6434
11/13/2021,4850,3227,3456,4447,6526,6469
11/14/2021,4855,3230,3460,4447,6531,6516
11/15/2021,4863,3233,3466,4456,6537,6596
11/16/2021,4873,3241,3471,4463,6541,6718
11/17/2021,4883,3252,3480,4474,6550,6814
11/18/2021,4895,3259,3489,4475,6552,6925
11/19/2021,4903,3261,3493,4480,6557,7047
11/2/2021,4786,3190,3426,4395,6468,5574
11/20/2021,4910,3271,3502,4492,6561,7089
11/21/2021,4920,3274,3505,4494,6563,7117
11/22/2021,4925,3279,3510,4503,6572,7275
11/23/2021,4935,3284,3515,4508,6583,7356
11/24/2021,4942,3288,3522,4512,6586,7421
