date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,286,385,438,503,373,7
1/1/2022,8894,6805,9318,18108,45263,3968
1/10/2021,435,555,649,749,855,10
1/10/2022,9049,6903,9423,18291,45461,4113
1/11/2021,452,569,679,786,956,10
1/11/2022,9065,6911,9436,18314,45491,4130
1/12/2021,472,592,709,835,1122,10
1/12/2022,9075,6917,9447,18329,45518,4140
1/13/2021,489,623,746,882,1294,11
1/13/2022,9094,6925,9454,18341,45544,4154
1/14/2021,523,652,795,949,1496,12
1/14/2022,9115,6938,9471,18359,45568,4199
1/15/2021,550,696,832,1017,1731,12
1/15/2022,9126,6946,9474,18366,45578,4210
1/16/2021,561,713,848,1057,2000,13
1/16/2022,9130,6949,9478,18368,45582,4213
1/17/2021,562,715,849,1059,2025,13
1/17/2022,9137,6954,9489,18385,45599,4219
1/18/2021,579,734,874,1094,2263,13
1/18/2022,9146,6964,9496,18396,45621,4231
1/19/2021,595,751,906,1142,2446,14
1/19/2022,9156,6976,9501,18406,45648,4240
1/2/2021,292,395,447,514,385,7
1/2/2022,8908,6810,9324,18122,45272,3973
1/20/2021,627,780,931,1208,2722,14
1/20/2022,9161,6981,9503,18413,45663,4245
1/21/2021,646,805,959,1249,2902,14
1/21/2022,9177,6990,9514,18424,45680,4271
1/22/2021,673,828,986,1295,3144,14
1/22/2022,9187,6993,9518,18429,45687,4278
1/23/2021,686,838,996,1312,3744,14
1/23/2022,9190,6993,9522,18430,45691,4280
1/24/2021,686,844,1005,1318,4272,14
1/24/2022,9196,7003,9531,18447,45710,4288
1/25/2021,692,851,1015,1337,4522,15
1/25/2022,9204,7010,9537,18455,45728,4297
1/26/2021,707,856,1024,1364,4881,15
1/26/2022,9216,7016,9548,18465,45743,4305
1/27/2021,731,875,1051,1411,5299,15
1/27/2022,9229,7023,9553,18472,45757,4312
1/28/2021,748,899,1082,1459,5820,15
1/28/2022,9246,7037,9562,18485,45767,4326
1/29/2021,764,908,1096,1487,6221,15
1/29/2022,9252,7045,9565,18489,45772,4334
1/3/2021,294,396,456,520,393,7
1/3/2022,8924,6819,9341,18152,45315,3991
1/30/2021,767,913,1108,1507,6526,15
1/30/2022,9254,7046,9566,18491,45774,4339
1/31/2021,771,914,1115,1520,6999,15
1/31/2022,9263,7053,9569,18497,45790,4345
1/4/2021,312,426,487,565,460,8
1/4/2022,8944,6831,9358,18178,45340,4006
