date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,341,322,284,293,206,2
1/1/2022,15151,10405,9838,12768,25777,12867
1/10/2021,460,467,398,407,659,4
1/10/2022,15348,10535,9969,12877,25882,13265
1/11/2021,474,483,422,427,866,4
1/11/2022,15375,10549,9978,12888,25888,13291
1/12/2021,482,491,431,437,1088,5
1/12/2022,15404,10563,9991,12909,25900,13344
1/13/2021,503,525,455,465,1410,5
1/13/2022,15446,10598,10017,12936,25923,13542
1/14/2021,511,535,469,478,1672,5
1/14/2022,15479,10633,10039,12966,25940,13646
1/15/2021,516,542,480,488,2100,5
1/15/2022,15491,10640,10044,12969,25945,13683
1/16/2021,534,548,490,498,2457,5
1/16/2022,15496,10644,10051,12976,25949,13694
1/17/2021,538,548,493,499,2473,5
1/17/2022,15507,10656,10060,12992,25960,13728
1/18/2021,541,552,502,508,2679,5
1/18/2022,15522,10669,10072,13003,25968,13754
1/19/2021,560,563,514,521,2890,5
1/19/2022,15544,10679,10081,13009,25978,13787
1/2/2021,342,325,288,295,209,2
1/2/2022,15157,10411,9841,12775,25777,12885
1/20/2021,572,582,532,543,3290,5
1/20/2022,15560,10695,10089,13023,25991,13840
1/21/2021,581,599,544,567,3698,5
1/21/2022,15598,10717,10108,13035,26007,13930
1/22/2021,597,604,552,575,3872,5
1/22/2022,15610,10724,10112,13037,26010,13947
1/23/2021,622,637,590,610,4230,5
1/23/2022,15621,10725,10114,13038,26014,13955
1/24/2021,633,641,596,631,4303,5
1/24/2022,15635,10732,10119,13049,26019,13981
1/25/2021,654,662,636,673,4508,5
1/25/2022,15656,10741,10125,13056,26024,14001
1/26/2021,676,707,685,737,4727,6
1/26/2022,15672,10752,10133,13065,26031,14035
1/27/2021,715,749,731,786,5158,7
1/27/2022,15694,10762,10142,13078,26046,14075
1/28/2021,769,790,787,866,5805,7
1/28/2022,15730,10796,10167,13098,26054,14180
1/29/2021,809,835,853,937,6175,8
1/29/2022,15746,10802,10171,13100,26056,14199
1/3/2021,353,339,298,311,235,2
1/3/2022,15180,10426,9854,12792,25792,12909
1/30/2021,811,840,855,942,6188,8
1/30/2022,15758,10804,10173,13100,26059,14206
1/31/2021,816,843,858,950,6215,8
1/31/2022,15769,10806,10180,13109,26062,14224
1/4/2021,358,350,308,315,255,2
1/4/2022,15201,10444,9869,12804,25806,12944
1/5/2021,377,377,322,330,266,2
1/5/2022,15229,10451,9881,12816,25819,12992
1/6/2021,399,395,342,353,284,2
1/6/2022,15254,10469,9890,12831,25836,13055
1/7/2021,409,403,351,363,320,2
