date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,744,548,704,1374,4930,748
1/10/2021,26,19,43,36,34,
1/10/2022,758,552,713,1394,4972,759
1/11/2021,26,19,43,37,37,
1/11/2022,759,553,713,1397,4972,760
1/12/2021,26,19,45,38,41,
1/12/2022,760,554,714,1401,4981,762
1/13/2021,54,47,81,82,63,
1/13/2022,761,554,714,1401,4983,768
1/14/2021,55,48,81,82,68,1
1/14/2022,762,555,715,1403,4986,769
1/15/2021,57,48,81,82,71,1
1/15/2022,762,556,715,1403,4986,770
1/16/2021,57,49,81,82,71,1
1/16/2022,762,556,715,1404,4986,770
1/17/2021,57,49,81,82,71,1
1/17/2022,764,556,716,1405,4986,770
1/18/2021,58,49,81,85,77,1
1/18/2022,765,557,716,1406,4987,771
1/19/2021,58,49,81,85,81,1
1/19/2022,766,557,717,1410,4998,773
1/2/2021,10,5,22,14,16,
1/2/2022,744,548,704,1374,4931,750
1/20/2021,65,53,88,107,97,1
1/20/2022,767,557,717,1415,4998,773
1/21/2021,65,53,89,110,102,1
1/21/2022,770,558,717,1416,5004,779
1/22/2021,65,55,89,110,102,1
1/22/2022,770,558,717,1416,5006,779
1/23/2021,66,56,89,110,103,1
1/23/2022,770,558,717,1416,5008,779
1/24/2021,66,56,89,110,103,1
1/24/2022,772,558,717,1416,5009,779
1/25/2021,67,57,89,112,124,1
1/25/2022,773,559,717,1416,5009,780
1/26/2021,69,57,89,113,143,1
1/26/2022,773,561,718,1417,5009,791
1/27/2021,70,57,92,115,499,1
1/27/2022,774,561,718,1417,5010,793
1/28/2021,73,60,94,121,883,1
1/28/2022,774,567,718,1417,5010,795
1/29/2021,74,60,95,122,902,1
1/29/2022,774,567,718,1417,5010,795
1/3/2021,10,5,22,14,16,
1/3/2022,746,549,705,1376,4937,750
1/30/2021,74,61,95,122,903,1
1/30/2022,774,567,719,1417,5010,795
1/31/2021,74,61,95,122,910,1
1/31/2022,774,568,720,1417,5011,795
1/4/2021,10,7,22,15,16,
1/4/2022,746,549,705,1377,4941,752
1/5/2021,10,7,22,15,18,
1/5/2022,750,549,705,1379,4945,755
1/6/2021,16,11,30,25,21,
1/6/2022,752,549,708,1389,4958,755
1/7/2021,26,19,43,36,33,
1/7/2022,753,550,710,1391,4968,755
1/8/2021,26,19,43,36,33,
1/8/2022,754,550,711,1392,4969,756
1/9/2021,26,19,43,36,34,
1/9/2022,754,550,711,1392,4969,756
10/1/2021,600,459,627,1213,4514,422
10/10/2021,630,472,639,1224,4533,447
10/11/2021,632,473,640,1225,4537,448
10/12/2021,632,475,640,1228,4540,453
10/13/2021,636,478,643,1231,4540,455
10/14/2021,639,479,644,1232,4540,457
10/15/2021,640,479,644,1233,4541,457
10/16/2021,644,479,645,1233,4541,457
10/17/2021,648,479,646,1233,4541,458
10/18/2021,651,479,648,1234,4542,464
10/19/2021,651,479,649,1235,4545,469
10/2/2021,600,460,628,1213,4515,423
10/20/2021,654,483,650,1237,4547,470
10/21/2021,654,484,651,1239,4554,470
10/22/2021,655,486,652,1239,4560,472
10/23/2021,658,486,652,1240,4560,472
10/24/2021,658,486,653,1241,4561,472
10/25/2021,658,486,653,1242,4564,476
10/26/2021,660,487,653,1244,4578,484
10/27/2021,662,494,654,1249,4585,489
10/28/2021,663,494,654,1249,4587,489
10/29/2021,665,495,655,1251,4590,493
10/3/2021,601,460,628,1213,4515,423
10/30/2021,665,495,655,1252,4592,493
10/31/2021,665,496,655,1252,4594,493
10/4/2021,601,460,628,1213,4518,432
10/5/2021,602,460,628,1214,4520,435
10/6/2021,608,464,630,1215,4525,437
10/7/2021,628,472,639,1221,4529,446
10/8/2021,628,472,639,1223,4532,447
10/9/2021,630,472,639,1224,4533,447
11/1/2021,666,498,655,1252,4596,495
11/10/2021,688,509,662,1264,4638,510
11/11/2021,688,509,662,1264,4648,512
11/12/2021,688,510,662,1265,4654,513
11/13/2021,688,510,662,1265,4655,514
11/14/2021,688,510,662,1265,4656,514
11/15/2021,689,511,663,1267,4660,536
11/16/2021,690,511,664,1268,4672,537
11/17/2021,697,516,666,1275,4681,573
11/18/2021,699,517,668,1276,4685,573
11/19/2021,700,518,670,1279,4690,577
11/2/2021,669,499,655,1253,4602,496
11/20/2021,701,519,672,1279,4693,577
11/21/2021,701,519,672,1279,4694,577
11/22/2021,701,519,672,1280,4696,586
11/23/2021,702,521,672,1281,4698,594
11/24/2021,703,524,674,1282,4699,616
11/25/2021,703,524,674,1282,4699,616
11/26/2021,703,524,674,1282,4701,617
11/27/2021,703,525,674,1282,4703,618
11/28/2021,704,525,675,1282,4706,618
11/29/2021,705,525,675,1283,4713,620
11/3/2021,673,499,656,1255,4608,496
11/30/2021,708,525,675,1284,4714,625
11/4/2021,678,503,662,1259,4617,500
11/5/2021,678,504,662,1259,4622,501
11/6/2021,678,504,662,1260,4623,502
11/7/2021,678,504,662,1260,4623,502
11/8/2021,681,504,662,1261,4627,505
11/9/2021,685,507,662,1261,4633,507
12/1/2021,710,525,678,1289,4732,637
12/10/2021,725,535,690,1322,4805,709
12/11/2021,726,535,691,1322,4807,710
12/12/2021,726,535,691,1322,4808,711
12/13/2021,726,538,692,1328,4819,714
12/14/2021,726,540,694,1335,4827,716
12/15/2021,729,541,694,1338,4834,721
12/16/2021,729,543,694,1340,4839,722
12/17/2021,729,543,694,1342,4846,723
12/18/2021,729,543,694,1344,4846,723
12/19/2021,730,544,694,1344,4847,723
12/2/2021,712,529,682,1294,4742,637
12/20/2021,734,545,694,1346,4855,725
12/21/2020,1,,3,,6,
12/21/2021,736,546,694,1351,4866,730
12/22/2020,5,2,8,4,10,
12/22/2021,738,546,695,1355,4881,734
12/23/2020,6,4,11,7,13,
12/23/2021,738,546,696,1358,4893,734
12/24/2020,6,4,11,7,13,
12/24/2021,739,546,696,1360,4897,734
12/25/2020,6,4,11,7,13,
12/25/2021,739,546,696,1360,4897,734
12/26/2020,6,4,11,7,13,
12/26/2021,740,546,697,1360,4898,735
12/27/2020,6,4,11,7,13,
12/27/2021,740,548,700,1360,4903,736
12/28/2020,6,5,12,8,13,
12/28/2021,741,548,702,1362,4910,740
12/29/2020,7,5,13,8,13,
12/29/2021,743,548,703,1366,4917,748
12/3/2021,715,529,682,1302,4753,639
12/30/2020,10,5,20,12,16,
12/30/2021,743,548,704,1372,4930,748
12/31/2020,10,5,22,14,16,
12/31/2021,744,548,704,1374,4930,748
12/4/2021,717,529,683,1304,4760,640
12/5/2021,718,529,684,1307,4760,640
12/6/2021,722,531,686,1312,4771,641
12/7/2021,722,531,687,1316,4781,679
12/8/2021,723,532,688,1317,4787,706
12/9/2021,723,535,688,1320,4794,706
2/1/2021,74,63,95,123,927,1
2/1/2022,774,569,720,1417,5011,798
2/10/2021,87,81,108,174,1839,2
2/11/2021,89,84,109,179,1861,2
2/12/2021,91,84,109,181,1867,2
2/13/2021,91,84,109,182,1873,2
2/14/2021,91,84,109,182,1881,2
2/15/2021,91,84,109,183,1883,2
2/16/2021,91,85,109,183,1889,3
2/17/2021,91,87,111,191,1906,3
2/18/2021,94,91,111,208,2164,3
2/19/2021,94,92,112,208,2170,3
2/2/2021,74,63,95,126,952,1
2/2/2022,774,569,721,1417,5011,801
2/20/2021,95,92,112,209,2171,3
2/21/2021,95,92,112,209,2172,3
2/22/2021,95,92,112,209,2177,3
2/23/2021,95,93,112,212,2187,4
2/24/2021,99,98,119,234,2431,5
2/25/2021,102,101,121,244,2464,5
2/26/2021,103,101,124,244,2470,5
2/27/2021,103,101,124,245,2471,5
2/28/2021,103,101,124,245,2474,5
2/3/2021,80,65,97,144,1371,1
2/3/2022,774,569,722,1418,5013,803
2/4/2021,84,73,103,159,1431,1
2/4/2022,774,571,722,1418,5015,803
2/5/2021,84,74,104,160,1465,1
2/6/2021,85,74,104,160,1467,1
2/7/2021,85,74,104,160,1469,1
2/8/2021,85,74,106,161,1495,2
2/9/2021,85,76,107,162,1529,2
3/1/2021,103,102,125,245,2503,6
3/10/2021,109,108,136,311,2761,7
3/11/2021,112,115,147,391,3001,9
3/12/2021,113,115,149,400,3037,9
3/13/2021,113,116,149,405,3041,9
3/14/2021,115,116,149,409,3041,9
3/15/2021,115,116,149,418,3076,9
3/16/2021,115,116,150,426,3107,9
3/17/2021,117,123,168,500,3317,10
3/18/2021,119,126,175,513,3345,11
3/19/2021,120,126,177,520,3370,11
3/2/2021,103,102,125,250,2536,7
3/20/2021,120,127,177,522,3373,11
3/21/2021,120,127,178,524,3376,11
3/22/2021,120,127,181,531,3406,11
3/23/2021,123,130,185,544,3430,12
3/24/2021,125,130,191,561,3460,12
3/25/2021,136,139,211,656,3650,15
3/26/2021,136,142,214,660,3652,15
3/27/2021,137,143,215,661,3653,15
3/28/2021,137,144,215,661,3653,15
3/29/2021,141,144,217,663,3656,16
3/3/2021,105,103,126,261,2586,7
3/30/2021,174,168,238,680,3667,17
3/31/2021,200,200,280,774,3786,22
3/4/2021,106,104,131,283,2648,7
3/5/2021,106,106,131,283,2657,7
3/6/2021,107,106,132,284,2662,7
3/7/2021,107,106,132,285,2663,7
3/8/2021,107,106,132,290,2675,7
3/9/2021,107,106,133,297,2714,7
4/1/2021,205,202,289,783,3801,22
4/10/2021,256,247,357,872,3980,65
4/11/2021,260,248,358,878,3981,65
4/12/2021,264,250,360,885,3986,65
4/13/2021,268,250,361,887,3990,66
4/14/2021,283,257,372,894,4001,66
4/15/2021,295,260,379,906,4017,66
4/16/2021,297,262,380,907,4017,66
4/17/2021,297,262,380,907,4017,66
4/18/2021,298,262,382,907,4017,66
4/19/2021,301,263,382,910,4022,66
4/2/2021,210,206,291,786,3804,22
4/20/2021,302,263,382,911,4029,66
4/21/2021,313,268,389,932,4059,68
4/22/2021,319,269,392,939,4083,68
4/23/2021,325,276,394,943,4085,69
4/24/2021,328,277,396,944,4088,69
4/25/2021,328,277,396,944,4088,69
4/26/2021,330,279,398,948,4090,72
4/27/2021,332,283,400,950,4104,73
4/28/2021,339,285,405,955,4113,75
4/29/2021,341,288,408,958,4124,75
4/3/2021,210,206,293,787,3805,22
4/30/2021,348,291,412,958,4130,76
4/4/2021,211,206,293,787,3806,22
4/5/2021,213,209,297,792,3816,23
4/6/2021,217,213,308,806,3834,23
4/7/2021,236,236,340,825,3892,26
4/8/2021,247,241,355,867,3966,26
4/9/2021,254,246,356,872,3979,65
5/1/2021,357,298,416,961,4135,78
5/10/2021,375,319,438,992,4177,83
5/11/2021,376,319,439,994,4180,84
5/12/2021,379,322,443,999,4198,84
5/13/2021,380,322,444,1001,4202,86
5/14/2021,380,322,445,1006,4207,86
5/15/2021,380,323,445,1006,4207,87
5/16/2021,380,323,445,1006,4208,87
5/17/2021,383,323,450,1009,4212,89
5/18/2021,383,324,452,1013,4221,95
5/19/2021,386,326,458,1024,4235,116
5/2/2021,358,298,418,962,4136,78
5/20/2021,388,326,459,1027,4241,116
5/21/2021,396,326,460,1031,4246,116
5/22/2021,397,326,460,1031,4248,118
5/23/2021,397,326,461,1031,4248,120
5/24/2021,397,327,463,1034,4249,122
5/25/2021,398,327,464,1039,4252,130
5/26/2021,403,332,469,1040,4261,131
5/27/2021,403,332,471,1040,4261,132
5/28/2021,404,332,471,1040,4263,132
5/29/2021,405,334,472,1040,4264,132
5/3/2021,361,299,420,967,4137,78
5/30/2021,405,334,472,1040,4264,133
5/31/2021,405,334,472,1040,4264,133
5/4/2021,362,301,422,968,4144,81
5/5/2021,371,314,431,978,4158,82
5/6/2021,372,318,437,987,4172,83
5/7/2021,374,319,438,987,4172,83
5/8/2021,374,319,438,990,4174,83
5/9/2021,374,319,438,990,4175,83
6/1/2021,408,337,473,1042,4267,137
6/10/2021,417,345,488,1058,4297,159
6/11/2021,419,346,489,1058,4299,162
6/12/2021,420,346,489,1058,4299,162
6/13/2021,420,347,489,1060,4299,162
6/14/2021,421,347,491,1062,4300,162
6/15/2021,423,349,491,1062,4301,169
6/16/2021,423,349,494,1066,4303,170
6/17/2021,425,349,496,1066,4303,170
6/18/2021,427,349,496,1066,4304,171
6/19/2021,427,350,496,1067,4304,171
6/2/2021,410,340,478,1049,4277,137
6/20/2021,427,350,496,1067,4304,171
6/21/2021,428,351,496,1067,4305,172
6/22/2021,430,351,497,1069,4306,179
6/23/2021,432,351,499,1071,4309,179
6/24/2021,433,352,500,1075,4310,180
6/25/2021,435,353,501,1075,4310,181
6/26/2021,435,355,502,1076,4310,182
6/27/2021,435,355,502,1077,4311,182
6/28/2021,435,355,503,1078,4313,182
6/29/2021,435,355,504,1082,4315,188
6/3/2021,412,342,483,1051,4284,138
6/30/2021,437,356,506,1082,4316,191
6/4/2021,412,342,484,1052,4285,139
6/5/2021,412,342,484,1052,4287,140
6/6/2021,413,342,484,1052,4289,140
6/7/2021,416,343,486,1052,4289,140
6/8/2021,417,343,487,1052,4292,149
6/9/2021,417,345,488,1057,4296,159
7/1/2021,439,357,506,1082,4321,191
7/10/2021,443,363,516,1094,4332,195
7/11/2021,443,364,518,1094,4332,195
7/12/2021,447,367,520,1096,4334,196
7/13/2021,447,368,521,1096,4335,200
7/14/2021,447,368,523,1097,4336,202
7/15/2021,449,368,524,1097,4337,202
7/16/2021,449,368,527,1097,4337,204
7/17/2021,449,369,527,1098,4338,205
7/18/2021,449,370,527,1098,4338,205
7/19/2021,449,370,527,1099,4340,207
7/2/2021,439,358,509,1082,4321,191
7/20/2021,450,372,528,1102,4343,215
7/21/2021,452,375,535,1105,4347,224
7/22/2021,453,378,535,1106,4351,225
7/23/2021,454,379,538,1109,4353,228
7/24/2021,454,379,538,1111,4354,228
7/25/2021,454,379,538,1111,4356,230
7/26/2021,458,380,538,1111,4358,231
7/27/2021,458,383,539,1111,4360,240
7/28/2021,462,383,540,1113,4366,245
7/29/2021,476,389,542,1122,4370,259
7/3/2021,439,358,510,1083,4321,191
7/30/2021,479,389,544,1123,4371,261
7/31/2021,479,389,545,1124,4371,262
7/4/2021,439,358,510,1083,4321,191
7/5/2021,439,358,511,1084,4321,191
7/6/2021,439,358,511,1084,4322,194
7/7/2021,441,360,512,1090,4326,194
7/8/2021,442,362,516,1093,4329,195
7/9/2021,443,363,516,1093,4332,195
8/1/2021,481,390,545,1124,4371,262
8/10/2021,501,402,558,1147,4411,276
8/11/2021,504,403,561,1152,4415,286
8/12/2021,510,403,563,1153,4419,297
8/13/2021,514,405,563,1156,4422,304
8/14/2021,516,406,565,1157,4423,305
8/15/2021,516,406,566,1157,4424,306
8/16/2021,518,406,567,1157,4425,308
8/17/2021,520,407,568,1158,4428,315
8/18/2021,526,409,573,1162,4432,318
8/19/2021,526,409,574,1166,4433,320
8/2/2021,482,390,546,1126,4375,263
8/20/2021,528,411,575,1169,4433,321
8/21/2021,529,411,575,1169,4437,322
8/22/2021,530,411,575,1169,4437,322
8/23/2021,533,414,575,1172,4440,322
8/24/2021,535,414,575,1175,4440,326
8/25/2021,537,417,580,1177,4440,327
8/26/2021,548,426,584,1180,4444,336
8/27/2021,549,427,586,1182,4446,341
8/28/2021,553,427,589,1182,4447,342
8/29/2021,553,427,589,1182,4447,344
8/3/2021,484,391,547,1131,4380,267
8/30/2021,554,429,591,1183,4449,347
8/31/2021,555,430,591,1183,4451,350
8/4/2021,488,395,552,1138,4388,268
8/5/2021,492,399,555,1141,4398,268
8/6/2021,493,400,555,1142,4401,270
8/7/2021,496,400,556,1143,4404,271
8/8/2021,497,400,556,1143,4405,271
8/9/2021,499,401,558,1145,4405,274
9/1/2021,558,433,593,1188,4454,351
9/10/2021,568,438,598,1191,4474,365
9/11/2021,568,438,598,1191,4475,366
