date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,793,788,674,643,6
1/1/2022,38138,29417,30175,36707,82983,22128
1/10/2021,997,1412,1512,1377,3008,13
1/10/2022,38618,29692,30419,37038,83440,23181
1/11/2021,1033,1472,1580,1439,3204,17
1/11/2022,38676,29709,30453,37070,83494,23307
1/12/2021,1108,1564,1682,1531,3510,17
1/12/2022,38743,29740,30481,37097,83532,23440
1/13/2021,1196,1661,1801,1690,3922,17
1/13/2022,38814,29769,30519,37142,83582,23543
1/14/2021,1275,1811,1919,1822,4436,18
1/14/2022,38903,29812,30554,37178,83627,23692
1/15/2021,1375,1949,2072,1957,4831,19
1/15/2022,38958,29835,30572,37201,83641,23826
1/16/2021,1430,2027,2162,2044,5448,20
1/16/2022,38977,29847,30580,37209,83648,23865
1/17/2021,1447,2054,2189,2076,5502,21
1/17/2022,39019,29871,30595,37224,83688,23958
1/18/2021,1503,2159,2258,2168,5715,22
1/18/2022,39086,29895,30617,37238,83717,24057
1/19/2021,1565,2222,2331,2245,6227,24
1/19/2022,39133,29920,30647,37263,83742,24131
1/2/2021,598,883,891,768,731,7
1/2/2022,38160,29430,30184,36727,83018,22154
1/20/2021,1626,2327,2426,2357,7040,29
1/20/2022,39185,29953,30672,37297,83776,24225
1/21/2021,1712,2440,2565,2514,7797,32
1/21/2022,39219,29980,30699,37326,83800,24317
1/22/2021,1837,2574,2713,2694,8588,34
1/22/2022,39247,29999,30714,37341,83810,24404
1/23/2021,1912,2709,2859,2841,9940,36
1/23/2022,39267,30011,30718,37353,83817,24436
1/24/2021,1937,2738,2897,2866,10083,37
1/24/2022,39298,30041,30741,37376,83838,24495
1/25/2021,2004,2798,2968,2980,10684,39
1/25/2022,39342,30058,30761,37391,83855,24593
1/26/2021,2062,2860,3058,3084,11243,40
1/26/2022,39385,30083,30774,37411,83884,24694
1/27/2021,2163,2959,3195,3257,11955,41
1/27/2022,39437,30109,30802,37437,83905,24761
1/28/2021,2235,3060,3304,3397,12964,41
1/28/2022,39489,30138,30817,37456,83925,24828
1/29/2021,2326,3157,3434,3557,13938,47
1/29/2022,39515,30151,30833,37467,83930,24937
1/3/2021,618,919,925,788,762,8
1/3/2022,38211,29458,30218,36784,83086,22257
1/30/2021,2384,3229,3535,3682,15870,49
1/30/2022,39532,30157,30848,37474,83943,24969
1/31/2021,2412,3241,3557,3702,16011,50
1/31/2022,39579,30173,30859,37499,83960,25023
1/4/2021,678,1000,1000,876,1008,8
1/4/2022,38273,29492,30246,36831,83166,22390
1/5/2021,759,1097,1089,976,1250,9
1/5/2022,38334,29526,30271,36872,83226,22568
1/6/2021,859,1208,1218,1100,1551,9
1/6/2022,38399,29556,30315,36911,83291,22697
1/7/2021,917,1282,1322,1203,1906,12
1/7/2022,38489,29605,30350,36960,83358,22891
1/8/2021,965,1362,1455,1330,2345,13
1/8/2022,38532,29630,30363,36982,83373,23051
1/9/2021,991,1399,1496,1369,2983,13
1/9/2022,38554,29641,30369,36993,83384,23086
10/1/2021,32793,26201,27555,33944,77910,15184
10/10/2021,33453,26588,27825,34151,78182,15482
10/11/2021,33542,26649,27867,34180,78220,15529
10/12/2021,33623,26689,27896,34200,78252,15553
10/13/2021,33712,26728,27928,34214,78274,15579
10/14/2021,33783,26764,27952,34244,78294,15602
10/15/2021,33877,26823,27992,34285,78327,15646
10/16/2021,33936,26856,28019,34303,78341,15667
10/17/2021,33970,26883,28039,34316,78354,15679
10/18/2021,34039,26926,28077,34341,78397,15700
10/19/2021,34102,26957,28104,34368,78419,15733
10/2/2021,32840,26236,27584,33976,77928,15222
10/20/2021,34154,26993,28137,34395,78454,15755
