date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,26,21,36,
1/1/2022,837,716,666,698,1036,472
1/10/2021,22,24,38,34,88,1
1/10/2022,845,718,668,700,1037,477
1/11/2021,22,24,38,34,88,1
1/11/2022,848,720,668,700,1038,477
1/12/2021,25,30,43,40,105,1
1/12/2022,848,720,669,700,1038,479
1/13/2021,27,35,45,43,133,1
1/13/2022,850,720,669,700,1038,481
1/14/2021,34,43,59,67,143,1
1/14/2022,851,721,671,702,1039,485
1/15/2021,37,44,63,69,148,1
1/15/2022,852,721,671,702,1039,485
1/16/2021,37,44,63,69,149,1
1/16/2022,852,721,671,702,1039,485
1/17/2021,37,44,63,69,149,1
1/17/2022,852,721,671,702,1039,486
1/18/2021,40,45,64,73,156,1
1/18/2022,853,721,671,702,1039,486
1/19/2021,44,46,66,73,173,1
1/19/2022,853,721,671,703,1039,486
1/2/2021,14,19,26,21,36,
1/2/2022,837,716,666,698,1036,472
1/20/2021,45,49,68,76,190,1
1/20/2022,853,721,671,703,1039,486
1/21/2021,62,67,100,102,330,1
1/21/2022,853,721,671,703,1039,487
1/22/2021,75,89,122,130,421,1
1/22/2022,853,721,671,703,1039,488
1/23/2021,121,143,159,195,570,1
1/23/2022,853,721,671,703,1039,488
1/24/2021,123,144,161,197,570,1
1/24/2022,856,723,671,703,1040,489
1/25/2021,132,156,172,204,574,1
1/25/2022,858,723,671,703,1040,489
1/26/2021,133,156,172,204,575,1
1/26/2022,859,723,671,703,1040,491
1/27/2021,149,169,182,220,588,1
1/27/2022,860,723,671,703,1040,492
1/28/2021,196,210,226,273,627,4
1/28/2022,860,723,675,703,1040,494
1/29/2021,222,236,248,295,645,4
1/29/2022,860,723,675,703,1040,494
1/3/2021,14,19,26,21,36,
1/3/2022,837,716,666,699,1036,474
1/30/2021,222,237,248,295,646,4
1/30/2022,860,723,675,703,1040,494
1/31/2021,222,237,248,295,646,4
1/31/2022,860,723,675,703,1040,494
1/4/2021,14,19,26,21,36,1
1/4/2022,840,716,666,700,1036,475
1/5/2021,18,19,28,22,51,1
1/5/2022,843,718,666,700,1037,476
1/6/2021,19,20,30,26,58,1
1/6/2022,843,718,666,700,1037,476
1/7/2021,21,23,35,32,80,1
1/7/2022,843,718,667,700,1037,476
1/8/2021,22,24,38,34,88,1
1/8/2022,843,718,667,700,1037,476
1/9/2021,22,24,38,34,88,1
1/9/2022,843,718,668,700,1037,476
10/1/2021,748,673,629,677,1014,274
10/10/2021,759,678,629,679,1016,278
10/11/2021,761,678,629,679,1016,278
10/12/2021,764,679,629,679,1016,278
10/13/2021,766,679,629,679,1017,278
10/14/2021,770,680,630,679,1017,279
10/15/2021,772,681,630,679,1017,281
10/16/2021,773,681,630,679,1017,281
10/17/2021,773,681,630,679,1017,281
10/18/2021,775,682,633,679,1018,281
10/19/2021,775,683,633,680,1018,281
10/2/2021,748,673,629,677,1015,274
10/20/2021,776,683,633,682,1018,281
10/21/2021,776,683,634,682,1018,281
10/22/2021,778,684,636,682,1018,281
10/23/2021,778,684,636,682,1018,281
10/24/2021,778,684,636,682,1018,281
10/25/2021,780,684,637,682,1018,281
10/26/2021,780,684,637,682,1018,283
10/27/2021,781,684,638,682,1018,283
10/28/2021,782,684,639,682,1018,285
10/29/2021,782,685,640,682,1018,285
10/3/2021,748,673,629,677,1015,274
10/30/2021,782,685,640,682,1018,285
10/31/2021,782,685,640,682,1018,285
10/4/2021,749,674,629,677,1015,277
10/5/2021,750,675,629,677,1015,277
10/6/2021,752,676,629,677,1015,277
10/7/2021,755,677,629,679,1016,277
10/8/2021,759,678,629,679,1016,278
10/9/2021,759,678,629,679,1016,278
11/1/2021,783,685,640,682,1019,287
11/10/2021,792,689,646,685,1022,348
11/11/2021,794,689,646,685,1023,349
11/12/2021,799,690,648,685,1023,375
11/13/2021,799,690,648,685,1023,376
11/14/2021,799,690,648,685,1023,376
11/15/2021,800,692,648,685,1024,378
11/16/2021,800,692,649,685,1025,380
11/17/2021,800,692,650,686,1025,385
11/18/2021,802,694,650,687,1025,388
11/19/2021,804,694,651,687,1025,392
11/2/2021,785,686,640,682,1019,287
11/20/2021,804,694,651,687,1025,392
11/21/2021,804,694,651,687,1025,392
11/22/2021,804,695,653,687,1027,394
11/23/2021,804,696,653,687,1027,395
11/24/2021,806,696,653,687,1027,398
11/25/2021,806,696,653,687,1027,398
11/26/2021,806,696,653,688,1027,398
11/27/2021,808,696,654,689,1027,413
11/28/2021,808,696,654,689,1027,413
11/29/2021,808,696,655,689,1027,414
11/3/2021,785,687,640,682,1019,287
11/30/2021,811,698,655,689,1027,417
11/4/2021,790,687,640,684,1019,342
11/5/2021,791,689,641,684,1020,344
11/6/2021,791,689,641,684,1020,344
11/7/2021,791,689,641,684,1020,344
11/8/2021,792,689,641,685,1022,344
11/9/2021,792,689,646,685,1022,348
12/1/2021,812,699,655,689,1028,417
12/10/2021,825,712,661,691,1031,448
12/11/2021,825,712,661,691,1031,448
12/12/2021,825,712,661,691,1031,448
12/13/2021,825,712,661,691,1032,449
12/14/2021,826,712,661,692,1034,449
12/15/2021,826,712,661,692,1034,450
12/16/2021,831,713,662,694,1035,452
12/17/2021,831,713,662,694,1035,454
12/18/2020,,,2,,,
12/18/2021,831,713,662,694,1035,454
12/19/2020,,,2,,,
12/19/2021,831,713,662,694,1035,454
12/2/2021,815,702,656,690,1028,417
12/20/2020,,,2,,,
12/20/2021,832,714,662,694,1035,456
12/21/2020,3,5,6,1,,
12/21/2021,832,714,662,694,1035,456
12/22/2020,6,7,16,10,2,
12/22/2021,832,714,664,694,1035,457
12/23/2020,8,9,16,11,4,
12/23/2021,834,714,664,695,1035,460
12/24/2020,8,10,16,12,6,
12/24/2021,834,714,664,695,1035,460
12/25/2020,8,10,16,12,6,
12/25/2021,834,714,664,695,1035,460
12/26/2020,8,11,16,12,6,
12/26/2021,834,714,664,695,1035,460
12/27/2020,8,11,16,12,6,
12/27/2021,834,714,664,696,1035,461
12/28/2020,8,13,16,12,6,
12/28/2021,836,714,665,697,1035,465
12/29/2020,9,14,19,13,8,
12/29/2021,836,714,665,697,1035,466
12/3/2021,819,705,657,690,1028,436
12/30/2020,11,14,19,13,27,
12/30/2021,836,715,666,698,1036,469
12/31/2020,13,19,26,21,35,
12/31/2021,836,715,666,698,1036,470
12/4/2021,819,705,657,690,1028,436
12/5/2021,819,705,657,690,1028,437
12/6/2021,819,707,657,690,1028,437
12/7/2021,821,708,658,690,1028,438
12/8/2021,822,709,659,690,1030,438
12/9/2021,825,712,661,691,1031,439
2/1/2021,223,237,254,295,649,4
2/1/2022,860,723,675,703,1040,494
2/10/2021,292,289,320,383,744,10
2/11/2021,303,307,330,393,761,12
2/12/2021,328,328,353,424,803,17
2/13/2021,328,328,354,424,807,17
2/14/2021,328,328,354,424,807,17
2/15/2021,329,330,356,427,807,17
2/16/2021,336,335,366,432,810,18
2/17/2021,336,335,368,434,818,19
2/18/2021,338,339,375,438,823,19
2/19/2021,338,339,375,438,824,19
2/2/2021,230,242,260,304,672,4
2/2/2022,860,723,675,703,1040,495
2/20/2021,339,339,375,438,824,19
2/21/2021,339,339,375,438,824,19
2/22/2021,340,341,375,440,824,19
2/23/2021,340,343,376,440,826,19
2/24/2021,342,344,379,443,829,19
2/25/2021,343,344,383,449,829,19
2/26/2021,352,358,394,465,837,19
2/27/2021,352,358,394,465,837,19
2/28/2021,352,358,394,465,838,19
2/3/2021,230,242,262,312,691,4
2/3/2022,860,723,675,705,1040,495
2/4/2021,237,248,265,322,700,4
2/4/2022,860,724,675,705,1040,500
2/5/2021,261,260,293,360,728,4
2/6/2021,262,260,293,360,729,4
2/7/2021,262,260,293,360,729,4
2/8/2021,266,263,297,363,731,4
2/9/2021,267,271,302,373,734,5
3/1/2021,356,361,395,472,841,19
3/10/2021,399,396,426,507,865,27
3/11/2021,404,400,427,511,866,27
3/12/2021,407,410,432,516,874,29
3/13/2021,407,410,432,516,875,29
3/14/2021,407,410,432,516,875,29
3/15/2021,408,412,436,522,891,30
3/16/2021,411,416,436,522,894,30
3/17/2021,417,425,445,530,903,31
3/18/2021,417,426,445,536,906,31
3/19/2021,427,429,449,541,910,33
3/2/2021,366,369,400,476,849,22
3/20/2021,427,429,449,541,911,33
3/21/2021,427,429,449,541,911,33
3/22/2021,428,430,449,541,911,33
3/23/2021,431,433,449,545,911,34
3/24/2021,432,433,450,545,913,34
3/25/2021,438,442,453,551,920,34
3/26/2021,439,442,456,551,920,34
3/27/2021,440,443,457,551,920,35
3/28/2021,442,443,457,553,920,35
3/29/2021,443,443,461,553,920,35
3/3/2021,372,377,409,481,857,22
3/30/2021,445,444,464,556,924,35
3/31/2021,448,445,465,556,924,35
3/4/2021,378,383,412,485,859,22
3/5/2021,384,385,416,491,859,22
3/6/2021,384,385,416,491,859,22
3/7/2021,385,385,416,491,859,22
3/8/2021,388,387,417,494,860,24
3/9/2021,397,395,425,506,864,25
4/1/2021,454,455,474,560,930,38
4/10/2021,473,469,485,574,941,38
4/11/2021,474,469,485,574,941,38
4/12/2021,477,471,490,576,941,39
4/13/2021,477,472,491,577,943,39
4/14/2021,477,476,492,579,943,39
4/15/2021,480,479,497,581,946,39
4/16/2021,484,482,500,581,946,39
4/17/2021,484,482,500,581,946,39
4/18/2021,484,482,500,581,946,39
4/19/2021,484,483,500,581,946,39
4/2/2021,456,460,477,562,930,38
4/20/2021,486,486,501,581,948,39
4/21/2021,487,488,502,581,950,39
4/22/2021,492,497,505,582,953,40
4/23/2021,492,498,505,584,953,40
4/24/2021,492,499,505,585,953,40
4/25/2021,492,499,505,585,953,40
4/26/2021,492,500,505,585,953,40
4/27/2021,494,504,511,588,954,42
4/28/2021,497,504,511,588,954,42
4/29/2021,501,505,511,588,954,42
4/3/2021,456,460,477,562,930,38
4/30/2021,502,507,511,591,956,42
4/4/2021,456,460,477,562,930,38
4/5/2021,457,460,478,563,932,38
4/6/2021,460,460,479,563,932,38
4/7/2021,462,463,480,565,932,38
4/8/2021,467,468,484,571,939,38
4/9/2021,471,469,485,574,941,38
5/1/2021,502,507,511,591,956,43
5/10/2021,507,511,515,595,960,45
5/11/2021,507,511,515,595,960,45
5/12/2021,508,511,515,595,960,47
5/13/2021,513,512,515,595,960,47
5/14/2021,513,512,515,595,960,48
5/15/2021,513,512,515,595,960,48
5/16/2021,514,512,515,595,960,50
5/17/2021,514,512,515,595,960,51
5/18/2021,517,513,516,598,960,51
5/19/2021,517,513,516,598,961,51
5/2/2021,502,507,511,591,956,43
5/20/2021,519,515,517,598,961,51
5/21/2021,523,517,519,600,962,53
5/22/2021,523,517,520,600,962,63
5/23/2021,523,517,520,601,962,63
5/24/2021,523,517,520,601,962,63
5/25/2021,526,520,523,603,962,63
5/26/2021,526,520,523,603,962,63
5/27/2021,528,521,524,603,963,66
5/28/2021,530,522,524,603,964,67
5/29/2021,530,524,524,603,964,67
5/3/2021,502,507,511,591,956,43
5/30/2021,530,524,524,603,964,67
5/31/2021,530,524,524,603,964,67
5/4/2021,504,510,513,592,958,43
5/5/2021,504,511,513,592,958,44
5/6/2021,506,511,513,594,958,44
5/7/2021,506,511,514,595,958,44
5/8/2021,506,511,514,595,960,44
5/9/2021,506,511,514,595,960,44
6/1/2021,534,525,524,604,964,68
6/10/2021,540,533,526,606,965,72
6/11/2021,540,533,526,606,965,74
6/12/2021,540,533,526,606,966,74
6/13/2021,540,533,526,606,966,74
6/14/2021,540,533,526,606,966,74
6/15/2021,544,533,526,606,966,75
6/16/2021,544,533,527,606,966,75
6/17/2021,544,534,528,607,967,76
6/18/2021,545,534,528,608,967,76
6/19/2021,545,534,528,608,967,76
6/2/2021,534,525,524,604,964,68
6/20/2021,545,534,528,608,967,76
6/21/2021,546,534,528,608,967,76
6/22/2021,547,534,530,608,967,76
6/23/2021,547,534,530,608,967,76
6/24/2021,547,534,530,610,967,76
6/25/2021,548,535,530,610,970,77
6/26/2021,548,535,530,610,970,77
6/27/2021,548,535,530,610,970,77
6/28/2021,548,535,530,610,970,77
6/29/2021,551,535,530,610,970,80
6/3/2021,535,528,524,606,965,69
6/30/2021,552,535,530,610,970,80
6/4/2021,536,529,525,606,965,70
6/5/2021,536,529,526,606,965,70
6/6/2021,536,529,526,606,965,70
6/7/2021,537,530,526,606,965,71
6/8/2021,538,531,526,606,965,72
6/9/2021,539,531,526,606,965,72
7/1/2021,552,535,534,611,971,80
7/10/2021,557,537,535,612,972,84
7/11/2021,557,537,536,612,972,85
7/12/2021,559,538,537,614,972,86
7/13/2021,559,539,537,614,972,86
7/14/2021,559,539,538,614,973,86
7/15/2021,559,541,538,615,974,89
7/16/2021,560,541,538,615,974,89
7/17/2021,560,541,538,615,974,89
7/18/2021,560,541,538,615,974,89
7/19/2021,560,541,538,615,975,89
7/2/2021,552,535,534,611,971,84
7/20/2021,566,543,539,615,975,91
7/21/2021,567,543,539,615,976,92
7/22/2021,569,545,539,617,977,96
7/23/2021,569,546,540,618,978,97
7/24/2021,569,547,540,618,978,99
7/25/2021,569,547,540,619,979,100
7/26/2021,570,547,540,621,979,103
7/27/2021,571,547,540,621,980,104
7/28/2021,571,547,541,621,980,108
7/29/2021,574,551,542,623,987,108
7/3/2021,552,535,534,611,971,84
7/30/2021,577,551,542,624,989,110
7/31/2021,577,551,542,624,989,113
7/4/2021,552,535,534,611,971,84
7/5/2021,552,535,534,611,971,84
7/6/2021,552,536,534,611,971,84
7/7/2021,552,536,534,612,972,84
7/8/2021,557,537,535,612,972,84
7/9/2021,557,537,535,612,972,84
8/1/2021,577,551,542,624,989,113
8/10/2021,598,567,557,631,998,126
8/11/2021,600,569,557,631,998,126
8/12/2021,614,577,564,637,999,129
8/13/2021,621,581,565,638,999,132
8/14/2021,622,581,565,639,999,133
8/15/2021,622,581,566,639,999,133
8/16/2021,624,581,567,640,1001,136
8/17/2021,634,587,570,643,1002,138
8/18/2021,637,589,572,645,1002,139
8/19/2021,640,595,577,647,1002,143
8/2/2021,579,553,543,624,989,113
8/20/2021,646,597,579,653,1002,167
8/21/2021,657,610,586,657,1002,206
8/22/2021,658,610,586,657,1002,206
8/23/2021,660,610,589,657,1003,213
8/24/2021,663,612,590,657,1003,217
8/25/2021,664,614,592,658,1005,223
8/26/2021,672,619,593,658,1006,228
8/27/2021,673,624,595,658,1006,232
8/28/2021,673,624,596,658,1006,232
8/29/2021,674,624,596,658,1006,232
8/3/2021,585,556,546,624,989,113
8/30/2021,679,625,599,661,1006,232
8/31/2021,682,628,600,661,1007,232
8/4/2021,590,556,547,627,992,115
8/5/2021,590,559,548,630,995,117
8/6/2021,591,562,550,630,996,119
8/7/2021,591,563,550,630,997,122
8/8/2021,592,563,550,630,997,122
8/9/2021,595,564,554,630,998,124
9/1/2021,684,628,600,661,1007,232
9/10/2021,704,653,609,666,1011,236
9/11/2021,712,658,611,667,1012,255
9/12/2021,712,658,611,667,1012,255
9/13/2021,713,658,612,667,1012,256
9/14/2021,715,659,613,668,1012,257
9/15/2021,716,659,614,669,1012,258
9/16/2021,721,659,615,669,1012,261
9/17/2021,723,660,617,670,1013,265
9/18/2021,724,660,617,670,1013,265
9/19/2021,724,660,617,670,1013,265
9/2/2021,685,636,600,662,1007,232
9/20/2021,730,661,618,671,1013,266
9/21/2021,733,664,619,673,1013,268
9/22/2021,735,665,620,673,1013,268
9/23/2021,737,666,622,676,1013,268
9/24/2021,739,666,623,676,1013,269
9/25/2021,740,667,624,676,1013,271
9/26/2021,741,667,624,676,1013,271
9/27/2021,743,668,625,676,1013,271
9/28/2021,743,669,625,676,1014,271
9/29/2021,743,669,625,676,1014,273
9/3/2021,689,641,603,663,1008,232
9/30/2021,748,672,628,677,1014,274
9/4/2021,689,642,603,663,1008,232
9/5/2021,689,642,603,663,1008,232
9/6/2021,689,642,603,663,1008,232
9/7/2021,693,643,604,664,1008,232
9/8/2021,696,644,604,665,1009,234
9/9/2021,701,646,607,666,1010,235
