date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-10,2,1
2020-12-12,4,2
2020-12-16,6,2
2020-12-18,8,2
2020-12-21,20,12
2020-12-22,81,61
2020-12-23,291,210
2020-12-24,427,136
2020-12-26,592,165
2020-12-27,653,61
2020-12-28,922,269
2020-12-29,1306,384
2020-12-30,1642,336
2020-12-31,1918,276
2021-01-01,1998,80
2021-01-02,2046,48
2021-01-03,2072,26
2021-01-04,2264,192
2021-01-05,2397,133
2021-01-06,2651,254
2021-01-07,2905,254
2021-01-08,3165,260
2021-01-09,3222,57
2021-01-10,3274,52
2021-01-11,3473,199
2021-01-12,3763,290
2021-01-13,4068,305
2021-01-14,4451,383
2021-01-15,4866,415
2021-01-16,5223,357
2021-01-17,5254,31
2021-01-18,5624,370
2021-01-19,5948,324
2021-01-20,6515,567
2021-01-21,6975,460
2021-01-22,7391,416
2021-01-23,8199,808
2021-01-24,8815,616
2021-01-25,9365,550
2021-01-26,9995,630
2021-01-27,10804,809
2021-01-28,11710,906
2021-01-29,12258,548
2021-01-30,12720,462
2021-01-31,13249,529
2021-02-01,13921,672
2021-02-02,14554,633
2021-02-03,15716,1162
2021-02-04,16438,722
2021-02-05,17063,625
2021-02-06,17377,314
2021-02-07,17562,185
2021-02-08,17961,399
2021-02-09,18408,447
2021-02-10,19373,965
2021-02-11,20017,644
2021-02-12,20927,910
2021-02-13,21427,500
2021-02-14,21536,109
2021-02-15,22078,542
2021-02-16,22642,564
2021-02-17,23175,533
2021-02-18,23558,383
2021-02-19,23977,419
2021-02-20,24137,160
2021-02-21,24202,65
2021-02-22,24506,304
2021-02-23,24747,241
2021-02-24,25495,748
2021-02-25,26525,1030
2021-02-26,27426,901
2021-02-27,28255,829
2021-02-28,28795,540
2021-03-01,29696,901
2021-03-02,30657,961
2021-03-03,32929,2272
2021-03-04,34440,1511
2021-03-05,36003,1563
2021-03-06,36841,838
2021-03-07,37271,430
2021-03-08,38077,806
2021-03-09,39055,978
2021-03-10,40998,1943
2021-03-11,42594,1596
2021-03-12,44021,1427
2021-03-13,44851,830
2021-03-14,45223,372
2021-03-15,46034,811
2021-03-16,47041,1007
2021-03-17,48856,1815
2021-03-18,50177,1321
2021-03-19,51376,1199
2021-03-20,52556,1180
2021-03-21,53111,555
2021-03-22,54375,1264
2021-03-23,55616,1241
2021-03-24,57153,1537
2021-03-25,58582,1429
2021-03-26,60133,1551
2021-03-27,61176,1043
2021-03-28,62005,829
2021-03-29,63548,1543
2021-03-30,65063,1515
2021-03-31,67319,2256
2021-04-01,69070,1751
2021-04-02,70595,1525
2021-04-03,71323,728
2021-04-04,71615,292
2021-04-05,72849,1234
2021-04-06,74226,1377
2021-04-07,75919,1693
2021-04-08,77417,1498
2021-04-09,79030,1613
2021-04-10,80007,977
2021-04-11,80442,435
2021-04-12,82436,1994
2021-04-13,83509,1073
2021-04-14,85254,1745
2021-04-15,86767,1513
2021-04-16,88030,1263
2021-04-17,88912,882
2021-04-18,89348,436
2021-04-19,90375,1027
2021-04-20,91550,1175
2021-04-21,92935,1385
2021-04-22,94209,1274
2021-04-23,95520,1311
2021-04-24,96323,803
2021-04-25,96655,332
2021-04-26,97859,1204
2021-04-27,99213,1354
2021-04-28,100471,1258
2021-04-29,101648,1177
2021-04-30,102877,1229
2021-05-01,103553,676
2021-05-02,103795,242
2021-05-03,104614,819
2021-05-04,105475,861
2021-05-05,106424,949
2021-05-06,107237,813
2021-05-07,108087,850
2021-05-08,108690,603
2021-05-09,108825,135
2021-05-10,109407,582
2021-05-11,110017,610
2021-05-12,110554,537
2021-05-13,111327,773
2021-05-14,112016,689
2021-05-15,112433,417
2021-05-16,112605,172
2021-05-17,113842,1237
2021-05-18,114445,603
2021-05-19,115110,665
2021-05-20,115802,692
2021-05-21,116485,683
2021-05-22,116855,370
2021-05-23,116982,127
2021-05-24,117428,446
2021-05-25,117881,453
2021-05-26,118255,374
2021-05-27,118651,396
2021-05-28,119178,527
2021-05-29,119312,134
2021-05-30,119384,72
2021-05-31,119462,78
2021-06-01,119920,458
2021-06-02,120277,357
2021-06-03,120624,347
2021-06-04,121035,411
2021-06-05,121241,206
2021-06-06,121316,75
2021-06-07,121727,411
2021-06-08,122000,273
2021-06-09,122421,421
2021-06-10,122767,346
2021-06-11,123217,450
2021-06-12,123490,273
2021-06-13,123578,88
2021-06-14,123894,316
2021-06-15,124246,352
2021-06-16,124567,321
2021-06-17,124827,260
2021-06-18,125183,356
2021-06-19,125364,181
2021-06-20,125454,90
2021-06-21,125696,242
2021-06-22,125956,260
2021-06-23,126222,266
2021-06-24,126444,222
2021-06-25,126766,322
2021-06-26,126908,142
2021-06-27,126976,68
2021-06-28,127187,211
2021-06-29,127419,232
2021-06-30,127681,262
2021-07-01,127922,241
2021-07-02,128235,313
2021-07-03,128332,97
2021-07-04,128357,25
2021-07-05,128550,193
2021-07-06,128758,208
2021-07-07,128970,212
2021-07-08,129201,231
2021-07-09,129482,281
2021-07-10,129671,189
2021-07-11,129739,68
2021-07-12,129973,234
2021-07-13,130184,211
2021-07-14,130391,207
2021-07-15,130570,179
2021-07-16,130887,317
2021-07-17,131072,185
2021-07-18,131156,84
2021-07-19,131426,270
2021-07-20,131688,262
2021-07-21,131988,300
2021-07-22,132294,306
2021-07-23,132707,413
2021-07-24,132914,207
2021-07-25,133018,104
2021-07-26,133304,286
2021-07-27,133605,301
2021-07-28,133904,299
2021-07-29,134191,287
2021-07-30,134631,440
2021-07-31,134863,232
2021-08-01,134953,90
2021-08-02,135261,308
2021-08-03,135539,278
2021-08-04,135842,303
2021-08-05,136122,280
2021-08-06,136612,490
2021-08-07,136834,222
2021-08-08,136972,138
2021-08-09,137343,371
2021-08-10,137631,288
2021-08-11,137918,287
2021-08-12,138217,299
2021-08-13,138698,481
2021-08-14,138958,260
2021-08-15,139113,155
2021-08-16,139491,378
2021-08-17,139853,362
2021-08-18,140169,316
2021-08-19,140501,332
2021-08-20,141063,562
2021-08-21,141296,233
2021-08-22,141443,147
2021-08-23,141773,330
2021-08-24,142069,296
2021-08-25,142429,360
2021-08-26,142755,326
2021-08-27,143195,440
2021-08-28,143442,247
2021-08-29,143584,142
2021-08-30,143957,373
2021-08-31,144219,262
2021-09-01,144467,248
2021-09-02,144711,244
2021-09-03,145103,392
2021-09-04,145287,184
2021-09-05,145387,100
2021-09-06,145452,65
2021-09-07,145743,291
2021-09-08,146000,257
2021-09-09,146276,276
2021-09-10,146610,334
2021-09-11,146799,189
2021-09-12,146882,83
2021-09-13,147191,309
2021-09-14,147460,269
2021-09-15,147672,212
2021-09-16,147964,292
2021-09-17,148339,375
2021-09-18,148505,166
2021-09-19,148559,54
2021-09-20,148765,206
2021-09-21,148996,231
2021-09-22,149184,188
2021-09-23,149401,217
2021-09-24,149708,307
2021-09-25,149858,150
2021-09-26,149937,79
2021-09-27,150195,258
2021-09-28,150480,285
2021-09-29,150727,247
2021-09-30,150918,191
2021-10-01,151218,300
2021-10-02,151368,150
2021-10-03,151423,55
2021-10-04,151616,193
2021-10-05,151827,211
2021-10-06,152002,175
2021-10-07,152182,180
2021-10-08,152449,267
2021-10-09,152555,106
2021-10-10,152606,51
2021-10-11,152826,220
2021-10-12,152999,173
2021-10-13,153151,152
2021-10-14,153350,199
2021-10-15,153576,226
2021-10-16,153692,116
2021-10-17,153743,51
2021-10-18,153912,169
2021-10-19,154129,217
2021-10-20,154262,133
2021-10-21,154447,185
2021-10-22,155047,600
2021-10-23,155553,506
2021-10-24,155785,232
2021-10-25,156693,908
2021-10-26,157438,745
2021-10-27,158217,779
2021-10-28,158998,781
2021-10-29,159771,773
2021-10-30,160145,374
2021-10-31,160331,186
2021-11-01,161035,704
2021-11-02,161626,591
2021-11-03,162283,657
2021-11-04,162978,695
2021-11-05,163724,746
2021-11-06,164118,394
2021-11-07,164271,153
2021-11-08,164985,714
2021-11-09,165578,593
2021-11-10,166272,694
2021-11-11,166955,683
2021-11-12,167730,775
2021-11-13,168064,334
2021-11-14,168225,161
2021-11-15,168872,647
2021-11-16,169484,612
2021-11-17,170116,632
2021-11-18,170793,677
2021-11-19,171653,860
2021-11-20,172094,441
2021-11-21,172362,268
2021-11-22,173009,647
2021-11-23,173721,712
2021-11-24,174201,480
2021-11-25,174203,2
2021-11-26,174702,499
2021-11-27,175049,347
2021-11-28,175268,219
2021-11-29,175975,707
2021-11-30,176706,731
2021-12-01,177462,756
2021-12-02,178221,759
2021-12-03,179114,893
2021-12-04,179560,446
2021-12-05,179795,235
2021-12-06,180500,705
2021-12-07,181162,662
2021-12-08,181786,624
2021-12-09,182484,698
2021-12-10,183299,815
2021-12-11,183732,433
2021-12-12,184032,300
2021-12-13,184604,572
2021-12-14,185072,468
2021-12-15,185599,527
2021-12-16,186132,533
2021-12-17,186878,746
2021-12-18,187214,336
2021-12-19,187407,193
2021-12-20,188155,748
2021-12-21,188834,679
2021-12-22,189495,661
2021-12-23,190024,529
2021-12-24,190146,122
2021-12-26,190283,137
2021-12-27,190769,486
2021-12-28,191238,469
2021-12-29,191689,451
2021-12-30,192163,474
2021-12-31,192395,232
2022-01-01,192417,22
2022-01-02,192562,145
