date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,628,743,573,438,355,3
1/1/2022,24289,12601,11416,12662,17846,12794
1/10/2021,1128,1162,951,776,708,10
1/10/2022,24517,12681,11473,12718,17873,13241
1/11/2021,1197,1243,1029,826,770,11
1/11/2022,24535,12686,11473,12721,17878,13265
1/12/2021,1303,1329,1101,909,969,12
1/12/2022,24558,12698,11475,12732,17884,13314
1/13/2021,1359,1393,1179,971,1210,13
1/13/2022,24578,12703,11481,12737,17888,13325
1/14/2021,1456,1480,1273,1053,1465,13
1/14/2022,24630,12720,11488,12744,17900,13407
1/15/2021,1571,1574,1353,1140,2212,13
1/15/2022,24653,12722,11490,12748,17903,13442
1/16/2021,1579,1588,1365,1153,2297,13
1/16/2022,24664,12723,11492,12749,17903,13463
1/17/2021,1585,1596,1373,1157,2304,13
1/17/2022,24673,12723,11495,12751,17905,13469
1/18/2021,1653,1667,1432,1212,2367,14
1/18/2022,24684,12728,11497,12756,17911,13494
1/19/2021,1739,1727,1496,1286,2605,15
1/19/2022,24695,12737,11505,12764,17912,13531
1/2/2021,653,759,581,451,362,3
1/2/2022,24293,12606,11420,12662,17846,12802
1/20/2021,1984,1997,1816,1581,2805,20
1/20/2022,24704,12746,11509,12770,17917,13579
1/21/2021,2128,2113,1914,1678,3013,21
1/21/2022,24727,12756,11517,12779,17921,13608
1/22/2021,2220,2190,2008,1780,3338,22
1/22/2022,24740,12763,11521,12779,17923,13651
1/23/2021,2261,2225,2039,1810,3490,25
1/23/2022,24747,12763,11521,12780,17923,13664
1/24/2021,2266,2228,2039,1811,3505,25
1/24/2022,24759,12766,11527,12780,17928,13689
1/25/2021,2315,2278,2102,1901,3725,26
1/25/2022,24766,12770,11531,12782,17929,13710
1/26/2021,2375,2332,2158,1975,4000,28
1/26/2022,24778,12775,11536,12789,17938,13739
1/27/2021,2628,2474,2306,2127,4300,30
1/27/2022,24790,12780,11537,12793,17941,13792
1/28/2021,2820,2594,2439,2280,4632,34
1/28/2022,24814,12788,11545,12793,17945,13831
1/29/2021,2912,2680,2516,2390,4901,38
1/29/2022,24825,12791,11545,12797,17947,13851
1/3/2021,653,760,581,452,364,3
1/3/2022,24314,12613,11428,12670,17849,12852
1/30/2021,2974,2723,2545,2429,5015,45
1/30/2022,24831,12793,11545,12797,17947,13860
1/31/2021,2983,2726,2546,2432,5033,45
1/31/2022,24837,12793,11549,12803,17949,13876
1/4/2021,722,834,646,518,426,4
1/4/2022,24337,12619,11434,12675,17850,12886
1/5/2021,803,907,700,582,498,7
1/5/2022,24369,12626,11439,12686,17856,12951
1/6/2021,884,959,753,633,567,7
1/6/2022,24403,12641,11450,12691,17858,13045
1/7/2021,997,1047,839,697,663,7
1/7/2022,24454,12660,11460,12705,17863,13139
1/8/2021,1115,1154,940,757,699,10
1/8/2022,24475,12669,11468,12708,17870,13187
1/9/2021,1128,1161,949,773,706,10
1/9/2022,24495,12673,11471,12713,17872,13220
10/1/2021,22303,11679,10662,11831,16887,8047
10/10/2021,22448,11730,10720,11865,16947,8118
10/11/2021,22455,11736,10726,11866,16955,8125
10/12/2021,22465,11743,10728,11866,16958,8135
10/13/2021,22488,11752,10738,11870,16973,8147
10/14/2021,22502,11753,10740,11880,16981,8154
10/15/2021,22518,11759,10751,11882,16996,8164
10/16/2021,22531,11759,10752,11888,16997,8169
10/17/2021,22555,11762,10755,11888,16998,8176
10/18/2021,22567,11772,10757,11893,17004,8180
10/19/2021,22587,11776,10758,11899,17008,8185
10/2/2021,22316,11680,10663,11831,16892,8051
10/20/2021,22600,11784,10767,11904,17016,8195
10/21/2021,22618,11791,10771,11909,17019,8200
10/22/2021,22643,11803,10780,11925,17038,8207
10/23/2021,22661,11810,10786,11935,17051,8218
10/24/2021,22669,11815,10788,11936,17061,8220
10/25/2021,22684,11823,10799,11945,17084,8228
10/26/2021,22701,11830,10806,11959,17104,8248
10/27/2021,22734,11844,10820,11975,17145,8264
10/28/2021,22750,11849,10827,11984,17166,8271
10/29/2021,22788,11873,10841,12011,17199,8287
10/3/2021,22330,11680,10666,11835,16897,8059
10/30/2021,22809,11888,10857,12017,17209,8299
10/31/2021,22827,11897,10868,12024,17215,8305
10/4/2021,22351,11684,10670,11840,16906,8065
10/5/2021,22366,11689,10676,11845,16913,8072
10/6/2021,22392,11704,10688,11851,16921,8084
10/7/2021,22405,11713,10697,11861,16926,8095
10/8/2021,22429,11725,10716,11864,16935,8108
10/9/2021,22439,11729,10719,11865,16944,8114
11/1/2021,22848,11909,10876,12042,17237,8308
11/10/2021,23076,12016,10967,12157,17369,9478
11/11/2021,23105,12027,10975,12169,17375,9547
11/12/2021,23140,12044,10995,12184,17392,9875
11/13/2021,23159,12053,11004,12191,17397,10011
11/14/2021,23180,12057,11009,12199,17398,10056
11/15/2021,23202,12069,11020,12213,17419,10115
11/16/2021,23228,12086,11024,12226,17431,10206
11/17/2021,23249,12101,11031,12235,17455,10453
11/18/2021,23291,12119,11047,12246,17471,10544
11/19/2021,23344,12140,11059,12268,17485,10734
11/2/2021,22873,11915,10887,12051,17251,8317
11/20/2021,23364,12157,11068,12276,17494,10877
11/21/2021,23385,12163,11072,12283,17501,10920
11/22/2021,23412,12173,11086,12297,17518,10981
11/23/2021,23439,12177,11101,12305,17531,11036
11/24/2021,23460,12187,11107,12311,17542,11091
11/25/2021,23460,12187,11107,12311,17542,11091
11/26/2021,23484,12197,11109,12324,17549,11146
11/27/2021,23501,12199,11113,12329,17551,11157
11/28/2021,23508,12203,11116,12334,17552,11164
11/29/2021,23532,12216,11121,12343,17569,11213
11/3/2021,22903,11931,10896,12062,17270,8328
11/30/2021,23558,12225,11132,12352,17581,11299
11/4/2021,22931,11942,10908,12076,17289,8333
11/5/2021,22974,11965,10932,12100,17309,8443
11/6/2021,22999,11974,10941,12112,17318,8810
11/7/2021,23009,11984,10942,12119,17325,8868
11/8/2021,23028,11990,10949,12128,17338,9030
11/9/2021,23049,11997,10959,12138,17347,9185
12/1/2020,,,,1,,
12/1/2021,23583,12243,11140,12365,17601,11366
12/10/2020,,1,,1,1,
12/10/2021,23898,12390,11241,12492,17692,11936
12/11/2020,,1,,1,1,
12/11/2021,23917,12405,11251,12502,17700,11985
12/12/2020,,2,,1,1,
12/12/2021,23923,12412,11255,12511,17701,12007
12/13/2020,,2,,1,1,
12/13/2021,23949,12419,11263,12523,17718,12038
12/14/2020,,2,,1,1,
12/14/2021,23975,12430,11276,12529,17727,12073
12/15/2020,2,5,1,3,3,
12/15/2021,23995,12443,11286,12540,17738,12114
12/16/2020,23,46,35,25,16,
12/16/2021,24029,12450,11297,12551,17747,12172
12/17/2020,52,81,69,53,21,
12/17/2021,24064,12466,11310,12569,17763,12246
12/18/2020,98,141,115,85,41,
12/18/2021,24080,12470,11317,12579,17770,12329
12/19/2020,108,153,123,99,42,
12/19/2021,24106,12479,11327,12581,17770,12354
12/2/2020,,1,,1,,
12/2/2021,23613,12258,11146,12373,17609,11385
12/20/2020,109,155,123,99,44,
12/20/2021,24126,12485,11344,12592,17779,12412
12/21/2020,111,156,125,99,45,
12/21/2021,24148,12496,11357,12602,17795,12456
12/22/2020,118,175,140,108,50,1
12/22/2021,24170,12504,11370,12610,17809,12510
12/23/2020,173,285,218,147,72,2
12/23/2021,24188,12515,11378,12620,17818,12536
12/24/2020,252,387,289,201,82,2
12/24/2021,24196,12517,11379,12624,17823,12540
12/25/2020,278,414,309,221,87,2
12/25/2021,24196,12517,11379,12624,17823,12540
12/26/2020,296,438,320,230,90,2
12/26/2021,24204,12529,11384,12625,17827,12551
12/27/2020,322,460,335,242,92,2
12/27/2021,24219,12546,11392,12628,17827,12619
12/28/2020,376,516,379,272,105,3
12/28/2021,24233,12557,11398,12637,17831,12696
12/29/2020,436,593,425,320,199,3
12/29/2021,24255,12579,11410,12647,17837,12745
12/3/2020,,1,,1,1,
12/3/2021,23674,12280,11165,12399,17618,11507
12/30/2020,533,679,500,379,300,3
12/30/2021,24280,12598,11416,12658,17843,12785
12/31/2020,587,720,546,418,349,3
12/31/2021,24288,12600,11416,12661,17846,12792
12/4/2020,,1,,1,1,
12/4/2021,23694,12287,11171,12407,17619,11624
12/5/2020,,1,,1,1,
12/5/2021,23724,12304,11179,12414,17623,11652
12/6/2020,,1,,1,1,
12/6/2021,23738,12306,11185,12425,17639,11684
12/7/2020,,1,,1,1,
12/7/2021,23756,12313,11190,12436,17651,11723
12/8/2020,,1,,1,1,
12/8/2021,23797,12332,11205,12452,17666,11800
12/9/2020,,1,,1,1,
12/9/2021,23847,12365,11221,12470,17682,11858
2/1/2021,3048,2789,2604,2537,5385,45
2/1/2022,24843,12794,11549,12804,17951,13892
2/10/2021,4929,3657,3553,3772,8821,186
2/11/2021,5088,3782,3684,3943,9444,193
2/12/2021,5521,4087,3976,4320,10170,237
2/13/2021,5924,4309,4155,4511,10662,272
2/14/2021,5934,4312,4159,4513,10683,272
2/15/2021,6069,4441,4271,4626,10998,279
2/16/2021,6225,4601,4421,4803,11348,291
2/17/2021,6816,4952,4702,5074,11683,587
2/18/2021,6888,5011,4780,5167,11779,590
2/19/2021,7010,5087,4860,5274,11861,602
2/2/2021,3094,2824,2640,2582,5715,47
2/2/2022,24856,12797,11551,12808,17952,13923
2/20/2021,7245,5194,4976,5360,11924,622
2/21/2021,7249,5197,4979,5363,11930,623
2/22/2021,7282,5219,4999,5408,11955,624
2/23/2021,7309,5239,5033,5451,12004,626
2/24/2021,7599,5447,5214,5662,12176,641
2/25/2021,7850,5642,5390,5832,12422,668
2/26/2021,8153,5860,5610,6035,12659,683
2/27/2021,8245,5939,5687,6105,12733,691
2/28/2021,8254,5944,5693,6111,12753,691
2/3/2021,3447,2959,2782,2744,6153,54
2/3/2022,24865,12803,11553,12810,17953,13950
2/4/2021,3874,3104,2927,2924,6724,67
2/4/2022,24880,12804,11553,12811,17957,13978
2/5/2021,3979,3194,3027,3064,7266,70
2/6/2021,4332,3418,3313,3432,7602,160
2/7/2021,4339,3421,3317,3436,7631,161
2/8/2021,4547,3467,3379,3530,7886,168
2/9/2021,4606,3507,3413,3607,8146,172
3/1/2021,8512,6145,5897,6304,12939,705
3/10/2021,9759,6841,6517,7490,13640,918
3/11/2021,9941,6937,6623,7696,13755,933
3/12/2021,10072,7007,6689,7842,13827,940
3/13/2021,10102,7021,6708,7897,13875,942
3/14/2021,10109,7026,6712,7917,13883,942
3/15/2021,10200,7052,6748,8043,13952,950
3/16/2021,10447,7189,6871,8221,14062,998
3/17/2021,10685,7297,6978,8374,14172,1030
3/18/2021,10865,7415,7088,8469,14246,1047
3/19/2021,11043,7519,7193,8594,14323,1058
3/2/2021,8910,6374,6093,6536,13107,765
3/20/2021,11129,7586,7243,8659,14362,1063
3/21/2021,11152,7588,7245,8667,14373,1065
3/22/2021,11285,7686,7349,8730,14419,1083
3/23/2021,11638,7820,7455,8834,14479,1123
3/24/2021,11933,7893,7514,8904,14549,1159
3/25/2021,12286,8021,7625,9003,14602,1192
3/26/2021,12508,8078,7679,9073,14638,1236
3/27/2021,12736,8131,7715,9116,14663,1268
3/28/2021,12779,8150,7735,9125,14668,1275
3/29/2021,13024,8200,7796,9190,14705,1323
3/3/2021,9036,6449,6148,6667,13209,790
3/30/2021,13272,8268,7863,9257,14760,1370
3/31/2021,13650,8385,7978,9350,14830,1431
3/4/2021,9155,6515,6206,6811,13270,801
3/5/2021,9346,6633,6324,6988,13373,870
3/6/2021,9457,6691,6375,7051,13407,881
3/7/2021,9461,6692,6376,7066,13418,882
3/8/2021,9549,6737,6409,7213,13479,888
3/9/2021,9644,6798,6481,7369,13564,906
4/1/2021,13975,8462,8064,9417,14931,1459
4/10/2021,15467,9079,8583,9944,15377,1729
4/11/2021,15495,9085,8587,9946,15382,1736
4/12/2021,15607,9115,8610,9970,15412,1747
4/13/2021,15703,9145,8646,10003,15441,1758
4/14/2021,15831,9197,8683,10045,15472,1783
4/15/2021,15968,9240,8706,10083,15506,1799
4/16/2021,16100,9297,8746,10115,15552,1834
4/17/2021,16142,9330,8779,10146,15582,1844
4/18/2021,16155,9334,8784,10147,15585,1846
4/19/2021,16291,9351,8803,10177,15605,1970
4/2/2021,14281,8561,8167,9538,15007,1529
4/20/2021,16392,9374,8832,10205,15640,2019
4/21/2021,16510,9417,8874,10237,15667,2072
4/22/2021,16618,9444,8909,10269,15691,2108
4/23/2021,16742,9493,8941,10305,15713,2198
4/24/2021,16798,9520,8970,10320,15725,2220
4/25/2021,16825,9526,8979,10327,15730,2232
4/26/2021,16884,9537,8992,10342,15744,2245
4/27/2021,16952,9561,9018,10363,15763,2259
4/28/2021,17099,9601,9056,10399,15791,2287
4/29/2021,17181,9627,9078,10425,15804,2306
4/3/2021,14343,8592,8200,9575,15041,1544
4/30/2021,17282,9652,9111,10464,15833,2326
4/4/2021,14361,8596,8205,9578,15051,1550
4/5/2021,14538,8664,8263,9620,15098,1568
4/6/2021,14767,8748,8337,9695,15173,1590
4/7/2021,14952,8826,8392,9780,15229,1613
4/8/2021,15154,8925,8478,9842,15302,1640
4/9/2021,15363,9022,8544,9912,15361,1672
5/1/2021,17328,9672,9118,10466,15844,2339
5/10/2021,17814,9826,9253,10608,15938,2471
5/11/2021,17861,9837,9271,10621,15950,2481
5/12/2021,17921,9854,9290,10645,15964,2515
5/13/2021,17980,9875,9315,10667,15979,2816
5/14/2021,18065,9909,9339,10701,16002,3250
5/15/2021,18107,9925,9354,10713,16012,3395
5/16/2021,18122,9933,9359,10717,16014,3412
5/17/2021,18194,9961,9377,10739,16026,3552
5/18/2021,18258,9983,9396,10746,16039,3617
5/19/2021,18335,10019,9427,10769,16066,3856
5/2/2021,17355,9675,9120,10475,15847,2346
5/20/2021,18388,10040,9444,10783,16079,3954
5/21/2021,18444,10065,9462,10792,16096,4136
5/22/2021,18495,10081,9475,10799,16103,4249
5/23/2021,18505,10086,9480,10802,16104,4259
5/24/2021,18554,10097,9488,10816,16111,4302
5/25/2021,18607,10112,9501,10825,16115,4327
5/26/2021,18695,10134,9522,10837,16134,4424
5/27/2021,18740,10147,9537,10854,16141,4457
5/28/2021,18786,10166,9554,10864,16148,4567
5/29/2021,18820,10174,9557,10868,16152,4589
5/3/2021,17402,9692,9138,10487,15851,2358
5/30/2021,18829,10176,9563,10868,16155,4595
5/31/2021,18830,10177,9563,10869,16157,4595
5/4/2021,17478,9720,9153,10510,15861,2378
5/5/2021,17552,9754,9174,10534,15878,2400
5/6/2021,17608,9770,9199,10550,15900,2421
5/7/2021,17713,9797,9225,10575,15912,2441
5/8/2021,17739,9808,9236,10593,15917,2458
5/9/2021,17766,9811,9240,10597,15919,2463
6/1/2021,18870,10190,9571,10884,16163,4610
6/10/2021,19167,10310,9672,10962,16229,5015
6/11/2021,19224,10330,9684,10973,16242,5096
6/12/2021,19241,10337,9689,10976,16246,5105
6/13/2021,19244,10338,9693,10980,16247,5105
6/14/2021,19282,10348,9701,10990,16256,5141
6/15/2021,19311,10351,9712,10997,16262,5160
6/16/2021,19355,10361,9725,11004,16267,5228
6/17/2021,19389,10375,9733,11016,16269,5267
6/18/2021,19433,10385,9749,11027,16277,5300
6/19/2021,19450,10390,9756,11031,16279,5319
6/2/2021,18906,10216,9587,10899,16172,4695
6/20/2021,19460,10395,9758,11032,16281,5324
6/21/2021,19489,10398,9763,11039,16283,5352
6/22/2021,19509,10403,9770,11045,16289,5364
6/23/2021,19557,10410,9785,11051,16290,5411
6/24/2021,19582,10415,9797,11055,16298,5428
6/25/2021,19617,10426,9804,11064,16300,5468
6/26/2021,19626,10429,9808,11070,16301,5475
6/27/2021,19634,10432,9811,11071,16302,5483
6/28/2021,19656,10443,9823,11084,16302,5518
6/29/2021,19683,10455,9827,11090,16305,5536
6/3/2021,18943,10227,9597,10911,16180,4731
6/30/2021,19711,10465,9833,11109,16315,5591
6/4/2021,18987,10245,9613,10928,16186,4807
6/5/2021,19020,10254,9625,10931,16193,4840
6/6/2021,19031,10255,9628,10932,16193,4849
6/7/2021,19051,10262,9643,10937,16199,4883
6/8/2021,19085,10274,9653,10942,16208,4901
6/9/2021,19138,10296,9663,10951,16220,4974
7/1/2021,19729,10480,9841,11114,16321,5610
7/10/2021,19909,10572,9912,11177,16365,5878
7/11/2021,19915,10574,9914,11180,16366,5880
7/12/2021,19944,10588,9924,11189,16371,5908
7/13/2021,19956,10597,9927,11193,16373,5929
7/14/2021,19977,10609,9937,11200,16381,5966
7/15/2021,20021,10625,9949,11215,16387,6002
7/16/2021,20054,10645,9967,11221,16395,6059
7/17/2021,20068,10650,9971,11224,16397,6080
7/18/2021,20076,10653,9973,11227,16398,6081
7/19/2021,20098,10662,9978,11238,16404,6129
7/2/2021,19755,10498,9852,11122,16329,5657
7/20/2021,20143,10686,9993,11246,16408,6152
7/21/2021,20169,10703,10011,11257,16419,6189
7/22/2021,20198,10721,10026,11268,16424,6217
7/23/2021,20227,10738,10039,11284,16426,6274
7/24/2021,20263,10745,10046,11289,16433,6289
7/25/2021,20272,10751,10051,11295,16434,6298
7/26/2021,20307,10766,10060,11308,16447,6357
7/27/2021,20330,10778,10071,11321,16453,6392
7/28/2021,20356,10797,10085,11338,16462,6467
7/29/2021,20402,10824,10099,11346,16471,6506
7/3/2021,19771,10509,9856,11128,16332,5669
7/30/2021,20454,10846,10114,11360,16478,6557
