date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,922,870,652,488,252,4
1/1/2022,35900,20588,19882,22416,37509,27409
1/10/2021,1259,1212,949,717,537,8
1/10/2022,36290,20754,20041,22726,38042,28200
1/11/2021,1320,1300,1013,756,882,8
1/11/2022,36355,20779,20062,22763,38108,28258
1/12/2021,1379,1368,1087,809,1207,9
1/12/2022,36441,20812,20082,22808,38148,28338
1/13/2021,1464,1442,1163,873,1545,9
1/13/2022,36502,20839,20102,22835,38192,28473
1/14/2021,1481,1464,1190,898,1632,9
1/14/2022,36542,20859,20121,22872,38218,28574
1/15/2021,1510,1480,1211,927,1723,9
1/15/2022,36567,20873,20128,22885,38231,28605
1/16/2021,1515,1481,1215,928,1728,9
1/16/2022,36588,20886,20136,22893,38250,28626
1/17/2021,1517,1485,1216,929,1731,10
1/17/2022,36616,20904,20143,22910,38268,28697
1/18/2021,1526,1492,1226,933,1747,10
1/18/2022,36678,20926,20167,22940,38311,28838
1/19/2021,1566,1516,1256,958,1859,13
1/19/2022,36738,20961,20194,22975,38346,28964
1/2/2021,924,871,652,489,254,4
1/2/2022,35913,20597,19889,22433,37530,27419
1/20/2021,1580,1524,1266,967,1892,14
1/20/2022,36855,21018,20238,23018,38379,29071
1/21/2021,1701,1711,1447,1067,2415,18
1/21/2022,36935,21048,20275,23045,38403,29185
1/22/2021,1807,1807,1534,1145,3091,18
1/22/2022,36978,21065,20286,23051,38416,29218
1/23/2021,1839,1846,1560,1176,3126,19
1/23/2022,37009,21079,20294,23057,38421,29230
1/24/2021,1840,1848,1563,1179,3137,19
1/24/2022,37081,21107,20313,23081,38460,29342
1/25/2021,1874,1921,1625,1232,3295,19
1/25/2022,37127,21139,20336,23114,38503,29441
1/26/2021,2000,2063,1766,1372,3453,27
1/26/2022,37243,21194,20374,23151,38538,29675
1/27/2021,2139,2216,1884,1467,3658,27
1/27/2022,37319,21245,20399,23182,38566,29788
1/28/2021,2292,2367,2066,1691,4364,27
1/28/2022,37362,21266,20427,23208,38579,29913
1/29/2021,2443,2499,2229,1833,5450,29
1/29/2022,37381,21281,20443,23225,38584,29982
1/3/2021,926,872,653,489,254,4
1/3/2022,35948,20605,19897,22464,37605,27523
1/30/2021,2481,2532,2264,1905,6315,29
1/30/2022,37399,21291,20449,23232,38589,29996
1/31/2021,2482,2533,2264,1906,6332,29
1/31/2022,37445,21318,20475,23254,38618,30106
1/4/2021,980,929,696,520,294,4
1/4/2022,36004,20630,19916,22515,37736,27645
1/5/2021,1064,1026,763,565,330,5
1/5/2022,36070,20649,19937,22566,37829,27814
1/6/2021,1177,1138,862,634,401,8
1/6/2022,36128,20673,19961,22614,37903,27906
1/7/2021,1218,1180,920,671,434,8
1/7/2022,36196,20705,19987,22658,37953,28006
1/8/2021,1251,1208,945,711,525,8
1/8/2022,36224,20720,19998,22677,37970,28088
1/9/2021,1253,1209,949,715,531,8
1/9/2022,36240,20731,20013,22690,37990,28100
