Category,value
tests,814954
YUMA,13345
YAVAPAI,23687
SANTA CRUZ,2523
PINAL,49831
PIMA,71528
NAVAJO,6641
MOHAVE,19462
MARICOPA,584392
LA PAZ,1959
GREENLEE,321
GRAHAM,1764
GILA,8188
COCONINO,10583
COCHISE,7963
APACHE,1756
Unknown,752
65 years and older,196182
55 - 64 years,161222
45 - 54 years,147152
20 - 44 years,271326
Less than 20 years,38320
positive,0.2438518002243072
