date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,936,873,640,483,230,7
1/10/2021,1284,1208,929,712,506,10
1/11/2021,1343,1296,994,750,847,10
1/12/2021,1406,1365,1070,803,1169,11
1/13/2021,1491,1439,1145,865,1505,11
1/14/2021,1511,1456,1174,888,1593,11
1/15/2021,1540,1471,1195,916,1683,11
1/16/2021,1544,1472,1199,917,1688,11
1/17/2021,1546,1475,1200,918,1692,11
1/18/2021,1554,1482,1209,922,1709,11
1/19/2021,1597,1509,1239,951,1822,16
1/2/2021,938,874,640,485,231,7
1/20/2021,1612,1516,1248,963,1852,17
1/21/2021,1733,1707,1421,1063,2374,20
1/22/2021,1841,1801,1504,1143,3036,21
1/23/2021,1870,1840,1529,1174,3071,22
1/24/2021,1871,1842,1532,1177,3082,22
1/25/2021,1906,1915,1596,1226,3239,22
1/26/2021,2037,2056,1738,1362,3393,30
1/27/2021,2176,2211,1854,1458,3597,30
1/28/2021,2332,2362,2043,1676,4294,31
1/29/2021,2490,2494,2207,1816,5378,33
1/3/2021,940,874,640,485,231,7
1/30/2021,2530,2525,2245,1888,6239,33
1/31/2021,2531,2526,2245,1889,6255,33
1/4/2021,996,929,680,517,269,7
1/5/2021,1084,1022,746,562,303,7
1/6/2021,1198,1136,841,627,373,10
1/7/2021,1244,1175,899,665,404,10
1/8/2021,1277,1204,925,706,495,10
1/9/2021,1279,1205,929,710,500,10
10/1/2021,30595,17717,17866,19723,31692,15868
10/10/2021,30889,17863,17970,19788,31763,16049
10/11/2021,30913,17873,17977,19799,31765,16064
10/2/2021,30616,17723,17876,19728,31697,15890
10/3/2021,30623,17726,17881,19729,31699,15898
10/4/2021,30664,17745,17900,19739,31707,15922
10/5/2021,30733,17774,17918,19752,31722,15956
10/6/2021,30787,17809,17933,19762,31734,15995
10/7/2021,30823,17819,17946,19770,31740,16024
10/8/2021,30864,17846,17960,19778,31751,16037
10/9/2021,30881,17858,17965,19782,31759,16044
12/1/2020,1,1,2,,2,
12/10/2020,1,2,4,,3,
12/11/2020,1,2,4,,3,
12/12/2020,1,2,6,,3,
12/13/2020,1,2,6,,3,
12/14/2020,1,2,6,,3,
12/15/2020,1,2,6,,3,
12/16/2020,3,3,7,1,4,
12/17/2020,9,8,11,7,7,
12/18/2020,9,8,12,7,7,
12/19/2020,9,8,13,7,9,
12/2/2020,1,1,2,,2,
12/20/2020,9,10,13,8,9,
12/21/2020,74,47,51,25,24,
12/22/2020,251,247,174,136,57,1
12/23/2020,439,463,330,255,98,4
12/24/2020,500,517,388,295,105,4
12/25/2020,500,517,388,295,105,4
12/26/2020,524,552,403,314,111,4
12/27/2020,524,552,403,314,112,4
12/28/2020,667,664,481,363,139,6
12/29/2020,764,755,538,411,172,7
12/3/2020,1,1,3,,2,
12/30/2020,900,855,620,464,207,7
12/31/2020,932,870,634,478,215,7
12/4/2020,1,1,4,,2,
12/5/2020,1,1,4,,2,
12/6/2020,1,1,4,,2,
12/7/2020,1,1,4,,2,
12/8/2020,1,1,4,,3,
12/9/2020,1,1,4,,3,
2/1/2021,2574,2551,2267,1913,6860,35
2/10/2021,2911,2855,2643,2357,9971,50
2/11/2021,3039,2971,2774,2510,10986,61
2/12/2021,3095,3021,2832,2565,12070,62
2/13/2021,3122,3044,2849,2599,12718,64
2/14/2021,3127,3048,2849,2600,12724,64
2/15/2021,3133,3052,2853,2607,12762,64
2/16/2021,3158,3056,2862,2611,12807,66
2/17/2021,3196,3092,2912,2670,12861,67
2/18/2021,3225,3114,2928,2688,12991,67
2/19/2021,3294,3186,3013,2782,13140,69
2/2/2021,2605,2586,2301,1968,7556,39
2/20/2021,3334,3207,3037,2817,13190,73
2/21/2021,3335,3208,3040,2817,13201,73
2/22/2021,3338,3211,3041,2819,13210,73
2/23/2021,3378,3266,3077,2873,13388,77
2/24/2021,3399,3299,3101,2915,14392,80
2/25/2021,3472,3354,3169,2992,15387,82
2/26/2021,3532,3412,3212,3092,16390,84
2/27/2021,3561,3438,3228,3127,16755,87
2/28/2021,3581,3463,3265,3157,16874,87
2/3/2021,2729,2720,2470,2136,8255,42
2/4/2021,2778,2762,2527,2198,8579,45
2/5/2021,2815,2792,2559,2229,8710,47
2/6/2021,2826,2793,2560,2234,8733,48
2/7/2021,2827,2794,2561,2235,8751,48
2/8/2021,2847,2817,2579,2264,8854,48
2/9/2021,2868,2837,2613,2305,8895,48
