date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,641,730,566,433,357,3
1/10/2021,1156,1138,938,789,709,15
1/11/2021,1227,1223,1015,841,775,16
1/12/2021,1334,1309,1088,924,972,17
1/13/2021,1396,1374,1168,1000,1230,18
1/14/2021,1496,1460,1261,1087,1500,18
1/15/2021,1611,1556,1339,1181,2241,19
1/16/2021,1622,1572,1355,1204,2344,19
1/17/2021,1628,1580,1363,1208,2351,19
1/18/2021,1695,1653,1418,1261,2416,22
1/19/2021,1783,1718,1482,1339,2673,23
1/2/2021,667,746,574,448,367,3
1/20/2021,2036,1993,1807,1627,2886,28
1/21/2021,2185,2105,1908,1727,3094,29
1/22/2021,2280,2182,2003,1841,3430,30
1/23/2021,2325,2215,2037,1880,3628,33
1/24/2021,2330,2218,2037,1881,3646,33
1/25/2021,2379,2269,2100,1982,3951,34
1/26/2021,2442,2321,2156,2065,4312,37
1/27/2021,2696,2462,2307,2225,4692,40
1/28/2021,2890,2586,2436,2384,5096,46
1/29/2021,2989,2668,2517,2492,5435,50
1/3/2021,667,747,574,449,369,3
1/30/2021,3050,2712,2544,2530,5553,58
1/31/2021,3060,2714,2545,2535,5577,58
1/4/2021,737,822,633,518,430,4
1/5/2021,824,892,687,583,496,8
1/6/2021,906,939,741,636,561,10
1/7/2021,1022,1023,828,704,660,11
1/8/2021,1142,1130,926,769,699,15
1/9/2021,1156,1137,936,786,707,15
10/1/2021,22335,11735,11030,12802,18941,8537
10/10/2021,22438,11776,11076,12828,18975,8591
10/11/2021,22443,11778,11077,12829,18977,8593
10/2/2021,22344,11735,11031,12802,18946,8541
10/3/2021,22353,11735,11033,12804,18947,8548
10/4/2021,22367,11736,11037,12811,18953,8552
10/5/2021,22379,11739,11040,12815,18958,8557
10/6/2021,22401,11755,11051,12820,18963,8568
10/7/2021,22408,11762,11058,12824,18965,8574
10/8/2021,22424,11772,11073,12826,18968,8582
10/9/2021,22433,11775,11075,12828,18974,8589
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,2,1,
12/16/2020,25,42,32,23,14,
12/17/2020,53,76,62,48,19,
12/18/2020,100,134,107,79,38,
12/19/2020,110,147,114,93,39,
12/2/2020,,1,,1,,
12/20/2020,111,148,114,93,41,
12/21/2020,113,149,116,94,42,
12/22/2020,120,169,129,105,47,1
12/23/2020,177,274,206,142,70,2
12/24/2020,258,374,277,198,83,2
12/25/2020,284,402,297,218,88,2
12/26/2020,302,426,311,228,90,2
12/27/2020,329,449,325,240,93,2
12/28/2020,384,508,369,270,105,3
12/29/2020,448,583,415,319,200,3
12/3/2020,,1,,1,,
12/30/2020,548,669,490,381,302,3
12/31/2020,601,711,539,416,352,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3117,2777,2606,2644,6025,58
2/10/2021,4999,3644,3566,3937,10000,228
2/11/2021,5145,3762,3692,4114,10635,237
2/12/2021,5567,4065,3986,4502,11363,295
2/13/2021,5977,4283,4166,4699,11872,335
2/14/2021,5987,4286,4170,4703,11900,335
2/15/2021,6121,4416,4283,4821,12227,344
2/16/2021,6287,4571,4436,5009,12640,355
2/17/2021,6882,4917,4715,5277,12984,665
2/18/2021,6948,4977,4795,5374,13080,669
2/19/2021,7072,5047,4877,5485,13162,683
2/2/2021,3162,2814,2641,2696,6428,60
2/20/2021,7311,5151,4989,5571,13223,704
2/21/2021,7314,5154,4992,5574,13230,705
2/22/2021,7346,5176,5012,5618,13258,707
2/23/2021,7373,5194,5049,5666,13315,709
2/24/2021,7666,5403,5236,5886,13537,727
2/25/2021,7924,5596,5409,6079,13825,755
2/26/2021,8226,5814,5637,6294,14094,778
2/27/2021,8321,5889,5711,6365,14177,786
2/28/2021,8330,5894,5717,6372,14205,787
2/3/2021,3525,2945,2785,2868,6930,71
