date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-10-11 00:00:00,116,7,0.0603448275862069,,,
2021-10-10 00:00:00,3151,446,0.1415423675023802,90,46,0.5111111111111112
2021-10-09 00:00:00,6572,890,0.13542300669507,185,87,0.4702702702702704
2021-10-08 00:00:00,10181,1157,0.1136430606030842,552,309,0.5597826086956522
2021-10-07 00:00:00,12242,1267,0.1034961607580461,686,376,0.5481049562682216
2021-10-06 00:00:00,11779,1388,0.1178368282536718,748,416,0.556149732620321
2021-10-05 00:00:00,13318,1516,0.1138309055413726,817,457,0.5593635250917994
2021-10-04 00:00:00,14325,1698,0.1185340314136126,725,419,0.5779310344827586
2021-10-03 00:00:00,6682,899,0.1345405567195451,115,60,0.5217391304347826
2021-10-02 00:00:00,7981,990,0.1240446059391054,242,138,0.5702479338842976
2021-10-01 00:00:00,13617,1440,0.1057501652346332,746,429,0.5750670241286864
2021-09-30 00:00:00,14491,1438,0.0992340073148851,733,402,0.548431105047749
2021-09-29 00:00:00,14682,1611,0.1097261953412342,829,464,0.5597104945717732
2021-09-28 00:00:00,14146,1668,0.1179131910080588,872,500,0.573394495412844
2021-09-27 00:00:00,14677,1858,0.1265926279212373,784,463,0.590561224489796
2021-09-26 00:00:00,7031,981,0.1395249608874982,113,59,0.5221238938053098
2021-09-25 00:00:00,8344,1104,0.1323106423777565,239,127,0.5313807531380754
2021-09-24 00:00:00,13819,1512,0.1094145741370577,730,426,0.5835616438356166
2021-09-23 00:00:00,14244,1577,0.1107132827857344,890,512,0.5752808988764045
2021-09-22 00:00:00,14487,1632,0.1126527231310831,864,455,0.5266203703703703
2021-09-21 00:00:00,14304,1663,0.1162611856823266,897,492,0.548494983277592
2021-09-20 00:00:00,15313,1813,0.1183961340037876,761,435,0.5716162943495402
2021-09-19 00:00:00,7268,937,0.1289212988442488,148,75,0.5067567567567568
2021-09-18 00:00:00,8406,1054,0.1253866285986201,269,132,0.4907063197026024
2021-09-17 00:00:00,14217,1404,0.098755011605824,843,455,0.5397390272835114
2021-09-16 00:00:00,15045,1452,0.0965104685942174,875,461,0.5268571428571428
2021-09-15 00:00:00,14959,1575,0.1052877866167525,905,449,0.496132596685083
2021-09-14 00:00:00,15497,1572,0.1014389881912628,1081,559,0.517113783533765
2021-09-13 00:00:00,16142,1853,0.1147937058604882,905,460,0.5082872928176796
2021-09-12 00:00:00,7848,992,0.126401630988787,155,69,0.4451612903225807
2021-09-11 00:00:00,9313,1183,0.1270267368194996,279,139,0.4982078853046596
2021-09-10 00:00:00,14625,1632,0.1115897435897436,833,473,0.567827130852341
2021-09-09 00:00:00,15297,1636,0.1069490749820226,918,468,0.5098039215686274
2021-09-08 00:00:00,16882,1925,0.1140267740789006,851,444,0.5217391304347826
2021-09-07 00:00:00,17458,2066,0.1183411616450911,888,493,0.5551801801801802
2021-09-06 00:00:00,7546,1032,0.1367611979856878,274,135,0.4927007299270074
2021-09-05 00:00:00,8274,1049,0.1267826927725405,157,85,0.5414012738853504
2021-09-04 00:00:00,9018,1198,0.13284542027057,244,130,0.5327868852459018
2021-09-03 00:00:00,13613,1589,0.1167266583412914,874,437,0.5
2021-09-02 00:00:00,15247,1603,0.1051354364793074,922,489,0.5303687635574837
2021-09-01 00:00:00,15751,1808,0.1147863627706178,946,518,0.547568710359408
2021-08-31 00:00:00,17526,1787,0.1019627981284948,1019,512,0.5024533856722276
2021-08-30 00:00:00,18420,2046,0.1110749185667753,974,512,0.5256673511293636
2021-08-29 00:00:00,8787,1114,0.1267781950608854,210,106,0.5047619047619047
2021-08-28 00:00:00,10599,1266,0.1194452306821398,369,192,0.5203252032520326
2021-08-27 00:00:00,17564,1709,0.09730129810977,908,476,0.5242290748898678
2021-08-26 00:00:00,17887,1841,0.1029239112204394,1051,594,0.5651760228353948
2021-08-25 00:00:00,18882,2024,0.1071920347420824,1144,641,0.5603146853146854
2021-08-24 00:00:00,19438,1866,0.0959975306101451,1165,627,0.5381974248927038
2021-08-23 00:00:00,20488,2126,0.1037680593518157,1101,577,0.5240690281562216
2021-08-22 00:00:00,9597,1099,0.1145149525893508,248,132,0.532258064516129
2021-08-21 00:00:00,11118,1241,0.1116207951070336,397,192,0.4836272040302268
2021-08-20 00:00:00,18504,1880,0.101599654128837,1029,568,0.5519922254616132
2021-08-19 00:00:00,19488,1972,0.1011904761904762,997,554,0.555667001003009
