date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-10-11 00:00:00,3,1,0.3333333333333333,,,
2021-10-10 00:00:00,112,26,0.2321428571428572,5,3,0.6
2021-10-09 00:00:00,137,28,0.2043795620437956,18,9,0.5
2021-10-08 00:00:00,203,34,0.167487684729064,22,12,0.5454545454545454
2021-10-07 00:00:00,219,38,0.1735159817351598,30,8,0.2666666666666667
2021-10-06 00:00:00,276,40,0.1449275362318841,40,17,0.425
2021-10-05 00:00:00,249,39,0.1566265060240964,37,16,0.4324324324324325
2021-10-04 00:00:00,263,65,0.2471482889733841,28,20,0.7142857142857144
2021-10-03 00:00:00,136,30,0.2205882352941177,3,1,0.3333333333333333
2021-10-02 00:00:00,142,41,0.2887323943661972,5,1,0.2
2021-10-01 00:00:00,269,44,0.1635687732342008,32,19,0.59375
2021-09-30 00:00:00,295,55,0.1864406779661017,35,16,0.4571428571428572
2021-09-29 00:00:00,291,44,0.1512027491408935,43,25,0.5813953488372094
2021-09-28 00:00:00,310,67,0.2161290322580645,60,33,0.55
2021-09-27 00:00:00,350,58,0.1657142857142857,31,19,0.6129032258064516
2021-09-26 00:00:00,142,46,0.323943661971831,2,2,1
2021-09-25 00:00:00,167,39,0.2335329341317366,13,6,0.4615384615384616
2021-09-24 00:00:00,261,47,0.1800766283524904,20,7,0.35
2021-09-23 00:00:00,316,46,0.1455696202531646,55,26,0.4727272727272728
2021-09-22 00:00:00,252,62,0.246031746031746,26,7,0.2692307692307692
2021-09-21 00:00:00,351,53,0.150997150997151,37,20,0.5405405405405406
2021-09-20 00:00:00,334,75,0.2245508982035928,36,24,0.6666666666666666
2021-09-19 00:00:00,116,34,0.2931034482758621,6,4,0.6666666666666666
2021-09-18 00:00:00,168,45,0.2678571428571429,11,7,0.6363636363636364
2021-09-17 00:00:00,283,53,0.1872791519434629,39,18,0.4615384615384616
2021-09-16 00:00:00,290,51,0.1758620689655172,50,30,0.6
2021-09-15 00:00:00,325,61,0.1876923076923077,26,15,0.576923076923077
2021-09-14 00:00:00,391,56,0.1432225063938619,41,16,0.3902439024390244
2021-09-13 00:00:00,334,78,0.2335329341317366,35,8,0.2285714285714286
2021-09-12 00:00:00,169,33,0.1952662721893491,7,3,0.4285714285714286
2021-09-11 00:00:00,202,51,0.2524752475247525,15,5,0.3333333333333333
2021-09-10 00:00:00,306,73,0.238562091503268,19,9,0.4736842105263158
2021-09-09 00:00:00,341,59,0.1730205278592376,38,24,0.631578947368421
2021-09-08 00:00:00,328,64,0.1951219512195122,40,18,0.45
2021-09-07 00:00:00,331,66,0.1993957703927493,21,16,0.761904761904762
2021-09-06 00:00:00,162,46,0.2839506172839506,10,5,0.5
2021-09-05 00:00:00,160,35,0.21875,7,3,0.4285714285714286
2021-09-04 00:00:00,206,47,0.2281553398058253,10,3,0.3
2021-09-03 00:00:00,304,54,0.1776315789473684,49,13,0.2653061224489796
2021-09-02 00:00:00,301,49,0.1627906976744186,38,11,0.2894736842105264
2021-09-01 00:00:00,311,58,0.1864951768488746,32,14,0.4375
2021-08-31 00:00:00,311,57,0.1832797427652733,55,23,0.4181818181818182
2021-08-30 00:00:00,333,75,0.2252252252252253,46,14,0.3043478260869566
2021-08-29 00:00:00,147,31,0.2108843537414966,15,8,0.5333333333333334
2021-08-28 00:00:00,172,34,0.1976744186046512,19,7,0.368421052631579
2021-08-27 00:00:00,294,44,0.1496598639455782,29,9,0.3103448275862069
2021-08-26 00:00:00,321,67,0.2087227414330218,44,23,0.5227272727272728
2021-08-25 00:00:00,313,62,0.1980830670926518,43,13,0.3023255813953488
2021-08-24 00:00:00,348,64,0.1839080459770115,46,15,0.3260869565217392
2021-08-23 00:00:00,366,62,0.1693989071038251,48,13,0.2708333333333333
2021-08-22 00:00:00,160,24,0.15,23,7,0.3043478260869566
2021-08-21 00:00:00,169,36,0.21301775147929,19,5,0.2631578947368421
2021-08-20 00:00:00,340,50,0.1470588235294118,61,20,0.3278688524590164
2021-08-19 00:00:00,360,72,0.2,50,19,0.38
2021-08-18 00:00:00,391,68,0.1739130434782609,50,23,0.46
2021-08-17 00:00:00,431,69,0.160092807424594,64,26,0.40625
2021-08-16 00:00:00,471,68,0.1443736730360934,61,18,0.2950819672131148
2021-08-15 00:00:00,176,41,0.2329545454545455,22,7,0.3181818181818182
2021-08-14 00:00:00,227,41,0.1806167400881057,22,9,0.4090909090909091
2021-08-13 00:00:00,338,53,0.1568047337278107,65,22,0.3384615384615385
2021-08-12 00:00:00,360,55,0.1527777777777778,64,19,0.296875
2021-08-11 00:00:00,400,69,0.1725,40,14,0.35
2021-08-10 00:00:00,415,71,0.1710843373493976,52,21,0.4038461538461539
2021-08-09 00:00:00,439,86,0.1958997722095672,35,17,0.4857142857142858
2021-08-08 00:00:00,191,39,0.2041884816753927,13,8,0.6153846153846154
