date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11780,12958,12089,9731,5679,109
1/10/2021,20048,19954,18903,15862,11269,225
1/11/2021,21289,21061,20122,16832,13044,259
1/12/2021,23284,23045,22131,18508,17809,344
1/13/2021,25309,25171,24342,20169,23326,412
1/14/2021,27262,27297,26612,22072,29295,455
1/15/2021,29467,29323,28709,23858,34125,518
1/16/2021,30836,30518,29980,25018,37294,553
1/17/2021,31805,31419,30937,25986,40412,586
1/18/2021,32853,32360,32088,27100,45390,614
1/19/2021,34132,33576,33398,28399,51629,679
1/2/2021,13322,14324,13325,10808,6399,132
1/20/2021,35419,34849,35016,29924,58572,725
1/21/2021,36911,36349,36872,31788,66670,777
1/22/2021,39816,38980,39851,34789,74525,871
1/23/2021,42435,41054,42347,37251,79325,951
1/24/2021,43712,42230,43631,38663,84427,996
1/25/2021,45017,43384,45056,40261,91859,1049
1/26/2021,46690,44833,46790,42156,102680,1109
1/27/2021,48183,46145,48297,43806,113042,1145
1/28/2021,49402,47229,49521,45238,123852,1180
1/29/2021,51450,48908,51237,47066,134506,1248
1/3/2021,14067,14903,13830,11249,6631,148
1/30/2021,53197,50312,52831,48634,139485,1311
1/31/2021,53815,50863,53470,49318,143116,1340
1/4/2021,15096,15838,14776,12038,7474,156
1/5/2021,16056,16669,15637,12846,8229,173
1/6/2021,17229,17631,16593,13764,8945,184
1/7/2021,18146,18431,17407,14546,9680,196
1/8/2021,18968,19103,18064,15109,10157,203
1/9/2021,19664,19646,18601,15565,10958,221
10/1/2021,490846,348185,360963,381980,610217,221092
10/10/2021,495499,350565,362840,383403,612018,223322
10/11/2021,495766,350711,362963,383488,612120,223482
10/2/2021,491394,348433,361177,382140,610361,221336
10/3/2021,491665,348557,361262,382214,610440,221463
10/4/2021,492421,348916,361542,382429,610810,221798
10/5/2021,493130,349301,361843,382639,611172,222135
10/6/2021,493849,349688,362135,382859,611446,222498
10/7/2021,494296,349969,362362,383049,611670,222752
10/8/2021,494906,350285,362604,383241,611877,223058
10/9/2021,495280,350457,362753,383344,611952,223238
12/1/2020,34,28,27,14,18,1
12/10/2020,44,33,37,25,36,1
12/11/2020,45,35,37,28,36,1
12/12/2020,46,35,37,30,36,1
12/13/2020,46,36,39,31,37,1
12/14/2020,48,39,39,33,43,1
12/15/2020,52,43,46,42,46,1
12/16/2020,65,54,59,48,50,1
12/17/2020,291,400,368,279,176,4
12/18/2020,680,880,769,541,298,4
12/19/2020,1036,1346,1171,832,423,9
12/2/2020,36,28,27,18,23,1
12/20/2020,1230,1594,1413,1030,509,10
12/21/2020,1933,2432,2176,1585,779,13
12/22/2020,2883,3532,3162,2294,1085,18
12/23/2020,3942,4808,4313,3103,1443,25
12/24/2020,4316,5188,4668,3397,1583,25
12/25/2020,4316,5188,4669,3397,1587,25
12/26/2020,5442,6486,5787,4338,2002,34
12/27/2020,5952,7020,6313,4774,2211,41
12/28/2020,7103,8202,7450,5792,2817,52
12/29/2020,8874,9962,9131,7222,3842,79
12/3/2020,39,28,30,18,25,1
12/30/2020,10743,11936,11089,8868,4826,99
12/31/2020,11688,12865,11991,9619,5185,109
12/4/2020,39,28,30,19,27,1
12/5/2020,39,28,30,19,28,1
12/6/2020,39,28,30,19,28,1
12/7/2020,39,28,34,21,30,1
12/8/2020,41,29,34,22,30,1
12/9/2020,41,29,36,23,34,1
2/1/2021,54648,51628,54267,50292,151532,1379
2/10/2021,63566,59706,62952,60830,242290,1914
2/11/2021,64641,60626,63975,62274,253254,1976
2/12/2021,66438,62090,65515,64264,268438,2078
2/13/2021,68288,63686,67328,66312,278475,2184
2/14/2021,68937,64165,67917,67062,283630,2211
2/15/2021,69604,64793,68583,67961,293164,2257
2/16/2021,70734,65587,69478,69147,303522,2308
2/17/2021,71710,66493,70408,70341,314637,2387
2/18/2021,72559,67216,71193,71418,325573,2422
2/19/2021,73682,68123,72104,72625,334737,2504
2/2/2021,55611,52512,55123,51452,161518,1422
2/20/2021,75383,69515,73482,74212,342767,2606
2/21/2021,75992,70086,74074,74945,347844,2643
2/22/2021,76604,70642,74607,75614,353688,2690
2/23/2021,77729,71511,75632,76878,361915,2760
2/24/2021,78901,72549,76749,78333,371576,2849
2/25/2021,80007,73494,77755,79635,381464,2939
2/26/2021,81542,74780,79051,81392,390714,3037
2/27/2021,82798,75872,80137,82741,397168,3120
2/28/2021,83360,76303,80641,83722,400996,3165
2/3/2021,56440,53308,55952,52437,171925,1477
2/4/2021,57380,54165,56979,53607,182711,1530
2/5/2021,58623,55267,58100,54937,191657,1601
2/6/2021,59883,56326,59239,56173,202279,1682
2/7/2021,60407,56837,59742,56755,207949,1714
2/8/2021,61368,57747,60761,58030,218601,1791
2/9/2021,62460,58746,61820,59401,230483,1861
3/1/2021,84100,76971,81448,84970,406293,3238
3/10/2021,94468,85190,90413,141963,451048,4056
3/11/2021,96582,86875,92203,152049,457213,4197
3/12/2021,98932,88649,94176,161167,462572,4348
3/13/2021,100640,90058,95806,169459,466594,4453
3/14/2021,101905,91153,96966,175779,469055,4533
3/15/2021,103402,92456,98526,183870,472879,4639
3/16/2021,105433,94070,100397,191587,476849,4792
3/17/2021,108060,96393,103013,200438,482061,4988
3/18/2021,110771,98671,105620,208297,486918,5176
3/19/2021,114209,101235,108415,215442,491489,5477
3/2/2021,84930,77717,82259,86913,412310,3291
3/20/2021,117105,103661,111252,220847,495303,5710
3/21/2021,119350,105565,113407,224951,497582,5913
3/22/2021,122620,108415,116556,229452,500723,6246
3/23/2021,126509,111721,120058,234409,503762,6697
3/24/2021,132928,117054,125719,238992,506938,8000
3/25/2021,140144,122759,131831,243159,510086,9333
3/26/2021,146581,127875,137269,246937,512318,10652
3/27/2021,152577,132695,142307,249568,513763,12333
3/28/2021,157701,136545,146460,251260,514677,13852
3/29/2021,165352,142350,152936,253123,515910,15608
3/3/2021,85832,78442,83145,90003,418031,3375
3/30/2021,173052,148087,159290,255290,517234,17429
3/31/2021,181339,154307,166418,258007,518982,19607
3/4/2021,86934,79364,84120,97034,423814,3461
3/5/2021,88529,80463,85310,105116,428799,3612
3/6/2021,89614,81252,86151,111441,432520,3685
3/7/2021,90446,81930,86850,116780,435044,3744
3/8/2021,91552,82828,87825,125044,440115,3822
3/9/2021,92926,83914,89011,132818,445160,3912
4/1/2021,189542,160427,173897,260822,521007,21551
4/10/2021,240535,195404,213510,282693,536313,33197
4/11/2021,243705,197435,215743,283903,537104,34368
4/12/2021,248481,200579,219432,286281,539022,35506
4/13/2021,252776,203245,222435,288178,540445,36566
4/14/2021,257224,205870,225332,289921,541733,37644
4/15/2021,262449,209243,228669,292067,543318,38671
4/16/2021,266863,212148,231772,294011,544687,39608
4/17/2021,270212,214482,234533,295610,545780,40718
4/18/2021,272130,215654,235888,296358,546295,41399
4/19/2021,275538,217997,238360,297935,547643,42232
4/2/2021,196042,165269,179523,263301,522571,23188
4/20/2021,278741,220093,240789,299470,548922,43105
4/21/2021,282918,222848,243553,301276,550396,44124
4/22/2021,286831,225387,246150,302972,551728,44970
4/23/2021,290632,228029,248830,304643,552903,45930
4/24/2021,293008,229586,250443,305766,553682,46716
4/25/2021,294585,230591,251483,306349,554076,47414
4/26/2021,297323,232435,253467,307731,555145,48161
4/27/2021,300222,234276,255518,309141,556326,48862
4/28/2021,303105,235978,257474,310536,557656,49673
4/29/2021,305924,237661,259308,311949,558910,50327
4/3/2021,200560,168578,183458,265006,523708,24514
4/30/2021,309161,239538,261454,313569,560248,51132
4/4/2021,202741,169902,185013,265611,524079,25073
4/5/2021,208260,173502,189143,268018,525770,26302
4/6/2021,214432,177637,193989,270879,527970,27687
4/7/2021,221273,182561,199334,274083,530293,28954
4/8/2021,227958,187239,204494,277343,532809,30178
4/9/2021,234931,191718,209562,280488,534887,31719
5/1/2021,311204,240721,262781,314562,560868,51768
5/10/2021,328182,250521,272916,322371,567427,56172
5/11/2021,330134,251560,274039,323247,568140,56697
5/12/2021,332066,252689,275172,324054,568868,57438
5/13/2021,334104,253838,276354,324926,569538,62120
5/14/2021,336628,255341,277884,326003,570382,66610
5/15/2021,338376,256471,279023,326780,570826,72054
5/16/2021,339606,257159,279735,327264,571140,75109
5/17/2021,341736,258345,281068,328144,571928,78131
5/18/2021,343853,259590,282286,329058,572726,80493
5/19/2021,346110,260882,283636,330076,573478,83808
5/2/2021,312582,241588,263668,315159,561268,52238
5/20/2021,348087,262056,284798,330903,574181,86444
5/21/2021,350385,263411,286163,331839,574856,90343
5/22/2021,352163,264489,287295,332601,575279,94100
5/23/2021,353244,265126,287866,332988,575507,95602
5/24/2021,354969,266057,288801,333723,576101,97579
5/25/2021,356447,266960,289696,334415,576612,99180
5/26/2021,358211,267896,290622,335026,577118,100952
5/27/2021,359713,268809,291460,335668,577600,102752
5/28/2021,361364,269782,292432,336390,578134,104787
5/29/2021,362503,270457,293159,336888,578408,106241
5/3/2021,314475,242614,264831,316104,562190,52693
5/30/2021,363230,270905,293585,337185,578540,106971
5/31/2021,363540,271092,293761,337308,578623,107261
5/4/2021,316969,244014,266309,317268,563304,53256
5/5/2021,319330,245391,267693,318301,564134,53783
5/6/2021,321776,246766,269113,319410,565069,54376
5/7/2021,324024,248187,270504,320491,565991,54958
5/8/2021,325586,249086,271465,321230,566513,55451
5/9/2021,326546,249661,272023,321639,566771,55794
6/1/2021,365010,271978,294615,337854,579063,108872
6/10/2021,375203,277970,300385,341890,582094,120411
6/11/2021,376574,278939,301281,342464,582449,122672
6/12/2021,377490,279612,301923,342778,582604,124136
6/13/2021,377851,279850,302167,342939,582681,124420
6/14/2021,378830,280395,302678,343309,582923,125522
6/15/2021,379792,281000,303190,343657,583137,126687
6/16/2021,380868,281619,303746,344026,583382,127910
6/17/2021,381802,282235,304263,344412,583647,128950
6/18/2021,383116,282971,304949,344898,583964,130107
6/19/2021,383801,283450,305374,345186,584123,130834
6/2/2021,366287,272718,295387,338341,579480,110358
6/20/2021,384235,283693,305588,345360,584186,131185
6/21/2021,385161,284217,306128,345707,584429,132192
6/22/2021,386039,284700,306618,346010,584728,133140
6/23/2021,386920,285256,307094,346361,585018,134102
6/24/2021,387719,285761,307602,346721,585306,135044
6/25/2021,388817,286437,308242,347191,585634,136000
6/26/2021,389588,286882,308724,347483,585803,136616
