date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2021-10-11 00:00:00,1,0,0,,,
2021-10-10 00:00:00,13,4,0.3076923076923077,,,
2021-10-09 00:00:00,22,4,0.1818181818181818,,,
2021-10-08 00:00:00,67,9,0.1343283582089552,6,2,0.3333333333333333
2021-10-07 00:00:00,57,7,0.1228070175438597,1,0,0
2021-10-06 00:00:00,68,17,0.25,10,5,0.5
2021-10-05 00:00:00,70,12,0.1714285714285714,3,3,1
2021-10-04 00:00:00,85,10,0.1176470588235294,15,13,0.8666666666666668
2021-10-03 00:00:00,27,0,0,1,0,0
2021-10-02 00:00:00,20,1,0.05,,,
2021-10-01 00:00:00,60,7,0.1166666666666667,8,5,0.625
2021-09-30 00:00:00,84,9,0.1071428571428571,1,1,1
2021-09-29 00:00:00,86,5,0.0581395348837209,8,4,0.5
2021-09-28 00:00:00,85,9,0.1058823529411765,8,5,0.625
2021-09-27 00:00:00,127,19,0.1496062992125984,17,9,0.5294117647058824
2021-09-26 00:00:00,26,1,0.0384615384615385,,,
2021-09-25 00:00:00,23,2,0.0869565217391304,2,1,0.5
2021-09-24 00:00:00,49,6,0.1224489795918367,3,2,0.6666666666666666
2021-09-23 00:00:00,65,8,0.1230769230769231,2,2,1
2021-09-22 00:00:00,69,2,0.0289855072463768,20,8,0.4
2021-09-21 00:00:00,71,9,0.1267605633802817,9,5,0.5555555555555556
2021-09-20 00:00:00,112,17,0.1517857142857143,22,15,0.6818181818181818
2021-09-19 00:00:00,22,2,0.0909090909090909,,,
2021-09-18 00:00:00,31,2,0.0645161290322581,1,0,0
2021-09-17 00:00:00,66,10,0.1515151515151515,13,5,0.3846153846153847
2021-09-16 00:00:00,101,9,0.0891089108910891,13,7,0.5384615384615384
2021-09-15 00:00:00,98,19,0.1938775510204082,7,4,0.5714285714285714
2021-09-14 00:00:00,103,14,0.1359223300970874,12,5,0.4166666666666667
2021-09-13 00:00:00,150,21,0.14,17,8,0.4705882352941176
2021-09-12 00:00:00,24,2,0.0833333333333333,,,
2021-09-11 00:00:00,27,5,0.1851851851851852,1,1,1
2021-09-10 00:00:00,51,11,0.2156862745098039,10,8,0.8
2021-09-09 00:00:00,114,20,0.1754385964912281,9,3,0.3333333333333333
2021-09-08 00:00:00,126,27,0.2142857142857143,16,5,0.3125
2021-09-07 00:00:00,165,24,0.1454545454545455,13,6,0.4615384615384616
2021-09-06 00:00:00,21,7,0.3333333333333333,,,
2021-09-05 00:00:00,25,4,0.16,,,
2021-09-04 00:00:00,28,5,0.1785714285714286,,,
2021-09-03 00:00:00,75,10,0.1333333333333333,9,7,0.7777777777777778
2021-09-02 00:00:00,104,11,0.1057692307692308,5,3,0.6
2021-09-01 00:00:00,92,16,0.1739130434782609,11,10,0.909090909090909
2021-08-31 00:00:00,112,21,0.1875,17,10,0.5882352941176472
2021-08-30 00:00:00,250,23,0.092,17,11,0.6470588235294118
2021-08-29 00:00:00,30,5,0.1666666666666667,,,
2021-08-28 00:00:00,23,2,0.0869565217391304,5,1,0.2
2021-08-27 00:00:00,86,10,0.1162790697674419,18,11,0.6111111111111112
2021-08-26 00:00:00,111,13,0.1171171171171171,15,13,0.8666666666666668
2021-08-25 00:00:00,110,9,0.0818181818181818,20,12,0.6
2021-08-24 00:00:00,120,13,0.1083333333333333,7,4,0.5714285714285714
2021-08-23 00:00:00,162,27,0.1666666666666667,20,17,0.85
2021-08-22 00:00:00,26,5,0.1923076923076923,,,
2021-08-21 00:00:00,27,4,0.1481481481481482,4,3,0.75
2021-08-20 00:00:00,163,17,0.1042944785276074,11,6,0.5454545454545454
2021-08-19 00:00:00,140,9,0.0642857142857143,8,3,0.375
2021-08-18 00:00:00,94,15,0.1595744680851064,5,3,0.6
2021-08-17 00:00:00,175,15,0.0857142857142857,5,1,0.2
2021-08-16 00:00:00,208,28,0.1346153846153846,10,8,0.8
2021-08-15 00:00:00,32,5,0.15625,1,1,1
2021-08-14 00:00:00,38,4,0.1052631578947368,,,
2021-08-13 00:00:00,69,7,0.1014492753623189,12,9,0.75
