date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,6,2
1/14/2021,377,371
1/15/2021,841,464
1/16/2021,892,51
1/17/2021,910,18
1/18/2021,942,32
1/19/2021,954,12
1/2/2021,983,29
1/20/2021,1236,253
1/21/2021,1945,709
1/22/2021,2146,201
1/23/2021,2155,9
1/24/2021,2277,122
1/25/2021,2278,1
1/26/2021,2315,37
1/27/2021,2370,55
1/28/2021,2412,42
1/29/2021,3047,635
1/3/2021,3751,704
1/30/2021,3947,196
1/31/2021,3948,1
1/4/2021,4025,77
1/5/2021,4218,193
1/6/2021,4723,505
1/7/2021,5023,300
1/8/2021,5111,88
1/9/2021,5441,330
10/1/2021,5444,3
10/10/2021,5735,291
10/11/2021,6615,880
10/2/2021,7604,989
10/3/2021,9054,1450
10/4/2021,10772,1718
10/5/2021,12276,1504
10/6/2021,13642,1366
10/7/2021,14568,926
10/8/2021,15195,627
10/9/2021,17075,1880
12/1/2020,19236,2161
12/12/2020,21173,1937
12/18/2020,22177,1004
12/19/2020,23148,971
12/22/2020,25350,2202
12/23/2020,27701,2351
12/24/2020,30302,2601
12/25/2020,32283,1981
12/26/2020,34188,1905
12/27/2020,35438,1250
12/28/2020,36469,1031
12/29/2020,38171,1702
12/30/2020,39907,1736
12/31/2020,42248,2341
12/6/2020,43972,1724
2/1/2021,45511,1539
2/10/2021,46818,1307
2/11/2021,47830,1012
2/12/2021,48730,900
2/13/2021,50454,1724
2/14/2021,51385,931
2/15/2021,51911,526
2/16/2021,52444,533
2/17/2021,52682,238
2/18/2021,52869,187
2/19/2021,53091,222
2/2/2021,54641,1550
2/20/2021,57866,3225
2/21/2021,60852,2986
2/22/2021,64198,3346
2/23/2021,65350,1152
2/24/2021,66520,1170
2/25/2021,69421,2901
2/26/2021,71814,2393
2/27/2021,74546,2732
2/28/2021,76258,1712
2/3/2021,78317,2059
2/4/2021,79918,1601
2/5/2021,81474,1556
2/6/2021,84113,2639
2/7/2021,87097,2984
2/8/2021,90057,2960
2/9/2021,92149,2092
3/1/2021,94017,1868
3/10/2021,95723,1706
3/11/2021,97440,1717
3/12/2021,99584,2144
3/13/2021,101936,2352
3/14/2021,103789,1853
3/15/2021,104996,1207
3/16/2021,106184,1188
3/17/2021,107176,992
3/18/2021,107438,262
3/19/2021,108596,1158
3/2/2021,109677,1081
3/20/2021,111023,1346
3/21/2021,112499,1476
3/22/2021,114012,1513
3/23/2021,114986,974
3/24/2021,115230,244
3/25/2021,116338,1108
3/26/2021,117501,1163
3/27/2021,118805,1304
3/28/2021,120550,1745
3/29/2021,122322,1772
3/3/2021,123430,1108
3/30/2021,123827,397
3/31/2021,125375,1548
3/4/2021,127124,1749
3/5/2021,128761,1637
3/6/2021,130867,2106
3/7/2021,133157,2290
3/8/2021,134122,965
3/9/2021,134847,725
4/1/2021,136194,1347
4/10/2021,137061,867
4/11/2021,138735,1674
4/12/2021,140502,1767
4/13/2021,142133,1631
4/14/2021,143908,1775
4/15/2021,144761,853
4/16/2021,146460,1699
4/17/2021,147383,923
4/18/2021,148862,1479
4/19/2021,150504,1642
4/2/2021,152219,1715
4/20/2021,153704,1485
4/21/2021,154348,644
4/22/2021,155692,1344
4/23/2021,156659,967
4/24/2021,157853,1194
4/25/2021,158727,874
4/26/2021,159879,1152
4/27/2021,160556,677
4/28/2021,160866,310
4/29/2021,161649,783
4/3/2021,162254,605
4/30/2021,162870,616
4/4/2021,163416,546
4/5/2021,164022,606
4/6/2021,164478,456
4/7/2021,164607,129
4/8/2021,165192,585
4/9/2021,165714,522
5/1/2021,166370,656
5/10/2021,166886,516
5/11/2021,167608,722
5/12/2021,168023,415
5/13/2021,168185,162
5/14/2021,168588,403
5/15/2021,169065,477
5/16/2021,169565,500
5/17/2021,170187,622
5/18/2021,170689,502
5/19/2021,170920,231
5/2/2021,171058,138
5/20/2021,171407,349
5/21/2021,171769,362
5/22/2021,172183,414
5/23/2021,172502,319
5/24/2021,172900,398
5/25/2021,173078,178
5/26/2021,173286,208
5/27/2021,173367,81
5/28/2021,173730,363
5/29/2021,174091,361
5/3/2021,174432,341
5/30/2021,174855,423
