date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-08-09 00:00:00,123,12,0.0975609756097561,1.0,1.0,1
2021-08-08 00:00:00,3077,371,0.1205719857003575,173.0,93.0,0.5375722543352602
2021-08-07 00:00:00,10245,1430,0.1395802830649097,281.0,145.0,0.5160142348754448
2021-08-06 00:00:00,17576,2160,0.1228948566226673,720.0,355.0,0.4930555555555556
2021-08-05 00:00:00,19788,2247,0.1135536688902365,657.0,334.0,0.5083713850837138
2021-08-04 00:00:00,17825,2177,0.1221318373071529,660.0,338.0,0.5121212121212122
2021-08-03 00:00:00,19230,2193,0.1140405616224649,607.0,291.0,0.4794069192751236
2021-08-02 00:00:00,18838,2444,0.1297377640938529,650.0,357.0,0.5492307692307692
2021-08-01 00:00:00,9803,1499,0.1529123737631338,168.0,65.0,0.3869047619047619
2021-07-31 00:00:00,9964,1461,0.1466278602970695,258.0,138.0,0.5348837209302326
2021-07-30 00:00:00,14297,1924,0.1345736867874379,563.0,285.0,0.5062166962699822
2021-07-29 00:00:00,15787,1971,0.1248495597643631,592.0,301.0,0.508445945945946
2021-07-28 00:00:00,15286,1822,0.1191940337563784,542.0,243.0,0.448339483394834
2021-07-27 00:00:00,14451,1656,0.1145941457338593,536.0,265.0,0.494402985074627
2021-07-26 00:00:00,13852,1672,0.1207045913947445,569.0,268.0,0.4710017574692444
2021-07-25 00:00:00,6913,1024,0.1481267177780993,148.0,63.0,0.4256756756756757
2021-07-24 00:00:00,7229,1040,0.1438649882418039,116.0,47.0,0.4051724137931035
2021-07-23 00:00:00,11157,1324,0.1186698933405037,432.0,184.0,0.425925925925926
2021-07-22 00:00:00,12275,1363,0.1110386965376782,601.0,277.0,0.4608985024958402
2021-07-21 00:00:00,11819,1306,0.1105000423047635,537.0,243.0,0.452513966480447
2021-07-20 00:00:00,12194,1209,0.0991471215351812,520.0,221.0,0.425
2021-07-19 00:00:00,12461,1185,0.0950967017093331,402.0,193.0,0.4800995024875622
2021-07-18 00:00:00,5651,763,0.1350203503804637,101.0,45.0,0.4455445544554456
2021-07-17 00:00:00,5786,730,0.1261666090563429,126.0,74.0,0.5873015873015874
2021-07-16 00:00:00,9081,942,0.1037330690452593,403.0,185.0,0.4590570719602978
2021-07-15 00:00:00,9619,900,0.0935648196278199,400.0,193.0,0.4825
2021-07-14 00:00:00,9541,870,0.0911854103343465,364.0,155.0,0.4258241758241758
2021-07-13 00:00:00,10261,837,0.081570996978852,479.0,222.0,0.4634655532359082
2021-07-12 00:00:00,11171,916,0.0819980306149852,396.0,188.0,0.4747474747474748
2021-07-11 00:00:00,4668,469,0.100471293916024,147.0,74.0,0.5034013605442178
2021-07-10 00:00:00,5188,558,0.107555898226677,123.0,49.0,0.3983739837398374
2021-07-09 00:00:00,8058,642,0.0796723752792256,401.0,202.0,0.5037406483790524
2021-07-08 00:00:00,9447,645,0.0682756430612893,459.0,208.0,0.4531590413943356
2021-07-07 00:00:00,9962,663,0.0665529010238908,390.0,197.0,0.5051282051282052
2021-07-06 00:00:00,10435,624,0.059798754192621,371.0,157.0,0.4231805929919138
2021-07-05 00:00:00,7276,604,0.0830126443100605,420.0,218.0,0.5190476190476192
2021-07-04 00:00:00,1751,121,0.0691033695031411,121.0,61.0,0.5041322314049588
2021-07-03 00:00:00,4882,291,0.059606718557968,1049.0,584.0,0.5567206863679696
2021-07-02 00:00:00,7566,461,0.0609304784562517,891.0,490.0,0.5499438832772168
2021-07-01 00:00:00,8099,514,0.0634646252623781,1200.0,617.0,0.5141666666666668
2021-06-30 00:00:00,8788,492,0.0559854346836595,1438.0,777.0,0.5403337969401948
2021-06-29 00:00:00,9660,477,0.0493788819875776,1340.0,721.0,0.5380597014925374
2021-06-28 00:00:00,9699,468,0.0482523971543458,544.0,292.0,0.536764705882353
2021-06-27 00:00:00,5093,286,0.0561555075593952,416.0,227.0,0.545673076923077
2021-06-26 00:00:00,4898,325,0.0663536137198857,1027.0,557.0,0.5423563777994158
2021-06-25 00:00:00,7868,406,0.0516014234875445,1136.0,587.0,0.516725352112676
2021-06-24 00:00:00,8626,430,0.0498492928356133,1165.0,595.0,0.5107296137339056
2021-06-23 00:00:00,8612,417,0.04842080817464,1411.0,766.0,0.5428773919206238
2021-06-22 00:00:00,9405,423,0.0449760765550239,1437.0,761.0,0.5295755045233126
