date,Greenlee_cume,Greenlee
1/12/2021,20,
1/13/2021,50,30
1/14/2021,60,10
1/18/2021,70,10
1/19/2021,80,10
1/20/2021,100,20
1/21/2021,133,33
1/22/2021,155,22
1/23/2021,175,20
1/24/2021,215,40
1/25/2021,236,21
1/27/2021,237,1
1/28/2021,279,42
1/29/2021,333,54
1/5/2021,415,82
1/6/2021,446,31
1/7/2021,488,42
1/8/2021,521,33
1/9/2021,815,294
12/21/2020,1031,216
12/22/2020,1457,426
12/23/2020,1468,11
12/24/2020,1523,55
12/29/2020,1633,110
12/30/2020,2000,367
12/31/2020,2156,156
2/1/2021,2183,27
2/10/2021,2261,78
2/11/2021,2295,34
2/12/2021,2380,85
2/15/2021,2574,194
2/16/2021,2596,22
2/17/2021,2650,54
2/18/2021,2808,158
2/2/2021,3062,254
2/22/2021,3413,351
2/23/2021,3466,53
2/24/2021,3572,106
2/25/2021,3744,172
2/26/2021,4071,327
2/28/2021,4142,71
2/3/2021,4493,351
2/4/2021,4716,223
2/5/2021,4903,187
2/8/2021,5097,194
2/9/2021,5113,16
3/1/2021,5137,24
3/10/2021,5315,178
3/11/2021,5424,109
3/12/2021,5491,67
3/15/2021,5681,190
3/16/2021,5736,55
3/17/2021,5841,105
3/18/2021,5981,140
3/19/2021,6123,142
3/2/2021,6356,233
3/22/2021,6517,161
3/23/2021,6548,31
3/24/2021,6622,74
3/25/2021,6659,37
3/26/2021,6721,62
3/28/2021,6731,10
3/29/2021,6750,19
3/3/2021,6787,37
3/30/2021,6839,52
3/31/2021,6901,62
3/4/2021,6912,11
3/5/2021,7154,242
3/8/2021,7229,75
3/9/2021,7233,4
4/1/2021,7322,89
4/12/2021,7372,50
4/13/2021,7474,102
4/14/2021,7509,35
4/15/2021,7523,14
4/16/2021,7586,63
4/2/2021,7633,47
4/20/2021,7700,67
4/22/2021,7711,11
4/27/2021,7734,23
4/30/2021,7767,33
4/5/2021,7804,37
4/6/2021,7825,21
4/7/2021,7864,39
4/8/2021,7903,39
4/9/2021,7927,24
5/10/2021,7948,21
5/12/2021,7958,10
5/13/2021,7974,16
5/18/2021,7993,19
5/20/2021,8003,10
5/21/2021,8021,18
5/24/2021,8032,11
5/25/2021,8052,20
5/27/2021,8079,27
5/4/2021,8082,3
5/5/2021,8108,26
5/6/2021,8115,7
6/1/2021,8134,19
6/10/2021,8140,6
6/15/2021,8151,11
6/16/2021,8159,8
6/17/2021,8181,22
6/2/2021,8188,7
6/22/2021,8202,14
6/23/2021,8203,1
6/24/2021,8223,20
6/29/2021,8236,13
6/3/2021,8243,7
6/8/2021,8250,7
6/9/2021,8260,10
7/1/2021,8266,6
7/12/2021,8267,1
7/13/2021,8271,4
7/15/2021,8275,4
7/19/2021,8287,12
7/2/2021,8290,3
7/20/2021,8294,4
7/21/2021,8300,6
7/22/2021,8301,1
7/23/2021,8313,12
7/26/2021,8320,7
7/27/2021,8330,10
7/28/2021,8339,9
7/29/2021,8344,5
7/30/2021,8352,8
7/6/2021,8357,5
7/7/2021,8374,17
7/8/2021,8378,4
8/2/2021,8383,5
8/3/2021,8392,9
8/4/2021,8405,13
8/5/2021,8408,3
8/9/2021,8414,6
