Category,value
tests,521088
Yuma,10540
Yavapai,13420
Santa Cruz,1968
Pinal,33283
Pima,52837
Navajo,4378
Mohave,11077
Maricopa,361886
La Paz,1585
Greenlee,203
Graham,1110
Gila,5770
Coconino,6603
Cochise,5736
Apache,1212
Unknown,445
65 years and older,122327
55 - 64 years,98579
45 - 54 years,91983
20 - 44 years,182048
Less than 20 years,25706
positive,0.1845331306804225
