date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11604,13156,12352,9959,6312,98
1/1/2022,552220,381005,391217,409513,661425,314813
1/10/2021,19778,20219,19290,16199,12282,203
1/10/2022,558362,383943,393960,411944,663589,325279
1/11/2021,21004,21333,20525,17186,14177,235
1/11/2022,559110,384353,394273,412220,663848,326522
1/12/2021,22974,23322,22543,18897,19066,312
1/12/2022,559768,384681,394569,412513,664089,327930
1/13/2021,24970,25446,24774,20583,24650,374
1/13/2022,560637,385053,394876,412800,664351,329175
1/14/2021,26899,27570,27061,22502,30715,407
1/14/2022,561449,385425,395146,413045,664536,330782
1/15/2021,29090,29567,29203,24308,35661,458
1/15/2022,561907,385675,395329,413205,664625,332012
1/16/2021,30446,30750,30495,25486,38870,486
1/16/2022,562150,385788,395430,413294,664682,332427
1/17/2021,31407,31645,31455,26449,42034,508
1/17/2022,562670,386042,395681,413504,664823,333485
1/18/2021,32455,32588,32618,27587,47338,534
1/18/2022,563329,386346,395942,413708,665028,334422
1/19/2021,33719,33807,33952,28906,53714,592
1/19/2022,564063,386683,396218,413956,665211,335588
1/2/2021,13118,14541,13608,11049,7090,116
1/2/2022,552557,381160,391373,409648,661541,315133
1/20/2021,35019,35089,35590,30465,60807,625
1/20/2022,564688,386956,396459,414182,665393,336573
1/21/2021,36504,36584,37477,32357,69163,669
1/21/2022,565273,387221,396678,414355,665544,337620
1/22/2021,39366,39215,40443,35392,77187,751
1/22/2022,565605,387426,396822,414494,665631,338452
1/23/2021,41956,41275,42927,37894,82096,812
1/23/2022,565821,387532,396934,414552,665672,338794
1/24/2021,43216,42451,44210,39301,87256,850
1/24/2022,566391,387795,397136,414753,665854,339653
1/25/2021,44524,43608,45647,40916,94862,890
1/25/2022,566843,388015,397351,414922,665997,340416
1/26/2021,46188,45069,47378,42828,105895,937
1/26/2022,567348,388243,397547,415082,666136,341281
1/27/2021,47667,46391,48892,44515,116372,968
1/27/2022,567526,388331,397621,415156,666191,341694
1/28/2021,48880,47480,50131,45940,127323,996
1/29/2021,50909,49157,51865,47790,138215,1055
1/3/2021,13851,15115,14123,11494,7343,131
1/3/2022,553329,381524,391718,410003,661867,316377
1/30/2021,52643,50564,53462,49368,143293,1108
1/31/2021,53256,51109,54104,50055,146979,1132
1/4/2021,14889,16047,15087,12303,8256,138
1/4/2022,554174,381897,392040,410323,662179,317539
1/5/2021,15832,16894,15963,13121,9058,155
1/5/2022,555041,382326,392392,410685,662548,318921
1/6/2021,16992,17868,16938,14061,9837,166
1/6/2022,555854,382717,392795,411012,662844,320201
1/7/2021,17898,18687,17767,14866,10616,176
1/7/2022,556661,383110,393193,411350,663085,322004
1/8/2021,18714,19364,18432,15441,11118,184
1/8/2022,557185,383360,393434,411525,663208,323575
1/9/2021,19402,19913,18980,15899,11947,199
1/9/2022,557549,383577,393622,411653,663295,324098
10/1/2021,495942,351077,364441,385405,630338,215117
10/10/2021,501685,354094,366926,387288,633216,217964
10/11/2021,502469,354502,367264,387586,633688,218341
10/12/2021,502980,354764,367494,387771,633978,218619
10/13/2021,503641,355105,367806,388015,634373,218953
10/14/2021,504325,355450,368124,388254,634712,219235
10/15/2021,505205,355905,368526,388546,635037,219595
10/16/2021,505825,356160,368753,388728,635207,219840
10/17/2021,506255,356341,368889,388825,635314,219992
10/18/2021,506984,356725,369211,389089,635703,220291
10/19/2021,507613,357086,369461,389323,636026,220580
10/2/2021,496619,351402,364721,385597,630588,215465
10/20/2021,508276,357445,369714,389567,636385,220920
10/21/2021,508924,357810,370009,389778,636717,221175
10/22/2021,509679,358278,370402,390107,637176,221544
10/23/2021,510153,358541,370666,390273,637413,221772
10/24/2021,510449,358714,370810,390405,637603,221902
10/25/2021,511206,359135,371143,390731,638142,222204
10/26/2021,511897,359509,371477,390993,638683,222478
10/27/2021,512624,359883,371851,391308,639238,222765
10/28/2021,513255,360240,372148,391598,639747,222999
10/29/2021,513983,360714,372583,391942,640221,223323
10/3/2021,496975,351566,364843,385709,630729,215624
10/30/2021,514396,360949,372792,392152,640411,223518
10/31/2021,514649,361093,372908,392258,640561,223602
10/4/2021,497787,351968,365189,385965,631233,216022
10/5/2021,498569,352411,365533,386219,631722,216399
10/6/2021,499321,352794,365867,386447,632160,216779
10/7/2021,499970,353188,366180,386692,632511,217109
10/8/2021,500752,353594,366527,386971,632861,217534
10/9/2021,501337,353909,366777,387164,633065,217817
11/1/2021,515370,361462,373232,392532,641023,223881
11/10/2021,521221,364515,375966,394715,644219,240636
11/11/2021,521910,364859,376279,394960,644624,243823
11/12/2021,522659,365281,376643,395243,644999,246591
11/13/2021,523136,365564,376852,395434,645179,251111
11/14/2021,523457,365739,377020,395549,645328,252013
11/15/2021,524171,366153,377357,395862,645796,253957
11/16/2021,524903,366543,377679,396172,646289,255711
11/17/2021,525581,366903,377980,396474,646777,258143
11/18/2021,526334,367270,378309,396815,647218,260384
11/19/2021,527174,367757,378725,397159,647638,262890
11/2/2021,516143,361840,373553,392811,641437,224150
11/20/2021,527724,368094,379024,397403,647864,267139
11/21/2021,528102,368288,379212,397577,647992,267941
11/22/2021,528855,368719,379577,397957,648400,269757
11/23/2021,529655,369113,379973,398390,648810,271669
11/24/2021,530374,369508,380328,398727,649159,274007
11/25/2021,530378,369511,380328,398729,649173,274017
11/26/2021,530956,369879,380638,399043,649413,275265
11/27/2021,531352,370122,380822,399274,649614,276072
11/28/2021,531652,370307,380982,399441,649767,276529
11/29/2021,532296,370690,381339,399774,650147,277949
11/3/2021,516814,362161,373872,393055,641823,224562
11/30/2021,532999,371049,381713,400126,650573,279235
11/4/2021,517417,362469,374144,393294,642208,225651
11/5/2021,518273,362894,374554,393601,642610,227587
11/6/2021,518823,363193,374832,393783,642834,231753
11/7/2021,519158,363393,374984,393910,642987,232771
11/8/2021,519863,363798,375324,394177,643367,234998
11/9/2021,520568,364156,375643,394468,643806,237210
12/1/2020,49,44,40,25,27,2
12/1/2021,533802,371506,382131,400543,651045,280707
12/10/2020,59,55,56,43,54,2
12/10/2021,540117,374996,385385,403780,654738,292570
12/11/2020,61,56,58,46,54,2
12/11/2021,540571,375263,385656,403972,654933,294060
12/12/2020,63,56,60,50,54,2
12/12/2021,540864,375435,385804,404108,655076,294497
12/13/2020,64,57,63,51,56,2
12/13/2021,541558,375778,386091,404438,655492,295493
12/14/2020,66,60,63,52,64,2
12/14/2021,542122,376062,386366,404739,655897,296286
12/15/2020,70,70,72,63,70,2
12/15/2021,542836,376463,386747,405046,656337,297519
12/16/2020,82,86,88,70,76,2
12/16/2021,543569,376853,387090,405412,656860,298638
12/17/2020,297,435,404,308,207,3
12/17/2021,544283,377188,387465,405768,657328,300097
12/18/2020,679,916,817,576,337,3
12/18/2021,544755,377432,387701,405982,657550,301628
12/19/2020,1025,1386,1226,861,470,8
12/19/2021,545178,377623,387870,406170,657736,302112
12/2/2020,50,45,42,30,37,2
12/2/2021,534539,371927,382534,400991,651493,281824
12/20/2020,1221,1640,1478,1066,565,9
12/20/2021,545983,378026,388242,406574,658197,303584
12/21/2020,1900,2489,2250,1633,857,12
12/21/2021,546763,378424,388593,406949,658679,305051
12/22/2020,2815,3602,3248,2349,1184,15
12/22/2021,547555,378810,388954,407312,659095,306481
12/23/2020,3840,4891,4421,3163,1567,20
12/23/2021,548299,379142,389304,407664,659503,307594
12/24/2020,4206,5277,4782,3459,1714,20
12/24/2021,548530,379234,389411,407776,659609,307793
12/25/2020,4206,5277,4784,3459,1718,20
12/25/2021,548533,379236,389413,407777,659610,307793
12/26/2020,5301,6575,5916,4417,2155,28
12/26/2021,548863,379375,389582,407915,659763,308111
12/27/2020,5800,7099,6450,4851,2375,34
12/27/2021,549653,379772,389979,408290,660200,309444
12/28/2020,6912,8309,7584,5872,3015,44
12/28/2021,550480,380138,390319,408659,660602,310985
12/29/2020,8641,10099,9269,7320,4115,68
12/29/2021,551244,380508,390700,409043,660973,312676
12/3/2020,54,46,45,31,40,2
12/3/2021,535327,372346,382980,401387,651903,283374
12/30/2020,10475,12056,11262,8995,5173,86
12/30/2021,551865,380827,391009,409339,661302,314132
12/31/2020,11419,12990,12174,9777,5610,94
12/31/2021,552163,380970,391181,409485,661408,314682
12/4/2020,54,48,45,32,43,2
12/4/2021,535867,372668,383280,401656,652133,285404
12/5/2020,54,48,45,32,45,2
