Category,value
tests,17299155
day,
pos,
est_pos,
total_pos,
APACHE,103936
COCHISE,219457
COCONINO,456324
GILA,117456
GRAHAM,37371
GREENLEE,3986
LA PAZ,35785
MARICOPA,10430286
MOHAVE,371699
NAVAJO,230551
PIMA,2738960
PINAL,1117216
SANTA CRUZ,100057
YAVAPAI,362110
YUMA,382102
0_5,
Less than 20 years,3153523
20 - 44 years,7261040
45 - 54 years,2245076
55 - 64 years,2074584
65 years and older,2504938
Unknown,59994
positive,0.1208266530937494
