date,Graham_cume,Graham
2020-12-06,1,
2020-12-17,81,80
2020-12-18,148,67
2020-12-20,149,1
2020-12-21,197,48
2020-12-22,243,46
2020-12-23,374,131
2020-12-24,435,61
2020-12-26,445,10
2020-12-27,448,3
2020-12-28,603,155
2020-12-29,756,153
2020-12-30,876,120
2020-12-31,962,86
2021-01-01,974,12
2021-01-02,977,3
2021-01-04,1120,143
2021-01-05,1235,115
2021-01-06,1357,122
2021-01-07,1599,242
2021-01-08,1870,271
2021-01-09,1872,2
2021-01-11,2010,138
2021-01-12,2177,167
2021-01-13,2388,211
2021-01-14,2684,296
2021-01-15,3299,615
2021-01-16,3358,59
2021-01-17,3361,3
2021-01-18,3517,156
2021-01-19,3813,296
2021-01-20,4101,288
2021-01-21,4363,262
2021-01-22,4645,282
2021-01-23,4889,244
2021-01-24,4892,3
2021-01-25,5074,182
2021-01-26,5251,177
2021-01-27,5537,286
2021-01-28,5839,302
2021-01-29,6249,410
2021-01-30,6351,102
2021-01-31,6352,1
2021-02-01,6549,197
2021-02-02,6753,204
2021-02-03,7024,271
2021-02-04,7299,275
2021-02-05,7646,347
2021-02-06,7914,268
2021-02-07,7915,1
2021-02-08,8133,218
2021-02-09,8349,216
2021-02-10,8620,271
2021-02-11,9026,406
2021-02-12,9761,735
2021-02-13,9985,224
2021-02-14,9987,2
2021-02-15,10173,186
2021-02-16,10381,208
2021-02-17,10615,234
2021-02-18,11026,411
2021-02-19,11385,359
2021-02-20,11715,330
2021-02-21,11716,1
2021-02-22,11874,158
2021-02-23,12114,240
2021-02-24,12453,339
2021-02-25,12802,349
2021-02-26,13122,320
2021-02-27,13160,38
2021-02-28,13173,13
2021-03-01,13400,227
2021-03-02,13669,269
2021-03-03,14003,334
2021-03-04,14280,277
2021-03-05,14494,214
2021-03-06,14763,269
2021-03-07,14766,3
2021-03-08,14951,185
2021-03-09,15200,249
2021-03-10,15549,349
2021-03-11,15880,331
2021-03-12,16328,448
2021-03-13,16596,268
2021-03-14,16599,3
2021-03-15,16865,266
2021-03-16,17057,192
2021-03-17,17358,301
2021-03-18,17624,266
2021-03-19,17821,197
2021-03-20,17842,21
2021-03-21,17847,5
2021-03-22,18045,198
2021-03-23,18316,271
2021-03-24,18631,315
2021-03-25,18903,272
2021-03-26,19157,254
2021-03-27,19278,121
2021-03-28,19282,4
2021-03-29,19517,235
2021-03-30,19721,204
2021-03-31,20090,369
2021-04-01,20403,313
2021-04-02,20526,123
2021-04-03,20547,21
2021-04-04,20557,10
2021-04-05,20726,169
2021-04-06,20966,240
2021-04-07,21358,392
2021-04-08,21698,340
2021-04-09,21844,146
2021-04-10,21984,140
2021-04-11,21992,8
2021-04-12,22105,113
2021-04-13,22267,162
2021-04-14,22534,267
2021-04-15,22706,172
2021-04-16,22894,188
2021-04-17,22922,28
2021-04-18,22925,3
2021-04-19,23041,116
2021-04-20,23246,205
2021-04-21,23504,258
2021-04-22,23750,246
2021-04-23,23934,184
2021-04-24,24048,114
2021-04-25,24053,5
2021-04-26,24217,164
2021-04-27,24384,167
2021-04-28,24586,202
2021-04-29,24826,240
2021-04-30,24899,73
2021-05-01,24927,28
2021-05-02,24932,5
2021-05-03,25003,71
2021-05-04,25132,129
2021-05-05,25365,233
2021-05-06,25582,217
2021-05-07,25659,77
2021-05-08,25710,51
2021-05-09,25711,1
2021-05-10,25756,45
2021-05-11,25833,77
2021-05-12,25996,163
2021-05-13,26153,157
2021-05-14,26273,120
2021-05-15,26295,22
2021-05-16,26301,6
2021-05-17,26392,91
2021-05-18,26482,90
2021-05-19,26642,160
2021-05-20,26795,153
2021-05-21,26905,110
2021-05-22,26968,63
2021-05-23,26972,4
2021-05-24,27039,67
2021-05-25,27122,83
2021-05-26,27188,66
2021-05-27,27281,93
2021-05-28,27369,88
2021-05-29,27378,9
2021-05-30,27382,4
2021-05-31,27390,8
2021-06-01,27474,84
2021-06-02,27557,83
2021-06-03,27630,73
2021-06-04,27721,91
2021-06-05,27738,17
2021-06-06,27748,10
2021-06-07,27784,36
2021-06-08,27839,55
2021-06-09,27874,35
2021-06-10,28008,134
2021-06-11,28051,43
2021-06-12,28086,35
2021-06-13,28089,3
2021-06-14,28168,79
2021-06-15,28223,55
2021-06-16,28270,47
2021-06-17,28331,61
2021-06-18,28406,75
2021-06-19,28424,18
2021-06-20,28431,7
2021-06-21,28473,42
2021-06-22,28520,47
2021-06-23,28552,32
2021-06-24,28599,47
2021-06-25,28667,68
2021-06-26,28681,14
2021-06-27,28683,2
2021-06-28,28742,59
2021-06-29,28792,50
2021-06-30,28867,75
2021-07-01,28916,49
2021-07-02,28958,42
2021-07-03,28981,23
2021-07-05,29009,28
2021-07-06,29044,35
2021-07-07,29101,57
2021-07-08,29179,78
2021-07-09,29236,57
2021-07-10,29261,25
2021-07-11,29267,6
2021-07-12,29313,46
2021-07-13,29358,45
2021-07-14,29418,60
2021-07-15,29480,62
2021-07-16,29542,62
2021-07-17,29558,16
2021-07-18,29566,8
2021-07-19,29635,69
2021-07-20,29705,70
2021-07-21,29782,77
2021-07-22,29887,105
2021-07-23,30005,118
2021-07-24,30050,45
2021-07-25,30056,6
2021-07-26,30185,129
2021-07-27,30286,101
2021-07-28,30373,87
2021-07-29,30471,98
2021-07-30,30569,98
2021-07-31,30609,40
2021-08-01,30622,13
2021-08-02,30696,74
2021-08-03,30753,57
2021-08-04,30890,137
2021-08-05,30993,103
2021-08-06,31100,107
2021-08-07,31126,26
2021-08-08,31137,11
2021-08-09,31231,94
2021-08-10,31293,62
2021-08-11,31394,101
2021-08-12,31541,147
2021-08-13,31700,159
2021-08-14,31723,23
2021-08-15,31733,10
2021-08-16,31840,107
2021-08-17,31973,133
2021-08-18,32099,126
2021-08-19,32280,181
2021-08-20,32502,222
2021-08-21,32701,199
2021-08-22,32716,15
2021-08-23,32909,193
2021-08-24,33058,149
2021-08-25,33244,186
2021-08-26,33457,213
2021-08-27,33706,249
2021-08-28,33752,46
2021-08-29,33816,64
2021-08-30,33991,175
2021-08-31,34097,106
2021-09-01,34217,120
2021-09-02,34358,141
2021-09-03,34524,166
2021-09-04,34561,37
2021-09-05,34570,9
2021-09-06,34584,14
2021-09-07,34663,79
2021-09-08,34773,110
2021-09-09,34924,151
2021-09-10,35095,171
2021-09-11,35159,64
2021-09-12,35178,19
2021-09-13,35275,97
2021-09-14,35381,106
2021-09-15,35468,87
2021-09-16,35587,119
2021-09-17,35729,142
2021-09-18,35799,70
2021-09-19,35805,6
2021-09-20,35900,95
2021-09-21,35960,60
2021-09-22,36062,102
2021-09-23,36210,148
2021-09-24,36315,105
2021-09-25,36342,27
2021-09-26,36347,5
2021-09-27,36405,58
2021-09-28,36462,57
2021-09-29,36549,87
2021-09-30,36674,125
2021-10-01,36757,83
2021-10-02,36784,27
2021-10-03,36793,9
2021-10-04,36843,50
2021-10-05,36902,59
2021-10-06,36952,50
2021-10-07,37044,92
2021-10-08,37115,71
2021-10-09,37145,30
2021-10-10,37158,13
2021-10-11,37216,58
2021-10-12,37278,62
2021-10-13,37350,72
2021-10-14,37431,81
2021-10-15,37502,71
2021-10-16,37541,39
2021-10-17,37547,6
2021-10-18,37591,44
2021-10-19,37627,36
2021-10-20,37675,48
2021-10-21,37761,86
2021-10-22,37840,79
2021-10-23,37883,43
2021-10-24,37895,12
2021-10-25,37966,71
2021-10-26,38047,81
2021-10-27,38127,80
2021-10-28,38300,173
2021-10-29,38410,110
2021-10-30,38538,128
2021-10-31,38550,12
2021-11-01,38684,134
2021-11-02,38763,79
2021-11-03,38893,130
2021-11-04,39072,179
2021-11-05,39237,165
2021-11-06,39262,25
2021-11-07,39278,16
2021-11-08,39414,136
2021-11-09,39529,115
2021-11-10,39622,93
2021-11-11,39729,107
2021-11-12,39869,140
2021-11-13,39974,105
2021-11-14,39982,8
2021-11-15,40125,143
2021-11-16,40244,119
2021-11-17,40353,109
2021-11-18,40613,260
2021-11-19,40804,191
2021-11-20,40844,40
2021-11-21,40872,28
2021-11-22,41057,185
2021-11-23,41143,86
2021-11-24,41235,92
2021-11-26,41293,58
2021-11-27,41325,32
2021-11-28,41335,10
2021-11-29,41504,169
2021-11-30,41703,199
2021-12-01,41886,183
2021-12-02,42120,234
2021-12-03,42423,303
2021-12-04,42535,112
2021-12-05,42551,16
2021-12-06,42733,182
2021-12-07,42861,128
2021-12-08,42940,79
2021-12-09,43145,205
2021-12-10,43336,191
2021-12-11,43365,29
2021-12-12,43386,21
2021-12-13,43534,148
2021-12-14,43640,106
2021-12-15,43719,79
2021-12-16,43992,273
2021-12-17,44158,166
2021-12-18,44185,27
2021-12-19,44213,28
2021-12-20,44403,190
2021-12-21,44529,126
2021-12-22,44684,155
2021-12-23,44754,70
2021-12-24,44784,30
2021-12-25,44786,2
2021-12-26,44801,15
2021-12-27,44987,186
2021-12-28,45147,160
2021-12-29,45298,151
2021-12-30,45454,156
2021-12-31,45589,135
2022-01-01,45595,6
2022-01-02,45599,4
2022-01-03,45886,287
2022-01-04,45993,107
2022-01-05,46093,100
2022-01-06,46347,254
2022-01-07,46572,225
2022-01-08,46715,143
2022-01-09,46732,17
2022-01-10,46997,265
2022-01-11,47104,107
2022-01-12,47319,215
2022-01-13,47510,191
2022-01-14,47754,244
2022-01-15,47785,31
2022-01-16,47787,2
2022-01-17,47893,106
2022-01-18,47996,103
2022-01-19,48099,103
2022-01-20,48253,154
2022-01-21,48415,162
2022-01-22,48430,15
2022-01-23,48435,5
2022-01-24,48544,109
2022-01-25,48631,87
2022-01-26,48653,22
