date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,318.0,,2.0,,1.0,,4.0,,,,,,1.0,,,,186.0,,1.0,,,,5.0,,95,,1.0,,2.0,,8.0,
2020-12-02,350.0,32.0,3.0,1.0,2.0,1.0,,,,,,,,,,,205.0,19.0,,,1.0,,,,102,7.0,,,,,,
2020-12-03,381.0,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,217.0,12.0,,,,,6.0,1.0,111,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,393.0,12.0,6.0,1.0,,,,,,,,,,,,,223.0,6.0,,,2.0,1.0,,,114,3.0,,,,,10.0,1.0
2020-12-05,397.0,4.0,,,,,,,,,,,,,,,225.0,2.0,,,,,,,115,1.0,,,,,,
2020-12-06,402.0,5.0,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,117,2.0,,,3.0,1.0,,
2020-12-07,428.0,26.0,8.0,2.0,,,,,,,,,,,,,235.0,10.0,,,4.0,1.0,,,121,4.0,,,,,,
2020-12-08,450.0,22.0,9.0,1.0,,,,,,,,,,,,,244.0,9.0,,,,,,,124,3.0,,,,,11.0,1.0
2020-12-09,473.0,23.0,11.0,2.0,,,,,,,,,,,,,253.0,9.0,,,,,7.0,1.0,135,11.0,,,,,,
2020-12-10,500.0,27.0,,,,,,,,,,,,,,,269.0,16.0,,,6.0,2.0,,,139,4.0,,,,,12.0,1.0
2020-12-11,518.0,18.0,,,,,,,,,,,,,,,277.0,8.0,,,,,,,148,9.0,,,,,,
2020-12-12,539.0,21.0,,,4.0,1.0,,,,,,,,,,,285.0,8.0,3.0,2.0,,,,,154,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,553.0,14.0,12.0,1.0,,,,,,,,,,,,,293.0,8.0,,,7.0,1.0,,,157,3.0,,,,,,
2020-12-14,578.0,25.0,,,,,,,,,,,,,,,307.0,14.0,,,8.0,1.0,,,164,7.0,,,,,,
2020-12-15,691.0,113.0,19.0,7.0,14.0,10.0,5.0,1.0,,,,,,,,,346.0,39.0,,,17.0,9.0,,,194,30.0,,,,,,
2020-12-16,1363.0,672.0,54.0,35.0,146.0,132.0,6.0,1.0,,,,,,,,,403.0,57.0,5.0,2.0,45.0,28.0,13.0,6.0,204,10.0,,,7.0,3.0,20.0,6.0
