date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,69,68
2020-12-18,109,40
2020-12-19,111,2
2020-12-20,112,1
2020-12-21,148,36
2020-12-22,170,22
2020-12-23,224,54
2020-12-24,293,69
2020-12-26,322,29
2020-12-27,323,1
2020-12-28,458,135
2020-12-29,583,125
2020-12-30,739,156
2020-12-31,897,158
2021-01-01,902,5
2021-01-02,1098,196
2021-01-03,1101,3
2021-01-04,1252,151
2021-01-05,1562,310
2021-01-06,1837,275
2021-01-07,2327,490
2021-01-08,2713,386
2021-01-09,2750,37
2021-01-10,2751,1
2021-01-11,2937,186
2021-01-12,3031,94
2021-01-13,3128,97
2021-01-14,3377,249
2021-01-15,3628,251
2021-01-16,3634,6
2021-01-17,3637,3
2021-01-18,3765,128
2021-01-19,3956,191
2021-01-20,4238,282
2021-01-21,4564,326
2021-01-22,4684,120
2021-01-23,4834,150
2021-01-24,4847,13
2021-01-25,5054,207
2021-01-26,5173,119
2021-01-27,5516,343
2021-01-28,6030,514
2021-01-29,6331,301
2021-01-30,6568,237
2021-01-31,6576,8
2021-02-01,6934,358
2021-02-02,7590,656
2021-02-03,8283,693
2021-02-04,9289,1006
2021-02-05,10067,778
2021-02-06,10515,448
2021-02-07,10534,19
2021-02-08,10866,332
2021-02-09,11308,442
2021-02-10,11716,408
2021-02-11,12057,341
2021-02-12,12389,332
2021-02-13,13184,795
2021-02-14,13629,445
2021-02-15,13820,191
2021-02-16,14214,394
2021-02-17,14540,326
2021-02-18,14831,291
2021-02-19,15151,320
2021-02-20,15353,202
2021-02-21,15357,4
2021-02-22,15500,143
2021-02-23,15767,267
2021-02-24,15977,210
2021-02-25,16370,393
2021-02-26,16748,378
2021-02-27,18498,1750
2021-02-28,19383,885
2021-03-01,19636,253
2021-03-02,19994,358
2021-03-03,20322,328
2021-03-04,21045,723
2021-03-05,21305,260
2021-03-06,21694,389
2021-03-07,21706,12
2021-03-08,21924,218
2021-03-09,22210,286
2021-03-10,22519,309
2021-03-11,23801,1282
2021-03-12,24179,378
2021-03-13,25282,1103
2021-03-14,25701,419
2021-03-15,25880,179
2021-03-16,26181,301
2021-03-17,26327,146
2021-03-18,26650,323
2021-03-19,26901,251
2021-03-20,27235,334
2021-03-21,27249,14
2021-03-22,27423,174
2021-03-23,27592,169
2021-03-24,27721,129
2021-03-25,27979,258
2021-03-26,28151,172
2021-03-27,29819,1668
2021-03-28,30617,798
2021-03-29,30879,262
2021-03-30,31001,122
2021-03-31,31154,153
2021-04-01,31781,627
2021-04-02,31974,193
2021-04-03,32017,43
2021-04-04,32022,5
2021-04-05,32159,137
2021-04-06,32576,417
2021-04-07,32756,180
2021-04-08,33044,288
2021-04-09,33232,188
2021-04-10,33764,532
2021-04-11,33781,17
2021-04-12,33942,161
2021-04-13,34052,110
2021-04-14,34119,67
2021-04-15,34308,189
2021-04-16,34428,120
2021-04-17,34792,364
2021-04-18,34808,16
2021-04-19,34923,115
2021-04-20,35027,104
