date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,923,870,658,491,250,4
1/1/2022,35598,20420,19767,22341,37447,26806
1/10/2021,1261,1214,949,725,536,8
1/10/2022,35992,20586,19923,22651,37979,27598
1/11/2021,1324,1305,1013,762,883,8
1/11/2022,36055,20610,19943,22689,38044,27657
1/12/2021,1388,1377,1090,817,1208,9
1/12/2022,36141,20643,19963,22733,38083,27737
1/13/2021,1478,1451,1168,886,1549,9
1/13/2022,36199,20669,19983,22760,38127,27872
1/14/2021,1497,1473,1195,911,1638,9
1/14/2022,36238,20689,20001,22796,38153,27970
1/15/2021,1528,1489,1215,940,1728,9
1/15/2022,36261,20700,20007,22809,38166,28000
1/16/2021,1533,1491,1219,941,1733,9
1/16/2022,36279,20713,20015,22817,38185,28021
1/17/2021,1536,1494,1220,942,1737,10
1/17/2022,36307,20730,20022,22833,38202,28092
1/18/2021,1544,1501,1230,946,1756,10
1/18/2022,36365,20750,20046,22860,38240,28225
1/19/2021,1594,1529,1266,975,1889,14
1/19/2022,36412,20777,20070,22892,38270,28338
1/2/2021,925,871,658,493,252,4
1/2/2022,35612,20429,19774,22360,37468,26815
1/20/2021,1608,1537,1275,986,1924,15
1/20/2022,36512,20829,20106,22929,38301,28409
1/21/2021,1728,1722,1454,1088,2448,19
1/21/2022,36566,20849,20132,22951,38323,28476
1/22/2021,1837,1819,1541,1167,3126,19
1/22/2022,36603,20861,20141,22957,38336,28508
1/23/2021,1865,1859,1567,1199,3163,20
1/23/2022,36632,20870,20147,22962,38341,28520
1/24/2021,1866,1861,1570,1202,3174,20
1/24/2022,36684,20892,20157,22982,38373,28606
1/25/2021,1900,1935,1633,1253,3333,20
1/25/2022,36718,20918,20176,23011,38413,28686
1/26/2021,2028,2075,1773,1393,3495,28
1/26/2022,36785,20959,20197,23037,38446,28840
1/27/2021,2170,2228,1893,1492,3719,28
1/27/2022,36825,20977,20207,23053,38456,28899
1/28/2021,2324,2379,2075,1713,4428,28
1/29/2021,2478,2510,2241,1855,5522,30
1/3/2021,926,872,659,493,252,4
1/3/2022,35649,20436,19783,22391,37543,26919
1/30/2021,2516,2543,2278,1927,6384,30
1/31/2021,2517,2544,2278,1928,6401,30
1/4/2021,981,927,702,524,293,4
1/4/2022,35705,20462,19801,22442,37674,27041
1/5/2021,1065,1025,768,570,330,5
1/5/2022,35772,20481,19822,22493,37767,27211
1/6/2021,1179,1139,862,640,400,8
1/6/2022,35831,20505,19844,22542,37840,27304
1/7/2021,1220,1181,920,678,433,8
1/7/2022,35900,20537,19870,22585,37890,27404
1/8/2021,1253,1210,945,719,524,8
1/8/2022,35928,20552,19881,22602,37907,27485
1/9/2021,1255,1211,949,723,530,8
1/9/2022,35943,20563,19896,22615,37927,27497
10/1/2021,31001,18057,17913,19989,32726,15512
10/10/2021,31437,18240,18031,20065,32808,15707
10/11/2021,31485,18268,18050,20083,32816,15734
10/12/2021,31527,18295,18060,20091,32823,15767
10/13/2021,31567,18312,18073,20097,32829,15787
10/14/2021,31635,18334,18104,20113,32843,15819
10/15/2021,31702,18357,18124,20131,32852,15841
10/16/2021,31730,18369,18134,20143,32856,15854
10/17/2021,31746,18376,18139,20145,32856,15862
10/18/2021,31796,18413,18156,20161,32868,15911
10/19/2021,31834,18432,18169,20182,32882,15940
10/2/2021,31022,18066,17924,19995,32731,15535
10/20/2021,31863,18443,18183,20197,32890,15965
10/21/2021,31919,18470,18203,20214,32909,16037
10/22/2021,32026,18515,18229,20232,32940,16143
