date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,97,60,69,68,3
1/1/2022,11682,7530,7384,7078,10755,15446
1/10/2021,266,213,165,162,202,6
1/10/2022,11874,7640,7522,7235,10844,15822
1/11/2021,282,233,190,181,219,6
1/11/2022,11926,7657,7566,7277,10872,15908
1/12/2021,302,248,213,209,264,6
1/12/2022,11958,7681,7599,7313,10893,15990
1/13/2021,312,258,220,220,436,6
1/13/2022,11996,7706,7619,7328,10906,16070
1/14/2021,323,271,230,232,600,6
1/14/2022,12032,7731,7641,7347,10911,16165
1/15/2021,339,285,242,241,766,6
1/15/2022,12056,7749,7650,7354,10911,16219
1/16/2021,345,288,242,241,771,6
1/16/2022,12074,7753,7659,7357,10914,16242
1/17/2021,346,289,242,243,775,6
1/17/2022,12079,7760,7667,7366,10917,16266
1/18/2021,348,294,244,247,782,6
1/18/2022,12113,7777,7687,7393,10921,16354
1/19/2021,353,304,246,251,827,6
1/19/2022,12154,7798,7715,7415,10936,16458
1/2/2021,112,97,60,70,69,3
1/2/2022,11692,7533,7387,7083,10761,15458
1/20/2021,373,319,268,269,1157,8
1/20/2022,12165,7808,7726,7423,10939,16487
1/21/2021,388,340,287,286,1473,8
1/21/2022,12179,7816,7730,7426,10940,16518
1/22/2021,418,371,326,316,1892,9
1/22/2022,12191,7834,7739,7426,10941,16569
1/23/2021,424,376,327,318,1900,9
1/23/2022,12205,7846,7748,7433,10944,16598
1/24/2021,424,378,327,320,1902,9
1/24/2022,12220,7865,7775,7445,10953,16611
1/25/2021,440,388,343,339,1928,9
1/25/2022,12235,7888,7784,7463,10958,16634
1/26/2021,464,405,360,361,2226,10
1/26/2022,12250,7902,7801,7471,10962,16641
1/27/2021,484,426,375,386,2294,11
1/27/2022,12265,7914,7805,7474,10964,16660
1/28/2021,509,453,415,456,2592,11
1/29/2021,563,517,507,529,2762,12
1/3/2021,114,99,60,71,70,3
1/3/2022,11716,7544,7401,7100,10768,15509
1/30/2021,584,532,521,549,2773,12
1/31/2021,596,540,526,561,2783,12
1/4/2021,133,115,70,84,77,3
1/4/2022,11738,7553,7415,7116,10781,15550
1/5/2021,160,125,88,96,87,3
1/5/2022,11760,7573,7436,7139,10794,15599
1/6/2021,190,157,112,117,97,4
1/6/2022,11793,7592,7453,7153,10810,15660
1/7/2021,214,175,130,132,182,5
1/7/2022,11817,7602,7483,7178,10822,15725
1/8/2021,263,210,162,160,201,5
1/8/2022,11834,7610,7493,7192,10825,15762
1/9/2021,266,211,164,161,202,5
1/9/2022,11848,7621,7500,7202,10828,15788
10/1/2021,10383,6439,6467,6346,9934,6217
10/10/2021,10429,6469,6481,6365,9952,6289
10/11/2021,10433,6475,6489,6368,9956,6291
10/12/2021,10446,6477,6492,6369,9958,6323
10/13/2021,10457,6484,6496,6374,9959,6327
10/14/2021,10465,6492,6502,6379,9964,6338
10/15/2021,10484,6498,6509,6382,9967,6344
10/16/2021,10493,6499,6509,6382,9968,6352
10/17/2021,10498,6500,6509,6382,9968,6356
10/18/2021,10506,6506,6513,6385,9973,6361
10/19/2021,10526,6516,6520,6390,9979,6375
10/2/2021,10385,6440,6467,6348,9935,6219
10/20/2021,10529,6517,6523,6391,9980,6384
10/21/2021,10542,6519,6527,6393,9981,6389
10/22/2021,10552,6526,6530,6398,9985,6401
10/23/2021,10556,6531,6537,6400,9988,6410
10/24/2021,10557,6534,6539,6402,9990,6413
10/25/2021,10562,6540,6543,6402,9996,6418
10/26/2021,10574,6545,6548,6405,10004,6463
10/27/2021,10583,6551,6550,6408,10012,6510
10/28/2021,10596,6563,6557,6414,10021,6642
10/29/2021,10600,6568,6559,6416,10024,6982
10/3/2021,10389,6440,6467,6348,9937,6219
10/30/2021,10607,6572,6567,6427,10026,6984
10/31/2021,10607,6575,6569,6427,10026,6988
10/4/2021,10393,6442,6473,6349,9939,6223
10/5/2021,10405,6446,6475,6353,9947,6243
10/6/2021,10409,6453,6476,6355,9950,6247
10/7/2021,10419,6465,6480,6359,9951,6272
10/8/2021,10422,6469,6480,6360,9952,6283
10/9/2021,10427,6469,6481,6362,9952,6285
11/1/2021,10614,6583,6579,6429,10033,6995
11/10/2021,10774,6714,6692,6503,10115,10569
11/11/2021,10796,6739,6710,6514,10129,10634
11/12/2021,10813,6756,6722,6519,10147,10835
11/13/2021,10823,6763,6731,6523,10152,10906
11/14/2021,10831,6773,6745,6529,10156,11012
11/15/2021,10868,6813,6785,6549,10189,11137
11/16/2021,10904,6841,6806,6561,10204,11273
11/17/2021,10920,6864,6817,6575,10218,11529
11/18/2021,10943,6879,6825,6585,10225,11694
11/19/2021,10966,6901,6842,6597,10234,11801
11/2/2021,10630,6593,6590,6435,10043,7014
11/20/2021,10982,6914,6853,6606,10238,11855
11/21/2021,10998,6919,6864,6610,10242,11901
11/22/2021,11015,6926,6875,6622,10253,11951
11/23/2021,11032,6942,6885,6636,10279,12003
11/24/2021,11051,6964,6900,6649,10315,12067
11/25/2021,11056,6964,6900,6651,10323,12067
11/26/2021,11078,6980,6915,6676,10346,12136
11/27/2021,11101,7003,6923,6686,10348,12197
11/28/2021,11116,7015,6933,6690,10352,12240
11/29/2021,11133,7029,6943,6702,10369,12407
11/3/2021,10636,6600,6591,6441,10047,7091
11/30/2021,11178,7097,7011,6725,10397,13497
11/4/2021,10665,6624,6608,6457,10061,7871
11/5/2021,10691,6653,6632,6468,10070,8768
11/6/2021,10693,6654,6633,6468,10075,8786
11/7/2021,10700,6657,6637,6470,10076,8805
11/8/2021,10714,6671,6643,6477,10082,9408
11/9/2021,10743,6692,6665,6492,10107,9717
12/1/2020,,,1,,,
12/1/2021,11197,7118,7021,6740,10430,13582
12/10/2020,,1,1,,,
12/10/2021,11322,7234,7111,6859,10567,14356
12/11/2020,,1,1,,,
12/11/2021,11334,7243,7115,6870,10572,14385
12/12/2020,,1,1,,,
12/12/2021,11345,7251,7127,6879,10576,14410
12/13/2020,,1,1,,,
12/13/2021,11355,7265,7133,6889,10587,14455
12/14/2020,,1,1,,,
12/14/2021,11428,7331,7218,6916,10595,14681
12/15/2020,,1,1,,,
12/15/2021,11456,7351,7233,6929,10614,14765
12/16/2020,,1,1,,,
12/16/2021,11466,7370,7247,6939,10624,14826
12/17/2020,5,1,3,2,,
12/17/2021,11481,7381,7255,6946,10629,14864
12/18/2020,6,4,4,4,,
12/18/2021,11489,7391,7259,6951,10634,14905
12/19/2020,6,7,4,4,1,
12/19/2021,11498,7402,7266,6955,10640,14935
12/2/2020,,,1,,,
12/2/2021,11211,7133,7034,6769,10464,13647
12/20/2020,7,7,4,4,1,
12/20/2021,11511,7417,7273,6969,10651,14986
12/21/2020,8,8,4,4,2,
12/21/2021,11527,7426,7285,6979,10654,15037
12/22/2020,22,17,10,13,11,
12/22/2021,11547,7441,7290,6985,10669,15086
12/23/2020,29,25,12,18,14,
12/23/2021,11559,7446,7297,6993,10673,15115
12/24/2020,40,29,16,22,16,
12/24/2021,11567,7450,7302,6994,10677,15124
12/25/2020,40,29,16,22,16,
12/25/2021,11567,7450,7302,6994,10677,15124
12/26/2020,45,31,16,22,16,
12/26/2021,11573,7457,7308,6998,10678,15139
12/27/2020,45,31,16,22,16,
12/27/2021,11596,7475,7324,7023,10692,15191
12/28/2020,56,44,25,27,21,
12/28/2021,11632,7488,7345,7044,10716,15247
12/29/2020,78,65,35,35,22,
12/29/2021,11651,7510,7362,7060,10733,15349
12/3/2020,,1,1,,,
12/3/2021,11227,7154,7053,6781,10476,13762
12/30/2020,96,82,43,49,37,2
12/30/2021,11673,7523,7378,7072,10743,15427
12/31/2020,111,97,54,59,51,2
12/31/2021,11679,7528,7383,7078,10753,15441
12/4/2020,,1,1,,,
12/4/2021,11244,7169,7065,6794,10486,13784
