date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2020-11-18 00:00:00,61,7,0.1147540983606558,1.0,1.0,1
2020-11-17 00:00:00,722,52,0.07202216066482,2.0,0.0,0
2020-11-16 00:00:00,854,86,0.1007025761124122,10.0,3.0,0.3
2020-11-15 00:00:00,83,11,0.1325301204819277,8.0,1.0,0.125
2020-11-14 00:00:00,402,26,0.0646766169154229,1.0,0.0,0
2020-11-13 00:00:00,714,61,0.0854341736694678,9.0,1.0,0.1111111111111111
2020-11-12 00:00:00,975,99,0.1015384615384615,26.0,0.0,0
2020-11-11 00:00:00,174,20,0.1149425287356322,41.0,4.0,0.0975609756097561
2020-11-10 00:00:00,557,56,0.1005385996409336,5.0,3.0,0.6
2020-11-09 00:00:00,774,103,0.1330749354005168,6.0,2.0,0.3333333333333333
2020-11-08 00:00:00,60,9,0.15,,,
2020-11-07 00:00:00,435,51,0.1172413793103448,1.0,0.0,0
2020-11-06 00:00:00,651,65,0.0998463901689708,6.0,0.0,0
2020-11-05 00:00:00,643,70,0.1088646967340591,52.0,3.0,0.0576923076923077
2020-11-04 00:00:00,674,75,0.1112759643916914,11.0,0.0,0
2020-11-03 00:00:00,563,47,0.0834813499111901,58.0,9.0,0.1551724137931035
2020-11-02 00:00:00,647,85,0.1313755795981453,20.0,6.0,0.3
2020-11-01 00:00:00,70,13,0.1857142857142857,,,
2020-10-31 00:00:00,245,14,0.0571428571428571,1.0,1.0,1
2020-10-30 00:00:00,473,21,0.0443974630021142,6.0,2.0,0.3333333333333333
2020-10-29 00:00:00,523,26,0.0497131931166348,65.0,6.0,0.0923076923076923
2020-10-28 00:00:00,534,48,0.0898876404494382,6.0,0.0,0
2020-10-27 00:00:00,506,22,0.0434782608695652,50.0,2.0,0.04
2020-10-26 00:00:00,573,53,0.0924956369982548,11.0,0.0,0
2020-10-25 00:00:00,60,4,0.0666666666666667,4.0,0.0,0
2020-10-24 00:00:00,288,21,0.0729166666666667,2.0,1.0,0.5
2020-10-23 00:00:00,425,31,0.0729411764705882,6.0,1.0,0.1666666666666667
2020-10-22 00:00:00,582,51,0.0876288659793814,63.0,4.0,0.0634920634920635
2020-10-21 00:00:00,571,42,0.0735551663747811,6.0,0.0,0
2020-10-20 00:00:00,456,35,0.0767543859649123,30.0,2.0,0.0666666666666667
2020-10-19 00:00:00,517,52,0.1005802707930368,11.0,0.0,0
2020-10-18 00:00:00,38,5,0.1315789473684211,1.0,0.0,0
2020-10-17 00:00:00,200,22,0.11,,,
2020-10-16 00:00:00,337,17,0.0504451038575668,11.0,2.0,0.1818181818181818
2020-10-15 00:00:00,414,23,0.0555555555555556,6.0,0.0,0
2020-10-14 00:00:00,465,27,0.0580645161290323,6.0,1.0,0.1666666666666667
2020-10-13 00:00:00,371,20,0.0539083557951483,9.0,0.0,0
2020-10-12 00:00:00,485,34,0.0701030927835052,10.0,1.0,0.1
2020-10-11 00:00:00,60,9,0.15,,,
2020-10-10 00:00:00,229,18,0.0786026200873363,2.0,0.0,0
2020-10-09 00:00:00,582,31,0.0532646048109966,49.0,2.0,0.0408163265306122
2020-10-08 00:00:00,371,31,0.0835579514824798,10.0,1.0,0.1
2020-10-07 00:00:00,471,16,0.0339702760084926,8.0,1.0,0.125
2020-10-06 00:00:00,526,20,0.0380228136882129,10.0,2.0,0.2
2020-10-05 00:00:00,548,23,0.041970802919708,12.0,2.0,0.1666666666666667
2020-10-04 00:00:00,33,0,0,1.0,0.0,0
2020-10-03 00:00:00,223,11,0.0493273542600897,1.0,0.0,0
2020-10-02 00:00:00,391,12,0.030690537084399,5.0,0.0,0
2020-10-01 00:00:00,341,20,0.0586510263929619,4.0,0.0,0
2020-09-30 00:00:00,424,30,0.0707547169811321,6.0,0.0,0
2020-09-29 00:00:00,418,18,0.0430622009569378,47.0,5.0,0.1063829787234043
2020-09-28 00:00:00,546,27,0.0494505494505495,11.0,2.0,0.1818181818181818
2020-09-27 00:00:00,55,1,0.0181818181818182,3.0,1.0,0.3333333333333333
2020-09-26 00:00:00,243,17,0.0699588477366255,11.0,1.0,0.0909090909090909
2020-09-25 00:00:00,382,33,0.0863874345549738,19.0,1.0,0.0526315789473684
2020-09-24 00:00:00,455,44,0.0967032967032967,12.0,3.0,0.25
2020-09-23 00:00:00,503,42,0.0834990059642147,12.0,0.0,0
2020-09-22 00:00:00,443,40,0.090293453724605,54.0,5.0,0.0925925925925926
2020-09-21 00:00:00,484,30,0.0619834710743802,8.0,1.0,0.125
2020-09-20 00:00:00,33,3,0.0909090909090909,1.0,0.0,0
2020-09-19 00:00:00,261,14,0.053639846743295,,,
2020-09-18 00:00:00,411,22,0.0535279805352798,8.0,0.0,0
2020-09-17 00:00:00,399,39,0.0977443609022556,6.0,1.0,0.1666666666666667
2020-09-16 00:00:00,397,40,0.1007556675062972,8.0,0.0,0
2020-09-15 00:00:00,442,52,0.1176470588235294,15.0,2.0,0.1333333333333333
