date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-01-05 00:00:00,5,0,0,,,
2021-01-04 00:00:00,525,76,0.1447619047619048,1.0,1.0,1
2021-01-03 00:00:00,278,87,0.3129496402877698,6.0,1.0,0.1666666666666667
2021-01-02 00:00:00,444,128,0.2882882882882883,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,104,28,0.2692307692307692,1.0,0.0,0
2020-12-31 00:00:00,909,194,0.2134213421342134,21.0,1.0,0.0476190476190476
2020-12-30 00:00:00,1066,186,0.174484052532833,110.0,25.0,0.2272727272727273
2020-12-29 00:00:00,1102,229,0.2078039927404719,72.0,22.0,0.3055555555555556
2020-12-28 00:00:00,1279,299,0.2337763878029711,31.0,3.0,0.0967741935483871
2020-12-27 00:00:00,422,136,0.3222748815165877,40.0,5.0,0.125
2020-12-26 00:00:00,450,132,0.2933333333333334,4.0,2.0,0.5
2020-12-25 00:00:00,118,29,0.2457627118644068,2.0,0.0,0
2020-12-24 00:00:00,740,146,0.1972972972972973,14.0,2.0,0.1428571428571429
2020-12-23 00:00:00,1077,241,0.223769730733519,33.0,8.0,0.2424242424242425
2020-12-22 00:00:00,1138,210,0.1845342706502636,184.0,33.0,0.1793478260869565
2020-12-21 00:00:00,1471,269,0.1828687967369137,36.0,9.0,0.25
2020-12-20 00:00:00,488,127,0.2602459016393443,61.0,20.0,0.3278688524590164
2020-12-19 00:00:00,562,148,0.2633451957295374,52.0,8.0,0.1538461538461539
2020-12-18 00:00:00,1284,236,0.1838006230529595,68.0,10.0,0.1470588235294118
2020-12-17 00:00:00,1498,249,0.1662216288384513,172.0,28.0,0.1627906976744186
2020-12-16 00:00:00,1163,213,0.1831470335339639,30.0,6.0,0.2
2020-12-15 00:00:00,1377,246,0.1786492374727669,23.0,5.0,0.2173913043478261
2020-12-14 00:00:00,1551,275,0.1773049645390071,31.0,8.0,0.2580645161290323
2020-12-13 00:00:00,409,100,0.2444987775061125,32.0,6.0,0.1875
2020-12-12 00:00:00,350,97,0.2771428571428572,6.0,0.0,0
2020-12-11 00:00:00,1200,242,0.2016666666666667,41.0,10.0,0.2439024390243903
2020-12-10 00:00:00,1481,194,0.1309925725860905,210.0,25.0,0.1190476190476191
2020-12-09 00:00:00,1113,244,0.2192273135669362,23.0,4.0,0.1739130434782609
2020-12-08 00:00:00,1274,237,0.1860282574568289,73.0,16.0,0.2191780821917808
2020-12-07 00:00:00,1647,298,0.1809350333940498,41.0,3.0,0.0731707317073171
