date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-01-05 00:00:00,23,,,1.0,1.0,,10.0,2.0,,9.0,,,,,,
2021-01-04 00:00:00,584,12.0,12.0,42.0,14.0,45.0,79.0,38.0,26.0,143.0,46.0,7.0,10.0,48.0,46.0,16.0
2021-01-03 00:00:00,1624,5.0,10.0,72.0,10.0,97.0,124.0,28.0,29.0,1097.0,11.0,3.0,6.0,23.0,34.0,75.0
2021-01-02 00:00:00,4046,17.0,39.0,114.0,20.0,280.0,435.0,60.0,89.0,2740.0,9.0,3.0,16.0,20.0,132.0,72.0
2021-01-01 00:00:00,3336,10.0,25.0,26.0,11.0,245.0,266.0,37.0,209.0,2390.0,5.0,3.0,13.0,42.0,30.0,24.0
2020-12-31 00:00:00,8094,60.0,201.0,188.0,68.0,451.0,1170.0,123.0,258.0,5218.0,58.0,5.0,33.0,53.0,82.0,126.0
2020-12-30 00:00:00,9746,71.0,270.0,174.0,106.0,574.0,1293.0,135.0,284.0,6290.0,54.0,5.0,130.0,54.0,213.0,93.0
2020-12-29 00:00:00,10418,39.0,370.0,240.0,102.0,635.0,1276.0,147.0,409.0,6671.0,60.0,8.0,87.0,44.0,201.0,129.0
2020-12-28 00:00:00,10881,63.0,552.0,300.0,114.0,623.0,1545.0,168.0,354.0,6497.0,73.0,7.0,103.0,94.0,227.0,159.0
2020-12-27 00:00:00,6272,38.0,108.0,124.0,33.0,334.0,810.0,57.0,257.0,4345.0,14.0,4.0,9.0,26.0,57.0,56.0
2020-12-26 00:00:00,4665,42.0,109.0,116.0,40.0,279.0,819.0,42.0,111.0,2936.0,7.0,4.0,7.0,58.0,47.0,48.0
2020-12-25 00:00:00,1312,18.0,39.0,25.0,9.0,89.0,152.0,28.0,29.0,863.0,1.0,3.0,6.0,17.0,21.0,12.0
2020-12-24 00:00:00,4975,49.0,154.0,151.0,48.0,205.0,561.0,68.0,231.0,3269.0,26.0,1.0,5.0,24.0,110.0,72.0
2020-12-23 00:00:00,7644,53.0,318.0,262.0,72.0,385.0,960.0,95.0,269.0,4845.0,25.0,9.0,23.0,58.0,166.0,104.0
2020-12-22 00:00:00,8137,61.0,369.0,239.0,69.0,489.0,1290.0,132.0,308.0,4738.0,47.0,4.0,57.0,53.0,153.0,128.0
2020-12-21 00:00:00,8756,84.0,505.0,320.0,80.0,468.0,1386.0,118.0,311.0,5020.0,40.0,5.0,56.0,69.0,162.0,131.0
2020-12-20 00:00:00,4038,32.0,113.0,113.0,28.0,182.0,559.0,36.0,156.0,2696.0,6.0,1.0,3.0,24.0,40.0,49.0
2020-12-19 00:00:00,5383,25.0,92.0,121.0,29.0,303.0,1078.0,69.0,163.0,3345.0,5.0,,10.0,28.0,44.0,71.0
2020-12-18 00:00:00,7424,77.0,414.0,226.0,65.0,437.0,1272.0,133.0,259.0,4173.0,21.0,2.0,39.0,49.0,158.0,99.0
2020-12-17 00:00:00,7878,78.0,406.0,234.0,87.0,447.0,1301.0,97.0,245.0,4510.0,28.0,6.0,127.0,67.0,145.0,100.0
2020-12-16 00:00:00,7458,41.0,388.0,205.0,82.0,446.0,1249.0,148.0,242.0,4245.0,18.0,1.0,72.0,52.0,156.0,113.0
2020-12-15 00:00:00,6624,64.0,385.0,246.0,65.0,318.0,1095.0,124.0,245.0,3746.0,19.0,4.0,27.0,44.0,129.0,113.0
2020-12-14 00:00:00,8610,110.0,652.0,277.0,110.0,412.0,1420.0,165.0,305.0,4684.0,18.0,5.0,41.0,80.0,170.0,161.0
2020-12-13 00:00:00,3907,35.0,83.0,97.0,35.0,215.0,591.0,29.0,127.0,2578.0,5.0,1.0,8.0,32.0,28.0,43.0
2020-12-12 00:00:00,4770,26.0,115.0,101.0,27.0,224.0,741.0,75.0,136.0,3140.0,5.0,6.0,15.0,37.0,77.0,45.0
2020-12-11 00:00:00,6939,56.0,488.0,226.0,65.0,369.0,1205.0,109.0,209.0,3816.0,12.0,8.0,73.0,49.0,152.0,102.0
2020-12-10 00:00:00,6923,78.0,415.0,180.0,71.0,379.0,1273.0,92.0,198.0,3828.0,20.0,9.0,26.0,73.0,156.0,125.0
2020-12-09 00:00:00,7661,85.0,383.0,246.0,83.0,449.0,1257.0,145.0,185.0,4425.0,12.0,2.0,34.0,47.0,162.0,146.0
2020-12-08 00:00:00,8084,65.0,380.0,231.0,107.0,547.0,1126.0,121.0,204.0,4390.0,20.0,6.0,39.0,58.0,130.0,660.0
2020-12-07 00:00:00,7860,111.0,387.0,283.0,101.0,628.0,1235.0,167.0,219.0,4236.0,21.0,9.0,44.0,83.0,178.0,158.0
2020-12-06 00:00:00,2955,49.0,98.0,101.0,29.0,148.0,540.0,66.0,92.0,1728.0,3.0,2.0,4.0,20.0,31.0,44.0
2020-12-05 00:00:00,4179,31.0,190.0,91.0,33.0,196.0,704.0,36.0,120.0,2625.0,7.0,1.0,6.0,9.0,72.0,58.0
2020-12-04 00:00:00,5754,67.0,312.0,188.0,86.0,420.0,1064.0,83.0,165.0,3014.0,13.0,4.0,24.0,59.0,123.0,132.0
2020-12-03 00:00:00,7489,57.0,614.0,225.0,87.0,427.0,1025.0,109.0,186.0,4384.0,18.0,7.0,45.0,30.0,171.0,104.0
2020-12-02 00:00:00,7677,70.0,631.0,221.0,109.0,401.0,987.0,156.0,236.0,4351.0,26.0,12.0,30.0,59.0,179.0,209.0
2020-12-01 00:00:00,7514,114.0,455.0,215.0,68.0,449.0,1044.0,156.0,229.0,4324.0,20.0,18.0,42.0,54.0,169.0,157.0
2020-11-30 00:00:00,7923,121.0,470.0,339.0,126.0,383.0,1093.0,248.0,230.0,4349.0,23.0,11.0,37.0,52.0,186.0,255.0
2020-11-29 00:00:00,3861,57.0,101.0,97.0,19.0,210.0,445.0,32.0,119.0,2626.0,,8.0,8.0,52.0,29.0,58.0
