date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,414,440,671,467,6
1/1/2022,13094,9232,12025,22589,63075,6387
1/10/2021,569,705,812,1167,1038,10
1/10/2022,13262,9328,12104,22729,63285,6542
1/11/2021,579,714,822,1186,1073,11
1/11/2022,13282,9338,12109,22742,63309,6562
1/12/2021,598,738,853,1233,1174,11
1/12/2022,13298,9348,12115,22755,63332,6576
1/13/2021,642,791,942,1342,1396,12
1/13/2022,13316,9363,12124,22775,63346,6599
1/14/2021,678,835,996,1417,1525,13
1/14/2022,13335,9377,12138,22798,63370,6655
1/15/2021,693,846,1009,1440,1581,13
1/15/2022,13347,9383,12146,22804,63376,6667
1/16/2021,716,881,1056,1498,1747,15
1/16/2022,13360,9387,12148,22805,63384,6674
1/17/2021,718,883,1059,1504,1763,16
1/17/2022,13376,9391,12154,22813,63399,6691
1/18/2021,725,885,1072,1527,1913,17
1/18/2022,13389,9401,12161,22821,63410,6708
1/19/2021,761,937,1126,1608,2092,17
1/19/2022,13403,9407,12168,22834,63430,6732
1/2/2021,334,447,463,704,482,6
1/2/2022,13105,9238,12035,22598,63080,6397
1/20/2021,803,987,1197,1703,2402,17
1/20/2022,13419,9417,12173,22845,63448,6755
1/21/2021,923,1148,1376,1940,3117,17
1/21/2022,13432,9425,12183,22860,63466,6790
1/22/2021,1061,1282,1547,2203,4084,18
1/22/2022,13437,9432,12185,22867,63468,6798
1/23/2021,1099,1340,1603,2314,5288,21
1/23/2022,13440,9436,12188,22869,63472,6809
1/24/2021,1116,1357,1625,2388,6498,22
1/24/2022,13454,9443,12197,22877,63478,6815
1/25/2021,1140,1381,1656,2476,7245,22
1/25/2022,13465,9450,12203,22886,63493,6830
1/26/2021,1151,1394,1686,2526,7715,22
1/26/2022,13479,9454,12210,22896,63502,6837
1/27/2021,1222,1450,1757,2717,9075,23
1/27/2022,13487,9457,12214,22909,63513,6858
1/28/2021,1273,1525,1865,2927,10570,29
1/28/2022,13503,9460,12226,22924,63524,6884
1/29/2021,1356,1588,1968,3106,11908,33
1/29/2022,13506,9466,12230,22926,63526,6890
1/3/2021,334,449,463,706,484,6
1/3/2022,13130,9247,12045,22615,63111,6408
1/30/2021,1403,1616,2024,3197,12568,33
1/30/2022,13509,9467,12232,22927,63531,6893
1/31/2021,1440,1643,2072,3286,13300,35
1/31/2022,13514,9478,12237,22935,63546,6903
1/4/2021,343,453,474,724,491,6
1/4/2022,13146,9253,12050,22634,63140,6425
1/5/2021,351,463,489,743,517,6
1/5/2022,13173,9265,12062,22653,63173,6445
1/6/2021,359,470,503,771,556,7
1/6/2022,13198,9277,12071,22663,63201,6473
1/7/2021,441,570,648,915,761,8
1/7/2022,13228,9300,12085,22686,63241,6503
1/8/2021,534,675,775,1125,984,10
1/8/2022,13243,9306,12092,22699,63255,6516
1/9/2021,568,704,811,1167,1035,10
1/9/2022,13253,9310,12100,22708,63261,6524
10/1/2021,11549,8317,10929,20789,58800,4538
10/10/2021,11702,8390,11018,20879,58973,4575
10/11/2021,11718,8400,11022,20896,59006,4581
10/12/2021,11732,8405,11029,20906,59020,4596
10/13/2021,11749,8412,11035,20919,59032,4611
10/14/2021,11763,8425,11043,20933,59061,4614
10/15/2021,11787,8433,11051,20945,59082,4623
10/16/2021,11803,8439,11055,20950,59092,4628
10/17/2021,11819,8447,11064,20955,59098,4631
10/18/2021,11839,8455,11070,20961,59112,4638
10/19/2021,11864,8466,11076,20969,59123,4648
10/2/2021,11574,8323,10939,20801,58815,4545
10/20/2021,11882,8473,11083,20980,59150,4650
10/21/2021,11899,8486,11095,20997,59165,4655
10/22/2021,11912,8494,11108,21018,59235,4660
10/23/2021,11915,8496,11117,21029,59283,4660
10/24/2021,11920,8502,11119,21034,59311,4663
10/25/2021,11937,8506,11130,21052,59400,4667
