date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,527,795,787,676,651,6
1/1/2022,38165,29426,30177,36665,83219,22031
1/10/2021,998,1415,1507,1384,3023,13
1/10/2022,38640,29695,30414,36991,83676,23088
1/11/2021,1034,1474,1575,1447,3219,17
1/11/2022,38694,29712,30448,37023,83727,23210
1/12/2021,1109,1566,1677,1539,3526,17
1/12/2022,38760,29743,30477,37050,83765,23346
1/13/2021,1196,1664,1796,1697,3940,17
1/13/2022,38830,29773,30516,37093,83816,23450
1/14/2021,1275,1813,1912,1832,4454,18
1/14/2022,38919,29815,30551,37130,83861,23598
1/15/2021,1374,1953,2065,1964,4854,19
1/15/2022,38974,29839,30568,37153,83875,23731
1/16/2021,1429,2031,2153,2053,5471,20
1/16/2022,38993,29851,30576,37161,83883,23770
1/17/2021,1446,2057,2180,2085,5526,21
1/17/2022,39037,29875,30590,37176,83925,23862
1/18/2021,1505,2162,2250,2179,5740,22
1/18/2022,39106,29898,30614,37190,83953,23961
1/19/2021,1568,2225,2323,2259,6254,24
1/19/2022,39155,29924,30644,37211,83979,24034
1/2/2021,597,885,890,770,739,7
1/2/2022,38186,29438,30186,36685,83254,22057
1/20/2021,1630,2331,2419,2372,7067,27
1/20/2022,39206,29959,30669,37246,84012,24127
1/21/2021,1716,2444,2558,2530,7826,30
1/21/2022,39239,29984,30696,37276,84037,24220
1/22/2021,1841,2577,2707,2711,8618,32
1/22/2022,39268,30003,30710,37291,84046,24309
1/23/2021,1917,2712,2853,2858,9967,34
1/23/2022,39287,30017,30714,37303,84054,24340
1/24/2021,1942,2740,2892,2883,10110,35
1/24/2022,39319,30046,30737,37327,84078,24401
1/25/2021,2009,2800,2962,2997,10718,37
1/25/2022,39365,30063,30757,37342,84094,24500
1/26/2021,2067,2862,3052,3101,11278,38
1/26/2022,39408,30088,30770,37362,84122,24597
1/27/2021,2168,2961,3189,3274,11991,39
1/27/2022,39463,30113,30798,37389,84145,24667
1/28/2021,2240,3061,3298,3415,13000,39
1/28/2022,39516,30143,30812,37407,84163,24737
1/29/2021,2331,3157,3428,3576,13976,45
1/29/2022,39541,30155,30828,37419,84169,24841
1/3/2021,617,921,924,790,770,8
1/3/2022,38235,29467,30220,36741,83323,22159
1/30/2021,2388,3230,3528,3699,15912,47
1/30/2022,39558,30161,30843,37426,84182,24873
1/31/2021,2416,3242,3550,3719,16053,48
1/31/2022,39603,30177,30854,37451,84197,24926
1/4/2021,677,1002,998,878,1017,8
1/4/2022,38294,29502,30248,36786,83404,22290
1/5/2021,757,1100,1088,976,1261,9
1/5/2022,38354,29535,30272,36826,83463,22466
1/6/2021,857,1211,1217,1102,1563,9
1/6/2022,38420,29565,30316,36865,83528,22596
1/7/2021,915,1285,1318,1209,1918,12
1/7/2022,38508,29612,30351,36914,83595,22790
1/8/2021,965,1365,1450,1338,2359,13
1/8/2022,38554,29640,30364,36936,83612,22960
1/9/2021,991,1402,1491,1376,2998,13
1/9/2022,38576,29651,30370,36947,83622,22995
10/1/2021,32847,26227,27573,33926,78122,15102
10/10/2021,33499,26620,27844,34130,78393,15393
10/11/2021,33586,26677,27885,34158,78432,15438
10/12/2021,33668,26720,27914,34179,78466,15462
10/13/2021,33754,26760,27947,34193,78489,15487
10/14/2021,33823,26796,27971,34221,78509,15509
10/15/2021,33917,26852,28012,34261,78541,15552
10/16/2021,33977,26885,28039,34278,78555,15572
10/17/2021,34011,26913,28059,34291,78568,15583
10/18/2021,34074,26955,28097,34315,78611,15603
10/19/2021,34139,26986,28122,34343,78635,15636
10/2/2021,32894,26263,27603,33957,78140,15139
10/20/2021,34189,27023,28154,34368,78670,15657
10/21/2021,34274,27064,28182,34394,78705,15674
10/22/2021,34365,27124,28220,34424,78751,15705
10/23/2021,34432,27178,28252,34443,78793,15728
10/24/2021,34455,27189,28269,34452,78820,15741
10/25/2021,34524,27235,28309,34479,78900,15756
10/26/2021,34607,27292,28356,34506,78966,15794
10/27/2021,34700,27349,28395,34544,79037,15820
10/28/2021,34812,27409,28430,34585,79122,15842
10/29/2021,34896,27456,28479,34621,79186,15867
10/3/2021,32941,26290,27619,33972,78154,15154
10/30/2021,34958,27493,28508,34634,79214,15880
10/31/2021,34984,27509,28526,34644,79228,15891
10/4/2021,33020,26347,27664,33991,78208,15199
10/5/2021,33101,26392,27688,34015,78248,15240
10/6/2021,33209,26444,27728,34040,78291,15289
10/7/2021,33295,26496,27758,34067,78345,15317
10/8/2021,33400,26561,27798,34106,78370,15353
10/9/2021,33465,26598,27830,34123,78379,15382
11/1/2021,35035,27555,28553,34681,79313,15916
11/10/2021,35691,27907,28869,34930,79852,16712
11/11/2021,35760,27950,28901,34958,79904,16881
11/12/2021,35847,28007,28932,34986,79972,17077
11/13/2021,35889,28030,28954,35001,79996,17274
11/14/2021,35910,28046,28964,35008,80016,17341
11/15/2021,35968,28086,28996,35034,80087,17472
11/16/2021,36031,28129,29021,35062,80148,17620
11/17/2021,36107,28173,29058,35101,80210,17808
11/18/2021,36169,28214,29087,35131,80283,17929
11/19/2021,36222,28259,29126,35170,80351,18090
11/2/2021,35103,27593,28588,34706,79392,15940
11/20/2021,36275,28291,29154,35189,80373,18467
11/21/2021,36307,28301,29167,35205,80393,18515
11/22/2021,36381,28343,29202,35243,80462,18603
11/23/2021,36483,28396,29236,35295,80522,18751
11/24/2021,36551,28440,29260,35335,80568,18916
11/25/2021,36552,28440,29260,35335,80568,18916
11/26/2021,36583,28463,29293,35371,80600,19008
