date,La Paz_cume,La Paz
2020-12-21 00:00:00,30,
2020-12-22 00:00:00,70,40
2020-12-23 00:00:00,88,18
2020-12-30 00:00:00,110,22
2021-01-06 00:00:00,150,40
2021-01-07 00:00:00,210,60
2021-01-11 00:00:00,211,1
2021-01-13 00:00:00,397,186
2021-01-14 00:00:00,398,1
2021-01-19 00:00:00,441,43
2021-01-20 00:00:00,550,109
2021-01-25 00:00:00,573,23
2021-01-26 00:00:00,596,23
2021-01-27 00:00:00,1134,538
2021-01-28 00:00:00,1785,651
2021-01-29 00:00:00,1807,22
2021-01-30 00:00:00,1808,1
2021-02-01 00:00:00,1833,25
2021-02-02 00:00:00,1866,33
2021-02-03 00:00:00,2566,700
2021-02-04 00:00:00,2739,173
2021-02-05 00:00:00,2792,53
2021-02-06 00:00:00,2793,1
2021-02-08 00:00:00,2836,43
2021-02-09 00:00:00,2873,37
2021-02-10 00:00:00,3450,577
2021-02-11 00:00:00,3655,205
2021-02-12 00:00:00,3656,1
2021-02-16 00:00:00,3657,1
2021-02-17 00:00:00,3750,93
2021-02-18 00:00:00,4270,520
2021-02-19 00:00:00,4271,1
2021-02-22 00:00:00,4305,34
2021-02-23 00:00:00,4329,24
2021-02-24 00:00:00,4662,333
2021-02-25 00:00:00,5315,653
2021-02-26 00:00:00,5337,22
2021-03-01 00:00:00,5408,71
2021-03-02 00:00:00,5483,75
2021-03-03 00:00:00,6235,752
2021-03-04 00:00:00,6949,714
2021-03-05 00:00:00,7005,56
2021-03-06 00:00:00,7028,23
2021-03-08 00:00:00,7087,59
2021-03-09 00:00:00,7180,93
2021-03-10 00:00:00,7850,670
2021-03-11 00:00:00,8472,622
2021-03-12 00:00:00,8530,58
2021-03-13 00:00:00,8539,9
2021-03-15 00:00:00,8584,45
2021-03-16 00:00:00,8641,57
2021-03-17 00:00:00,9108,467
2021-03-18 00:00:00,9690,582
2021-03-19 00:00:00,9738,48
2021-03-22 00:00:00,9788,50
2021-03-23 00:00:00,9850,62
2021-03-24 00:00:00,10203,353
2021-03-25 00:00:00,10695,492
2021-03-26 00:00:00,10696,1
2021-03-29 00:00:00,10753,57
2021-03-30 00:00:00,10997,244
2021-03-31 00:00:00,11518,521
2021-04-01 00:00:00,11576,58
2021-04-02 00:00:00,11600,24
2021-04-03 00:00:00,11610,10
2021-04-05 00:00:00,11655,45
2021-04-06 00:00:00,11752,97
2021-04-07 00:00:00,12022,270
2021-04-08 00:00:00,12362,340
2021-04-09 00:00:00,12487,125
2021-04-10 00:00:00,12544,57
2021-04-11 00:00:00,12556,12
2021-04-12 00:00:00,12618,62
2021-04-13 00:00:00,12672,54
2021-04-14 00:00:00,13121,449
2021-04-15 00:00:00,13630,509
2021-04-16 00:00:00,13671,41
2021-04-17 00:00:00,13672,1
2021-04-19 00:00:00,13728,56
2021-04-20 00:00:00,13824,96
2021-04-21 00:00:00,13958,134
2021-04-22 00:00:00,14378,420
2021-04-23 00:00:00,14407,29
2021-04-24 00:00:00,14416,9
2021-04-26 00:00:00,14449,33
2021-04-27 00:00:00,14488,39
2021-04-28 00:00:00,14907,419
2021-04-29 00:00:00,14960,53
2021-04-30 00:00:00,15035,75
2021-05-01 00:00:00,15071,36
2021-05-02 00:00:00,15073,2
2021-05-03 00:00:00,15102,29
2021-05-04 00:00:00,15157,55
2021-05-05 00:00:00,15348,191
2021-05-06 00:00:00,15508,160
2021-05-07 00:00:00,15522,14
2021-05-08 00:00:00,15525,3
2021-05-10 00:00:00,15544,19
2021-05-11 00:00:00,15574,30
2021-05-12 00:00:00,15642,68
