Category,value
tests,4334236
Yuma,134001
Yavapai,103550
Santa Cruz,29053
Pinal,263037
Pima,646518
Navajo,55439
Mohave,97254
Maricopa,2588585
La Paz,7082
Greenlee,1956
Graham,11674
Gila,27778
Coconino,90436
Cochise,55564
Apache,28136
Unknown,10421
65 years and older,698174
55 - 64 years,534412
45 - 54 years,560146
20 - 44 years,1748345
Less than 20 years,782738
positive,0.1324618687122713
