date,Greenlee_cume,Greenlee
2020-12-21 00:00:00,20,
2020-12-22 00:00:00,50,30
2020-12-23 00:00:00,60,10
2020-12-24 00:00:00,70,10
2020-12-29 00:00:00,80,10
2020-12-30 00:00:00,100,20
2020-12-31 00:00:00,133,33
2021-01-05 00:00:00,155,22
2021-01-06 00:00:00,175,20
2021-01-07 00:00:00,215,40
2021-01-08 00:00:00,236,21
2021-01-09 00:00:00,237,1
2021-01-12 00:00:00,279,42
2021-01-13 00:00:00,333,54
2021-01-14 00:00:00,415,82
2021-01-18 00:00:00,446,31
2021-01-19 00:00:00,488,42
2021-01-20 00:00:00,521,33
2021-01-21 00:00:00,815,294
2021-01-22 00:00:00,1031,216
2021-01-23 00:00:00,1456,425
2021-01-24 00:00:00,1467,11
2021-01-25 00:00:00,1522,55
2021-01-27 00:00:00,1625,103
2021-01-28 00:00:00,1989,364
2021-01-29 00:00:00,2145,156
2021-02-01 00:00:00,2172,27
2021-02-02 00:00:00,2250,78
2021-02-03 00:00:00,2284,34
2021-02-04 00:00:00,2369,85
2021-02-05 00:00:00,2563,194
2021-02-08 00:00:00,2585,22
2021-02-09 00:00:00,2639,54
2021-02-10 00:00:00,2797,158
2021-02-11 00:00:00,3050,253
2021-02-12 00:00:00,3401,351
2021-02-15 00:00:00,3454,53
2021-02-16 00:00:00,3560,106
2021-02-17 00:00:00,3732,172
2021-02-18 00:00:00,4059,327
2021-02-22 00:00:00,4130,71
2021-02-23 00:00:00,4481,351
2021-02-24 00:00:00,4703,222
2021-02-25 00:00:00,4889,186
2021-02-26 00:00:00,5083,194
2021-02-28 00:00:00,5099,16
2021-03-01 00:00:00,5123,24
2021-03-02 00:00:00,5301,178
2021-03-03 00:00:00,5410,109
2021-03-04 00:00:00,5477,67
2021-03-05 00:00:00,5667,190
2021-03-08 00:00:00,5722,55
2021-03-09 00:00:00,5827,105
2021-03-10 00:00:00,5967,140
2021-03-11 00:00:00,6109,142
2021-03-12 00:00:00,6342,233
2021-03-15 00:00:00,6503,161
2021-03-16 00:00:00,6534,31
2021-03-17 00:00:00,6608,74
2021-03-18 00:00:00,6645,37
2021-03-19 00:00:00,6707,62
2021-03-22 00:00:00,6717,10
2021-03-23 00:00:00,6736,19
2021-03-24 00:00:00,6766,30
2021-03-25 00:00:00,6815,49
2021-03-26 00:00:00,6877,62
2021-03-28 00:00:00,6888,11
2021-03-29 00:00:00,7130,242
2021-03-30 00:00:00,7205,75
2021-03-31 00:00:00,7209,4
2021-04-01 00:00:00,7298,89
2021-04-02 00:00:00,7348,50
2021-04-05 00:00:00,7443,95
2021-04-06 00:00:00,7477,34
2021-04-07 00:00:00,7491,14
2021-04-08 00:00:00,7554,63
2021-04-09 00:00:00,7601,47
2021-04-12 00:00:00,7668,67
2021-04-13 00:00:00,7679,11
2021-04-14 00:00:00,7701,22
2021-04-15 00:00:00,7732,31
2021-04-16 00:00:00,7769,37
2021-04-20 00:00:00,7790,21
2021-04-22 00:00:00,7829,39
2021-04-27 00:00:00,7868,39
2021-04-30 00:00:00,7892,24
2021-05-04 00:00:00,7913,21
2021-05-05 00:00:00,7923,10
2021-05-06 00:00:00,7939,16
2021-05-10 00:00:00,7958,19
2021-05-12 00:00:00,7968,10
2021-05-13 00:00:00,7986,18
2021-05-18 00:00:00,7997,11
2021-05-20 00:00:00,8017,20
2021-05-21 00:00:00,8044,27
2021-05-24 00:00:00,8047,3
2021-05-25 00:00:00,8073,26
2021-05-27 00:00:00,8080,7
2021-06-01 00:00:00,8099,19
2021-06-02 00:00:00,8105,6
2021-06-03 00:00:00,8116,11
2021-06-08 00:00:00,8124,8
2021-06-09 00:00:00,8146,22
2021-06-10 00:00:00,8153,7
2021-06-15 00:00:00,8166,13
2021-06-16 00:00:00,8167,1
2021-06-17 00:00:00,8187,20
2021-06-22 00:00:00,8200,13
2021-06-23 00:00:00,8207,7
2021-06-24 00:00:00,8214,7
2021-06-29 00:00:00,8224,10
2021-07-01 00:00:00,8230,6
2021-07-02 00:00:00,8231,1
2021-07-06 00:00:00,8235,4
2021-07-07 00:00:00,8239,4
2021-07-08 00:00:00,8251,12
2021-07-12 00:00:00,8254,3
