date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-07-12 00:00:00,31,2,0.0645161290322581,,,
2021-07-11 00:00:00,1201,158,0.1315570358034971,53,33,0.6226415094339622
2021-07-10 00:00:00,2135,253,0.1185011709601874,62,27,0.435483870967742
2021-07-09 00:00:00,3313,320,0.0965891940839119,227,117,0.5154185022026432
2021-07-08 00:00:00,3620,350,0.0966850828729282,228,117,0.5131578947368421
2021-07-07 00:00:00,3964,350,0.0882946518668012,233,128,0.5493562231759658
2021-07-06 00:00:00,4036,352,0.087215064420218,219,91,0.4155251141552511
2021-07-05 00:00:00,3179,287,0.0902799622522806,162,102,0.6296296296296298
2021-07-04 00:00:00,834,71,0.0851318944844125,22,11,0.5
2021-07-03 00:00:00,2418,145,0.0599669148056245,330,275,0.8333333333333334
2021-07-02 00:00:00,3564,234,0.0656565656565657,380,230,0.6052631578947368
2021-07-01 00:00:00,3394,264,0.0777843252799057,445,283,0.6359550561797754
2021-06-30 00:00:00,3685,268,0.0727272727272727,543,366,0.6740331491712708
2021-06-29 00:00:00,3770,232,0.0615384615384615,482,313,0.649377593360996
2021-06-28 00:00:00,3941,249,0.0631819335194113,306,168,0.5490196078431374
2021-06-27 00:00:00,2246,140,0.06233303650935,144,101,0.7013888888888888
2021-06-26 00:00:00,2404,163,0.0678036605657238,296,223,0.7533783783783784
2021-06-25 00:00:00,3368,194,0.0576009501187648,461,275,0.596529284164859
2021-06-24 00:00:00,3263,224,0.0686484829911125,461,276,0.5986984815618221
2021-06-23 00:00:00,3299,204,0.0618369202788724,574,346,0.6027874564459932
2021-06-22 00:00:00,3527,228,0.064644173518571,486,313,0.6440329218106996
2021-06-21 00:00:00,3738,218,0.0583199571963617,330,172,0.5212121212121212
2021-06-20 00:00:00,1965,104,0.0529262086513995,112,72,0.642857142857143
2021-06-19 00:00:00,2335,139,0.0595289079229122,285,209,0.7333333333333334
2021-06-18 00:00:00,3151,186,0.0590288797207236,341,202,0.592375366568915
2021-06-17 00:00:00,3491,198,0.0567172729876826,386,176,0.455958549222798
2021-06-16 00:00:00,3474,216,0.0621761658031088,419,183,0.4367541766109786
2021-06-15 00:00:00,3568,174,0.0487668161434978,444,182,0.4099099099099099
2021-06-14 00:00:00,3647,193,0.0529202083904579,277,139,0.5018050541516246
2021-06-13 00:00:00,2150,104,0.0483720930232558,115,75,0.6521739130434784
2021-06-12 00:00:00,2180,103,0.0472477064220184,207,100,0.4830917874396136
2021-06-11 00:00:00,3170,188,0.0593059936908517,377,209,0.5543766578249338
2021-06-10 00:00:00,3480,176,0.0505747126436782,505,324,0.6415841584158416
2021-06-09 00:00:00,3539,227,0.0641424131110483,492,321,0.652439024390244
2021-06-08 00:00:00,3768,204,0.054140127388535,539,336,0.6233766233766234
2021-06-07 00:00:00,4087,211,0.0516271103498899,327,173,0.5290519877675842
2021-06-06 00:00:00,2573,142,0.0551884959191605,201,140,0.6965174129353234
2021-06-05 00:00:00,2842,140,0.0492610837438424,254,178,0.7007874015748032
2021-06-04 00:00:00,3683,185,0.0502307901167526,379,228,0.6015831134564644
2021-06-03 00:00:00,3851,186,0.0482991430797196,453,269,0.5938189845474614
2021-06-02 00:00:00,4444,245,0.0551305130513051,447,274,0.6129753914988816
2021-06-01 00:00:00,4901,219,0.0446847582126097,411,230,0.559610705596107
2021-05-31 00:00:00,1552,106,0.0682989690721649,119,67,0.5630252100840336
2021-05-30 00:00:00,2523,136,0.0539040824415379,110,70,0.6363636363636364
2021-05-29 00:00:00,2791,133,0.0476531709064851,179,125,0.6983240223463688
2021-05-28 00:00:00,3732,197,0.0527867095391211,423,244,0.5768321513002366
2021-05-27 00:00:00,4205,195,0.0463733650416171,474,200,0.4219409282700422
2021-05-26 00:00:00,4197,207,0.0493209435310936,542,335,0.6180811808118082
2021-05-25 00:00:00,4596,253,0.0550478677110531,558,337,0.6039426523297492
2021-05-24 00:00:00,4718,251,0.0532005086901229,333,182,0.5465465465465466
2021-05-23 00:00:00,2676,168,0.062780269058296,165,103,0.6242424242424244
2021-05-22 00:00:00,2867,145,0.050575514475061,262,166,0.633587786259542
2021-05-21 00:00:00,4291,234,0.0545327429503612,411,240,0.583941605839416
2021-05-20 00:00:00,4187,229,0.0546930976833055,554,322,0.5812274368231048
2021-05-19 00:00:00,4597,260,0.0565586251903415,638,407,0.6379310344827588
2021-05-18 00:00:00,4714,244,0.0517607127704709,537,314,0.5847299813780262
2021-05-17 00:00:00,5244,292,0.0556826849733028,412,230,0.558252427184466
2021-05-16 00:00:00,2590,165,0.0637065637065637,179,106,0.5921787709497208
2021-05-15 00:00:00,2566,187,0.0728760717069369,260,168,0.6461538461538462
2021-05-14 00:00:00,4283,238,0.0555685267335979,494,276,0.5587044534412956
2021-05-13 00:00:00,4718,261,0.0553200508690123,488,270,0.5532786885245902
2021-05-12 00:00:00,4821,288,0.059738643434972,477,284,0.5953878406708596
2021-05-11 00:00:00,5409,319,0.0589757811055648,482,275,0.570539419087137
2021-05-10 00:00:00,5678,315,0.0554772807326523,354,186,0.5254237288135594
2021-05-09 00:00:00,2637,194,0.0735684489950702,102,51,0.5
2021-05-08 00:00:00,3075,201,0.0653658536585366,260,155,0.5961538461538461
2021-05-07 00:00:00,4648,299,0.064328743545611,449,255,0.5679287305122496
2021-05-06 00:00:00,4723,311,0.0658479779800974,547,319,0.583180987202925
2021-05-05 00:00:00,5276,343,0.0650113722517058,495,269,0.5434343434343434
2021-05-04 00:00:00,5478,335,0.061153705732019,711,397,0.558368495077356
2021-05-03 00:00:00,6408,328,0.0511860174781523,423,209,0.4940898345153664
2021-05-02 00:00:00,2907,223,0.0767113863089095,187,108,0.5775401069518716
2021-05-01 00:00:00,3089,217,0.0702492716089349,214,128,0.5981308411214954
2021-04-30 00:00:00,4913,344,0.0700183187461836,497,280,0.563380281690141
2021-04-29 00:00:00,5012,301,0.0600558659217877,575,315,0.5478260869565218
2021-04-28 00:00:00,5285,366,0.0692526017029328,591,325,0.5499153976311336
2021-04-27 00:00:00,5856,346,0.0590846994535519,612,326,0.5326797385620916
2021-04-26 00:00:00,5970,419,0.0701842546063652,417,196,0.4700239808153478
2021-04-25 00:00:00,2685,227,0.0845437616387337,128,60,0.46875
2021-04-24 00:00:00,2958,236,0.0797836375929682,256,156,0.609375
2021-04-23 00:00:00,4714,321,0.0680950360627917,472,260,0.5508474576271186
