date,Pima_cume,Pima
2020-12-01 00:00:00,12,
2020-12-02 00:00:00,14,2
2020-12-03 00:00:00,17,3
2020-12-04 00:00:00,18,1
2020-12-05 00:00:00,19,1
2020-12-09 00:00:00,22,3
2020-12-10 00:00:00,23,1
2020-12-11 00:00:00,26,3
2020-12-12 00:00:00,27,1
2020-12-13 00:00:00,28,1
2020-12-14 00:00:00,32,4
2020-12-15 00:00:00,49,17
2020-12-16 00:00:00,53,4
2020-12-17 00:00:00,1287,1234
2020-12-18 00:00:00,2692,1405
2020-12-19 00:00:00,3431,739
2020-12-20 00:00:00,3435,4
2020-12-21 00:00:00,4959,1524
2020-12-22 00:00:00,6465,1506
2020-12-23 00:00:00,8313,1848
2020-12-24 00:00:00,9352,1039
2020-12-25 00:00:00,9354,2
2020-12-26 00:00:00,10144,790
2020-12-27 00:00:00,10309,165
2020-12-28 00:00:00,12160,1851
2020-12-29 00:00:00,14242,2082
2020-12-30 00:00:00,16501,2259
2020-12-31 00:00:00,18159,1658
2021-01-01 00:00:00,18344,185
2021-01-02 00:00:00,18959,615
2021-01-03 00:00:00,19393,434
2021-01-04 00:00:00,21206,1813
2021-01-05 00:00:00,22945,1739
2021-01-06 00:00:00,25108,2163
2021-01-07 00:00:00,27356,2248
2021-01-08 00:00:00,30011,2655
2021-01-09 00:00:00,31531,1520
2021-01-10 00:00:00,31934,403
2021-01-11 00:00:00,34712,2778
2021-01-12 00:00:00,37440,2728
2021-01-13 00:00:00,39915,2475
2021-01-14 00:00:00,42339,2424
2021-01-15 00:00:00,46387,4048
2021-01-16 00:00:00,47787,1400
2021-01-17 00:00:00,48290,503
2021-01-18 00:00:00,52244,3954
2021-01-19 00:00:00,56333,4089
2021-01-20 00:00:00,61040,4707
2021-01-21 00:00:00,66364,5324
2021-01-22 00:00:00,72910,6546
2021-01-23 00:00:00,75466,2556
2021-01-24 00:00:00,76466,1000
2021-01-25 00:00:00,83785,7319
2021-01-26 00:00:00,90781,6996
2021-01-27 00:00:00,98323,7542
2021-01-28 00:00:00,105253,6930
2021-01-29 00:00:00,112528,7275
2021-01-30 00:00:00,116341,3813
2021-01-31 00:00:00,117850,1509
2021-02-01 00:00:00,123286,5436
2021-02-02 00:00:00,129583,6297
2021-02-03 00:00:00,136551,6968
2021-02-04 00:00:00,143791,7240
2021-02-05 00:00:00,152555,8764
2021-02-06 00:00:00,156910,4355
2021-02-07 00:00:00,157999,1089
2021-02-08 00:00:00,164843,6844
2021-02-09 00:00:00,171024,6181
2021-02-10 00:00:00,178511,7487
2021-02-11 00:00:00,186237,7726
2021-02-12 00:00:00,194999,8762
2021-02-13 00:00:00,199284,4285
2021-02-14 00:00:00,200203,919
2021-02-15 00:00:00,206308,6105
2021-02-16 00:00:00,213168,6860
2021-02-17 00:00:00,220698,7530
2021-02-18 00:00:00,227885,7187
2021-02-19 00:00:00,232177,4292
2021-02-20 00:00:00,234261,2084
2021-02-21 00:00:00,234913,652
2021-02-22 00:00:00,238694,3781
2021-02-23 00:00:00,243222,4528
2021-02-24 00:00:00,249602,6380
2021-02-25 00:00:00,257796,8194
2021-02-26 00:00:00,267946,10150
2021-02-27 00:00:00,272314,4368
2021-02-28 00:00:00,274425,2111
2021-03-01 00:00:00,281354,6929
2021-03-02 00:00:00,287982,6628
2021-03-03 00:00:00,296096,8114
2021-03-04 00:00:00,302370,6274
2021-03-05 00:00:00,310223,7853
2021-03-06 00:00:00,314914,4691
2021-03-07 00:00:00,317177,2263
2021-03-08 00:00:00,325080,7903
2021-03-09 00:00:00,332989,7909
2021-03-10 00:00:00,342820,9831
2021-03-11 00:00:00,352366,9546
2021-03-12 00:00:00,362767,10401
2021-03-13 00:00:00,367930,5163
2021-03-14 00:00:00,369754,1824
2021-03-15 00:00:00,376393,6639
2021-03-16 00:00:00,384005,7612
2021-03-17 00:00:00,392809,8804
2021-03-18 00:00:00,401335,8526
2021-03-19 00:00:00,410371,9036
2021-03-20 00:00:00,414746,4375
2021-03-21 00:00:00,418269,3523
2021-03-22 00:00:00,424686,6417
2021-03-23 00:00:00,431918,7232
2021-03-24 00:00:00,440652,8734
2021-03-25 00:00:00,450673,10021
2021-03-26 00:00:00,460940,10267
2021-03-27 00:00:00,466565,5625
2021-03-28 00:00:00,469489,2924
2021-03-29 00:00:00,476198,6709
2021-03-30 00:00:00,484531,8333
