date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01 00:00:00,87,,,,1.0,,,,,,,,,,,,57.0,,,,,,1.0,,12.0,,,,1.0,,3.0,
2020-12-02 00:00:00,101,14.0,,,2.0,1.0,,,,,,,,,,,66.0,9.0,,,1.0,,,,14.0,2.0,,,,,,
2020-12-03 00:00:00,111,10.0,,,,,,,,,,,,,,,71.0,5.0,,,,,,,17.0,3.0,,,,,4.0,1.0
2020-12-04 00:00:00,116,5.0,,,3.0,1.0,,,,,,,,,,,72.0,1.0,,,2.0,1.0,,,18.0,1.0,,,,,5.0,1.0
2020-12-05 00:00:00,118,2.0,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,,,,,,
2020-12-06 00:00:00,120,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
2020-12-07 00:00:00,128,8.0,,,,,,,,,,,,,,,76.0,4.0,,,,,2.0,1.0,,,,,,,,
2020-12-08 00:00:00,133,5.0,1.0,,,,,,,,,,,,,,79.0,3.0,,,,,,,,,,,,,,
2020-12-09 00:00:00,141,8.0,,,,,,,,,,,,,,,83.0,4.0,,,,,,,22.0,3.0,,,,,,
2020-12-10 00:00:00,153,12.0,,,4.0,1.0,,,,,,,,,,,92.0,9.0,,,,,,,23.0,1.0,,,,,6.0,1.0
2020-12-11 00:00:00,165,12.0,,,,,,,,,,,,,,,96.0,4.0,,,,,,,26.0,3.0,,,,,,
2020-12-12 00:00:00,172,7.0,,,5.0,1.0,,,,,,,,,,,98.0,2.0,,,,,,,27.0,1.0,,,,,8.0,2.0
2020-12-13 00:00:00,177,5.0,,,6.0,1.0,,,,,,,,,,,99.0,1.0,,,,,,,28.0,1.0,,,,,,
2020-12-14 00:00:00,190,13.0,,,,,,,,,,,,,,,104.0,5.0,,,3.0,1.0,,,32.0,4.0,,,,,,
2020-12-15 00:00:00,236,46.0,,,10.0,4.0,,,,,,,,,,,117.0,13.0,,,4.0,1.0,,,49.0,17.0,,,,,,
2020-12-16 00:00:00,823,587.0,,,155.0,145.0,1.0,,,,,,,,,,156.0,39.0,,,11.0,7.0,3.0,1.0,53.0,4.0,,,,,15.0,7.0
2020-12-17 00:00:00,3980,3157.0,3.0,2.0,289.0,134.0,60.0,59.0,,,,,182.0,,,,1409.0,1253.0,,,26.0,15.0,5.0,2.0,1287.0,1234.0,,,,,40.0,25.0
2020-12-18 00:00:00,7624,3644.0,,,502.0,213.0,198.0,138.0,,,,,299.0,117.0,,,3065.0,1656.0,,,53.0,27.0,8.0,3.0,2692.0,1405.0,,,3.0,1.0,,
2020-12-19 00:00:00,10182,2558.0,,,550.0,48.0,272.0,74.0,,,,,,,,,4749.0,1684.0,,,,,,,3431.0,739.0,,,5.0,2.0,41.0,1.0
2020-12-20 00:00:00,11208,1026.0,,,552.0,2.0,308.0,36.0,,,,,300.0,1.0,,,5721.0,972.0,,,54.0,1.0,,,3435.0,4.0,,,,,43.0,2.0
2020-12-21 00:00:00,16720,5512.0,5.0,2.0,554.0,2.0,647.0,339.0,,,20.0,,390.0,90.0,30.0,,8980.0,3259.0,,,59.0,5.0,36.0,28.0,4959.0,1524.0,,,,,219.0,176.0
2020-12-22 00:00:00,24510,7790.0,7.0,2.0,590.0,36.0,1099.0,452.0,,,50.0,30.0,457.0,67.0,70.0,40.0,13238.0,4258.0,54.0,,151.0,92.0,133.0,97.0,6465.0,1506.0,61.0,,376.0,371.0,916.0,697.0
2020-12-23 00:00:00,34229,9719.0,51.0,44.0,925.0,335.0,1546.0,447.0,62.0,,60.0,10.0,587.0,130.0,88.0,18.0,18057.0,4819.0,287.0,233.0,326.0,175.0,366.0,233.0,8313.0,1848.0,81.0,20.0,807.0,431.0,1671.0,755.0
2020-12-24 00:00:00,38079,3850.0,52.0,1.0,1313.0,388.0,1674.0,128.0,,,70.0,10.0,728.0,141.0,,,19620.0,1563.0,443.0,156.0,430.0,104.0,403.0,37.0,9352.0,1039.0,101.0,20.0,818.0,11.0,1909.0,238.0
2020-12-25 00:00:00,38218,139.0,,,1435.0,122.0,1675.0,1.0,,,,,,,,,19621.0,1.0,,,,,,,9354.0,2.0,,,824.0,6.0,,
2020-12-26 00:00:00,44742,6524.0,54.0,2.0,1534.0,99.0,1697.0,22.0,72.0,10.0,,,753.0,25.0,,,24738.0,5117.0,623.0,180.0,,,564.0,161.0,10144.0,790.0,,,829.0,5.0,2013.0,104.0
2020-12-27 00:00:00,47394,2652.0,,,1626.0,92.0,,,,,,,759.0,6.0,,,27054.0,2316.0,684.0,61.0,,,565.0,1.0,10309.0,165.0,,,834.0,5.0,2014.0,1.0
2020-12-28 00:00:00,56797,9403.0,105.0,51.0,1850.0,224.0,1803.0,106.0,83.0,11.0,,,1072.0,313.0,,,32344.0,5290.0,1013.0,329.0,793.0,363.0,908.0,343.0,12160.0,1851.0,141.0,40.0,843.0,9.0,2443.0,429.0
2020-12-29 00:00:00,69697,12900.0,162.0,57.0,2205.0,355.0,1881.0,78.0,145.0,62.0,80.0,10.0,1314.0,242.0,,,40309.0,7965.0,1431.0,418.0,1096.0,303.0,1444.0,536.0,14242.0,2082.0,201.0,60.0,1057.0,214.0,2802.0,359.0
2020-12-30 00:00:00,84562,14865.0,233.0,71.0,2618.0,413.0,2098.0,217.0,186.0,41.0,100.0,20.0,1566.0,252.0,111.0,23.0,49122.0,8813.0,1797.0,366.0,1381.0,285.0,2183.0,739.0,16501.0,2259.0,265.0,64.0,1762.0,705.0,3234.0,432.0
2020-12-31 00:00:00,92377,7815.0,239.0,6.0,2831.0,213.0,2314.0,216.0,196.0,10.0,133.0,33.0,1800.0,234.0,,,52896.0,3774.0,2098.0,301.0,1666.0,285.0,2856.0,673.0,18159.0,1658.0,309.0,44.0,1961.0,199.0,3327.0,93.0
2021-01-01 00:00:00,93542,1165.0,240.0,1.0,2939.0,108.0,2323.0,9.0,201.0,5.0,,,1803.0,3.0,,,53454.0,558.0,2139.0,41.0,1752.0,86.0,2876.0,20.0,18344.0,185.0,,,1966.0,5.0,3344.0,17.0
2021-01-02 00:00:00,101124,7582.0,,,3004.0,65.0,2324.0,1.0,202.0,1.0,,,2005.0,202.0,,,59666.0,6212.0,2188.0,49.0,1753.0,1.0,3174.0,298.0,18959.0,615.0,,,2088.0,122.0,3345.0,1.0
2021-01-03 00:00:00,104338,3214.0,,,3011.0,7.0,2327.0,3.0,,,,,2006.0,1.0,,,62362.0,2696.0,2218.0,30.0,1754.0,1.0,3204.0,30.0,19393.0,434.0,,,2089.0,1.0,3346.0,1.0
2021-01-04 00:00:00,113045,8707.0,249.0,9.0,3364.0,353.0,2383.0,56.0,286.0,84.0,,,2237.0,231.0,,,67016.0,4654.0,2455.0,237.0,1983.0,229.0,3771.0,567.0,21206.0,1813.0,350.0,41.0,2124.0,35.0,3562.0,216.0
2021-01-05 00:00:00,122020,8975.0,307.0,58.0,3731.0,367.0,2469.0,86.0,351.0,65.0,155.0,22.0,2574.0,337.0,,,71390.0,4374.0,2606.0,151.0,2300.0,317.0,4469.0,698.0,22945.0,1739.0,430.0,80.0,2172.0,48.0,3892.0,330.0
2021-01-06 00:00:00,133970,11950.0,432.0,125.0,4247.0,516.0,2577.0,108.0,425.0,74.0,175.0,20.0,2843.0,269.0,151.0,40.0,76408.0,5018.0,2943.0,337.0,2677.0,377.0,5164.0,695.0,25108.0,2163.0,565.0,135.0,2213.0,41.0,4371.0,479.0
2021-01-07 00:00:00,146585,12615.0,659.0,227.0,4826.0,579.0,2642.0,65.0,525.0,100.0,215.0,40.0,3458.0,615.0,212.0,61.0,81687.0,5279.0,3239.0,296.0,3323.0,646.0,6041.0,877.0,27356.0,2248.0,736.0,171.0,2844.0,631.0,4599.0,228.0
2021-01-08 00:00:00,158610,12025.0,710.0,51.0,5463.0,637.0,2805.0,163.0,716.0,191.0,236.0,21.0,3982.0,524.0,,,86256.0,4569.0,3566.0,327.0,3665.0,342.0,6989.0,948.0,30011.0,2655.0,915.0,179.0,3545.0,701.0,4918.0,319.0
2021-01-09 00:00:00,166561,7951.0,720.0,10.0,5543.0,80.0,3180.0,375.0,,,237.0,1.0,4012.0,30.0,,,90901.0,4645.0,3643.0,77.0,3666.0,1.0,7961.0,972.0,31531.0,1520.0,,,3741.0,196.0,4932.0,14.0
2021-01-10 00:00:00,169801,3240.0,,,5549.0,6.0,3183.0,3.0,,,,,,,,,93623.0,2722.0,3696.0,53.0,,,7983.0,22.0,31934.0,403.0,,,3742.0,1.0,4947.0,15.0
2021-01-11 00:00:00,185585,15784.0,809.0,89.0,5877.0,328.0,3547.0,364.0,768.0,52.0,,,4281.0,269.0,213.0,1.0,102615.0,8992.0,3928.0,232.0,4091.0,425.0,8432.0,449.0,34712.0,2778.0,1011.0,96.0,3817.0,75.0,5624.0,677.0
2021-01-12 00:00:00,208802,23217.0,1004.0,195.0,6441.0,564.0,3799.0,252.0,842.0,74.0,279.0,42.0,4464.0,183.0,,,113391.0,10776.0,4251.0,323.0,4544.0,453.0,9047.0,615.0,37440.0,2728.0,1166.0,155.0,4008.0,191.0,6303.0,679.0
2021-01-13 00:00:00,234100,25298.0,1160.0,156.0,6943.0,502.0,4229.0,430.0,948.0,106.0,333.0,54.0,4669.0,205.0,400.0,187.0,124943.0,11552.0,4608.0,357.0,4841.0,297.0,9850.0,803.0,39915.0,2475.0,1375.0,209.0,4511.0,503.0,7051.0,748.0
2021-01-14 00:00:00,258843,24743.0,1523.0,363.0,7581.0,638.0,4561.0,332.0,1120.0,172.0,415.0,82.0,5040.0,371.0,401.0,1.0,136396.0,11453.0,5047.0,439.0,5232.0,391.0,10832.0,982.0,42339.0,2424.0,1597.0,222.0,4810.0,299.0,7235.0,184.0
2021-01-15 00:00:00,283881,25038.0,1604.0,81.0,8758.0,1177.0,5030.0,469.0,1398.0,278.0,,,5664.0,624.0,,,146230.0,9834.0,5627.0,580.0,5552.0,320.0,11730.0,898.0,46387.0,4048.0,1799.0,202.0,4895.0,85.0,7426.0,191.0
2021-01-16 00:00:00,299658,15777.0,1625.0,21.0,8861.0,103.0,5428.0,398.0,1452.0,54.0,,,5667.0,3.0,,,152623.0,6393.0,5782.0,155.0,5555.0,3.0,12803.0,1073.0,47787.0,1400.0,,,5224.0,329.0,7427.0,1.0
2021-01-17 00:00:00,309002,9344.0,,,8862.0,1.0,5444.0,16.0,,,,,,,,,155354.0,2731.0,5822.0,40.0,,,12862.0,59.0,48290.0,503.0,,,5227.0,3.0,7428.0,1.0
2021-01-18 00:00:00,328057,19055.0,1695.0,70.0,9040.0,178.0,5687.0,243.0,1507.0,55.0,446.0,31.0,5780.0,113.0,,,162188.0,6834.0,6206.0,384.0,5739.0,184.0,13466.0,604.0,52244.0,3954.0,,,5517.0,290.0,7465.0,37.0
2021-01-19 00:00:00,355144,27087.0,1792.0,97.0,9451.0,411.0,6124.0,437.0,1562.0,55.0,488.0,42.0,6182.0,402.0,444.0,43.0,174454.0,12266.0,6541.0,335.0,6191.0,452.0,14272.0,806.0,56333.0,4089.0,1916.0,117.0,6394.0,877.0,7854.0,389.0
