Category,value
tests,10418930
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1582671
20 - 44 years,4501513
45 - 54 years,1404869
55 - 64 years,1317957
65 years and older,1593399
Unknown,18521
positive,0.0971188980058413
