date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
10/27/2021,216,,5643.0,158.0,19410.0,46.0,12894.0,557.0,7863.0,1.0,2145.0,3.0,9988.0,771.0,2725.0,10.0,254961.0,19712.0,17184.0,340.0,12583.0,686.0,38984.0,2238.0,62945,4982.0,7730.0,37.0,26288.0,2210.0,18470.0,1054.0
10/26/2021,235,19.0,5485.0,425.0,19364.0,369.0,12337.0,459.0,7862.0,266.0,2142.0,153.0,9217.0,996.0,2715.0,17.0,235249.0,18685.0,16844.0,662.0,11897.0,1084.0,36746.0,2031.0,57963,4216.0,7693.0,704.0,24078.0,1952.0,17416.0,1820.0
10/25/2021,256,21.0,5060.0,332.0,18995.0,1060.0,11878.0,543.0,7596.0,349.0,1989.0,83.0,8221.0,686.0,2698.0,185.0,216564.0,17549.0,16182.0,708.0,10813.0,740.0,34715.0,1711.0,53747,3991.0,6989.0,594.0,22126.0,914.0,15596.0,1884.0
10/24/2021,264,8.0,4728.0,380.0,17935.0,1431.0,11335.0,239.0,7247.0,276.0,,,7535.0,658.0,2513.0,341.0,199015.0,12514.0,15474.0,1120.0,10073.0,556.0,33004.0,347.0,49756,555.0,6395.0,235.0,21212.0,951.0,13712.0,1328.0
10/23/2021,268,4.0,4348.0,317.0,16504.0,1441.0,11096.0,319.0,6971.0,270.0,,,6877.0,351.0,2172.0,43.0,186501.0,8345.0,14354.0,612.0,9517.0,576.0,32657.0,1379.0,49201,1469.0,6160.0,609.0,20261.0,1773.0,12384.0,797.0
10/22/2021,271,3.0,4031.0,4.0,15063.0,700.0,10777.0,116.0,6701.0,203.0,1906.0,33.0,6526.0,6.0,2129.0,39.0,178156.0,11482.0,13742.0,667.0,8941.0,22.0,31278.0,1948.0,47732,4203.0,5551.0,193.0,18488.0,1963.0,11587.0,431.0
10/21/2021,290,19.0,4027.0,29.0,14363.0,716.0,10661.0,38.0,6498.0,181.0,1873.0,70.0,6520.0,236.0,2090.0,5.0,166674.0,15217.0,13075.0,529.0,8919.0,231.0,29330.0,1881.0,43529,2547.0,5358.0,46.0,16525.0,1752.0,11156.0,21.0
10/20/2021,301,11.0,3998.0,338.0,13647.0,31.0,10623.0,679.0,6317.0,1.0,1803.0,26.0,6284.0,299.0,2085.0,4.0,151457.0,16563.0,12546.0,461.0,8688.0,454.0,27449.0,1799.0,40982,2598.0,5312.0,85.0,14773.0,497.0,11135.0,167.0
10/19/2021,320,19.0,3318.0,256.0,13124.0,983.0,8986.0,680.0,6215.0,410.0,1775.0,132.0,5480.0,339.0,2040.0,150.0,117733.0,15893.0,11559.0,907.0,7550.0,520.0,24294.0,1200.0,35545,2832.0,4752.0,509.0,13423.0,1335.0,9563.0,1576.0
10/18/2021,341,21.0,3062.0,218.0,12141.0,917.0,8306.0,465.0,5805.0,301.0,1643.0,255.0,5141.0,119.0,1890.0,469.0,101840.0,9464.0,10652.0,809.0,7030.0,453.0,23094.0,423.0,32713,452.0,4243.0,207.0,12088.0,1415.0,7987.0,551.0
