date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,10,7
1/13/2021,139,129
1/14/2021,264,125
1/15/2021,465,201
1/16/2021,510,45
1/17/2021,514,4
1/18/2021,522,8
1/19/2021,579,57
1/2/2021,881,302
1/20/2021,1205,324
1/21/2021,1304,99
1/22/2021,1372,68
1/23/2021,1452,80
1/24/2021,1655,203
1/25/2021,1984,329
1/26/2021,2410,426
1/27/2021,2640,230
1/28/2021,2748,108
1/29/2021,2823,75
1/3/2021,2828,5
1/30/2021,3171,343
1/31/2021,3533,362
1/4/2021,3971,438
1/5/2021,4562,591
1/6/2021,5160,598
1/7/2021,5258,98
1/8/2021,5267,9
1/9/2021,5630,363
10/1/2021,6188,558
10/10/2021,6747,559
10/11/2021,7409,662
10/12/2021,8548,1139
10/13/2021,8719,171
10/14/2021,8754,35
10/15/2021,9081,327
10/16/2021,9675,594
10/17/2021,11224,1549
10/18/2021,12141,917
10/19/2021,13124,983
10/2/2021,13616,492
10/20/2021,13647,31
10/21/2021,14363,716
10/22/2021,15063,700
10/23/2021,16504,1441
10/24/2021,17935,1431
10/25/2021,18995,1060
10/26/2021,19364,369
10/27/2021,19410,46
10/3/2021,20524,1114
10/4/2021,21491,967
10/5/2021,23258,1767
10/6/2021,25394,2136
10/7/2021,27638,2244
10/8/2021,29329,1691
10/9/2021,29421,92
12/1/2020,30531,1110
12/12/2020,31619,1088
12/15/2020,34421,2802
12/16/2020,36106,1685
12/17/2020,38776,2670
12/18/2020,40385,1609
12/19/2020,40456,71
12/2/2020,41753,1297
12/20/2020,43573,1820
12/21/2020,46275,2702
12/22/2020,47426,1151
12/23/2020,48789,1363
12/24/2020,49794,1005
12/25/2020,49826,32
12/26/2020,50356,530
12/27/2020,51100,744
12/28/2020,53258,2158
12/29/2020,55140,1882
12/30/2020,56981,1841
12/31/2020,58696,1715
2/1/2021,58826,130
2/10/2021,60688,1862
2/11/2021,62503,1815
2/12/2021,64327,1824
2/13/2021,66493,2166
2/14/2021,68275,1782
2/15/2021,69216,941
2/16/2021,69331,115
2/17/2021,70487,1156
2/18/2021,71549,1062
2/19/2021,74437,2888
2/2/2021,76400,1963
2/20/2021,78947,2547
2/21/2021,80183,1236
2/22/2021,80284,101
2/23/2021,81610,1326
2/24/2021,83497,1887
2/25/2021,85207,1710
2/26/2021,86543,1336
2/27/2021,87966,1423
2/28/2021,88884,918
2/3/2021,88974,90
2/4/2021,89745,771
2/5/2021,91185,1440
2/6/2021,92755,1570
2/7/2021,94457,1702
2/8/2021,96421,1964
2/9/2021,96968,547
3/1/2021,97122,154
3/10/2021,98732,1610
3/11/2021,100327,1595
3/12/2021,101905,1578
3/13/2021,103200,1295
3/14/2021,104596,1396
3/15/2021,105115,519
3/16/2021,105210,95
3/17/2021,106054,844
3/18/2021,107247,1193
3/19/2021,108268,1021
3/2/2021,109501,1233
3/20/2021,110699,1198
3/21/2021,111266,567
3/22/2021,111378,112
3/23/2021,111904,526
3/24/2021,112774,870
3/25/2021,113708,934
3/26/2021,114610,902
3/27/2021,115690,1080
3/28/2021,116031,341
3/29/2021,116111,80
3/3/2021,117086,975
3/30/2021,118011,925
3/31/2021,118939,928
3/4/2021,119906,967
3/5/2021,121019,1113
3/6/2021,121379,360
3/7/2021,121551,172
3/8/2021,122146,595
3/9/2021,122968,822
4/1/2021,123789,821
4/10/2021,124572,783
4/11/2021,125343,771
4/12/2021,125753,410
4/13/2021,125850,97
4/14/2021,126300,450
4/15/2021,126873,573
4/16/2021,127476,603
4/17/2021,127907,431
4/18/2021,128528,621
4/19/2021,128742,214
4/2/2021,128829,87
4/20/2021,129306,477
4/21/2021,129615,309
4/22/2021,130091,476
4/23/2021,130888,797
4/24/2021,131977,1089
4/25/2021,132437,460
4/26/2021,132517,80
4/27/2021,133025,508
4/28/2021,133376,351
4/29/2021,134050,674
4/3/2021,134492,442
4/30/2021,135078,586
4/4/2021,135466,388
4/5/2021,135535,69
4/6/2021,135762,227
4/7/2021,135989,227
4/8/2021,136550,561
4/9/2021,136841,291
5/1/2021,137300,459
5/10/2021,137431,131
5/11/2021,137479,48
5/12/2021,137514,35
