date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,641,994,933,752,526,5
1/10/2021,1180,1727,1733,1466,2280,15
1/11/2021,1230,1810,1819,1531,2459,19
1/12/2021,1320,1926,1941,1630,2740,19
1/13/2021,1430,2064,2094,1804,3148,22
1/14/2021,1530,2248,2251,1954,3670,23
1/15/2021,1650,2406,2428,2091,4046,25
1/16/2021,1710,2496,2528,2181,4664,28
1/17/2021,1729,2528,2570,2217,4718,28
1/18/2021,1794,2640,2641,2309,4938,29
1/19/2021,1866,2717,2725,2392,5443,32
1/2/2021,723,1114,1058,859,605,6
1/20/2021,1943,2847,2833,2514,6213,37
1/21/2021,2038,2980,3003,2683,6959,41
1/22/2021,2187,3148,3192,2869,7713,43
1/23/2021,2272,3313,3355,3024,8305,46
1/24/2021,2309,3346,3416,3054,8466,48
1/25/2021,2390,3415,3508,3177,9061,50
1/26/2021,2466,3498,3603,3293,9631,51
1/27/2021,2579,3624,3765,3481,10356,53
1/28/2021,2655,3741,3884,3632,11368,54
1/29/2021,2766,3866,4022,3818,12371,63
1/3/2021,751,1160,1104,882,627,6
1/30/2021,2837,3957,4155,3977,13155,66
1/31/2021,2873,3980,4186,4008,13306,68
1/4/2021,815,1260,1197,969,855,7
1/5/2021,911,1368,1287,1064,1089,8
1/6/2021,1024,1493,1421,1185,1355,10
1/7/2021,1086,1583,1537,1285,1690,12
1/8/2021,1138,1667,1673,1418,2123,14
1/9/2021,1170,1711,1718,1455,2259,15
10/1/2021,35768,29792,31431,36868,75097,18348
10/10/2021,36297,30153,31714,37059,75338,18686
10/11/2021,36378,30211,31760,37087,75377,18740
10/12/2021,36405,30239,31784,37103,75398,18761
10/13/2021,36456,30272,31813,37118,75419,18790
10/14/2021,36528,30317,31848,37151,75439,18813
10/15/2021,36614,30371,31891,37194,75473,18856
10/16/2021,36663,30398,31918,37211,75487,18883
10/17/2021,36699,30423,31934,37225,75495,18899
10/18/2021,36771,30476,31977,37258,75533,18920
10/19/2021,36818,30505,32007,37284,75558,18963
10/2/2021,35816,29829,31461,36895,75111,18388
