date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11737,12985,12125,9769,5776,107
1/10/2021,19983,19976,18955,15907,11415,219
1/11/2021,21222,21084,20174,16879,13200,252
1/12/2021,23215,23063,22193,18549,17976,332
1/13/2021,25237,25188,24405,20215,23494,399
1/14/2021,27184,27314,26676,22116,29478,440
1/15/2021,29387,29331,28789,23892,34332,501
1/16/2021,30756,30523,30065,25054,37506,534
1/17/2021,31724,31428,31019,26024,40629,561
1/18/2021,32770,32366,32166,27139,45615,589
1/19/2021,34042,33586,33475,28438,51867,653
1/2/2021,13280,14350,13367,10848,6504,128
1/20/2021,35330,34857,35091,29970,58820,696
1/21/2021,36816,36353,36946,31839,66926,747
1/22/2021,39711,38983,39919,34845,74794,841
1/23/2021,42326,41056,42404,37310,79608,917
1/24/2021,43597,42233,43687,38721,84715,961
1/25/2021,44901,43383,45115,40317,92156,1010
1/26/2021,46568,44833,46847,42205,102986,1069
1/27/2021,48059,46142,48357,43852,113346,1104
1/28/2021,49275,47224,49583,45276,124171,1138
1/29/2021,51316,48903,51297,47102,134829,1205
1/3/2021,14020,14933,13870,11290,6739,144
1/30/2021,53060,50308,52892,48669,139815,1265
1/31/2021,53678,50855,53532,49352,143453,1293
1/4/2021,15046,15866,14819,12078,7589,152
1/5/2021,16002,16698,15683,12886,8352,169
1/6/2021,17174,17656,16641,13807,9073,179
1/7/2021,18091,18453,17455,14590,9814,190
1/8/2021,18908,19127,18111,15153,10296,197
1/9/2021,19602,19669,18649,15609,11100,215
10/1/2021,491207,348250,361258,381955,612237,220324
10/10/2021,496621,351104,363532,383698,614601,223058
10/11/2021,497440,351534,363876,383988,615015,223451
10/12/2021,497796,351706,364042,384117,615192,223657
10/13/2021,498370,352002,364314,384321,615527,223906
10/14/2021,499074,352343,364634,384563,615874,224186
10/15/2021,499945,352774,365014,384837,616137,224519
10/16/2021,500550,353018,365239,385013,616278,224777
10/17/2021,500979,353190,365365,385102,616368,224934
10/18/2021,501688,353576,365698,385370,616732,225218
10/19/2021,502308,353930,365932,385588,617030,225506
10/2/2021,491848,348560,361527,382151,612436,220673
10/20/2021,502928,354261,366166,385813,617299,225829
10/21/2021,503538,354593,366433,386012,617570,226079
10/22/2021,504244,355009,366786,386295,617967,226422
10/23/2021,504657,355236,367010,386425,618149,226626
10/24/2021,504942,355396,367149,386553,618302,226765
10/25/2021,505590,355760,367441,386836,618713,227038
10/26/2021,506205,356087,367731,387058,619111,227278
10/27/2021,506433,356224,367859,387153,619247,227418
10/3/2021,492153,348699,361631,382243,612546,220825
10/4/2021,492962,349086,361949,382472,612984,221187
10/5/2021,493729,349515,362288,382714,613418,221558
10/6/2021,494494,349924,362612,382944,613747,221948
10/7/2021,495015,350242,362872,383167,614020,222234
10/8/2021,495702,350607,363153,383399,614273,222606
10/9/2021,496279,350918,363382,383576,614447,222907
12/1/2020,36,29,28,16,21,2
12/10/2020,45,35,38,29,40,2
12/11/2020,47,37,38,32,40,2
12/12/2020,48,37,38,34,40,2
12/13/2020,48,38,40,35,41,2
12/14/2020,50,41,40,37,47,2
12/15/2020,55,45,49,46,50,2
12/16/2020,68,57,62,52,54,2
12/17/2020,293,405,368,288,181,5
12/18/2020,680,886,772,550,303,5
12/19/2020,1033,1353,1176,840,429,10
12/2/2020,37,30,28,20,26,2
12/20/2020,1228,1602,1421,1038,516,11
12/21/2020,1930,2441,2185,1594,790,14
12/22/2020,2878,3537,3176,2302,1100,18
12/23/2020,3929,4814,4337,3110,1462,25
12/24/2020,4302,5195,4692,3405,1602,25
12/25/2020,4302,5195,4693,3405,1606,25
12/26/2020,5423,6492,5810,4350,2026,34
12/27/2020,5931,7025,6338,4784,2238,40
12/28/2020,7074,8213,7471,5806,2846,50
12/29/2020,8835,9979,9151,7234,3876,76
12/3/2020,40,30,31,21,28,2
12/30/2020,10693,11949,11116,8881,4867,96
12/31/2020,11632,12881,12018,9641,5245,106
12/4/2020,40,30,31,22,30,2
12/5/2020,40,30,31,22,32,2
12/6/2020,40,30,31,22,32,2
12/7/2020,40,30,35,24,34,2
12/8/2020,42,31,35,25,34,2
12/9/2020,42,31,37,26,38,2
2/1/2021,54519,51622,54336,50338,151938,1332
2/10/2021,63431,59688,63035,60842,242812,1852
2/11/2021,64509,60607,64055,62277,253794,1912
2/12/2021,66303,62070,65596,64260,268989,2013
2/13/2021,68150,63662,67412,66300,279032,2118
2/14/2021,68799,64140,68000,67049,284189,2145
2/15/2021,69463,64767,68667,67956,293735,2191
2/16/2021,70593,65557,69568,69134,304100,2239
2/17/2021,71569,66461,70501,70326,315215,2315
2/18/2021,72418,67183,71284,71394,326156,2349
2/19/2021,73544,68090,72192,72599,335329,2427
2/2/2021,55485,52505,55195,51495,161945,1371
2/20/2021,75246,69478,73571,74178,343371,2529
2/21/2021,75854,70048,74163,74911,348455,2564
2/22/2021,76467,70603,74699,75578,354299,2611
2/23/2021,77591,71470,75726,76841,362526,2678
2/24/2021,78760,72506,76847,78287,372187,2765
2/25/2021,79864,73450,77848,79587,382079,2852
2/26/2021,81394,74740,79144,81336,391342,2947
2/27/2021,82651,75832,80226,82683,397801,3028
2/28/2021,83213,76266,80727,83661,401636,3072
2/3/2021,56313,53297,56028,52479,172359,1425
2/4/2021,57253,54153,57054,53649,183158,1475
2/5/2021,58494,55248,58183,54972,192118,1545
2/6/2021,59749,56310,59325,56201,202748,1624
2/7/2021,60274,56820,59828,56781,208422,1654
2/8/2021,61237,57730,60843,58052,219095,1729
2/9/2021,62326,58732,61899,59417,230989,1800
3/1/2021,83971,76951,81548,84950,406965,3142
3/10/2021,94339,85165,90515,141677,452028,3949
3/11/2021,96443,86854,92297,151709,458268,4089
3/12/2021,98796,88631,94256,160799,463672,4229
3/13/2021,100501,90046,95882,169062,467735,4328
3/14/2021,101761,91141,97047,175360,470232,4406
3/15/2021,103259,92446,98614,183401,474108,4511
3/16/2021,105287,94063,100486,191099,478105,4661
3/17/2021,107912,96383,103099,199919,483369,4852
3/18/2021,110619,98661,105706,207753,488254,5037
3/19/2021,114049,101220,108506,214883,492841,5332
3/2/2021,84796,77701,82361,86885,412995,3196
3/20/2021,116940,103643,111340,220281,496680,5561
3/21/2021,119181,105549,113494,224383,498974,5760
3/22/2021,122435,108410,116640,228887,502122,6088
3/23/2021,126319,111710,120138,233850,505173,6530
3/24/2021,132723,117043,125789,238443,508360,7825
3/25/2021,139918,122743,131904,242620,511525,9145
3/26/2021,146337,127864,137339,246413,513768,10452
3/27/2021,152336,132679,142367,249057,515222,12119
3/28/2021,157456,136529,146520,250760,516142,13622
3/29/2021,165109,142334,152974,252652,517382,15357
3/3/2021,85700,78424,83247,89961,418736,3280
3/30/2021,172802,148066,159328,254826,518718,17160
3/31/2021,181095,154268,166456,257571,520471,19313
3/4/2021,86805,79345,84218,96961,424556,3365
3/5/2021,88403,80444,85409,104999,429583,3513
3/6/2021,89489,81232,86249,111307,433331,3584
3/7/2021,90320,81906,86949,116611,435888,3643
3/8/2021,91424,82805,87922,124838,441004,3719
3/9/2021,92798,83892,89108,132574,446092,3806
4/1/2021,189314,160395,173943,260419,522516,21239
4/10/2021,240304,195317,213507,282342,537882,32720
4/11/2021,243486,197340,215744,283555,538677,33873
4/12/2021,248267,200486,219432,285932,540606,34996
4/13/2021,252568,203151,222433,287829,542036,36042
4/14/2021,257017,205770,225334,289581,543327,37110
4/15/2021,262238,209157,228669,291734,544919,38117
4/16/2021,266650,212058,231767,293686,546301,39043
4/17/2021,270001,214392,234529,295290,547393,40143
4/18/2021,271921,215571,235881,296034,547915,40814
4/19/2021,275329,217913,238354,297614,549267,41634
4/2/2021,195817,165225,179569,262915,524089,22861
4/20/2021,278538,220002,240783,299152,550554,42497
4/21/2021,282716,222756,243553,300955,552035,43501
4/22/2021,286627,225290,246158,302650,553372,44335
4/23/2021,290419,227935,248839,304324,554554,45286
4/24/2021,292792,229499,250453,305447,555336,46061
4/25/2021,294371,230503,251497,306026,555734,46752
4/26/2021,297115,232347,253472,307419,556805,47488
4/27/2021,300016,234188,255520,308831,557989,48177
4/28/2021,302902,235894,257467,310235,559324,48977
4/29/2021,305722,237568,259304,311645,560581,49625
4/3/2021,200344,168528,183503,264625,525230,24169
4/30/2021,308958,239454,261453,313260,561926,50416
4/4/2021,202524,169854,185056,265232,525604,24722
4/5/2021,208045,173453,189195,267638,527305,25930
4/6/2021,214210,177576,194021,270499,529505,27291
4/7/2021,221059,182495,199360,273716,531841,28529
4/8/2021,227733,187160,204501,276971,534362,29725
4/9/2021,234704,191635,209562,280126,536450,31255
5/1/2021,311000,240647,262785,314252,562557,51051
5/10/2021,328000,250434,272924,322078,569140,55401
5/11/2021,329951,251470,274043,322959,569857,55923
5/12/2021,331885,252599,275176,323769,570585,56658
5/13/2021,333926,253744,276361,324643,571254,61336
5/14/2021,336450,255243,277894,325723,572103,65815
5/15/2021,338194,256365,279029,326496,572546,71251
5/16/2021,339419,257058,279741,326982,572859,74302
5/17/2021,341549,258244,281072,327866,573646,77318
5/18/2021,343670,259488,282290,328777,574450,79670
5/19/2021,345924,260783,283640,329797,575203,82981
5/2/2021,312376,241514,263673,314851,562957,51518
5/20/2021,347904,261958,284800,330625,575912,85610
5/21/2021,350199,263309,286167,331561,576593,89507
5/22/2021,351982,264381,287301,332325,577017,93258
5/23/2021,353065,265018,287871,332715,577244,94758
5/24/2021,354789,265948,288808,333450,577840,96731
5/25/2021,356270,266847,289705,334142,578354,98329
5/26/2021,358035,267780,290632,334757,578859,100099
5/27/2021,359537,268693,291468,335401,579340,101896
5/28/2021,361189,269660,292440,336128,579876,103928
5/29/2021,362331,270333,293165,336629,580151,105379
5/3/2021,314271,242541,264843,315796,563878,51964
5/30/2021,363059,270780,293591,336926,580286,106107
5/31/2021,363369,270967,293769,337049,580368,106395
5/4/2021,316770,243939,266320,316961,564996,52516
5/5/2021,319131,245316,267703,317999,565829,53039
5/6/2021,321581,246685,269124,319108,566768,53627
5/7/2021,323837,248105,270515,320190,567693,54197
5/8/2021,325402,249002,271474,320931,568219,54685
5/9/2021,326363,249577,272029,321342,568480,55027
6/1/2021,364842,271854,294625,337601,580812,107999
6/10/2021,375055,277842,300400,341654,583851,119500
6/11/2021,376420,278813,301301,342228,584209,121755
6/12/2021,377340,279484,301946,342542,584364,123214
6/13/2021,377701,279721,302190,342705,584441,123498
6/14/2021,378688,280266,302700,343078,584683,124592
6/15/2021,379654,280871,303213,343426,584900,125753
6/16/2021,380734,281489,303771,343796,585146,126967
6/17/2021,381665,282102,304289,344182,585413,128003
6/18/2021,382979,282836,304973,344671,585730,129154
6/19/2021,383665,283314,305398,344959,585890,129880
6/2/2021,366121,272589,295401,338088,581229,109484
6/20/2021,384098,283558,305614,345130,585955,130230
6/21/2021,385021,284086,306154,345479,586200,131235
6/22/2021,385899,284567,306648,345784,586499,132181
6/23/2021,386781,285118,307124,346138,586791,133140
6/24/2021,387581,285622,307630,346502,587081,134079
6/25/2021,388680,286296,308272,346972,587409,135034
6/26/2021,389454,286739,308757,347265,587578,135646
6/27/2021,389942,287061,309041,347461,587649,136120
6/28/2021,390894,287599,309591,347821,587935,137144
6/29/2021,391772,288112,310077,348165,588181,138002
6/3/2021,367472,273372,296150,338620,581633,110990
6/30/2021,392628,288663,310550,348530,588478,138915
6/4/2021,368936,274315,297065,339255,582068,112615
6/5/2021,370059,275049,297736,339713,582330,114138
6/6/2021,370668,275355,298088,339920,582449,114800
6/7/2021,371820,276022,298680,340358,582805,116040
6/8/2021,372908,276569,299238,340800,583123,117181
6/9/2021,373916,277145,299732,341196,583475,118314
7/1/2021,393474,289163,311043,348866,588730,139709
7/10/2021,400733,293547,315375,351831,590530,147717
7/11/2021,401265,293855,315628,351988,590610,148291
7/12/2021,402171,294384,316121,352292,590823,149316
7/13/2021,402949,294807,316553,352556,591044,150317
7/14/2021,403752,295300,317043,352849,591249,151276
7/15/2021,404502,295774,317461,353121,591453,152204
7/16/2021,405659,296512,318138,353568,591746,153460
7/17/2021,406425,297017,318616,353869,591912,154241
7/18/2021,406987,297382,318932,354081,592000,154815
7/19/2021,408016,298091,319563,354529,592314,156165
7/2/2021,394549,289815,311638,349324,589025,140766
7/20/2021,409029,298696,320204,354919,592640,157359
7/21/2021,410234,299446,320864,355353,592984,158656
7/22/2021,411387,300239,321552,355894,593344,160067
7/23/2021,412872,301318,322579,356573,593744,161582
7/24/2021,413986,302073,323398,357078,593970,162560
7/25/2021,415025,302665,323881,357390,594118,163444
7/26/2021,416478,303555,324692,358003,594524,164968
7/27/2021,417906,304424,325499,358550,594919,166479
7/28/2021,419387,305304,326251,359052,595287,168041
7/29/2021,420873,306177,326994,359519,595664,169697
7/3/2021,395290,290282,312076,349647,589190,141431
7/30/2021,422873,307546,328221,360210,596154,172062
7/31/2021,424164,308436,328978,360676,596380,173579
7/4/2021,395421,290353,312162,349703,589217,141539
7/5/2021,396306,290835,312649,350073,589400,142362
7/6/2021,397121,291247,313117,350367,589651,143237
7/7/2021,397957,291728,313551,350712,589879,144204
7/8/2021,398742,292169,314017,351051,590108,145058
7/9/2021,399895,292958,314780,351493,590364,146470
8/1/2021,425207,309067,329472,361034,596530,174457
8/10/2021,439632,318118,337021,365928,599793,186196
8/11/2021,441144,319060,337704,366414,600107,187347
8/12/2021,442754,320018,338518,366939,600520,188494
8/13/2021,444640,321237,339510,367562,600915,190012
8/14/2021,445958,322148,340209,367977,601156,191523
8/15/2021,446746,322607,340583,368195,601267,192068
8/16/2021,448279,323497,341299,368680,601602,193039
8/17/2021,449733,324366,341950,369111,601925,193973
8/18/2021,451068,325142,342536,369529,602211,194876
8/19/2021,452128,325907,343092,369899,602498,195628
8/2/2021,426878,310181,330356,361646,596947,176025
8/20/2021,453412,326758,343813,370355,602785,196794
8/21/2021,454287,327365,344370,370640,602927,197836
8/22/2021,454920,327754,344656,370823,603029,198363
8/23/2021,456239,328532,345273,371264,603367,199191
8/24/2021,457533,329259,345856,371661,603651,199969
8/25/2021,458746,329965,346447,372075,603909,200753
8/26/2021,459965,330679,347018,372469,604177,201438
8/27/2021,461351,331528,347725,372903,604492,202429
8/28/2021,462289,332145,348231,373222,604650,203352
8/29/2021,462868,332494,348515,373369,604740,203692
8/3/2021,428453,311153,331171,362187,597394,177238
8/30/2021,463980,333159,349047,373734,604969,204314
8/31/2021,464964,333742,349504,374048,605206,204838
8/4/2021,430143,312213,332055,362734,597819,178459
8/5/2021,431770,313209,332923,363340,598224,179701
8/6/2021,433826,314554,334132,364036,598664,181465
8/7/2021,435335,315535,334939,364543,598904,183131
8/8/2021,436322,316126,335431,364848,599070,183950
8/9/2021,438008,317120,336262,365402,599474,185156
9/1/2021,466055,334411,350013,374407,605457,205554
9/10/2021,473757,338887,353767,376940,607093,210480
9/11/2021,474683,339384,354172,377201,607227,211237
9/12/2021,475284,339664,354428,377357,607306,211584
9/13/2021,476529,340298,354911,377700,607526,212262
9/14/2021,477574,340841,355365,377985,607744,212806
9/15/2021,478171,341190,355595,378140,607853,213227
9/16/2021,478938,341582,355949,378350,608001,213628
9/17/2021,480191,342297,356431,378721,608216,214366
9/18/2021,481069,342793,356860,378966,608347,215004
9/19/2021,481562,343038,357049,379090,608415,215304
9/2/2021,466923,334904,350425,374676,605701,206036
9/20/2021,482095,343361,357295,379255,608555,215613
9/21/2021,483089,343865,357692,379505,608752,216021
9/22/2021,484023,344345,358086,379787,608938,216553
9/23/2021,484946,344859,358457,380059,609156,217014
9/24/2021,485956,345454,358953,380375,609550,217614
9/25/2021,486640,345827,359304,380589,609817,218100
9/26/2021,487026,346044,359490,380705,609965,218326
9/27/2021,487854,346459,359847,380960,610464,218717
9/28/2021,488668,346894,360186,381183,610965,219112
9/29/2021,489431,347286,360541,381417,611416,219526
9/3/2021,468093,335660,351055,375099,605958,206945
9/30/2021,490308,347748,360857,381679,611849,219839
9/4/2021,468796,336133,351478,375345,606105,207598
9/5/2021,469319,336457,351754,375514,606183,207944
9/6/2021,469462,336545,351844,375583,606212,208033
9/7/2021,470408,337072,352261,375887,606409,208578
9/8/2021,471516,337640,352714,376190,606669,209160
9/9/2021,472410,338115,353115,376495,606849,209651
