date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,7,2
1/15/2021,31,24
1/16/2021,104,73
1/17/2021,171,67
1/18/2021,173,2
1/19/2021,175,2
1/2/2021,182,7
1/20/2021,259,77
1/21/2021,424,165
1/22/2021,531,107
1/23/2021,535,4
1/24/2021,536,1
1/25/2021,537,1
1/26/2021,878,341
1/27/2021,1254,376
1/28/2021,1622,368
1/29/2021,1968,346
1/3/2021,2060,92
1/30/2021,2062,2
1/31/2021,2066,4
1/4/2021,2314,248
1/5/2021,2731,417
1/6/2021,3212,481
1/7/2021,3910,698
1/8/2021,4299,389
1/9/2021,4310,11
10/1/2021,4312,2
10/10/2021,4712,400
10/11/2021,5158,446
10/12/2021,5486,328
10/13/2021,5906,420
10/14/2021,6372,466
10/15/2021,6389,17
10/16/2021,6398,9
10/17/2021,6577,179
10/18/2021,7030,453
10/19/2021,7550,520
10/2/2021,8234,684
10/20/2021,8688,454
10/21/2021,8919,231
10/22/2021,8941,22
10/23/2021,9517,576
10/24/2021,10073,556
10/25/2021,10813,740
10/26/2021,11897,1084
10/27/2021,12583,686
10/3/2021,12723,140
10/4/2021,12739,16
10/5/2021,13453,714
10/6/2021,14202,749
10/7/2021,15297,1095
10/8/2021,16201,904
10/9/2021,16874,673
12/10/2020,17592,718
12/14/2020,17607,15
12/15/2020,18359,752
12/16/2020,19231,872
12/17/2020,20074,843
12/18/2020,21125,1051
12/19/2020,22021,896
12/2/2020,22656,635
12/20/2020,22715,59
12/21/2020,22935,220
12/22/2020,23829,894
12/23/2020,24852,1023
12/24/2020,25654,802
12/25/2020,26197,543
12/26/2020,26330,133
12/27/2020,26370,40
12/28/2020,26779,409
12/29/2020,27429,650
12/30/2020,28037,608
12/31/2020,28972,935
12/4/2020,29748,776
12/7/2020,30166,418
2/1/2021,30200,34
2/10/2021,30857,657
2/11/2021,31457,600
2/12/2021,32253,796
2/13/2021,32991,738
2/14/2021,33481,490
2/15/2021,34163,682
2/16/2021,34204,41
2/17/2021,34666,462
2/18/2021,35205,539
2/19/2021,36219,1014
2/2/2021,37279,1060
2/20/2021,37997,718
2/21/2021,38609,612
2/22/2021,38679,70
2/23/2021,39275,596
2/24/2021,39882,607
2/25/2021,40641,759
2/26/2021,41589,948
2/27/2021,42090,501
2/28/2021,42241,151
2/3/2021,42304,63
2/4/2021,42774,470
2/5/2021,43510,736
2/6/2021,44300,790
2/7/2021,45161,861
2/8/2021,45750,589
2/9/2021,45905,155
3/1/2021,45965,60
3/10/2021,46436,471
3/11/2021,46867,431
3/12/2021,47670,803
3/13/2021,48133,463
3/14/2021,48520,387
3/15/2021,48719,199
3/16/2021,48754,35
3/17/2021,49106,352
3/18/2021,49544,438
3/19/2021,49969,425
3/2/2021,50656,687
3/20/2021,51044,388
3/21/2021,51237,193
3/22/2021,51308,71
3/23/2021,51849,541
3/24/2021,52227,378
3/25/2021,52701,474
3/26/2021,53228,527
3/27/2021,53607,379
3/28/2021,53700,93
3/29/2021,53751,51
3/3/2021,54151,400
3/30/2021,54468,317
3/31/2021,54825,357
3/4/2021,55171,346
3/5/2021,55472,301
3/6/2021,55621,149
3/7/2021,55654,33
3/8/2021,55916,262
3/9/2021,56204,288
4/1/2021,56512,308
4/10/2021,56881,369
4/11/2021,57112,231
4/12/2021,57190,78
4/13/2021,57207,17
4/14/2021,57376,169
4/15/2021,57641,265
4/16/2021,57827,186
4/17/2021,58154,327
4/18/2021,58314,160
4/19/2021,58372,58
4/2/2021,58389,17
4/20/2021,58574,185
4/21/2021,58757,183
4/22/2021,58953,196
4/23/2021,59285,332
4/24/2021,59757,472
4/25/2021,59826,69
4/26/2021,59876,50
4/27/2021,60185,309
4/28/2021,60515,330
4/29/2021,60924,409
4/3/2021,61274,350
4/30/2021,61536,262
4/4/2021,61817,281
4/5/2021,61866,49
4/6/2021,62083,217
4/7/2021,62350,267
4/8/2021,62558,208
4/9/2021,62778,220
5/1/2021,62923,145
5/10/2021,62957,34
5/11/2021,62979,22
5/12/2021,63010,31
5/13/2021,63229,219
5/14/2021,63365,136
5/15/2021,63597,232
