date,La Paz_cume,La Paz
1/11/2021,10,
1/12/2021,29,19
1/13/2021,42,13
1/14/2021,45,3
1/15/2021,47,2
1/16/2021,64,17
1/17/2021,69,5
1/18/2021,70,1
1/19/2021,72,2
1/20/2021,103,31
1/21/2021,158,55
1/22/2021,162,4
1/23/2021,169,7
1/24/2021,329,160
1/25/2021,337,8
1/26/2021,342,5
1/27/2021,345,3
1/28/2021,347,2
1/29/2021,359,12
1/30/2021,384,25
1/31/2021,461,77
1/4/2021,469,8
1/5/2021,474,5
1/6/2021,479,5
1/7/2021,480,1
10/1/2021,513,33
10/10/2021,539,26
10/11/2021,912,373
10/12/2021,1325,413
10/13/2021,1350,25
10/14/2021,1357,7
10/15/2021,1366,9
10/16/2021,1392,26
10/17/2021,1421,29
10/18/2021,1890,469
10/19/2021,2040,150
10/2/2021,2081,41
10/20/2021,2085,4
10/21/2021,2090,5
10/22/2021,2129,39
10/23/2021,2172,43
10/24/2021,2513,341
10/25/2021,2698,185
10/26/2021,2715,17
10/27/2021,2725,10
10/3/2021,2739,14
10/4/2021,2749,10
10/5/2021,2762,13
10/6/2021,2848,86
10/7/2021,3142,294
10/8/2021,3152,10
10/9/2021,3159,7
12/21/2020,3169,10
12/22/2020,3197,28
12/23/2020,3234,37
12/28/2020,3555,321
12/29/2020,3980,425
12/30/2020,4014,34
12/31/2020,4025,11
2/1/2021,4036,11
2/10/2021,4091,55
2/11/2021,4154,63
2/12/2021,4649,495
2/13/2021,5147,498
2/14/2021,5190,43
2/15/2021,5203,13
2/16/2021,5213,10
2/17/2021,5265,52
2/18/2021,5346,81
2/19/2021,5758,412
2/2/2021,6133,375
2/20/2021,6192,59
2/21/2021,6214,22
2/22/2021,6224,10
2/23/2021,6277,53
2/24/2021,6328,51
2/25/2021,6662,334
2/26/2021,6997,335
2/27/2021,7033,36
2/28/2021,7044,11
2/3/2021,7053,9
2/4/2021,7104,51
2/5/2021,7157,53
2/6/2021,7473,316
2/7/2021,7831,358
2/8/2021,7849,18
2/9/2021,7859,10
3/1/2021,7864,5
3/10/2021,7900,36
3/11/2021,8049,149
3/12/2021,8449,400
3/13/2021,8500,51
3/14/2021,8530,30
3/15/2021,8541,11
3/16/2021,8545,4
3/17/2021,8593,48
3/18/2021,8679,86
3/19/2021,8908,229
3/2/2021,9176,268
3/20/2021,9283,107
3/21/2021,9294,11
3/22/2021,9311,17
3/23/2021,9364,53
3/24/2021,9418,54
3/25/2021,9750,332
3/26/2021,10096,346
3/27/2021,10129,33
3/28/2021,10133,4
3/29/2021,10134,1
3/3/2021,10184,50
3/30/2021,10261,77
3/31/2021,10369,108
3/4/2021,10698,329
3/5/2021,10734,36
3/6/2021,10746,12
3/7/2021,10748,2
3/8/2021,10779,31
3/9/2021,10816,37
4/1/2021,11144,328
4/10/2021,11197,53
4/11/2021,11271,74
4/12/2021,11303,32
4/13/2021,11316,13
4/14/2021,11345,29
4/15/2021,11405,60
4/16/2021,11584,179
4/17/2021,11742,158
4/18/2021,11760,18
4/19/2021,11767,7
4/2/2021,11770,3
4/20/2021,11791,21
4/21/2021,11816,25
4/22/2021,11892,76
4/23/2021,11916,24
4/24/2021,11937,21
4/25/2021,11941,4
4/26/2021,11942,1
4/27/2021,11981,39
4/28/2021,12012,31
4/29/2021,12174,162
4/3/2021,12205,31
4/30/2021,12244,39
4/4/2021,12254,10
4/5/2021,12260,6
4/6/2021,12276,16
4/7/2021,12309,33
4/8/2021,12357,48
4/9/2021,12375,18
5/1/2021,12391,16
5/10/2021,12396,5
5/11/2021,12400,4
5/12/2021,12401,1
5/13/2021,12448,47
5/14/2021,12504,56
5/15/2021,12553,49
5/16/2021,12567,14
5/17/2021,12573,6
5/18/2021,12576,3
5/19/2021,12589,13
5/2/2021,12614,25
5/20/2021,12659,45
5/21/2021,12664,5
5/22/2021,12679,15
5/23/2021,12681,2
5/24/2021,12688,7
5/25/2021,12707,19
5/26/2021,12733,26
5/27/2021,12760,27
5/28/2021,12775,15
5/29/2021,12790,15
5/3/2021,12794,4
5/30/2021,12801,7
5/31/2021,12823,22
5/4/2021,12844,21
5/5/2021,12856,12
5/6/2021,12868,12
5/7/2021,12875,7
5/8/2021,12880,5
5/9/2021,12889,9
6/1/2021,12928,39
6/10/2021,12941,13
6/11/2021,12950,9
6/12/2021,12956,6
6/13/2021,12959,3
6/14/2021,12960,1
6/15/2021,12963,3
6/16/2021,12976,13
6/17/2021,13003,27
6/18/2021,13033,30
6/19/2021,13040,7
6/2/2021,13045,5
6/21/2021,13049,4
6/22/2021,13070,21
6/23/2021,13088,18
6/24/2021,13102,14
6/25/2021,13111,9
6/26/2021,13117,6
6/27/2021,13121,4
6/28/2021,13123,2
6/29/2021,13132,9
6/3/2021,13154,22
6/30/2021,13188,34
6/4/2021,13204,16
6/5/2021,13220,16
6/6/2021,13223,3
6/7/2021,13227,4
6/8/2021,13240,13
6/9/2021,13262,22
7/1/2021,13284,22
7/10/2021,13340,56
7/11/2021,13350,10
7/12/2021,13354,4
7/13/2021,13356,2
7/14/2021,13369,13
7/15/2021,13392,23
7/16/2021,13426,34
7/17/2021,13455,29
7/18/2021,13472,17
7/19/2021,13484,12
7/2/2021,13486,2
7/20/2021,13505,19
7/21/2021,13525,20
7/22/2021,13563,38
7/23/2021,13597,34
7/24/2021,13624,27
7/25/2021,13636,12
7/26/2021,13640,4
7/27/2021,13652,12
7/28/2021,13681,29
7/29/2021,13720,39
7/3/2021,13738,18
7/30/2021,13762,24
7/31/2021,13772,10
7/4/2021,13774,2
7/5/2021,13797,23
7/6/2021,13815,18
7/7/2021,13847,32
7/8/2021,13911,64
7/9/2021,13927,16
8/1/2021,13943,16
8/10/2021,13946,3
8/11/2021,13964,18
8/12/2021,13986,22
8/13/2021,14030,44
8/14/2021,14044,14
8/15/2021,14058,14
8/16/2021,14061,3
8/17/2021,14067,6
8/18/2021,14068,1
8/19/2021,14088,20
8/2/2021,14120,32
8/20/2021,14144,24
8/21/2021,14164,20
8/22/2021,14179,15
8/23/2021,14183,4
8/24/2021,14203,20
8/25/2021,14252,49
8/26/2021,14284,32
8/27/2021,14306,22
8/28/2021,14330,24
8/29/2021,14340,10
8/3/2021,14341,1
8/30/2021,14363,22
8/31/2021,14386,23
8/4/2021,14413,27
8/5/2021,14434,21
8/6/2021,14453,19
8/7/2021,14458,5
8/8/2021,14459,1
8/9/2021,14475,16
9/1/2021,14487,12
9/10/2021,14530,43
9/11/2021,14539,9
9/12/2021,14548,9
9/13/2021,14554,6
9/14/2021,14556,2
9/15/2021,14574,18
9/16/2021,14598,24
9/17/2021,14629,31
9/18/2021,14686,57
9/19/2021,14700,14
9/2/2021,14709,9
9/20/2021,14710,1
9/21/2021,14732,22
9/22/2021,14764,32
9/23/2021,14793,29
9/24/2021,14804,11
9/25/2021,14810,6
9/26/2021,14821,11
9/27/2021,14831,10
9/28/2021,14850,19
9/29/2021,14868,18
9/3/2021,14887,19
9/30/2021,14950,63
9/4/2021,14981,31
9/5/2021,15000,19
9/6/2021,15006,6
9/7/2021,15048,42
9/8/2021,15090,42
9/9/2021,15179,89
