date,cases_MARICOPA
2020-09-08 00:00:00,17
2020-09-07 00:00:00,32
2020-09-06 00:00:00,57
2020-09-05 00:00:00,100
2020-09-04 00:00:00,189
2020-09-03 00:00:00,209
2020-09-02 00:00:00,234
2020-09-01 00:00:00,274
2020-08-31 00:00:00,457
2020-08-30 00:00:00,158
2020-08-29 00:00:00,169
2020-08-28 00:00:00,348
2020-08-27 00:00:00,400
2020-08-26 00:00:00,501
2020-08-25 00:00:00,296
2020-08-24 00:00:00,331
2020-08-23 00:00:00,149
2020-08-22 00:00:00,249
2020-08-21 00:00:00,256
2020-08-20 00:00:00,298
2020-08-19 00:00:00,295
2020-08-18 00:00:00,291
2020-08-17 00:00:00,316
2020-08-16 00:00:00,168
2020-08-15 00:00:00,304
2020-08-14 00:00:00,382
2020-08-13 00:00:00,358
2020-08-12 00:00:00,399
2020-08-11 00:00:00,435
2020-08-10 00:00:00,494
2020-08-09 00:00:00,251
2020-08-08 00:00:00,328
2020-08-07 00:00:00,459
2020-08-06 00:00:00,543
2020-08-05 00:00:00,575
2020-08-04 00:00:00,615
2020-08-03 00:00:00,688
2020-08-02 00:00:00,362
2020-08-01 00:00:00,469
2020-07-31 00:00:00,755
2020-07-30 00:00:00,705
2020-07-29 00:00:00,832
2020-07-28 00:00:00,1044
2020-07-27 00:00:00,1052
2020-07-26 00:00:00,578
2020-07-25 00:00:00,744
2020-07-24 00:00:00,1271
2020-07-23 00:00:00,1169
2020-07-22 00:00:00,1254
2020-07-21 00:00:00,1353
2020-07-20 00:00:00,1495
2020-07-19 00:00:00,709
2020-07-18 00:00:00,1197
2020-07-17 00:00:00,1935
2020-07-16 00:00:00,1802
2020-07-15 00:00:00,2239
2020-07-14 00:00:00,2444
2020-07-13 00:00:00,2404
2020-07-12 00:00:00,1191
2020-07-11 00:00:00,1679
2020-07-10 00:00:00,2757
2020-07-09 00:00:00,3085
2020-07-08 00:00:00,3290
2020-07-07 00:00:00,3397
2020-07-06 00:00:00,3527
2020-07-05 00:00:00,1453
2020-07-04 00:00:00,1258
2020-07-03 00:00:00,2551
2020-07-02 00:00:00,3510
2020-07-01 00:00:00,3699
2020-06-30 00:00:00,3821
2020-06-29 00:00:00,3877
2020-06-28 00:00:00,1729
2020-06-27 00:00:00,2408
2020-06-26 00:00:00,3505
2020-06-25 00:00:00,3430
2020-06-24 00:00:00,3319
2020-06-23 00:00:00,3079
2020-06-22 00:00:00,3040
2020-06-21 00:00:00,1360
2020-06-20 00:00:00,1855
2020-06-19 00:00:00,2684
2020-06-18 00:00:00,2377
2020-06-17 00:00:00,2272
2020-06-16 00:00:00,2188
2020-06-15 00:00:00,1962
2020-06-14 00:00:00,812
2020-06-13 00:00:00,973
2020-06-12 00:00:00,1430
2020-06-11 00:00:00,1378
2020-06-10 00:00:00,1284
2020-06-09 00:00:00,1115
2020-06-08 00:00:00,1178
2020-06-07 00:00:00,499
2020-06-06 00:00:00,572
2020-06-05 00:00:00,789
2020-06-04 00:00:00,813
2020-06-03 00:00:00,762
2020-06-02 00:00:00,664
2020-06-01 00:00:00,602
2020-05-31 00:00:00,226
2020-05-30 00:00:00,384
2020-05-29 00:00:00,449
2020-05-28 00:00:00,431
2020-05-27 00:00:00,310
2020-05-26 00:00:00,351
2020-05-25 00:00:00,125
2020-05-24 00:00:00,119
2020-05-23 00:00:00,197
2020-05-22 00:00:00,201
2020-05-21 00:00:00,206
2020-05-20 00:00:00,183
2020-05-19 00:00:00,186
