date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,280,297,353,931,6
1/10/2021,370,475,507,607,2240,31
1/11/2021,409,523,575,659,2482,34
1/12/2021,436,550,639,728,2734,35
1/13/2021,454,575,666,801,2935,36
1/14/2021,488,623,706,888,3162,44
1/15/2021,522,672,766,974,3430,45
1/16/2021,526,673,767,976,3438,45
1/17/2021,528,674,767,977,3440,45
1/18/2021,541,685,795,1005,3463,45
1/19/2021,572,712,838,1086,3619,46
1/2/2021,225,281,297,353,932,6
1/20/2021,601,756,899,1192,3780,52
1/21/2021,702,847,1014,1364,3996,66
1/22/2021,774,904,1068,1471,4126,79
1/23/2021,779,907,1071,1476,4251,113
1/24/2021,780,908,1071,1477,4263,115
1/25/2021,793,922,1098,1527,4380,116
1/26/2021,828,943,1129,1582,4522,118
1/27/2021,857,971,1171,1632,4694,131
1/28/2021,1010,1063,1285,1769,4915,180
1/29/2021,1094,1110,1361,1877,5157,235
1/3/2021,225,281,297,354,934,6
1/30/2021,1105,1130,1411,1906,5178,235
1/31/2021,1105,1131,1414,1907,5187,235
1/4/2021,241,301,316,386,1072,6
1/5/2021,283,336,357,423,1304,6
1/6/2021,294,360,378,454,1653,25
1/7/2021,332,430,467,553,2030,30
1/8/2021,369,474,506,602,2237,31
1/9/2021,370,475,506,607,2240,31
10/1/2021,5927,4523,5013,7205,14904,6376
10/10/2021,5968,4560,5039,7228,14941,6418
10/11/2021,5978,4567,5040,7236,14953,6431
10/12/2021,5988,4569,5043,7240,14958,6436
10/13/2021,6000,4571,5048,7244,14967,6449
10/14/2021,6013,4576,5052,7250,14977,6454
10/15/2021,6021,4584,5055,7257,14985,6464
10/16/2021,6025,4584,5056,7260,14988,6465
10/17/2021,6026,4584,5057,7260,14988,6465
10/18/2021,6036,4588,5058,7266,14998,6469
10/19/2021,6047,4594,5061,7276,15009,6477
10/2/2021,5929,4525,5015,7210,14912,6376
10/20/2021,6053,4596,5063,7283,15027,6488
10/21/2021,6059,4604,5066,7286,15040,6494
10/22/2021,6080,4614,5076,7291,15053,6504
10/23/2021,6082,4616,5077,7291,15058,6507
10/24/2021,6083,4617,5077,7293,15063,6509
10/25/2021,6092,4621,5082,7302,15082,6512
10/26/2021,6098,4628,5091,7306,15105,6519
10/27/2021,6110,4633,5097,7317,15121,6532
10/28/2021,6130,4650,5115,7338,15152,6538
10/29/2021,6145,4661,5123,7353,15171,6553
10/3/2021,5930,4525,5015,7210,14912,6376
10/30/2021,6150,4664,5125,7356,15175,6556
10/31/2021,6153,4664,5125,7356,15177,6556
10/4/2021,5937,4530,5017,7214,14918,6385
10/5/2021,5944,4534,5020,7218,14925,6393
10/6/2021,5950,4542,5026,7219,14932,6398
10/7/2021,5955,4546,5030,7223,14938,6407
10/8/2021,5962,4556,5038,7226,14941,6418
10/9/2021,5966,4558,5039,7228,14941,6418
11/1/2021,6161,4668,5132,7361,15186,6557
11/10/2021,6215,4704,5183,7418,15303,7495
11/11/2021,6222,4711,5185,7427,15312,7520
11/12/2021,6230,4715,5193,7432,15320,7666
11/13/2021,6235,4717,5194,7439,15325,7677
11/14/2021,6239,4718,5195,7442,15328,7682
11/15/2021,6258,4728,5203,7455,15346,7736
11/16/2021,6270,4731,5207,7461,15363,7771
11/17/2021,6289,4744,5223,7473,15370,7877
11/18/2021,6296,4746,5225,7476,15383,7897
11/19/2021,6310,4755,5239,7490,15393,7990
11/2/2021,6170,4674,5137,7368,15202,6560
11/20/2021,6321,4759,5243,7497,15401,8052
11/21/2021,6321,4759,5246,7499,15407,8054
11/22/2021,6331,4771,5259,7504,15417,8117
11/23/2021,6345,4776,5262,7510,15424,8142
11/24/2021,6352,4781,5267,7517,15430,8165
11/25/2021,6352,4781,5267,7517,15430,8165
11/26/2021,6359,4790,5273,7518,15436,8191
11/27/2021,6364,4790,5275,7521,15437,8201
11/28/2021,6369,4792,5275,7524,15440,8207
11/29/2021,6385,4801,5290,7534,15461,8238
11/3/2021,6175,4678,5145,7378,15219,6568
11/30/2021,6401,4817,5313,7543,15472,8280
11/4/2021,6183,4680,5150,7387,15236,6590
11/5/2021,6188,4682,5161,7393,15251,6650
11/6/2021,6192,4687,5170,7398,15271,6715
11/7/2021,6192,4692,5172,7399,15276,6728
11/8/2021,6200,4695,5178,7406,15287,6841
11/9/2021,6206,4700,5181,7412,15297,6937
12/1/2021,6405,4823,5317,7551,15480,8352
12/10/2020,1,,1,2,1,1
12/10/2021,6497,4867,5371,7617,15554,8563
12/11/2020,1,,1,2,1,1
12/11/2021,6503,4872,5373,7625,15559,8595
12/12/2020,1,,1,2,1,1
12/12/2021,6507,4872,5376,7625,15564,8604
12/13/2020,1,,1,2,1,1
12/13/2021,6526,4888,5386,7630,15577,8623
12/14/2020,1,,1,3,1,1
12/14/2021,6537,4898,5396,7643,15588,8687
12/15/2020,2,1,3,3,1,1
12/15/2021,6542,4900,5402,7648,15597,8715
12/16/2020,9,5,12,9,2,1
12/16/2021,6551,4903,5409,7656,15603,8726
12/17/2020,16,24,35,27,9,1
12/17/2021,6557,4908,5415,7663,15607,8740
12/18/2020,26,41,49,42,24,1
12/18/2021,6560,4911,5419,7667,15613,8750
12/19/2020,27,41,49,43,24,1
12/19/2021,6563,4915,5421,7669,15617,8752
12/2/2020,,,,,,1
12/2/2021,6413,4829,5326,7561,15488,8371
12/20/2020,27,41,49,45,24,1
12/20/2021,6576,4920,5427,7676,15627,8777
12/21/2020,28,41,49,47,28,2
12/21/2021,6586,4924,5432,7682,15634,8805
12/22/2020,31,52,66,57,66,2
12/22/2021,6597,4931,5439,7690,15643,8869
12/23/2020,61,82,91,89,115,2
12/23/2021,6601,4938,5445,7700,15650,8888
12/24/2020,74,100,105,105,161,2
12/24/2021,6605,4940,5446,7703,15652,8888
12/25/2020,76,101,106,105,161,2
12/25/2021,6605,4940,5446,7703,15652,8888
12/26/2020,76,101,107,106,161,2
12/26/2021,6606,4942,5449,7704,15655,8888
12/27/2020,77,101,107,106,161,2
12/27/2021,6626,4950,5453,7716,15662,8938
12/28/2020,114,153,165,182,279,2
12/28/2021,6630,4954,5454,7717,15666,8942
12/29/2020,135,198,221,244,469,3
12/3/2020,,,,,,1
12/3/2021,6429,4836,5331,7574,15498,8441
12/30/2020,176,239,264,297,660,4
12/31/2020,221,277,297,349,849,6
12/4/2020,,,,1,,1
12/4/2021,6446,4841,5340,7582,15522,8482
12/5/2020,,,,1,,1
12/5/2021,6449,4845,5343,7583,15524,8485
12/6/2020,,,1,1,,1
12/6/2021,6459,4850,5349,7591,15530,8497
12/7/2020,1,,1,1,,1
12/7/2021,6467,4853,5353,7596,15531,8511
12/8/2020,1,,1,1,,1
12/8/2021,6474,4858,5361,7604,15536,8526
12/9/2020,1,,1,1,,1
12/9/2021,6483,4862,5365,7610,15546,8545
2/1/2021,1133,1162,1454,1998,5456,248
2/10/2021,1371,1427,1872,2676,7184,443
2/11/2021,1494,1513,1949,2778,7449,482
2/12/2021,1558,1563,1997,2853,7702,497
2/13/2021,1767,1667,2090,2931,7810,528
2/14/2021,1770,1668,2092,2938,7840,530
2/15/2021,1777,1674,2098,2953,7930,531
2/16/2021,1805,1697,2130,2989,8215,553
2/17/2021,1855,1740,2180,3037,8457,636
2/18/2021,1893,1768,2215,3095,8663,655
2/19/2021,1943,1797,2251,3144,8747,670
2/2/2021,1151,1181,1484,2032,5699,255
2/20/2021,1978,1815,2265,3159,8768,690
2/21/2021,1983,1816,2267,3160,8780,693
2/22/2021,2037,1856,2308,3196,8837,704
2/23/2021,2108,1897,2342,3263,8965,738
2/24/2021,2146,1918,2362,3307,9093,747
2/25/2021,2193,1968,2413,3383,9383,877
2/26/2021,2253,2010,2462,3416,9504,959
2/27/2021,2268,2020,2470,3432,9544,961
2/28/2021,2271,2020,2474,3436,9550,963
2/3/2021,1176,1210,1520,2099,6014,258
2/4/2021,1195,1239,1567,2156,6234,278
2/5/2021,1210,1257,1599,2283,6396,285
2/6/2021,1270,1323,1751,2534,6512,384
2/7/2021,1270,1323,1752,2534,6520,385
2/8/2021,1299,1365,1792,2560,6718,398
2/9/2021,1309,1388,1820,2611,6928,409
3/1/2021,2312,2042,2498,3464,9644,972
3/10/2021,2564,2201,2714,3972,10614,1128
3/11/2021,2598,2234,2735,4091,10812,1135
3/12/2021,2628,2245,2752,4165,10915,1139
3/13/2021,2638,2247,2761,4185,10948,1142
3/14/2021,2638,2248,2762,4193,10963,1143
3/15/2021,2664,2272,2814,4349,11130,1154
3/16/2021,2692,2289,2840,4390,11209,1160
3/17/2021,2734,2330,2885,4499,11323,1163
3/18/2021,2782,2361,2923,4639,11537,1188
3/19/2021,2808,2385,2952,4709,11627,1197
3/2/2021,2348,2064,2518,3510,9766,980
3/20/2021,2817,2390,2955,4718,11652,1202
3/21/2021,2819,2390,2959,4721,11669,1206
3/22/2021,2854,2419,2981,4770,11750,1211
3/23/2021,2895,2462,3036,4889,11963,1246
3/24/2021,2948,2522,3091,4985,12084,1279
3/25/2021,2988,2546,3133,5057,12193,1314
3/26/2021,3019,2575,3179,5118,12255,1352
3/27/2021,3059,2597,3197,5135,12270,1358
3/28/2021,3067,2599,3199,5141,12273,1360
3/29/2021,3113,2631,3242,5197,12359,1367
3/3/2021,2369,2083,2554,3577,9932,1022
3/30/2021,3158,2653,3268,5248,12420,1381
3/31/2021,3221,2699,3315,5313,12500,1409
3/4/2021,2391,2094,2570,3648,10157,1070
3/5/2021,2417,2109,2591,3693,10223,1086
3/6/2021,2467,2134,2630,3740,10256,1094
3/7/2021,2468,2136,2635,3752,10266,1096
3/8/2021,2480,2144,2647,3800,10360,1101
3/9/2021,2522,2171,2676,3867,10444,1112
4/1/2021,3264,2731,3370,5370,12585,1423
4/10/2021,3564,2945,3586,5638,12982,1567
4/11/2021,3569,2950,3591,5647,12993,1571
4/12/2021,3604,2997,3634,5678,13046,1579
4/13/2021,3626,3014,3660,5708,13093,1602
4/14/2021,3665,3041,3678,5737,13130,1612
4/15/2021,3709,3066,3710,5766,13162,1627
4/16/2021,3747,3090,3729,5795,13179,1642
4/17/2021,3757,3096,3736,5805,13193,1643
4/18/2021,3760,3099,3739,5808,13201,1643
