date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4294,4506,3798,3576,2445,25
1/10/2021,6555,6500,5681,5521,5088,54
1/11/2021,6866,6778,5952,5802,5488,64
1/12/2021,7193,7041,6215,6065,6022,72
1/13/2021,7411,7277,6459,6315,6485,79
1/14/2021,7712,7584,6781,6612,6922,83
1/15/2021,8322,8162,7363,7173,8258,91
1/16/2021,8559,8359,7546,7341,8543,93
1/17/2021,8641,8417,7593,7398,8681,97
1/18/2021,8983,8721,7917,7686,10258,102
1/19/2021,9349,9008,8240,8013,11936,112
1/2/2021,4465,4629,3904,3691,2579,26
1/20/2021,9836,9554,8754,8497,14087,123
1/21/2021,10232,9999,9248,8979,17207,131
1/22/2021,10922,10688,9993,9725,20273,140
1/23/2021,11196,10924,10186,9926,22060,145
1/24/2021,11337,11055,10296,10034,22387,148
1/25/2021,12048,11696,11040,10789,25665,163
1/26/2021,12753,12276,11694,11442,28715,171
1/27/2021,13474,12869,12354,12163,31908,179
1/28/2021,14306,13507,13029,12893,35254,190
1/29/2021,15219,14233,13763,13649,38354,207
1/3/2021,4554,4718,3979,3748,2635,27
1/30/2021,15864,14667,14113,14047,41073,213
1/31/2021,16033,14778,14230,14184,41829,217
1/4/2021,4889,5041,4247,4031,2906,35
1/5/2021,5221,5366,4512,4323,3234,38
1/6/2021,5635,5703,4935,4690,3584,44
1/7/2021,5934,5942,5141,4970,4009,48
1/8/2021,6205,6233,5424,5257,4273,51
1/9/2021,6457,6405,5593,5442,5011,54
10/1/2021,130574,83520,82894,99906,201355,57110
10/10/2021,131982,84266,83410,100358,201880,57817
10/11/2021,132174,84382,83485,100420,201960,57929
10/12/2021,132291,84436,83516,100440,202002,57983
10/13/2021,132430,84520,83572,100489,202063,58063
10/14/2021,132639,84623,83638,100553,202144,58151
10/15/2021,132876,84728,83755,100627,202211,58246
10/16/2021,132986,84786,83791,100667,202246,58285
10/17/2021,133068,84822,83817,100679,202263,58325
10/18/2021,133254,84928,83884,100740,202322,58390
10/19/2021,133386,85010,83957,100800,202399,58463
10/2/2021,130681,83576,82943,99939,201389,57180
10/20/2021,133536,85075,84027,100860,202456,58538
10/21/2021,133687,85158,84119,100918,202506,58612
10/22/2021,133878,85265,84196,100999,202639,58691
10/23/2021,133984,85315,84233,101047,202729,58745
10/24/2021,134039,85340,84250,101070,202786,58787
10/25/2021,134212,85419,84309,101134,202992,58849
10/26/2021,134378,85547,84406,101233,203204,59014
10/27/2021,134586,85687,84507,101320,203409,59261
10/28/2021,134753,85767,84575,101401,203619,59316
10/29/2021,134951,85875,84658,101498,203798,59395
10/3/2021,130761,83612,82967,99954,201416,57219
10/30/2021,135028,85916,84683,101533,203901,59430
10/31/2021,135074,85941,84704,101549,203945,59447
10/4/2021,130986,83713,83049,100005,201504,57310
10/5/2021,131187,83807,83110,100075,201591,57388
10/6/2021,131400,83935,83182,100132,201663,57481
10/7/2021,131542,84033,83237,100198,201714,57565
10/8/2021,131806,84151,83325,100271,201784,57681
10/9/2021,131907,84218,83378,100325,201831,57773
11/1/2021,135267,86057,84798,101647,204155,59515
11/10/2021,136756,86872,85393,102291,205546,64969
11/11/2021,136902,86942,85470,102373,205742,65888
11/12/2021,137094,87039,85558,102459,205912,66853
11/13/2021,137184,87119,85616,102518,205986,68299
11/14/2021,137269,87189,85660,102556,206043,69305
11/15/2021,137490,87320,85774,102655,206194,70406
11/16/2021,137787,87487,85939,102777,206405,71499
11/17/2021,138011,87627,86038,102867,206629,72383
11/18/2021,138224,87742,86120,102960,206811,73068
11/19/2021,138460,87889,86215,103086,206974,74041
11/2/2021,135463,86167,84873,101721,204348,59613
11/20/2021,138583,87989,86294,103163,207037,74952
11/21/2021,138682,88050,86340,103217,207094,75283
11/22/2021,138871,88152,86429,103354,207269,75813
11/23/2021,139095,88272,86535,103473,207444,76534
11/24/2021,139290,88412,86645,103596,207606,77375
11/25/2021,139298,88415,86646,103597,207606,77376
11/26/2021,139435,88495,86710,103674,207697,77791
11/27/2021,139541,88588,86774,103745,207762,78246
11/28/2021,139634,88645,86828,103808,207817,78457
11/29/2021,139799,88740,86926,103904,207973,78873
11/3/2021,135629,86264,84937,101791,204479,59775
11/30/2021,139980,88848,87021,104017,208135,79416
11/4/2021,135787,86342,85006,101858,204642,59918
11/5/2021,135997,86445,85093,101962,204802,60156
11/6/2021,136099,86506,85126,102011,204914,60809
11/7/2021,136186,86560,85165,102052,204971,61729
11/8/2021,136410,86675,85260,102151,205178,62901
11/9/2021,136586,86762,85337,102227,205407,63944
12/1/2020,15,12,17,13,22,
12/1/2021,140201,89000,87119,104143,208296,79889
12/10/2020,18,16,27,19,34,
12/10/2021,141723,90024,87933,105155,209494,84226
12/11/2020,18,18,30,21,36,
12/11/2021,141815,90089,87984,105227,209551,84572
12/12/2020,18,18,31,23,39,
12/12/2021,141906,90170,88035,105279,209601,84924
12/13/2020,19,18,31,25,39,
12/13/2021,142063,90257,88104,105389,209715,85316
12/14/2020,19,21,34,25,40,
12/14/2021,142233,90323,88183,105475,209830,85677
12/15/2020,22,26,39,32,47,
12/15/2021,142417,90424,88265,105586,209968,86028
12/16/2020,24,29,41,33,49,
12/16/2021,142642,90544,88372,105733,210166,86482
12/17/2020,267,337,351,293,135,
12/17/2021,142844,90636,88497,105845,210302,87086
12/18/2020,573,700,649,564,256,1
12/18/2021,142987,90732,88569,105931,210361,87568
12/19/2020,774,908,793,670,320,1
12/19/2021,143133,90838,88642,105999,210414,87893
12/2/2020,16,12,20,13,22,
12/2/2021,140390,89112,87228,104279,208433,80335
12/20/2020,776,910,798,675,329,1
12/20/2021,143371,90972,88760,106126,210555,88475
12/21/2020,1182,1285,1084,959,463,3
12/21/2021,143610,91117,88864,106240,210695,89072
12/22/2020,1574,1675,1423,1248,601,5
12/22/2021,143844,91257,88970,106379,210850,89549
12/23/2020,2065,2161,1818,1564,780,5
12/23/2021,144048,91368,89060,106488,210960,89901
12/24/2020,2320,2444,2018,1780,872,7
12/24/2021,144122,91396,89084,106523,211009,89970
12/25/2020,2321,2445,2018,1782,875,7
12/25/2021,144122,91396,89084,106524,211009,89970
12/26/2020,2520,2654,2165,1937,952,8
12/26/2021,144221,91469,89131,106559,211067,90151
12/27/2020,2566,2700,2194,1969,969,8
12/27/2021,144463,91586,89252,106685,211211,90675
12/28/2020,3025,3147,2560,2297,1160,10
12/28/2021,144577,91669,89323,106752,211273,91025
12/29/2020,3472,3610,2907,2690,1412,16
12/3/2020,16,13,23,15,24,
12/3/2021,140565,89238,87328,104398,208614,80854
12/30/2020,3908,4072,3360,3123,1692,17
12/31/2020,4220,4428,3675,3435,1957,22
12/4/2020,16,14,24,15,25,
12/4/2021,140658,89351,87382,104482,208680,81256
12/5/2020,17,14,24,15,25,
12/5/2021,140762,89448,87442,104553,208738,81572
12/6/2020,17,14,24,16,26,
12/6/2021,140912,89554,87530,104668,208869,81924
12/7/2020,17,14,24,18,27,
12/7/2021,141105,89669,87641,104782,209000,82435
12/8/2020,17,14,24,19,28,
12/8/2021,141334,89770,87731,104917,209163,83079
12/9/2020,18,16,26,19,32,
12/9/2021,141519,89888,87822,105032,209338,83576
2/1/2021,16665,15342,14828,14841,44390,223
2/10/2021,20994,18450,18344,19094,70273,324
2/11/2021,21334,18708,18580,19409,74453,334
2/12/2021,21699,18994,18887,19827,78274,342
2/13/2021,21916,19140,19041,20028,81525,354
2/14/2021,21988,19171,19100,20078,82011,360
2/15/2021,22148,19286,19213,20221,83877,362
2/16/2021,22350,19417,19390,20450,86107,370
